seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold
Philips Tienda oficial,https://perfil.mercadolibre.com.ar/TC+SHOP+-+TIENDAS+OFICIALES?brandId=221,4,4 años vendiendo en Mercado Libre,14481,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,3241,Mala (19),Regular (42),Buena (3180),"Saavedra, Capital Federal.",14481 ventas en los últimos 4 meses
TANGOHOGAR,https://perfil.mercadolibre.com.ar/TANGOHOGAR,1,1 año vendiendo en Mercado Libre,6713,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1451,Mala (8),Regular (13),Buena (1430),"Saavedra, Capital Federal.",6713 ventas en los últimos 4 meses
PERFUMERIAS AILEN,https://perfil.mercadolibre.com.ar/PERFUMERIAS+AILEN,14,14 años vendiendo en Mercado Libre,4594,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,656,Mala (12),Regular (18),Buena (626),"Caseros, Buenos Aires.",4594 ventas en los últimos 4 meses
TECNOFAST_,https://perfil.mercadolibre.com.ar/TECNOFAST_,6,6 años vendiendo en Mercado Libre,26986,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,6553,Mala (127),Regular (158),Buena (6268),"Devoto, Capital Federal.",26986 ventas en los últimos 4 meses
01ENLINEA,https://perfil.mercadolibre.com.ar/01ENLINEA,18,18 años vendiendo en Mercado Libre,23326,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,5129,Mala (92),Regular (141),Buena (4896),"Villa Del Parque, Capital Federal.",23326 ventas en los últimos 4 meses
TIENDADEPELUQUERIA,https://perfil.mercadolibre.com.ar/TIENDADEPELUQUERIA,7,7 años vendiendo en Mercado Libre,9135,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1553,Mala (13),Regular (11),Buena (1529),"Villa Devoto, Capital Federal.",9135 ventas en los últimos 4 meses
FULL_PROF,https://perfil.mercadolibre.com.ar/FULL_PROF,12,12 años vendiendo en Mercado Libre,4026,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,766,Mala (7),Regular (12),Buena (747),"Floresta, Capital Federal.",4026 ventas en los últimos 4 meses
DIE2215,https://perfil.mercadolibre.com.ar/DIE2215,12,12 años vendiendo en Mercado Libre,523,MercadoLíder Gold¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,127,Mala (0),Regular (2),Buena (125),"Saavedra, Capital Federal.",523 ventas en los últimos 4 meses
Las Margaritas Tienda oficial,https://perfil.mercadolibre.com.ar/-LASMARGARITAS-?brandId=100,6,6 años vendiendo en Mercado Libre,50577,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,8760,Mala (200),Regular (428),Buena (8132),"Capital Federal, Capital Federal.",50577 ventas en los últimos 4 meses
PHOTOSTORE,https://perfil.mercadolibre.com.ar/PHOTOSTORE,18,18 años vendiendo en Mercado Libre,19097,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,4952,Mala (111),Regular (128),Buena (4713),"Capital Federal, Capital Federal.",19097 ventas en los últimos 4 meses
