search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca
1, Cortabarba Y Cortacabello Philips Mg3730/15 Kit 8 En 1 ,44,55,504,34,18 cuotas,87.51,NA,Envío a todo el país,NA,NA,4.9,17,http://perfil.mercadolibre.com.uy/PHILIPS_TIENDAOFICIAL?brandId=173,https://articulo.mercadolibre.com.uy/MLU-460600506-cortabarba-y-cortacabello-philips-mg373015-kit-8-en-1-_JM,16,1,0,0,0,#460600506,Philips
2, Afeitadora Corporal Masculina Philips Apta Ducha Bg3005/15 ,50,59,129,20,18 cuotas,99.44,NA,Envío a todo el país,NA,NA,4.6,10,http://perfil.mercadolibre.com.uy/PHILIPS_TIENDAOFICIAL?brandId=173,https://articulo.mercadolibre.com.uy/MLU-458232589-afeitadora-corporal-masculina-philips-apta-ducha-bg300515-_JM,7,2,1,0,0,#458232589,NA
3, Afeitadora De Hombre Recargable Barba Bigote Mvdsport ,455,499,107,46,18 cuotas,25.28,NA,Envío a todo el país,NA,NA,4,10,http://perfil.mercadolibre.com.uy/MVDSPORT,https://articulo.mercadolibre.com.uy/MLU-445033896-afeitadora-de-hombre-recargable-barba-bigote-mvdsport-_JM,5,3,0,1,1,#445033896,NA
4, Afeitadora Electrica Philips S5070/04 Ideal Piel Sensible ,118,139,89,13,18 cuotas,234.69,NA,Envío a todo el país,NA,NA,4.9,16,http://perfil.mercadolibre.com.uy/PHILIPS_TIENDAOFICIAL?brandId=173,https://articulo.mercadolibre.com.uy/MLU-449012315-afeitadora-electrica-philips-s507004-ideal-piel-sensible-_JM,15,1,0,0,0,#449012315,Philips
5, Afeitadora Eléctrica Resistente Al Agua Punktal Pk-ms733 Oy ,38,NA,134,24,18 cuotas,77.55,NA,Envío a todo el país,NA,NA,4.6,26,http://perfil.mercadolibre.com.uy/OFERTAYA+UY,https://articulo.mercadolibre.com.uy/MLU-448668993-afeitadora-electrica-resistente-al-agua-punktal-pk-ms733-oy-_JM,17,7,2,0,0,#448668993,NA
6, Afeitadora Electrica Philips Recargabable 5070 Patilla Dimm ,119,NA,55,96,18 cuotas,236.68,NA,Envío a todo el país,NA,NA,4.9,11,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-448370701-afeitadora-electrica-philips-recargabable-5070-patilla-dimm-_JM,10,1,0,0,0,#448370701,NA
7, Máquina De Afeitar Sitaier Doble Cuchilla Super Oferta ,550,NA,26,174,18 cuotas,30.56,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/MDEOFERTAS.UY,https://articulo.mercadolibre.com.uy/MLU-459620009-maquina-de-afeitar-sitaier-doble-cuchilla-super-oferta-_JM,1,0,0,0,0,#459620009,Sitaier
8, Afeitadora Recargable Philips Uso En Seco Y Humedo S1030 ,55,65,105,29,18 cuotas,109.39,NA,Envío a todo el país,NA,NA,4.8,14,http://perfil.mercadolibre.com.uy/PHILIPS_TIENDAOFICIAL?brandId=173,https://articulo.mercadolibre.com.uy/MLU-444960118-afeitadora-recargable-philips-uso-en-seco-y-humedo-s1030-_JM,11,3,0,0,0,#444960118,NA
9, Afeitadora Philips Mg5730 11 En 1 Rostro Cabello Cuerpo Loi ,62,79,33,2964,18 cuotas,125.28,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-461181873-afeitadora-philips-mg5730-11-en-1-rostro-cabello-cuerpo-loi-_JM,1,0,0,0,0,#461181873,NA
10, Rasuradora Afeitadora Electrica Corporal Y Corta Pelo Barba ,349,NA,23,65,18 cuotas,19.39,NA,Envío a todo el país,NA,NA,4,2,http://perfil.mercadolibre.com.uy/TODO+ACA,https://articulo.mercadolibre.com.uy/MLU-458259418-rasuradora-afeitadora-electrica-corporal-y-corta-pelo-barba-_JM,0,2,0,0,0,#458259418,Nova
11, Afeitadora Electrica Philips De 8 Movimientos S9031/12 ,329,375,20,5,18 cuotas,654.34,NA,Envío a todo el país,NA,NA,5,4,http://perfil.mercadolibre.com.uy/PHILIPS_TIENDAOFICIAL?brandId=173,https://articulo.mercadolibre.com.uy/MLU-444959858-afeitadora-electrica-philips-de-8-movimientos-s903112-_JM,4,0,0,0,0,#444959858,Philips
12, Afeitadora Inalambrica Uso Seco O Humedo Philips 1030 Dimm ,57,NA,106,98,18 cuotas,113.37,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-464681320-afeitadora-inalambrica-uso-seco-o-humedo-philips-1030-dimm-_JM,NA,NA,NA,NA,NA,#464681320,NA
13, Afeitadora Y Recortadora Philips One Blade Qp2521/10 ,69,NA,21,10,18 cuotas,137.23,NA,Envío a todo el país,NA,NA,3.5,2,http://perfil.mercadolibre.com.uy/PHILIPS_TIENDAOFICIAL?brandId=173,https://articulo.mercadolibre.com.uy/MLU-464523908-afeitadora-y-recortadora-philips-one-blade-qp252110-_JM,0,1,1,0,0,#464523908,NA
14, Aquatouch Afeitadora Eléctrica Para Uso En Seco Y Húmedo ,69,NA,7,1000,18 cuotas,137.23,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/ELECTROVENTAS+ONLINE,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=ANiPLKZ%2BqhicS3reDdLWYuc12hOrNOHwhiel50tT1V%2FdqpM1C%2BQCQHSN8es5cAfGwLOpgmOiKWqbmlM5qA4ZikQpCsBXO%2FG0NJFBYBhZFP%2F0vZiLVnRB4TohaNsIt6JG9MkVeF7E50XRHI0V8jOs4E8leF4ozqtMwABpIRK95mb1tf%2BfmP6cwvsAclm1bY4Pku1KOx8fYn59T5PrarMsAps5jX0deTCiW8XMmr%2BlviwmXVlB4pk2jU%2Fxis2Dg5IKBFF4PkLFVDnQKpBRgzRPoHaPxHN3fdcZEJFoB9q4QdTWl2iWzl%2FJpTF2cNGNS6wsX%2BIowopDe19UgvRO%2BIRCPisZwe%2FVh3MKHHQ3lsD9Fibr8U5ojSUUrYGHvN6SOaqOGkP87FCAHytav4%2BCHYAxBK%2FAUh8Wk4tkvBwUr9UMdYLwwzmM7g%2BkbJcRSjChbvbaF1XEpXVey%2BxMomJXK98bPwWqp8%2Fk8SSzQAuTLw0PJfpjlTqeqCsj%2BY0R9jFNsINYFH17MjXFhXt8DU84UGbpWrs8HqFVirdLYE%2B5InqWvznAVGduoafsPCSVsvaTt%2Bi31QITykA88SfvUVtdtXR3O6mhvqD7LlRvmb7ae7tQNBukVQ4yMZo5QEC%2BCfmZdHA8nvK1NJj9WrhS5O3U3sWjxv7UUYsNIiL5G6agFpxyjX16vIwzgDanEFQTxOetE0Qv7WKixQK3FwaJzYvlSC2KXi%2BqtrSM0Xgg1oo80EO5%2F5rU%2F5Qx4CQd77zfq%2FffzfdHBfSgg%2FbNM2%2B1HSU8GzogVaSyvEV6DGxyT66v1S%2BRNDDvxQU3vJrBRgGZpIDXZIB%2FDIdjAHXPuPu9UJKIZK6nIfzFCSyCfjNgPKPQpsQK8QEqzEDo5JwuQzviZX2CpkAFvm7WmbQrFRr%2BZwtrZM9osheYx%2BAjClv6OmJaN6WN7WjAHFMzpMaFieMYO0HaPTKZwXV8%2Bpny3QVxR9AZ%2BgLUr8EUqcRzOGHQMzdBPQL3%2B9P16MtsPnVByAgmDy2LVBHkd7g%2FtyRP5iCu3f4WFKjbifCYhQtTVR9YT8I%2FOCcG951gWiUfXhOcLa22BJDk49vnNKHB2plMboavRs60fHU8kwyg5wQytc97pp5iLgSwUB6jNCZXFnH4VNDttb24cZ6N3zqfu983XA2wnuA2BPUYKWmuw34H9zNzVtvfxsC2JPaeDaw%2Bez6uHbXTM17t9bvyB7JLTlYbrBiufv6vtkC15r8%2B1wTLAqf8b7J5qiXMXZ3Fyh1F2E1tXab0irB1PfehBIk2LzTI%2BEV1M36NzzGz893kJkUwbFyblWPwnxU3vzCR%2Faeg1McXtbKkdutfcGvDlG7hyy9Ei1184kQbcWpRFHCBp6XE%2Fr7xvQPqlfaIsy%2FWGFmkEMjly6dAxGe54w9NqsAMaOOGWVbhdDsd5TlexcJSV3w4GtD9egywM1BdlpqdxurxOq5SkLQkyIdsBFa41uD5iEMVQKUCPgRhjBjrq4zaZADYS2W%2BPHsjpq%2FiyZk18BB4R%2BECT531yS4UfFd3CXcdEvihgiNblptrclE%2BxFyRp99knfww%2B1SZN6SunsAKilILDNaI76FSrpD0iOEyzSObIW9BPvBEEOs570ub5siaVfuThKZIKv8cRfDYK9uFFqN4AHMdZONnczwhvT%2FiuJEEW85KvSkift0%3D,1,0,0,0,0,#461776883,NA
15, Afeitadora 3 Cabezas Inalámbrica Waterproof Recargable Mweb ,799,NA,21,974,18 cuotas,44.39,NA,Entrega a acordar con el vendedor,NA,NA,3,2,http://perfil.mercadolibre.com.uy/MUEBLES_WEB,https://articulo.mercadolibre.com.uy/MLU-447989996-afeitadora-3-cabezas-inalambrica-waterproof-recargable-mweb-_JM,0,0,2,0,0,#447989996,NA
16, Afeitadora Eléctrica Philips S1030 Recarg Húmedo O Seco Loi ,47,79,23,2974,18 cuotas,93.48,NA,Envío a todo el país,NA,NA,4.5,2,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-461182818-afeitadora-electrica-philips-s1030-recarg-humedo-o-seco-loi-_JM,1,1,0,0,0,#461182818,NA
17, Afeitadora Y Recortadora Philips One Blade Pro Qp6510/20 ,99,NA,13,17,18 cuotas,196.90,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PHILIPS_TIENDAOFICIAL?brandId=173,https://articulo.mercadolibre.com.uy/MLU-464308433-afeitadora-y-recortadora-philips-one-blade-pro-qp651020-_JM,NA,NA,NA,NA,NA,#464308433,NA
18, Afeitadora Eléctrica Braun Series 7 7842s ,490,NA,1,2,18 cuotas,974.56,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/BRANDLINK?brandId=539,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=biEtiPc7KJ3Vtf6NJIO%2B2%2BBX5tlO0WkC7rBxlFtznXjh47eMfwG2NhsGBV2Ufp8GbCjCkqpNSjk2ImDelMnRhlT4tWYnvHZMgCQkudLSNAsbX4FUxVKn4o6LAlgqz0W%2F8%2BN%2BBmwlMocz2qn7eJ7rWBnc7lCrwKr%2B1CrXzFoWCCyrDsv6N1XeifCqqIVKlVChDDHUJjtbrwApZIuu3ZvzViiqNHoqyDPj04Jrq2oSDJWrOmtQnJeyf%2B1iTZVGSeaGvs5YTwduHXpUcIhLIDT4D2Z9bSDhvsTj9BY91XkAylAbGQVZ6ULBKnB7aqjBEtjDMlxTMKe8m7XHDkpzexWp4mcZppiQHsbXfTahFJvMP2VhDceXOQjehAb2PbCVxyFncPBu3wbxhqfROU6ttMTc0RL8AGoPrkJxQkVdz74MBpoT%2FHX1GCjDOve8D81U%2Fgiro2s3RtrWmvasy%2BwutHydbU9gHqKHM15dSEMy2pEqh72YJTdbCGHDY6CbjlDMNjG8BmhWqv33t%2FNHP%2BiHd0OhkTSC4XTVfuSNHwp60eIKb4fy%2FGoQq8dAq44NNwhrsSeWIpVUyWCGNQZfZthVgMvXxM%2FXIeTtFEduqSlfSM4rGuCQUSWF4cUTE6K4TPijbXY1VTECiH2KAhy5idZRfo0%2B%2BN%2FeNk7L5dcLK4I%2FKaPhQYa390ta0%2B5HLz%2FzbM3e88KIxMRpREMnF3yRioBF245sBPXu%2F3YZJrkI8sGHUFdf8osi708KuisEUo7E1Po7yQ258mHGnOPe4PVXcaP0%2FXt1ruVcC8zEDrTcvnXvXf4VlhSqhJhup0OEw%2F7UUEXqzYbDuTG0QhxXkvwLjy%2BWzYUEcwzBDoHxTK831Au5owTVB2yA3SvP09MPJsQ5ZVwcu8LsvH9oIzNq3f4Ui7dcFBCXv5y5xP2RVEsz4Rr3p7IaGKfR6ntsisVyR4FI2Ng4xrSEZvlFKD%2Fy7Pw0%2FlrU6MRrozJg70K1klDNbi2CWWhOUqCw2ZIQbPlm7G3u2%2BREIRUwKBbVFargAcMqfQgoPqtu3815blhGUkN1FIZv1ZmDlIT38R8d48YM1hVFFs4kTpPhcv%2BQduFFTHbOlqxXTV60OAoUSVUu0LtZIVa9fmG%2BQSLraIeSlHl5qIncgwBalvIa%2BWv1v%2Fhmi1HYHaXWzEjbjE1GwDMkBivXkutbwcSZFnjFfLdG0DgsSK7PF2zOktJ9m45hJQi50Me9ye4q8Bw4PIdG5h4P7Foma66CWgkxpfkAwP%2B%2Bom%2BKWYdyOUM15eBAE%2Fhnhi3onp4MFyime1qmcJjpImH7%2FOHgYicvVIJo3y%2FdjRafIBHvQkPAVTWPfhjy5%2F%2Fm3EWZ1rCf1QlaJ9mtIh%2BTLaqRL6xzlpPdzhEs%2Bn4vAnMJIRxPkdMkDS39Iabs%2FFkNvL1srY%2Bgo5S3Cvyn3%2FqNcasn8rS1qbmGsFtbskgR3iaO8HGsUilCNyNGhfBa6VuCGjAGOdDv1CMqfApd7RhprX3%2F8GoDMq6agAA1eet1xw85u7KDNSBKa%2FpF4xKW41y3NuKXNAW417A0TYvkz1AoJvFZLYfeKfJSLA5%2BnkUxM7TS7AdkH0CAiF4yHSta56gbUa5CKEyfn42mGPG2dqLsXDdjMzzhCMUiZF6sJ08QVGXFzvyKYQeWoGc%3D,NA,NA,NA,NA,NA,#462071391,Braun
19, Afeitadora Eléctrica Braun Series 3 310s ,120,NA,17,20,18 cuotas,238.67,NA,Envío gratis a todo el país,NA,NA,4.8,5,http://perfil.mercadolibre.com.uy/BRANDLINK?brandId=539,https://articulo.mercadolibre.com.uy/MLU-462071079-afeitadora-electrica-braun-series-3-310s-_JM,4,1,0,0,0,#462071079,Braun
20, Rasuradora Afeitadora Electrica Maquina Afeitar + Accesorios ,449,NA,9,51,18 cuotas,24.94,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TODO+ACA,https://articulo.mercadolibre.com.uy/MLU-458259395-rasuradora-afeitadora-electrica-maquina-afeitar-accesorios-_JM,NA,NA,NA,NA,NA,#458259395,Nova
21, Afeitadora Corporal Philips Bg105 + Peine De 3mm + Pila Loi ,27,42,15,9984,18 cuotas,53.70,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-461176807-afeitadora-corporal-philips-bg105-peine-de-3mm-pila-loi-_JM,1,0,0,0,0,#461176807,NA
22, Afeitadora Recortador Philips Oneblade Seco Humedo Gtia Ofic ,67,NA,8,991,18 cuotas,133.26,NA,Envío a todo el país,NA,NA,3.5,2,http://perfil.mercadolibre.com.uy/BLACKDOGELECTRONICS,https://articulo.mercadolibre.com.uy/MLU-464531966-afeitadora-recortador-philips-oneblade-seco-humedo-gtia-ofic-_JM,0,1,1,0,0,#464531966,NA
23, Afeitadora Recargable Philips Uso En Seco Y Humedo S1070/04 ,65,NA,20,14,18 cuotas,129.28,NA,Envío a todo el país,NA,NA,4,3,http://perfil.mercadolibre.com.uy/PHILIPS_TIENDAOFICIAL?brandId=173,https://articulo.mercadolibre.com.uy/MLU-456182379-afeitadora-recargable-philips-uso-en-seco-y-humedo-s107004-_JM,2,0,0,1,0,#456182379,NA
24, Afeitadora Eléctrica Philips S1070 Aquatouch Recargable Loi ,64,79,10,2987,18 cuotas,127.29,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-464595257-afeitadora-electrica-philips-s1070-aquatouch-recargable-loi-_JM,NA,NA,NA,NA,NA,#464595257,NA
25, Afeitadora Corporal Masculina Philips Pila Aa 105 Futuro21 ,29,NA,49,3,18 cuotas,57.68,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-465262160-afeitadora-corporal-masculina-philips-pila-aa-105-futuro21-_JM,NA,NA,NA,NA,NA,#465262160,NA
26," Máquina Afeitadora Inalámbrica De Barba, Pelo, Nariz Hombre ",1390,NA,8,148,18 cuotas,77.22,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MVDSPORT,https://articulo.mercadolibre.com.uy/MLU-454215530-maquina-afeitadora-inalambrica-de-barba-pelo-nariz-hombre-_JM,NA,NA,NA,NA,NA,#454215530,Pritech
27, Afeitadora Recortador Philips Oneblade Seco Humedo 2521 Dimm ,64,NA,50,94,18 cuotas,127.29,NA,Envío a todo el país,NA,NA,4.6,7,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-448614028-afeitadora-recortador-philips-oneblade-seco-humedo-2521-dimm-_JM,6,0,0,1,0,#448614028,NA
28, Afeitadora Corporal Inalambrica Philips Recortador 3005 Dimm ,49,54,33,83,18 cuotas,97.46,NA,Envío a todo el país,NA,NA,4.8,5,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-450412078-afeitadora-corporal-inalambrica-philips-recortador-3005-dimm-_JM,4,1,0,0,0,#450412078,NA
29, Afeitadora Eléctrica Philips S5070 Aquatouch Recargable Loi ,117,139,5,994,18 cuotas,232.70,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-461180977-afeitadora-electrica-philips-s5070-aquatouch-recargable-loi-_JM,NA,NA,NA,NA,NA,#461180977,NA
30, Afeitadora Veet Sensitive Touch ,698,735,10,2,18 cuotas,38.78,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FARMASHOPUY?brandId=176,https://articulo.mercadolibre.com.uy/MLU-459963283-afeitadora-veet-sensitive-touch-_JM,NA,NA,NA,NA,NA,#459963283,Veet
31, Máquina Afeitadora Inalámbrica Remington + Protector Cabezal ,1990,NA,10,3,18 cuotas,110.56,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.uy/ENCONTRALO.SHOP,https://articulo.mercadolibre.com.uy/MLU-447987405-maquina-afeitadora-inalambrica-remington-protector-cabezal-_JM,1,0,0,0,0,#447987405,Remington
32, Afeitadora Corporal Philips Bg3005 Para Hombres Oferta Pcm ,1872,NA,220,998,18 cuotas,104.00,NA,Envío a todo el país,NA,NA,4.7,21,http://perfil.mercadolibre.com.uy/PCM+URUGUAY-SA,https://articulo.mercadolibre.com.uy/MLU-444914076-afeitadora-corporal-philips-bg3005-para-hombres-oferta-pcm-_JM,15,5,1,0,0,#444914076,NA
33, Afeitadora Barbero Corta Pelo Barba Bigote Patillas Taurus ,30,NA,4,46,18 cuotas,59.67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MERCURY-URUGUAY,https://articulo.mercadolibre.com.uy/MLU-451748982-afeitadora-barbero-corta-pelo-barba-bigote-patillas-taurus-_JM,NA,NA,NA,NA,NA,#451748982,Taurus
34, Aquatouch Afeitadora Eléctrica Para Uso En Seco Y Húmedo ,69,NA,7,1000,18 cuotas,137.23,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/ELECTROVENTAS+ONLINE,https://articulo.mercadolibre.com.uy/MLU-461776883-aquatouch-afeitadora-electrica-para-uso-en-seco-y-humedo-_JM,1,0,0,0,0,#461776883,NA
35, Afeitadora Inalambrica Rasuradora En Seco Con Patillero -cs ,580,NA,6,94,18 cuotas,32.22,NA,Envío a todo el país,NA,NA,4,1,http://perfil.mercadolibre.com.uy/CENTRALSHOP01,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=IpdKcoZ0tLDW8sgBmrrum%2FORx7QNXop%2B%2BVlxKX79G9znOjR0UEswAfp7x4GaSmjKjcmOgObE0tqi4tG8fp9WQAhXkKP0myXetFX8tyopVIRA5%2BZZqWM5jwPZJUp%2BgARsIJASoz%2Bvd0kXmTMB%2FaKgcRe9CkBD9DdN2iMxIryCOk1U%2FPsuovvDKmw7DlGk2EZ6VFg%2Bk1olICGU7T%2B4wKFskXKHCmxKN5oW7faduR%2FGOpdD4IWWSsMhJcCOMaOAy3x%2BUUtJs0MTyRJOPQmktExqsPrx1c3uKJyF4LwwDr6UnfzC8LIKKiOFa4Z3Ka63gb0ggF4D%2B1x%2Bxsyu0v1ikeAe9m1MTKjE%2F86Zozp0smqFYq%2FHYPiZ5t%2B%2BP2%2FopbmFoZ1xELs0lhvn0s%2BOH2Lmoph2GOnxTtVu%2F%2B5Gz42zi1hkaqVcE4xAHkNP%2F74gxbk73817kdgaW1nwg1JHDVRw3i%2FntXtA9K0%2FieglGANWOYwMpkioGmNwPgaeuwMZiwgOic4jvin9144Ri9Nq5w0kSWvxxE6giyWW1RRAjmPiC7OL6UGM9XtDvPr5OoFBXHp7Jui2g3vsXSDwlBEFViH%2FaVErEZB%2FznfFTeWTpBBzl4z3%2BdRHKh9JojSwIiL74JGbO8WNzdSaupOkub3%2FXzdpBIynpR8gNgFFWDqXIih0Qr%2BUaZXQkbjibGJ%2F46NUc2vkCtxko8I2zo%2Bf9lySz5PwizEg3fD4hst8uQdgYsQk%2BuBSL99AlQRnduBCPf2wPcGMlDiCY5%2ByywxkpUMWIlAyUPjsiDPvm33ox84gzZqZG4psSLOGJ6bYFKKlAAbolbGc7tBU4A3cqjWbx9F7OBxZki6MWj76B3P%2B%2FdBugzBhwC9f3eoTmw2XoTxXKcwVErxoKRyYEvYaEFAaj%2Fxi8ZbFtkSgT%2F3RwanmLH%2B4FbKEJsGiOshS9BtrJQiANpC3SGmF89jZsBkhiggcz3DE4uzENkXTjNMn3Ap5zAJwlK385J4fCXf%2Fw6X5KHAu2VR9I7bCdb8srI1X9fcHIFSeyh2aCxYCtyy%2Fc3nqj1r3AEedAOqDgPpRMCvnq5EkrexUoCgrS%2BKcjnaL7MlF%2FnexGSlIOCnvsqK6jAuxRRIe3FseGku5cU8NwneytJDtw0E9by0YI%2BLWWXgMDssSCCj3uwbZ%2FgkkXook6dvkCIL8Fca0hUzX1xNmVmeTHAsnnrU5lkSCT%2FygASd7bAeE%2BOqu7C6T3uZhua%2Fje03hmeyTXdmJTebGRpG4CbAB61D0VFJAEi236g1D3tnKGhXpQdvsbLXrjYHimrJjhW3yMZEw0gMIb2eotqEnV6AeMGCj8piWCpIROiYYZpS09km6Xtu6UIWjyp27sOrHl8UDq4SzjfzXaRRUTDS8Ig7VEKeCfiDvPO06dXGv10IP5MsGEDFWKhi%2BqJpj753Uiz3OSSuLPnXWw0QJ%2BKzxSuHx%2FxZpiBAL4yFC%2FNCE2%2BJW%2FL2wGpbOzbExvMn45V4%2FCdAT3a9MyhiBcp10oC1mVVWRUeaZHNTZtWWsBYLp1ZMkik10dNKXh%2BTIVhOzLBp90TVGTz4kG5Ku%2Bm7JhoTsDgAincDAKsQg%2BZ0EW%2F279Xz7HVOwIhvnVkwYx1SG6aXT9vbgI6b%2FyTG5RX0T7UScRqYG6ZIX7t%2ByUM43F38QtJduq0JKouzHKyKPMQ%3D%3D,0,1,0,0,0,#463651320,NA
36, Afeitadora Recortadora Philips Oneblade 6510 Inalambrica Pcm ,89,NA,5,998,18 cuotas,177.01,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PCM+URUGUAY-SA,https://articulo.mercadolibre.com.uy/MLU-464324930-afeitadora-recortadora-philips-oneblade-6510-inalambrica-pcm-_JM,NA,NA,NA,NA,NA,#464324930,NA
37, Afeitadora Ga.ma Gsh855 Sport Circuit ,1620,NA,9,6,18 cuotas,90.00,NA,Envío a todo el país,NA,NA,4.5,2,http://perfil.mercadolibre.com.uy/CIRCUIT+OFERTAS,https://articulo.mercadolibre.com.uy/MLU-455063936-afeitadora-gama-gsh855-sport-circuit-_JM,1,1,0,0,0,#455063936,GA.MA
38, Máquina De Cortar Pelo Eléctrica Happy King Amarilla ,499,NA,20,181,18 cuotas,27.72,NA,Entrega a acordar con el vendedor,NA,NA,5,2,http://perfil.mercadolibre.com.uy/MDEOFERTAS.UY,https://articulo.mercadolibre.com.uy/MLU-449726956-maquina-de-cortar-pelo-electrica-happy-king-amarilla-_JM,2,0,0,0,0,#449726956,NA
39, Afeitadora Philips Electricas S1030 Seco Y Humedo Goex ,65,NA,36,8,18 cuotas,129.28,NA,Envío gratis a todo el país,NA,NA,5,4,http://perfil.mercadolibre.com.uy/GOEX+UY,https://articulo.mercadolibre.com.uy/MLU-454371033-afeitadora-philips-electricas-s1030-seco-y-humedo-goex-_JM,4,0,0,0,0,#454371033,NA
40, Afeitadora Recargable Philips Seco Humedo 1070 Lavable Dimm ,58,69,8,2,18 cuotas,115.36,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-450889019-afeitadora-recargable-philips-seco-humedo-1070-lavable-dimm-_JM,NA,NA,NA,NA,NA,#450889019,NA
41, Afeitadora Corporal Philips Bg105 Hombre Zonas Sensibles Pcm ,1044,NA,8,999,18 cuotas,58.00,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PCM+URUGUAY-SA,https://articulo.mercadolibre.com.uy/MLU-464191559-afeitadora-corporal-philips-bg105-hombre-zonas-sensibles-pcm-_JM,NA,NA,NA,NA,NA,#464191559,NA
42, Afeitadora Inalambrica Rasuradora En Seco Con Patillero -cs ,580,NA,6,94,18 cuotas,32.22,NA,Envío a todo el país,NA,NA,4,1,http://perfil.mercadolibre.com.uy/CENTRALSHOP01,https://articulo.mercadolibre.com.uy/MLU-463651320-afeitadora-inalambrica-rasuradora-en-seco-con-patillero-cs-_JM,0,1,0,0,0,#463651320,NA
43, Afeitadora Philips Electricas S1070 Recargable Nuevas Goex ,79,NA,8,94,18 cuotas,157.12,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/GOEX+UY,https://articulo.mercadolibre.com.uy/MLU-454243809-afeitadora-philips-electricas-s1070-recargable-nuevas-goex-_JM,1,0,0,0,0,#454243809,NA
44, Afeitadora Corporal Recargable Philips Bg3005 Apta Ducha Loi ,49,64,11,2986,18 cuotas,97.46,NA,Envío a todo el país,NA,NA,4.5,2,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-461182791-afeitadora-corporal-recargable-philips-bg3005-apta-ducha-loi-_JM,1,1,0,0,0,#461182791,NA
45, Afeitadora Removedor Vello Facial Barba Patillas Mvd Sport ,190,NA,13,7,18 cuotas,10.56,NA,Envío a todo el país,NA,NA,1,1,http://perfil.mercadolibre.com.uy/MVDSPORT,https://articulo.mercadolibre.com.uy/MLU-453411644-afeitadora-removedor-vello-facial-barba-patillas-mvd-sport-_JM,0,0,0,0,1,#453411644,NA
46, Afeitadora Philips Aquatouch 5070 Recargable Gtia 2 Años Pcm ,4320,NA,42,999,18 cuotas,240.00,NA,Envío a todo el país,NA,NA,4.7,6,http://perfil.mercadolibre.com.uy/PCM+URUGUAY-SA,https://articulo.mercadolibre.com.uy/MLU-450771300-afeitadora-philips-aquatouch-5070-recargable-gtia-2-anos-pcm-_JM,4,2,0,0,0,#450771300,NA
