seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold
Thonet & Vander Tienda oficial,https://perfil.mercadolibre.com.ar/THONETANDVANDER?brandId=370,4,4 años vendiendo en Mercado Libre,2071,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,620,Mala (7),Regular (5),Buena (608),"Palermo, Capital Federal.",2071 ventas en los últimos 4 meses
Gadnic Tienda oficial,https://perfil.mercadolibre.com.ar/SALES+COM?brandId=945,15,15 años vendiendo en Mercado Libre,22206,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,6082,Mala (82),Regular (103),Buena (5897),"San Nicolás, Microcentro, Capital Federal.",22206 ventas en los últimos 4 meses
ALCLICK ML,https://perfil.mercadolibre.com.ar/ALCLICK+ML,6,6 años vendiendo en Mercado Libre,14205,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,3195,Mala (13),Regular (34),Buena (3148),"Ciudad Autonoma Buenos Aires, Capital Federal.",14205 ventas en los últimos 4 meses
JAZAKSHOP.COM,https://perfil.mercadolibre.com.ar/JAZAKSHOP.COM,2,2 años vendiendo en Mercado Libre,5292,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1185,Mala (0),Regular (9),Buena (1176),"Chacarita, Capital Federal.",5292 ventas en los últimos 4 meses
ELECTROWORLDGROUPARGENTINA,https://perfil.mercadolibre.com.ar/ELECTROWORLDGROUPARGENTINA,1,1 año vendiendo en Mercado Libre,3202,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,747,Mala (3),Regular (9),Buena (735),"Parque Chas, Capital Federal.",3202 ventas en los últimos 4 meses
DIGITAL APPS,https://perfil.mercadolibre.com.ar/DIGITAL+APPS,3,3 años vendiendo en Mercado Libre,6803,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1892,Mala (33),Regular (48),Buena (1811),"Caballito, Capital Federal.",6803 ventas en los últimos 4 meses
MONA-FELISA OPORTUNIDADESVIP,https://perfil.mercadolibre.com.ar/MONA-FELISA+OPORTUNIDADESVIP,4,4 años vendiendo en Mercado Libre,10330,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,3102,Mala (77),Regular (124),Buena (2901),"Balvanera, Capital Federal.",10330 ventas en los últimos 4 meses
AJAXGOLD,https://perfil.mercadolibre.com.ar/AJAXGOLD,14,14 años vendiendo en Mercado Libre,18185,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,3567,Mala (61),Regular (89),Buena (3417),"Villa Crespo, Capital Federal.",18185 ventas en los últimos 4 meses
PHOTOSTORE,https://perfil.mercadolibre.com.ar/PHOTOSTORE,18,18 años vendiendo en Mercado Libre,18028,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,5063,Mala (116),Regular (140),Buena (4807),"Capital Federal, Capital Federal.",18028 ventas en los últimos 4 meses
REAL-COLOR,https://perfil.mercadolibre.com.ar/REAL-COLOR,19,19 años vendiendo en Mercado Libre,18406,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,6491,Mala (229),Regular (279),Buena (5983),"Versailles, Velez Sarsfield, L, Capital Federal.",18406 ventas en los últimos 4 meses
OPENFACTORY,https://perfil.mercadolibre.com.ar/OPENFACTORY,5,5 años vendiendo en Mercado Libre,15647,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,4290,Mala (172),Regular (163),Buena (3955),"Villa Urquiza, Capital Federal.",15647 ventas en los últimos 4 meses
BLUEWAYBLUE,https://perfil.mercadolibre.com.ar/BLUEWAYBLUE,8,8 años vendiendo en Mercado Libre,810,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,121,Mala (1),Regular (0),Buena (120),"Pontevedra, Buenos Aires.",810 ventas en los últimos 4 meses
IMPORTADOR RCSA,https://perfil.mercadolibre.com.ar/IMPORTADOR+RCSA,1,1 año vendiendo en Mercado Libre,334,MercadoLíder Gold¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,105,Mala (0),Regular (3),Buena (102),"Belgrano, Capital Federal.",334 ventas en los últimos 4 meses
LMS-TIENDAVIRTUAL,https://perfil.mercadolibre.com.ar/LMS-TIENDAVIRTUAL,2,2 años vendiendo en Mercado Libre,5057,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1810,Mala (14),Regular (30),Buena (1766),"Monserrat, Capital Federal.",5057 ventas en los últimos 4 meses
PRONTO TEC,https://perfil.mercadolibre.com.ar/PRONTO+TEC,7,7 años vendiendo en Mercado Libre,7491,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1923,Mala (57),Regular (64),Buena (1802),"Capital federal, Capital Federal.",7491 ventas en los últimos 4 meses
ELECTROCENTER1,https://perfil.mercadolibre.com.ar/ELECTROCENTER1,10,10 años vendiendo en Mercado Libre,7401,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1349,Mala (6),Regular (22),Buena (1321),"Capital federal, Capital Federal.",7401 ventas en los últimos 4 meses
LATITUDES SUR,https://perfil.mercadolibre.com.ar/LATITUDES+SUR,3,3 años vendiendo en Mercado Libre,1212,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,353,Mala (1),Regular (10),Buena (342),"Recoleta, Capital Federal.",1212 ventas en los últimos 4 meses
ELECTRO-SHOWS,https://perfil.mercadolibre.com.ar/ELECTRO-SHOWS,9,9 años vendiendo en Mercado Libre,22681,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,5022,Mala (139),Regular (134),Buena (4749),"Microcentro (San Nicolás), Capital Federal.",22681 ventas en los últimos 4 meses
UNIVERSALSHOPS,https://perfil.mercadolibre.com.ar/UNIVERSALSHOPS,1,1 año vendiendo en Mercado Libre,7270,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1566,Mala (69),Regular (62),Buena (1435),"Capital Federal, Capital Federal.",7270 ventas en los últimos 4 meses
Noga Store Tienda oficial,https://perfil.mercadolibre.com.ar/TIENDAS+DEPOT?brandId=391,1,1 año vendiendo en Mercado Libre,5970,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1745,Mala (34),Regular (46),Buena (1665),"Monserrat, Capital Federal.",5970 ventas en los últimos 4 meses
TECNOPARAVOS,https://perfil.mercadolibre.com.ar/TECNOPARAVOS,8,8 años vendiendo en Mercado Libre,1518,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,574,Mala (0),Regular (0),Buena (574),"Flores, Capital Federal.",1518 ventas en los últimos 4 meses
ITECOM DIGITAL,https://perfil.mercadolibre.com.ar/ITECOM+DIGITAL,4,4 años vendiendo en Mercado Libre,5435,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1591,Mala (23),Regular (42),Buena (1526),"Once, Capital Federal.",5435 ventas en los últimos 4 meses
ROITZSA,https://perfil.mercadolibre.com.ar/ROITZSA,9,9 meses vendiendo en Mercado Libre,661,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,185,Mala (2),Regular (1),Buena (182),"Benavidez, Buenos Aires.",661 ventas en los últimos 4 meses
CASA-DEL-SONIDO,https://perfil.mercadolibre.com.ar/CASA-DEL-SONIDO,11,11 años vendiendo en Mercado Libre,9371,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,2323,Mala (80),Regular (61),Buena (2182),"General Rodríguez, Buenos Aires.",9371 ventas en los últimos 4 meses
DISGLAS,https://perfil.mercadolibre.com.ar/DISGLAS,2,2 años vendiendo en Mercado Libre,318,MercadoLíder Gold¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,59,Mala (0),Regular (1),Buena (58),"Berazategui, Buenos Aires.",318 ventas en los últimos 4 meses
PITUCATIARA,https://perfil.mercadolibre.com.ar/PITUCATIARA,4,4 meses vendiendo en Mercado Libre,179,NA,Brinda buena atención,Despacha sus productos a tiempo,81,Mala (0),Regular (3),Buena (78),"Caba, Capital Federal.",179 ventas en los últimos 4 meses
SMART-CLICK,https://perfil.mercadolibre.com.ar/SMART-CLICK,3,3 años vendiendo en Mercado Libre,15317,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,3955,Mala (100),Regular (127),Buena (3728),"Boedo, Capital Federal.",15317 ventas en los últimos 4 meses
FC GROUP-STORE,https://perfil.mercadolibre.com.ar/FC+GROUP-STORE,5,5 años vendiendo en Mercado Libre,1544,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,493,Mala (6),Regular (8),Buena (479),"CABA, Capital Federal.",1544 ventas en los últimos 4 meses
OPORTUNIDADESVIP,https://perfil.mercadolibre.com.ar/OPORTUNIDADESVIP,13,13 años vendiendo en Mercado Libre,13985,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,3829,Mala (81),Regular (167),Buena (3581),"Balvanera, Capital Federal.",13985 ventas en los últimos 4 meses
OFERTAS INFORMATICAS,https://perfil.mercadolibre.com.ar/OFERTAS+INFORMATICAS,13,13 años vendiendo en Mercado Libre,5883,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1861,Mala (18),Regular (36),Buena (1807),"Capital Federal, Capital Federal.",5883 ventas en los últimos 4 meses
IGFSTORE,https://perfil.mercadolibre.com.ar/IGFSTORE,7,7 años vendiendo en Mercado Libre,455,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,138,Mala (1),Regular (3),Buena (134),"Palermo, Capital Federal.",455 ventas en los últimos 4 meses
JAZAK SHOP,https://perfil.mercadolibre.com.ar/JAZAK+SHOP,1,1 año vendiendo en Mercado Libre,2364,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,581,Mala (0),Regular (8),Buena (573),"Chacarita, Capital Federal.",2364 ventas en los últimos 4 meses
PUNTO_ DIGITAL,https://perfil.mercadolibre.com.ar/PUNTO_+DIGITAL,1,1 año vendiendo en Mercado Libre,7243,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1800,Mala (27),Regular (19),Buena (1754),"Martínez, Buenos Aires.",7243 ventas en los últimos 4 meses
DALECLÍCK,https://perfil.mercadolibre.com.ar/DALECL%C3%8DCK,4,4 años vendiendo en Mercado Libre,35283,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,8565,Mala (114),Regular (170),Buena (8281),"Puerto Madero, Capital Federal.",35283 ventas en los últimos 4 meses
MWPRODUCTSARGENTINA,https://perfil.mercadolibre.com.ar/MWPRODUCTSARGENTINA,9,9 años vendiendo en Mercado Libre,1153,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,318,Mala (4),Regular (10),Buena (304),"Once, Capital Federal.",1153 ventas en los últimos 4 meses
BH COMPUTACION,https://perfil.mercadolibre.com.ar/BH+COMPUTACION,14,14 años vendiendo en Mercado Libre,4487,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1507,Mala (16),Regular (28),Buena (1463),"Capital Federal, Capital Federal.",4487 ventas en los últimos 4 meses
JFCELECTRONICA,https://perfil.mercadolibre.com.ar/JFCELECTRONICA,12,12 años vendiendo en Mercado Libre,10013,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,2780,Mala (24),Regular (26),Buena (2730),"Villa Crespo, Capital Federal.",10013 ventas en los últimos 4 meses
HYC DEPOT,https://perfil.mercadolibre.com.ar/HYC+DEPOT,10,10 años vendiendo en Mercado Libre,984,MercadoLíder Gold¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,344,Mala (7),Regular (5),Buena (332),"Palermo, Capital Federal.",984 ventas en los últimos 4 meses
.COMPONENTES.,https://perfil.mercadolibre.com.ar/.COMPONENTES.,6,6 años vendiendo en Mercado Libre,448,MercadoLíder Gold¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,168,Mala (5),Regular (2),Buena (161),"Balvanera, Capital Federal.",448 ventas en los últimos 4 meses
LIBERCAM,https://perfil.mercadolibre.com.ar/LIBERCAM,7,7 años vendiendo en Mercado Libre,16659,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,3466,Mala (77),Regular (126),Buena (3263),"Boedo, Capital Federal.",16659 ventas en los últimos 4 meses
LAMEJORSOLUCION,https://perfil.mercadolibre.com.ar/LAMEJORSOLUCION,12,12 años vendiendo en Mercado Libre,6787,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,2319,Mala (41),Regular (56),Buena (2222),"Monserrat, Capital Federal.",6787 ventas en los últimos 4 meses
PATAGONIAJAZZHOSTEL,https://perfil.mercadolibre.com.ar/PATAGONIAJAZZHOSTEL,7,7 años vendiendo en Mercado Libre,204,NA,Brinda buena atención,Despacha sus productos a tiempo,159,Mala (2),Regular (1),Buena (156),"Belgrano, Capital Federal.",204 ventas en los últimos 5 años
DVTTIENDA,https://perfil.mercadolibre.com.ar/DVTTIENDA,1,1 año vendiendo en Mercado Libre,1222,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,583,Mala (1),Regular (5),Buena (577),"Monte Castro, Capital Federal.",1222 ventas en los últimos 4 meses
INSUMOS_ACUARIO,https://perfil.mercadolibre.com.ar/INSUMOS_ACUARIO,7,7 años vendiendo en Mercado Libre,6958,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,2568,Mala (21),Regular (46),Buena (2501),"Belgrano, Capital Federal.",6958 ventas en los últimos 4 meses
Ultimate Ears Tienda oficial,https://perfil.mercadolibre.com.ar/IPFIJO?brandId=1499,4,4 años vendiendo en Mercado Libre,2468,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,572,Mala (2),Regular (5),Buena (565),"Palermo, Capital Federal.",2468 ventas en los últimos 4 meses
PLANETAZENOK,https://perfil.mercadolibre.com.ar/PLANETAZENOK,11,11 años vendiendo en Mercado Libre,18509,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,6167,Mala (104),Regular (158),Buena (5905),"Almagro, Capital Federal.",18509 ventas en los últimos 4 meses
