seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold,units_timeframe_of_amt_sold
Thonet & Vander Tienda oficial,https://perfil.mercadolibre.com.ar/THONETANDVANDER?brandId=370,4,años,2071,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,620,7,5,608,"Palermo, Capital Federal.",meses,4
Gadnic Tienda oficial,https://perfil.mercadolibre.com.ar/SALES+COM?brandId=945,15,años,22206,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,6082,82,103,5897,"San Nicolás, Microcentro, Capital Federal.",meses,4
ALCLICK ML,https://perfil.mercadolibre.com.ar/ALCLICK+ML,6,años,14205,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,3195,13,34,3148,"Ciudad Autonoma Buenos Aires, Capital Federal.",meses,4
JAZAKSHOP.COM,https://perfil.mercadolibre.com.ar/JAZAKSHOP.COM,2,años,5292,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,1185,0,9,1176,"Chacarita, Capital Federal.",meses,4
ELECTROWORLDGROUPARGENTINA,https://perfil.mercadolibre.com.ar/ELECTROWORLDGROUPARGENTINA,1,año,3202,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,747,3,9,735,"Parque Chas, Capital Federal.",meses,4
DIGITAL APPS,https://perfil.mercadolibre.com.ar/DIGITAL+APPS,3,años,6803,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,1892,33,48,1811,"Caballito, Capital Federal.",meses,4
MONA-FELISA OPORTUNIDADESVIP,https://perfil.mercadolibre.com.ar/MONA-FELISA+OPORTUNIDADESVIP,4,años,10330,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,3102,77,124,2901,"Balvanera, Capital Federal.",meses,4
AJAXGOLD,https://perfil.mercadolibre.com.ar/AJAXGOLD,14,años,18185,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,3567,61,89,3417,"Villa Crespo, Capital Federal.",meses,4
PHOTOSTORE,https://perfil.mercadolibre.com.ar/PHOTOSTORE,18,años,18028,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,5063,116,140,4807,"Capital Federal, Capital Federal.",meses,4
REAL-COLOR,https://perfil.mercadolibre.com.ar/REAL-COLOR,19,años,18406,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,6491,229,279,5983,"Versailles, Velez Sarsfield, L, Capital Federal.",meses,4
OPENFACTORY,https://perfil.mercadolibre.com.ar/OPENFACTORY,5,años,15647,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,4290,172,163,3955,"Villa Urquiza, Capital Federal.",meses,4
BLUEWAYBLUE,https://perfil.mercadolibre.com.ar/BLUEWAYBLUE,8,años,810,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,121,1,0,120,"Pontevedra, Buenos Aires.",meses,4
IMPORTADOR RCSA,https://perfil.mercadolibre.com.ar/IMPORTADOR+RCSA,1,año,334,MercadoLíder Gold,Brinda buena atención,Despacha sus productos a tiempo,105,0,3,102,"Belgrano, Capital Federal.",meses,4
LMS-TIENDAVIRTUAL,https://perfil.mercadolibre.com.ar/LMS-TIENDAVIRTUAL,2,años,5057,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,1810,14,30,1766,"Monserrat, Capital Federal.",meses,4
PRONTO TEC,https://perfil.mercadolibre.com.ar/PRONTO+TEC,7,años,7491,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,1923,57,64,1802,"Capital federal, Capital Federal.",meses,4
ELECTROCENTER1,https://perfil.mercadolibre.com.ar/ELECTROCENTER1,10,años,7401,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,1349,6,22,1321,"Capital federal, Capital Federal.",meses,4
LATITUDES SUR,https://perfil.mercadolibre.com.ar/LATITUDES+SUR,3,años,1212,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,353,1,10,342,"Recoleta, Capital Federal.",meses,4
ELECTRO-SHOWS,https://perfil.mercadolibre.com.ar/ELECTRO-SHOWS,9,años,22681,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,5022,139,134,4749,"Microcentro (San Nicolás), Capital Federal.",meses,4
UNIVERSALSHOPS,https://perfil.mercadolibre.com.ar/UNIVERSALSHOPS,1,año,7270,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,1566,69,62,1435,"Capital Federal, Capital Federal.",meses,4
Noga Store Tienda oficial,https://perfil.mercadolibre.com.ar/TIENDAS+DEPOT?brandId=391,1,año,5970,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,1745,34,46,1665,"Monserrat, Capital Federal.",meses,4
TECNOPARAVOS,https://perfil.mercadolibre.com.ar/TECNOPARAVOS,8,años,1518,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,574,0,0,574,"Flores, Capital Federal.",meses,4
ITECOM DIGITAL,https://perfil.mercadolibre.com.ar/ITECOM+DIGITAL,4,años,5435,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,1591,23,42,1526,"Once, Capital Federal.",meses,4
ROITZSA,https://perfil.mercadolibre.com.ar/ROITZSA,9,meses,661,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,185,2,1,182,"Benavidez, Buenos Aires.",meses,4
CASA-DEL-SONIDO,https://perfil.mercadolibre.com.ar/CASA-DEL-SONIDO,11,años,9371,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,2323,80,61,2182,"General Rodríguez, Buenos Aires.",meses,4
DISGLAS,https://perfil.mercadolibre.com.ar/DISGLAS,2,años,318,MercadoLíder Gold,Brinda buena atención,Despacha sus productos a tiempo,59,0,1,58,"Berazategui, Buenos Aires.",meses,4
PITUCATIARA,https://perfil.mercadolibre.com.ar/PITUCATIARA,4,meses,179,NA,Brinda buena atención,Despacha sus productos a tiempo,81,0,3,78,"Caba, Capital Federal.",meses,4
SMART-CLICK,https://perfil.mercadolibre.com.ar/SMART-CLICK,3,años,15317,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,3955,100,127,3728,"Boedo, Capital Federal.",meses,4
FC GROUP-STORE,https://perfil.mercadolibre.com.ar/FC+GROUP-STORE,5,años,1544,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,493,6,8,479,"CABA, Capital Federal.",meses,4
OPORTUNIDADESVIP,https://perfil.mercadolibre.com.ar/OPORTUNIDADESVIP,13,años,13985,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,3829,81,167,3581,"Balvanera, Capital Federal.",meses,4
OFERTAS INFORMATICAS,https://perfil.mercadolibre.com.ar/OFERTAS+INFORMATICAS,13,años,5883,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,1861,18,36,1807,"Capital Federal, Capital Federal.",meses,4
IGFSTORE,https://perfil.mercadolibre.com.ar/IGFSTORE,7,años,455,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,138,1,3,134,"Palermo, Capital Federal.",meses,4
JAZAK SHOP,https://perfil.mercadolibre.com.ar/JAZAK+SHOP,1,año,2364,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,581,0,8,573,"Chacarita, Capital Federal.",meses,4
PUNTO_ DIGITAL,https://perfil.mercadolibre.com.ar/PUNTO_+DIGITAL,1,año,7243,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,1800,27,19,1754,"Martínez, Buenos Aires.",meses,4
DALECLÍCK,https://perfil.mercadolibre.com.ar/DALECL%C3%8DCK,4,años,35283,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,8565,114,170,8281,"Puerto Madero, Capital Federal.",meses,4
MWPRODUCTSARGENTINA,https://perfil.mercadolibre.com.ar/MWPRODUCTSARGENTINA,9,años,1153,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,318,4,10,304,"Once, Capital Federal.",meses,4
BH COMPUTACION,https://perfil.mercadolibre.com.ar/BH+COMPUTACION,14,años,4487,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,1507,16,28,1463,"Capital Federal, Capital Federal.",meses,4
JFCELECTRONICA,https://perfil.mercadolibre.com.ar/JFCELECTRONICA,12,años,10013,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,2780,24,26,2730,"Villa Crespo, Capital Federal.",meses,4
HYC DEPOT,https://perfil.mercadolibre.com.ar/HYC+DEPOT,10,años,984,MercadoLíder Gold,Brinda buena atención,Despacha sus productos a tiempo,344,7,5,332,"Palermo, Capital Federal.",meses,4
.COMPONENTES.,https://perfil.mercadolibre.com.ar/.COMPONENTES.,6,años,448,MercadoLíder Gold,Brinda buena atención,Despacha sus productos a tiempo,168,5,2,161,"Balvanera, Capital Federal.",meses,4
LIBERCAM,https://perfil.mercadolibre.com.ar/LIBERCAM,7,años,16659,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,3466,77,126,3263,"Boedo, Capital Federal.",meses,4
LAMEJORSOLUCION,https://perfil.mercadolibre.com.ar/LAMEJORSOLUCION,12,años,6787,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,2319,41,56,2222,"Monserrat, Capital Federal.",meses,4
PATAGONIAJAZZHOSTEL,https://perfil.mercadolibre.com.ar/PATAGONIAJAZZHOSTEL,7,años,204,NA,Brinda buena atención,Despacha sus productos a tiempo,159,2,1,156,"Belgrano, Capital Federal.",años,5
DVTTIENDA,https://perfil.mercadolibre.com.ar/DVTTIENDA,1,año,1222,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,583,1,5,577,"Monte Castro, Capital Federal.",meses,4
INSUMOS_ACUARIO,https://perfil.mercadolibre.com.ar/INSUMOS_ACUARIO,7,años,6958,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,2568,21,46,2501,"Belgrano, Capital Federal.",meses,4
Ultimate Ears Tienda oficial,https://perfil.mercadolibre.com.ar/IPFIJO?brandId=1499,4,años,2468,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,572,2,5,565,"Palermo, Capital Federal.",meses,4
PLANETAZENOK,https://perfil.mercadolibre.com.ar/PLANETAZENOK,11,años,18509,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,6167,104,158,5905,"Almagro, Capital Federal.",meses,4
ARG-SALE,https://perfil.mercadolibre.com.ar/ARG-SALE,7,años,2105,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,1129,15,24,1090,"Tapiales, Buenos Aires.",meses,4
LUMPINI TRADE,https://perfil.mercadolibre.com.ar/LUMPINI+TRADE,1,año,340,MercadoLíder Gold,Brinda buena atención,Despacha sus productos a tiempo,82,0,2,80,"Puerto Madero, Capital Federal.",meses,4
DATASOFT.,https://perfil.mercadolibre.com.ar/DATASOFT.,12,años,2036,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,753,8,20,725,"Microcentro, Capital Federal.",meses,4
XHARDSRLXHARD,https://perfil.mercadolibre.com.ar/XHARDSRLXHARD,3,años,2583,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,630,11,14,605,"Martínez, Buenos Aires.",meses,4
Philips Tienda oficial,https://perfil.mercadolibre.com.ar/TC+SHOP+-+TIENDAS+OFICIALES?brandId=221,4,años,12085,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,2880,24,36,2820,"Saavedra, Capital Federal.",meses,4
NIXOSHOP,https://perfil.mercadolibre.com.ar/NIXOSHOP,3,años,3459,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,835,10,18,807,"Balvanera, Capital Federal.",meses,4
BIDCOM,https://perfil.mercadolibre.com.ar/BIDCOM,11,años,6383,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,1956,30,33,1893,"San Nicolás, Microcentro, Capital Federal.",meses,4
PERFUCASA,https://perfil.mercadolibre.com.ar/PERFUCASA,8,años,6294,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,998,29,29,940,"Saavedra, Capital Federal.",meses,4
MAYCAM,https://perfil.mercadolibre.com.ar/MAYCAM,16,años,2850,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,777,24,16,737,"CABA, Capital Federal.",meses,4
CDS-CITY,https://perfil.mercadolibre.com.ar/CDS-CITY,13,años,10148,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,2856,30,31,2795,"Morón, Buenos Aires.",meses,4
TECNORIUM,https://perfil.mercadolibre.com.ar/TECNORIUM,14,años,2103,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,533,4,7,522,"Microcentro, Capital Federal.",meses,4
DEPOT CENTRO,https://perfil.mercadolibre.com.ar/DEPOT+CENTRO,3,años,5179,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,1666,46,54,1566,"Monserrat, Capital Federal.",meses,4
FSCOMPUTERS,https://perfil.mercadolibre.com.ar/FSCOMPUTERS,17,años,831,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,311,0,3,308,"Palermo, Capital Federal.",meses,4
TIENDAS_KAUFEN,https://perfil.mercadolibre.com.ar/TIENDAS_KAUFEN,2,años,220,MercadoLíder Gold,Brinda buena atención,Despacha sus productos a tiempo,60,0,0,60,"General San Martin, Buenos Aires.",meses,4
ELEVENTECH,https://perfil.mercadolibre.com.ar/ELEVENTECH,4,años,2494,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,1002,32,39,931,"Balvanera, Capital Federal.",meses,4
BIADAR SA.,https://perfil.mercadolibre.com.ar/BIADAR+SA.,2,años,3575,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,694,20,12,662,"Belgrano, Capital Federal.",meses,4
Proco Tienda oficial,https://perfil.mercadolibre.com.ar/TIENDAS+STADIO?brandId=1212,5,años,1078,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,242,1,5,236,"Barracas, Capital Federal.",meses,4
COLUCCI EQUIPAMIENTO,https://perfil.mercadolibre.com.ar/COLUCCI+EQUIPAMIENTO,12,años,11214,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,3323,51,67,3205,"San Cristobal, Capital Federal.",meses,4
DEMAGIA_SA,https://perfil.mercadolibre.com.ar/DEMAGIA_SA,4,años,925,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,392,2,7,383,"Monserrat, Capital Federal.",meses,4
POWER STORE,https://perfil.mercadolibre.com.ar/POWER+STORE,16,años,302,MercadoLíder Gold,Brinda buena atención,Despacha sus productos a tiempo,68,0,0,68,"Parque Chacabuco, Capital Federal.",meses,4
SOLUZIONI ONLINE,https://perfil.mercadolibre.com.ar/SOLUZIONI+ONLINE,1,año,5289,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,1559,63,52,1444,"Villa Crespo, Capital Federal.",meses,4
TECNO-DHARMA,https://perfil.mercadolibre.com.ar/TECNO-DHARMA,3,años,112,MercadoLíder,Brinda buena atención,Despacha sus productos a tiempo,45,0,0,45,"OLIVOS, Buenos Aires.",meses,4
BELMOTEC,https://perfil.mercadolibre.com.ar/BELMOTEC,13,años,2898,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,561,2,3,556,"Villa Luro, Capital Federal.",meses,4
TEKNO MADNESS,https://perfil.mercadolibre.com.ar/TEKNO+MADNESS,4,meses,604,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,213,2,2,209,"Once, Capital Federal.",meses,4
N2M-ELECTRONICA,https://perfil.mercadolibre.com.ar/N2M-ELECTRONICA,14,años,10822,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,2675,23,53,2599,"Liniers, Capital Federal.",meses,4
RMS-ENLINEA,https://perfil.mercadolibre.com.ar/RMS-ENLINEA,13,años,410,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,185,0,1,184,"Parque Chacabuco, Capital Federal.",meses,4
AUDIO.ARTE,https://perfil.mercadolibre.com.ar/AUDIO.ARTE,1,año,1103,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,421,17,40,364,"Rosario, Santa Fe.",meses,4
LOOKINGLOOKING,https://perfil.mercadolibre.com.ar/LOOKINGLOOKING,2,años,11428,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,3107,62,76,2969,"Villa Crespo, Capital Federal.",meses,4
INGETEC,https://perfil.mercadolibre.com.ar/INGETEC,16,años,714,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,255,10,13,232,"Ciudad Madero, Buenos Aires.",meses,4
CDORPR,https://perfil.mercadolibre.com.ar/CDORPR,10,años,355,MercadoLíder,Brinda buena atención,Despacha sus productos a tiempo,183,1,1,181,"Congreso, Capital Federal.",meses,4
GOUFITARGENTINA,https://perfil.mercadolibre.com.ar/GOUFITARGENTINA,2,años,663,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,216,3,5,208,"Nuñez, Capital Federal.",meses,4
PRINTER_SHOP,https://perfil.mercadolibre.com.ar/PRINTER_SHOP,2,años,1304,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,325,4,1,320,"Del Viso - Pilar, Buenos Aires.",meses,4
VIRTUAL-HOUSE,https://perfil.mercadolibre.com.ar/VIRTUAL-HOUSE,15,años,258,MercadoLíder Gold,Brinda buena atención,Despacha sus productos a tiempo,58,0,0,58,"Ramos Mejía, Buenos Aires.",meses,4
TIENDAEASYSHOPPING,https://perfil.mercadolibre.com.ar/TIENDAEASYSHOPPING,2,años,2322,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,701,10,13,678,"Villa Devoto, Capital Federal.",meses,4
SEACOM-WEB,https://perfil.mercadolibre.com.ar/SEACOM-WEB,3,años,759,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,309,2,1,306,"Congreso, Capital Federal.",meses,4
CELL-ONE ARGENTINA,https://perfil.mercadolibre.com.ar/CELL-ONE+ARGENTINA,6,años,169,NA,Brinda buena atención,Despacha sus productos a tiempo,50,0,0,50,"Bahia Blanca, Buenos Aires.",años,5
MAKKASAR,https://perfil.mercadolibre.com.ar/MAKKASAR,1,año,1800,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,367,1,11,355,"Balvanera, Capital Federal.",meses,4
LAB DESIGN,https://perfil.mercadolibre.com.ar/LAB+DESIGN,1,año,749,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,267,5,6,256,"Paternal, Capital Federal.",meses,4
IZALO TECNOHOGAR,https://perfil.mercadolibre.com.ar/IZALO+TECNOHOGAR,6,años,864,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,290,1,0,289,"Rosario, Santa Fe.",meses,4
ITPROUSER,https://perfil.mercadolibre.com.ar/ITPROUSER,7,años,26414,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,7050,32,45,6973,"Almagro, Capital Federal.",meses,4
RAPIDA_ENTREGA_,https://perfil.mercadolibre.com.ar/RAPIDA_ENTREGA_,2,años,1077,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,366,5,11,350,"MICROCENTRO, Capital Federal.",meses,4
EPARTNERSHOP1,https://perfil.mercadolibre.com.ar/EPARTNERSHOP1,4,años,1502,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,398,7,6,385,"Boedo, Capital Federal.",meses,4
NEXTREND-,https://perfil.mercadolibre.com.ar/NEXTREND-,4,años,283,MercadoLíder Gold,Brinda buena atención,Despacha sus productos a tiempo,65,0,0,65,"Rosario, Santa Fe.",meses,4
LIBRERIA TEOREMA,https://perfil.mercadolibre.com.ar/LIBRERIA+TEOREMA,5,años,1339,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,431,2,5,424,"Palermo, Capital Federal.",meses,4
DELTAEXPORT,https://perfil.mercadolibre.com.ar/DELTAEXPORT,3,años,5371,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,1213,17,20,1176,"Boulogne, Buenos Aires.",meses,4
