seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold,units_timeframe_of_amt_sold
Ventronic Tienda oficial,https://perfil.mercadolibre.com.mx/VENTRONIC_T.O?brandId=1714,4,años,126800,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,9297,275,186,8836,"Guadalajara, Jalisco.",meses,4
TC MEMORY.,https://perfil.mercadolibre.com.mx/TC+MEMORY.,10,meses,10160,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,680,37,33,610,"Guadalajara, Jalisco.",meses,4
Ventronic Tienda oficial,https://perfil.mercadolibre.com.mx/VENTRONIC_GDL?brandId=1714,12,años,31533,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,2076,50,42,1984,"Guadalajara, Jalisco.",meses,4
ORIENTAL FITNESS,https://perfil.mercadolibre.com.mx/ORIENTAL+FITNESS,17,años,5316,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,564,19,24,521,"Venustiano Carranza, Distrito Federal.",meses,4
TECNOLIBYO,https://perfil.mercadolibre.com.mx/TECNOLIBYO,1,año,1742,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,195,5,2,188,"Naucalpan, Estado De México.",meses,4
Necnon Tienda oficial,https://perfil.mercadolibre.com.mx/VENTRONIC_T.O?brandId=1423,4,años,126800,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,9297,275,186,8836,"Guadalajara, Jalisco.",meses,4
GURUDELGADGET,https://perfil.mercadolibre.com.mx/GURUDELGADGET,19,años,791,MercadoLíder Gold,Brinda buena atención,Entrega sus productos a tiempo,53,1,1,51,"Jesús Maria, Aguascalientes.",meses,4
Select Sound Tienda oficial,https://perfil.mercadolibre.com.mx/SELECT+SOUND?brandId=1529,4,años,1292,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,116,2,3,111,"Tlalnepantla de Baz, Estado De México.",meses,4
COMPUPRICE,https://perfil.mercadolibre.com.mx/COMPUPRICE,15,años,22701,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,2846,70,53,2723,"Huichapan, Hidalgo.",meses,4
Bose Tienda oficial,https://perfil.mercadolibre.com.mx/PREETAIL?brandId=1312,7,años,8118,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,1750,14,9,1727,"Alvaro Obregón, Distrito Federal.",meses,4
IDEAGLOBALMX,https://perfil.mercadolibre.com.mx/IDEAGLOBALMX,7,años,14103,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,1206,19,23,1164,"Coyoacán, Distrito Federal.",meses,4
SLIM_COMPANY,https://perfil.mercadolibre.com.mx/SLIM_COMPANY,12,años,142080,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,10383,352,225,9806,"Cuauhtémoc, Distrito Federal.",meses,4
COMPU_VICHIS,https://perfil.mercadolibre.com.mx/COMPU_VICHIS,8,años,11429,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,392,23,10,359,"Cuauhtémoc, Distrito Federal.",meses,4
Vorago Tienda oficial,https://perfil.mercadolibre.com.mx/VENTRONIC_T.O?brandId=359,4,años,126800,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,9297,275,186,8836,"Guadalajara, Jalisco.",meses,4
GRUPO MARTIÑON,https://perfil.mercadolibre.com.mx/GRUPO+MARTI%C3%91ON,11,años,5934,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,556,22,5,529,"Cuautitlan Izcalli, Estado De México.",meses,4
AXLOIEFFCN,https://perfil.mercadolibre.com.mx/AXLOIEFFCN,7,meses,9819,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,1138,33,31,1074,"Cuautitlan Izcalli, Estado De México.",meses,4
Velikka Tienda oficial,https://perfil.mercadolibre.com.mx/VENTRONIC_T.O?brandId=884,4,años,126800,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,9297,275,186,8836,"Guadalajara, Jalisco.",meses,4
PSACOMPUTOYPAPELERIA,https://perfil.mercadolibre.com.mx/PSACOMPUTOYPAPELERIA,14,años,13264,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,581,26,17,538,"Durango, Durango.",meses,4
ARCHYMEXICO,https://perfil.mercadolibre.com.mx/ARCHYMEXICO,1,año,2384,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,291,4,8,279,"Mérida, Yucatán.",meses,4
Redlemon Tienda oficial,https://perfil.mercadolibre.com.mx/RED.LEMON?brandId=1198,13,años,22346,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,2133,35,55,2043,"Naucalpan, Estado De México.",meses,4
TECNOLOGIA-MOVIL,https://perfil.mercadolibre.com.mx/TECNOLOGIA-MOVIL,15,años,2355,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,179,9,5,165,"Tultepec, Estado De México.",meses,4
MAYORISTA_MEXICO,https://perfil.mercadolibre.com.mx/MAYORISTA_MEXICO,3,años,4662,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,427,5,9,413,"Azcapotzalco, Distrito Federal.",meses,4
TKPARTES,https://perfil.mercadolibre.com.mx/TKPARTES,13,años,13935,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,1389,43,33,1313,"Guadalajara, Jalisco.",meses,4
FER ELECTRONICS,https://perfil.mercadolibre.com.mx/FER+ELECTRONICS,2,años,924,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,100,1,4,95,"Morelia, Michoacán.",meses,4
Grupo Decme Tienda oficial,https://perfil.mercadolibre.com.mx/GRUPODECME?brandId=1700,16,años,102294,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,9271,194,174,8903,"Córdoba, Veracruz.",meses,4
