seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold,units_timeframe_of_amt_sold
LOi Tienda oficial,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,14,años,250569,MercadoLíder Platinum,NA,NA,285479,5114,16652,263713,"Centro, Montevideo.",NA,NA
AMVSTORE,http://perfil.mercadolibre.com.uy/AMVSTORE,6,años,16821,MercadoLíder Platinum,NA,NA,10096,28,169,9899,"Centro, Montevideo.",NA,NA
FEBOUY,http://perfil.mercadolibre.com.uy/FEBOUY,11,años,77728,MercadoLíder Platinum,NA,NA,52352,90,1229,51033,"Centro, Montevideo.",NA,NA
JESDEN SA,http://perfil.mercadolibre.com.uy/JESDEN+SA,4,años,15332,MercadoLíder Platinum,NA,NA,9365,208,623,8534,"Atahualpa, Montevideo.",NA,NA
FUTUROXXI DIMM,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,12,años,89353,MercadoLíder Platinum,NA,NA,75414,1123,4342,69949,"Jacinto Vera, Montevideo.",NA,NA
CIRCUIT OFERTAS,http://perfil.mercadolibre.com.uy/CIRCUIT+OFERTAS,3,años,17606,MercadoLíder Platinum,NA,NA,12929,91,403,12435,"Centro, Montevideo.",NA,NA
TECNOCELL.UY,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,3,años,15388,MercadoLíder Platinum,NA,NA,8865,107,375,8383,"Centro, Montevideo.",NA,NA
O TEC,http://perfil.mercadolibre.com.uy/O+TEC,4,años,12408,MercadoLíder Platinum,NA,NA,8370,2,102,8266,"Tres Cruces, Montevideo.",NA,NA
TODOOFERTAS.UY,http://perfil.mercadolibre.com.uy/TODOOFERTAS.UY,10,años,19626,MercadoLíder Platinum,NA,NA,12732,25,159,12548,"Centro, Montevideo.",NA,NA
MERCADOFULL82,http://perfil.mercadolibre.com.uy/MERCADOFULL82,7,años,403,NA,NA,NA,290,0,4,286,"Pocitos, Montevideo.",NA,NA
YOVENTAS.COM,http://perfil.mercadolibre.com.uy/YOVENTAS.COM,5,años,4178,MercadoLíder Platinum,NA,NA,2815,32,111,2672,"Rivera, Rivera.",NA,NA
URU-MARKET,http://perfil.mercadolibre.com.uy/URU-MARKET,2,años,401,MercadoLíder,NA,NA,290,3,12,275,"Unión, Montevideo.",NA,NA
Thonet & Vander Tienda oficial,http://perfil.mercadolibre.com.uy/THONET-VANDER-URUGUAY?brandId=148,3,años,1242,MercadoLíder Gold,NA,NA,920,0,8,912,"Pocitos, Montevideo.",NA,NA
ACCESOPC3000,http://perfil.mercadolibre.com.uy/ACCESOPC3000,5,años,5941,MercadoLíder,NA,NA,4286,14,238,4034,"Brazo Oriental, Montevideo.",NA,NA
TUBELUXUY,http://perfil.mercadolibre.com.uy/TUBELUXUY,14,años,42847,MercadoLíder Platinum,NA,NA,40627,303,2581,37743,"Aguada, Montevideo.",NA,NA
ELECTROVENTAS ONLINE,http://perfil.mercadolibre.com.uy/ELECTROVENTAS+ONLINE,11,años,166444,MercadoLíder Platinum,NA,NA,95488,348,3246,91894,"Centro, Montevideo.",NA,NA
TOPTECNOUY,http://perfil.mercadolibre.com.uy/TOPTECNOUY,14,años,116257,MercadoLíder Platinum,NA,NA,113432,649,5478,107305,"Ciudad Vieja, Montevideo.",NA,NA
MVDSPORT,http://perfil.mercadolibre.com.uy/MVDSPORT,9,años,86941,MercadoLíder Platinum,NA,NA,51408,574,2499,48335,"Buceo, Montevideo.",NA,NA
PCM URUGUAY-SA,http://perfil.mercadolibre.com.uy/PCM+URUGUAY-SA,7,años,72248,MercadoLíder Platinum,NA,NA,47835,821,2840,44174,"Centro, Montevideo.",NA,NA
Marshall Tienda oficial,http://perfil.mercadolibre.com.uy/PALACIO+DELAMUSICA?brandId=458,5,años,4639,MercadoLíder Platinum,NA,NA,3284,14,103,3167,"Centro, Montevideo.",NA,NA
NNET URUGUAY,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,14,años,45304,MercadoLíder Platinum,NA,NA,49462,369,2765,46328,"Centro, Montevideo.",NA,NA
EASYBUYSHOP,http://perfil.mercadolibre.com.uy/EASYBUYSHOP,2,años,1359,MercadoLíder Platinum,NA,NA,920,1,20,899,"Cordón, Montevideo.",NA,NA
UNIONELECTRODOMESTICOSLTDAU,http://perfil.mercadolibre.com.uy/UNIONELECTRODOMESTICOSLTDAU,3,años,16499,MercadoLíder Platinum,NA,NA,13488,67,275,13146,"Unión, Montevideo.",NA,NA
TU MEJOROFERTA.COM,http://perfil.mercadolibre.com.uy/TU+MEJOROFERTA.COM,1,año,23,NA,NA,NA,13,0,0,13,"Punta Rieles, Montevideo.",NA,NA
ZonaTecno Tienda oficial,http://perfil.mercadolibre.com.uy/ZONATECNO?brandId=628,11,años,2514,MercadoLíder Platinum,NA,NA,2128,32,132,1964,"Cordón, Montevideo.",NA,NA
DATASURTECNOSTORE,http://perfil.mercadolibre.com.uy/DATASURTECNOSTORE,1,año,302,NA,NA,NA,175,0,4,171,"Libertad, San José.",NA,NA
FONOTIENDAUY,http://perfil.mercadolibre.com.uy/FONOTIENDAUY,6,años,1085,MercadoLíder,NA,NA,883,6,31,846,"Parque Rodó, Montevideo.",NA,NA
CLICSHOPURUGUAY,http://perfil.mercadolibre.com.uy/CLICSHOPURUGUAY,7,años,7715,MercadoLíder Platinum,NA,NA,4623,23,79,4521,"Tres Cruces, Montevideo.",NA,NA
LA SENSACIONLTDA,http://perfil.mercadolibre.com.uy/LA+SENSACIONLTDA,4,años,47935,MercadoLíder Platinum,NA,NA,27000,624,1538,24838,"La Teja, Montevideo.",NA,NA
UNIVERSO BINARIO,http://perfil.mercadolibre.com.uy/UNIVERSO+BINARIO,13,años,62775,MercadoLíder Platinum,NA,NA,58306,1062,4031,53213,"Centro, Montevideo.",NA,NA
CENTRALSHOP01,http://perfil.mercadolibre.com.uy/CENTRALSHOP01,2,años,3181,MercadoLíder Gold,NA,NA,1716,51,108,1557,"Malvin, Montevideo.",NA,NA
GRPRO,http://perfil.mercadolibre.com.uy/GRPRO,6,años,6356,MercadoLíder Gold,NA,NA,4550,22,123,4405,"Centro, Montevideo.",NA,NA
MOCAIMPORTACIONES,http://perfil.mercadolibre.com.uy/MOCAIMPORTACIONES,9,meses,295,MercadoLíder,NA,NA,180,0,2,178,"Villa Biarritz, Montevideo.",NA,NA
Edifier Tienda oficial,http://perfil.mercadolibre.com.uy/SHOPPING-UY?brandId=9,2,años,672,NA,NA,NA,475,2,7,466,"Goes, Montevideo.",NA,NA
NETPC URUGUAY,http://perfil.mercadolibre.com.uy/NETPC+URUGUAY,3,años,3887,MercadoLíder Platinum,NA,NA,2693,55,152,2486,"Cordón, Montevideo.",NA,NA
TUPRODUCTOUY,http://perfil.mercadolibre.com.uy/TUPRODUCTOUY,7,años,5470,MercadoLíder Gold,NA,NA,3694,5,71,3618,"Punta Carretas, Montevideo.",NA,NA
