seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold,units_timeframe_of_amt_sold
Anker Tienda oficial,http://perfil.mercadolibre.com.pe/ANKER+PERU?brandId=144,7,meses,260,MercadoLíder,NA,NA,150,2,4,144,"Lima, Lima.",NA,NA
JAPIMPORTA,http://perfil.mercadolibre.com.pe/JAPIMPORTA,6,años,1715,MercadoLíder Gold,NA,NA,1040,3,34,1003,"Lima, Lima.",NA,NA
BONOTECH.PE,http://perfil.mercadolibre.com.pe/BONOTECH.PE,6,años,4156,NA,NA,NA,2468,12,271,2185,"Lima, Lima.",NA,NA
MIALIENSTORE,http://perfil.mercadolibre.com.pe/MIALIENSTORE,3,años,1060,MercadoLíder Gold,NA,NA,677,1,26,650,"Lima, Lima.",NA,NA
ELECTROFERTAS SELLADAS,http://perfil.mercadolibre.com.pe/ELECTROFERTAS+SELLADAS,1,año,338,MercadoLíder Gold,NA,NA,305,0,0,305,"Lima, Lima.",NA,NA
REYLU PRODUCTS,http://perfil.mercadolibre.com.pe/REYLU+PRODUCTS,6,años,141,MercadoLíder,NA,NA,107,8,8,91,"Lima, Lima.",NA,NA
INNOVA LEDS,http://perfil.mercadolibre.com.pe/INNOVA+LEDS,3,años,1328,MercadoLíder Gold,NA,NA,779,0,0,779,"Lima, Lima.",NA,NA
FULL NOVEDADES-,http://perfil.mercadolibre.com.pe/FULL+NOVEDADES-,11,meses,895,MercadoLíder Gold,NA,NA,614,0,18,596,"Lima, Lima.",NA,NA
BESTOFFERSPERU,http://perfil.mercadolibre.com.pe/BESTOFFERSPERU,5,años,1525,MercadoLíder Gold,NA,NA,1047,2,61,984,"Lima, Lima.",NA,NA
SPORTECH BALHER,http://perfil.mercadolibre.com.pe/SPORTECH+BALHER,5,años,455,NA,NA,NA,298,0,15,283,"Lima, Lima.",NA,NA
IMANIA.PERU,http://perfil.mercadolibre.com.pe/IMANIA.PERU,2,años,2072,MercadoLíder Gold,NA,NA,1103,0,11,1092,"Lima, Lima.",NA,NA
LIZANDRIAN15,http://perfil.mercadolibre.com.pe/LIZANDRIAN15,2,años,335,NA,NA,NA,184,3,11,170,"Lima, Lima.",NA,NA
Sony Tienda oficial,http://perfil.mercadolibre.com.pe/SONYPERUSRL?brandId=25,2,años,1560,MercadoLíder Gold,NA,NA,994,22,68,904,"Lima, Lima.",NA,NA
GRUPONATIC.PE,http://perfil.mercadolibre.com.pe/GRUPONATIC.PE,4,años,23763,MercadoLíder Gold,NA,NA,8491,187,703,7601,"Lima, Lima.",NA,NA
OSCARENRIQUECASTILLOFALCON,http://perfil.mercadolibre.com.pe/OSCARENRIQUECASTILLOFALCON,1,año,206,MercadoLíder,NA,NA,155,2,7,146,"Lima, Lima.",NA,NA
PERU_DE_SHOPPING,http://perfil.mercadolibre.com.pe/PERU_DE_SHOPPING,5,años,2391,MercadoLíder Gold,NA,NA,1288,24,90,1174,"Lima, Lima.",NA,NA
SOUNDA E.I.R.L,http://perfil.mercadolibre.com.pe/SOUNDA+E.I.R.L,9,años,693,MercadoLíder,NA,NA,381,0,14,367,"Lima, Lima.",NA,NA
SANTOFA E.I.R.L,http://perfil.mercadolibre.com.pe/SANTOFA+E.I.R.L,2,años,2346,MercadoLíder Gold,NA,NA,1406,1,82,1323,"Lima, Lima.",NA,NA
APPLEMALLCENTER,http://perfil.mercadolibre.com.pe/APPLEMALLCENTER,3,años,977,MercadoLíder Gold,NA,NA,715,2,11,702,"Lima, Lima.",NA,NA
TECHNOW 1,http://perfil.mercadolibre.com.pe/TECHNOW+1,1,año,4329,MercadoLíder Gold,NA,NA,2900,1,103,2796,"Lima, Lima.",NA,NA
CIBERVENTAS4000,http://perfil.mercadolibre.com.pe/CIBERVENTAS4000,9,años,608,NA,NA,NA,330,2,20,308,"Lima, Lima.",NA,NA
VELBRO PERU,http://perfil.mercadolibre.com.pe/VELBRO+PERU,4,años,1045,NA,NA,NA,484,0,29,455,"Lima, Lima.",NA,NA
PLAZATECH,http://perfil.mercadolibre.com.pe/PLAZATECH,9,años,581,NA,NA,NA,292,2,17,273,"Lima, Lima.",NA,NA
PRECIO.PE,http://perfil.mercadolibre.com.pe/PRECIO.PE,2,años,4182,NA,NA,NA,1598,59,192,1347,"Lima, Lima.",NA,NA
HANNZOTIENDAONLINE,http://perfil.mercadolibre.com.pe/HANNZOTIENDAONLINE,1,año,363,NA,NA,NA,190,3,21,166,"Lima, Lima.",NA,NA
