seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold
Sony Tienda oficial,https://perfil.mercadolibre.com.co/SONY+COLOMBIA?brandId=11,4,4 años vendiendo en Mercado Libre,3329,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,811,Mala (14),Regular (27),Buena (770),"Funza, Cundinamarca.",3329 ventas en los últimos 4 meses
KZCOLOMBIA,https://perfil.mercadolibre.com.co/KZCOLOMBIA,8,8 años vendiendo en Mercado Libre,1204,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,312,Mala (2),Regular (9),Buena (301),"Bogotá, Bogotá D.C..",1204 ventas en los últimos 4 meses
BLUEKATOOM,https://perfil.mercadolibre.com.co/BLUEKATOOM,5,5 años vendiendo en Mercado Libre,915,MercadoLíder Gold¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,176,Mala (2),Regular (7),Buena (167),"Bogotá, Bogotá D.C..",915 ventas en los últimos 4 meses
CRONOSELECTRONICA,https://perfil.mercadolibre.com.co/CRONOSELECTRONICA,1,1 año vendiendo en Mercado Libre,879,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,190,Mala (1),Regular (3),Buena (186),"Bogotá, Bogotá D.C..",879 ventas en los últimos 4 meses
COMUNICACIONESID,https://perfil.mercadolibre.com.co/COMUNICACIONESID,10,10 años vendiendo en Mercado Libre,1368,MercadoLíder Gold¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,317,Mala (7),Regular (11),Buena (299),"Bogotá, Bogotá D.C..",1368 ventas en los últimos 4 meses
OFERTA USA,https://perfil.mercadolibre.com.co/OFERTA+USA,14,14 años vendiendo en Mercado Libre,1067,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,243,Mala (3),Regular (10),Buena (230),"Bogotá, Bogotá D.C..",1067 ventas en los últimos 4 meses
BELLAYVITAL,https://perfil.mercadolibre.com.co/BELLAYVITAL,10,10 años vendiendo en Mercado Libre,2665,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,436,Mala (26),Regular (20),Buena (390),"Martires, Bogotá D.C..",2665 ventas en los últimos 4 meses
GANGAD1G1TAL,https://perfil.mercadolibre.com.co/GANGAD1G1TAL,11,11 años vendiendo en Mercado Libre,5013,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,962,Mala (31),Regular (23),Buena (908),"Cali, Valle Del Cauca.",5013 ventas en los últimos 4 meses
MARIACLAUDIAGUEVARAPICO,https://perfil.mercadolibre.com.co/MARIACLAUDIAGUEVARAPICO,2,2 años vendiendo en Mercado Libre,1587,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,236,Mala (7),Regular (6),Buena (223),"Bogotá, Bogotá D.C..",1587 ventas en los últimos 4 meses
SIJ DISTRIBUCIONES,https://perfil.mercadolibre.com.co/SIJ+DISTRIBUCIONES,4,4 años vendiendo en Mercado Libre,2669,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,628,Mala (21),Regular (19),Buena (588),"Bogotá, Bogotá D.C..",2669 ventas en los últimos 4 meses
DATA ROKA,https://perfil.mercadolibre.com.co/DATA+ROKA,4,4 años vendiendo en Mercado Libre,136,MercadoLíder¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,49,Mala (3),Regular (1),Buena (45),"Chapinero, Bogotá D.C..",136 ventas en los últimos 4 meses
MARIAARACELLYSALAZARDUQUE,https://perfil.mercadolibre.com.co/MARIAARACELLYSALAZARDUQUE,8,8 meses vendiendo en Mercado Libre,2146,MercadoLíder¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,358,Mala (47),Regular (23),Buena (288),"Bogotá, Bogotá D.C..",2146 ventas en los últimos 4 meses
MEGATIENDAVIRTUAL77,https://perfil.mercadolibre.com.co/MEGATIENDAVIRTUAL77,11,11 años vendiendo en Mercado Libre,11740,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,3388,Mala (48),Regular (132),Buena (3208),"Bogotá, Bogotá D.C..",11740 ventas en los últimos 4 meses
