seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold
Gadnic Tienda oficial,https://perfil.mercadolibre.com.ar/SALES+COM?brandId=945,15,15 años vendiendo en Mercado Libre,24993,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,7195,Mala (99),Regular (110),Buena (6986),"San Nicolás, Microcentro, Capital Federal.",24993 ventas en los últimos 4 meses
READYGOWEB,https://perfil.mercadolibre.com.ar/READYGOWEB,5,5 años vendiendo en Mercado Libre,2430,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,611,Mala (10),Regular (21),Buena (580),"San Isidro, Buenos Aires.",2430 ventas en los últimos 4 meses
FACILIDADAR,https://perfil.mercadolibre.com.ar/FACILIDADAR,3,3 meses vendiendo en Mercado Libre,1274,NA,Brinda buena atención,Despacha sus productos a tiempo,24,Mala (0),Regular (2),Buena (22),China.,1274 ventas en los últimos 3 meses
JBD-HITECH,https://perfil.mercadolibre.com.ar/JBD-HITECH,2,2 años vendiendo en Mercado Libre,3959,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1058,Mala (21),Regular (28),Buena (1009),"Once, Capital Federal.",3959 ventas en los últimos 4 meses
DELTAEXPORT,https://perfil.mercadolibre.com.ar/DELTAEXPORT,3,3 años vendiendo en Mercado Libre,7246,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1375,Mala (16),Regular (23),Buena (1336),"Boulogne, Buenos Aires.",7246 ventas en los últimos 4 meses
QUIEROESO YA,https://perfil.mercadolibre.com.ar/QUIEROESO+YA,1,1 año vendiendo en Mercado Libre,8633,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,2162,Mala (52),Regular (73),Buena (2037),"Recoleta, Capital Federal.",8633 ventas en los últimos 4 meses
UNIVERSALSHOPS,https://perfil.mercadolibre.com.ar/UNIVERSALSHOPS,1,1 año vendiendo en Mercado Libre,6906,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1449,Mala (63),Regular (65),Buena (1321),"Capital Federal, Capital Federal.",6906 ventas en los últimos 4 meses
DALECLÍCK,https://perfil.mercadolibre.com.ar/DALECL%C3%8DCK,4,4 años vendiendo en Mercado Libre,34535,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,8257,Mala (97),Regular (87),Buena (8073),"Puerto Madero, Capital Federal.",34535 ventas en los últimos 4 meses
JMS-IMPORTACIONES,https://perfil.mercadolibre.com.ar/JMS-IMPORTACIONES,10,10 años vendiendo en Mercado Libre,1387,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,300,Mala (10),Regular (6),Buena (284),"San Justo, Buenos Aires.",1387 ventas en los últimos 4 meses
SYSIMPORTACIONESS,https://perfil.mercadolibre.com.ar/SYSIMPORTACIONESS,1,1 año vendiendo en Mercado Libre,2341,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,525,Mala (3),Regular (5),Buena (517),"Ramos Mejía, Buenos Aires.",2341 ventas en los últimos 4 meses
