seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold,units_timeframe_of_amt_sold
Redlemon Tienda oficial,https://perfil.mercadolibre.com.mx/RED.LEMON?brandId=1198,13,años,25207,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,2397,41,70,2286,"Naucalpan, Estado De México.",meses,4
GAMEX COMERCIAL,https://perfil.mercadolibre.com.mx/GAMEX+COMERCIAL,2,años,2270,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,59,9,4,46,"Cuauhtémoc, Distrito Federal.",meses,4
-BARBYPINK-,https://perfil.mercadolibre.com.mx/-BARBYPINK-,3,años,28661,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,1442,141,67,1234,"Iztacalco, Distrito Federal.",meses,4
TODOHARDWARE2010,https://perfil.mercadolibre.com.mx/TODOHARDWARE2010,10,años,20816,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,1248,68,46,1134,"Cuauhtémoc, Distrito Federal.",meses,4
MR.UPSALES,https://perfil.mercadolibre.com.mx/MR.UPSALES,7,años,12587,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,915,35,18,862,"Pachuca De Soto, Hidalgo.",meses,4
AXLOIEFFCN,https://perfil.mercadolibre.com.mx/AXLOIEFFCN,8,meses,11062,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,1403,50,44,1309,"Cuautitlan Izcalli, Estado De México.",meses,4
ALMACÉNELECTRÓNICO,https://perfil.mercadolibre.com.mx/ALMAC%C3%89NELECTR%C3%93NICO,1,año,7872,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,1006,13,31,962,"Miguel Hidalgo, Distrito Federal.",meses,4
EZSHOP.MX,https://perfil.mercadolibre.com.mx/EZSHOP.MX,5,años,13865,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,990,35,32,923,"Chihuahua, Chihuahua.",meses,4
IMPORTADORA.ALEX,https://perfil.mercadolibre.com.mx/IMPORTADORA.ALEX,11,años,49504,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,3425,68,87,3270,"Tultitlán, Estado De México.",meses,4
INNOVASTORE CUU,https://perfil.mercadolibre.com.mx/INNOVASTORE+CUU,13,años,2307,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,115,15,9,91,"Chihuahua, Chihuahua.",meses,4
EBSTORE,https://perfil.mercadolibre.com.mx/EBSTORE,3,años,4598,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,327,16,18,293,"Tampico, Tamaulipas.",meses,4
SHADIAO,https://perfil.mercadolibre.com.mx/SHADIAO,1,año,296,MercadoLíder¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,1,0,0,1,"Cuauhtémoc, Distrito Federal.",meses,4
Bose Tienda oficial,https://perfil.mercadolibre.com.mx/PREETAIL?brandId=1312,7,años,7151,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,1727,17,16,1694,"Alvaro Obregón, Distrito Federal.",meses,4
TECNOLOGÍA GIPEL,https://perfil.mercadolibre.com.mx/TECNOLOG%C3%8DA+GIPEL,7,años,5726,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,459,28,20,411,"Chihuahua, Chihuahua.",meses,4
COMPU_VICHIS,https://perfil.mercadolibre.com.mx/COMPU_VICHIS,8,años,17284,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,465,25,12,428,"Cuauhtémoc, Distrito Federal.",meses,4
ASSISCELL TLAX,https://perfil.mercadolibre.com.mx/ASSISCELL+TLAX,4,años,29319,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,3282,4,28,3250,"Apizaco, Tlaxcala.",meses,4
IDEAGLOBALMX,https://perfil.mercadolibre.com.mx/IDEAGLOBALMX,8,años,15197,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,1393,24,25,1344,"Coyoacán, Distrito Federal.",meses,4
COMPRAS CLIC,https://perfil.mercadolibre.com.mx/COMPRAS+CLIC,7,años,1181,MercadoLíder Gold¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,75,2,6,67,"Cuauhtémoc, Distrito Federal.",meses,4
ORIENTAL FITNESS,https://perfil.mercadolibre.com.mx/ORIENTAL+FITNESS,17,años,5563,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,619,21,28,570,"Venustiano Carranza, Distrito Federal.",meses,4
SOLUCIONESALTHEA,https://perfil.mercadolibre.com.mx/SOLUCIONESALTHEA,7,años,4557,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,357,13,5,339,"Chilpancingo De Los Bravo, Guerrero.",meses,4
2GOGEEK,https://perfil.mercadolibre.com.mx/2GOGEEK,1,año,4052,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,410,21,10,379,"Mérida, Yucatán.",meses,4
REGALOSJUGUETES,https://perfil.mercadolibre.com.mx/REGALOSJUGUETES,1,año,3326,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,386,8,9,369,"Apizaco, Tlaxcala.",meses,4
MLMSHOP,https://perfil.mercadolibre.com.mx/MLMSHOP,6,años,6714,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,877,19,25,833,"Tarimbaro, Michoacán.",meses,4
Select Sound Tienda oficial,https://perfil.mercadolibre.com.mx/SELECT+SOUND?brandId=1529,4,años,1783,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,181,2,4,175,"Tlalnepantla de Baz, Estado De México.",meses,4
24X7_ONLINE,https://perfil.mercadolibre.com.mx/24X7_ONLINE,18,años,13437,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,845,62,26,757,"Cuauhtémoc, Distrito Federal.",meses,4
ELE-GATE,https://perfil.mercadolibre.com.mx/ELE-GATE,2,años,18354,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,1186,52,43,1091,"Cuauhtémoc, Distrito Federal.",meses,4
MALU8988452,https://perfil.mercadolibre.com.mx/MALU8988452,2,años,4883,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,467,26,26,415,"Coyoacán, Distrito Federal.",meses,4
MOVIL_SOL22,https://perfil.mercadolibre.com.mx/MOVIL_SOL22,9,años,6004,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,677,11,20,646,"Zempoala, Hidalgo.",meses,4
Mitzu Tienda oficial,https://perfil.mercadolibre.com.mx/MITZU+MEXICO?brandId=1372,1,año,5240,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,548,13,15,520,"Venustiano Carranza, Distrito Federal.",meses,4
BROWNCAT MEXICO,https://perfil.mercadolibre.com.mx/BROWNCAT+MEXICO,3,años,681,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,58,2,0,56,"Iztapalapa, Distrito Federal.",meses,4
COMPUPRICE,https://perfil.mercadolibre.com.mx/COMPUPRICE,15,años,25248,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,3350,97,70,3183,"Huichapan, Hidalgo.",meses,4
SLIM_COMPANY,https://perfil.mercadolibre.com.mx/SLIM_COMPANY,12,años,174230,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,12184,479,313,11392,"Cuauhtémoc, Distrito Federal.",meses,4
COMEHG0,https://perfil.mercadolibre.com.mx/COMEHG0,2,años,573,MercadoLíder¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,66,0,2,64,"Tulancingo De Bravo, Hidalgo.",meses,4
REMOTE TELEVISION,https://perfil.mercadolibre.com.mx/REMOTE+TELEVISION,8,años,12265,NA,Brinda buena atención,Entrega sus productos a tiempo,883,23,27,833,"Azcapotzalco, Distrito Federal.",meses,4
GARAGEIMPORT16,https://perfil.mercadolibre.com.mx/GARAGEIMPORT16,1,año,1766,MercadoLíder Gold¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,150,3,6,141,"Cuauhtémoc, Distrito Federal.",meses,4
Necnon Tienda oficial,https://perfil.mercadolibre.com.mx/VENTRONIC_T.O?brandId=1423,4,años,147353,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,11482,365,255,10862,"Guadalajara, Jalisco.",meses,4
TECSED FIXEALO,https://perfil.mercadolibre.com.mx/TECSED+FIXEALO,13,años,12271,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,1557,39,44,1474,"Zapopan, Jalisco.",meses,4
VEROS38,https://perfil.mercadolibre.com.mx/VEROS38,10,años,6245,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,628,25,23,580,"Gustavo A. Madero, Distrito Federal.",meses,4
HOPEMOB,https://perfil.mercadolibre.com.mx/HOPEMOB,10,años,8596,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,801,22,18,761,"Culiacán, Sinaloa.",meses,4
TW.IMPORTSHOPMX,https://perfil.mercadolibre.com.mx/TW.IMPORTSHOPMX,1,año,486,MercadoLíder Gold¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,63,5,5,53,"Miguel Hidalgo, Distrito Federal.",meses,4
EZONESTOREONLINE,https://perfil.mercadolibre.com.mx/EZONESTOREONLINE,4,años,1773,MercadoLíder Gold¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,137,7,4,126,"San Cristóbal De Las Casas, Chiapas.",meses,4
DESARROLLOTECNOLOGICODOI,https://perfil.mercadolibre.com.mx/DESARROLLOTECNOLOGICODOI,1,año,842,MercadoLíder Gold¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,114,1,1,112,"Gustavo A. Madero, Distrito Federal.",meses,4
Grupo Decme Tienda oficial,https://perfil.mercadolibre.com.mx/GRUPODECME?brandId=1700,16,años,124347,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,11536,271,260,11005,"Córdoba, Veracruz.",meses,4
KEO-,https://perfil.mercadolibre.com.mx/KEO-,6,años,8406,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,416,13,17,386,"San Juan Del Río, Querétaro.",meses,4
MXALEGRECOMPRA,https://perfil.mercadolibre.com.mx/MXALEGRECOMPRA,4,meses,2765,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,653,2,7,644,"Cuautitlan Izcalli, Estado De México.",meses,4
MAYORISTA_MEXICO,https://perfil.mercadolibre.com.mx/MAYORISTA_MEXICO,3,años,5228,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,481,8,11,462,"Azcapotzalco, Distrito Federal.",meses,4
Motorola Tienda oficial,https://perfil.mercadolibre.com.mx/TIENDA__OFICIAL?brandId=1466,6,meses,4549,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,1483,34,47,1402,"Miguel Hidalgo, Distrito Federal.",meses,4
ROYALIMPORTMX,https://perfil.mercadolibre.com.mx/ROYALIMPORTMX,3,años,571,NA,Brinda buena atención,Entrega sus productos a tiempo,37,4,1,32,"Miguel Hidalgo, Distrito Federal.",meses,4
