seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold,units_timeframe_of_amt_sold
PONTOCERTOELETRO,https://perfil.mercadolivre.com.br/PONTOCERTOELETRO,2,anos,67896,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,5920,148,119,5653,"Maringá, Paraná.",meses,4
Deal Extreme Loja oficial,https://perfil.mercadolivre.com.br/TOPDEALSBR?brandId=2069,1,ano,11894,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,1304,61,86,1157,China.,meses,4
ELETROPRINTER,https://perfil.mercadolivre.com.br/ELETROPRINTER,6,anos,6379,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,569,9,9,551,"Campinas, São Paulo.",meses,4
FGK VENDAS,https://perfil.mercadolivre.com.br/FGK+VENDAS,2,anos,18531,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,1825,177,87,1561,"Mauá, São Paulo.",meses,4
SUEDVENDAS,https://perfil.mercadolivre.com.br/SUEDVENDAS,6,anos,7686,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,614,40,19,555,"São Paulo, São Paulo.",meses,4
REDE_BH_ELETRO,https://perfil.mercadolivre.com.br/REDE_BH_ELETRO,4,anos,1812,MercadoLíder GoldÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,222,3,5,214,"Belo Horizonte, Minas Gerais.",meses,4
ESPAÇO VENDASS,https://perfil.mercadolivre.com.br/ESPA%C3%87O+VENDASS,6,anos,5178,MercadoLíder GoldÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,519,21,11,487,"São Paulo, São Paulo.",meses,4
JOVAL INFORMATICA1,https://perfil.mercadolivre.com.br/JOVAL+INFORMATICA1,17,anos,4752,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,554,37,28,489,"Bebedouro, São Paulo.",meses,4
CLASSIC VENDAS,https://perfil.mercadolivre.com.br/CLASSIC+VENDAS,3,anos,2689,MercadoLíder GoldÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,262,4,4,254,"São Paulo, São Paulo.",meses,4
EDUELETRO OFICIAL,https://perfil.mercadolivre.com.br/EDUELETRO+OFICIAL,6,anos,9903,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,1372,49,26,1297,"São Paulo, São Paulo.",meses,4
CABRAL IMPORT,https://perfil.mercadolivre.com.br/CABRAL+IMPORT,3,anos,36706,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,1833,106,92,1635,"Rio de Janeiro, Rio de Janeiro.",meses,4
We Market  Loja oficial,https://perfil.mercadolivre.com.br/WE+MARKET?brandId=1869,3,anos,7399,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,894,59,18,817,"São Paulo, São Paulo.",meses,4
NBW NOTEBOOKS,https://perfil.mercadolivre.com.br/NBW+NOTEBOOKS,8,anos,21573,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,2536,63,55,2418,"Jales, São Paulo.",meses,4
