country,seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold,units_timeframe_of_amt_sold
BRA,MALE2382936,https://perfil.mercadolivre.com.br/MALE2382936,7,1,1646,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,80,2,3,75,"São Paulo, São Paulo.",4,1
BRA,GLOBALELETRONICOSEIRELI,https://perfil.mercadolivre.com.br/GLOBALELETRONICOSEIRELI,8,1,3353,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,227,21,8,198,"São Paulo, São Paulo.",4,1
BRA,JK-CAPAS EXPRESSO,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,5,1,7929,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,785,9,21,755,"São Paulo, São Paulo.",4,1
BRA,MAITE_26,https://perfil.mercadolivre.com.br/MAITE_26,5,1,377,NA,Presta um bom atendimento,Entrega os produtos com atraso,41,1,2,38,"São Paulo, São Paulo.",4,1
BRA,CIBRATEL PARTS,https://perfil.mercadolivre.com.br/CIBRATEL+PARTS,7,1,1481,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,143,5,5,133,"Itapevi, São Paulo.",4,1
BRA,KARMINPARTS2003,https://perfil.mercadolivre.com.br/KARMINPARTS2003,16,2,2118,MercadoLíder GoldÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,228,7,3,218,"Itapetininga, São Paulo.",4,1
BRA,BULIERMODASACESSORIOS,https://perfil.mercadolivre.com.br/BULIERMODASACESSORIOS,5,2,3278,MercadoLíder GoldÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,197,12,10,175,"Rio de Janeiro, Rio de Janeiro.",4,1
BRA,BOX-1001,https://perfil.mercadolivre.com.br/BOX-1001,4,2,649,MercadoLíderÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,53,1,0,52,"Belford Roxo, Rio de Janeiro.",4,1
BRA,JKCAPAS,https://perfil.mercadolivre.com.br/JKCAPAS,4,2,3344,MercadoLíder GoldÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,254,6,5,243,"São Paulo, São Paulo.",4,1
BRA,ZETSTORE,https://perfil.mercadolivre.com.br/ZETSTORE,4,2,195,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,11,0,0,11,"São Paulo, São Paulo.",4,1
BRA,DETUDOUMPOUCOBH,https://perfil.mercadolivre.com.br/DETUDOUMPOUCOBH,1,2,131,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,15,1,1,13,"Belo Horizonte, Minas Gerais.",4,1
BRA,TECMODENA,https://perfil.mercadolivre.com.br/TECMODENA,5,2,3025,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,311,14,13,284,"São Paulo, São Paulo.",4,1
BRA,CAPINHASMARTPHONE,https://perfil.mercadolivre.com.br/CAPINHASMARTPHONE,2,2,2326,MercadoLíder GoldÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,290,2,6,282,"São Bernardo do Campo, São Paulo.",4,1
BRA,SPIGEN BRASIL,https://perfil.mercadolivre.com.br/SPIGEN+BRASIL,1,2,134,NA,Suas vendas tiveram problemas,Entrega os produtos dentro do prazo,34,0,0,34,"Foz do Iguaçu, Paraná.",1,2
BRA,STORECCS,https://perfil.mercadolivre.com.br/STORECCS,2,2,3959,MercadoLíder GoldÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,295,28,11,256,"São Paulo, São Paulo.",4,1
BRA,SARROCHEOFICIAL,https://perfil.mercadolivre.com.br/SARROCHEOFICIAL,5,2,375,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,51,1,0,50,"Franca, São Paulo.",4,1
BRA,PRESENTES4ALL,https://perfil.mercadolivre.com.br/PRESENTES4ALL,3,2,2009,MercadoLíderÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,236,3,7,226,"Taboão da Serra, São Paulo.",4,1
BRA,MALU CASES,https://perfil.mercadolivre.com.br/MALU+CASES,4,1,254,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,29,3,1,25,"Belo Horizonte, Minas Gerais.",4,1
BRA,OLST2825962,https://perfil.mercadolivre.com.br/OLST2825962,3,2,600,MercadoLíderÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,111,2,1,108,"São Paulo, São Paulo.",4,1
BRA,ANNALOJA,https://perfil.mercadolivre.com.br/ANNALOJA,3,2,571,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,45,3,3,39,"São Paulo, São Paulo.",4,1
BRA,STORECASE-BR,https://perfil.mercadolivre.com.br/STORECASE-BR,11,2,307,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,48,3,1,44,"Teófilo Otoni, Minas Gerais.",4,1
BRA,NOMOTEC,https://perfil.mercadolivre.com.br/NOMOTEC,10,2,2613,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,305,18,17,270,"São Paulo, São Paulo.",4,1
BRA,ALDAN MIXVENDAS,https://perfil.mercadolivre.com.br/ALDAN+MIXVENDAS,3,2,568,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,46,0,0,46,"Mogi das Cruzes, São Paulo.",4,1
BRA,CELLMA912,https://perfil.mercadolivre.com.br/CELLMA912,3,2,149,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,8,0,0,8,"São Paulo, São Paulo.",4,1
BRA,LÍDER STORE,https://perfil.mercadolivre.com.br/L%C3%8DDER+STORE,6,2,929,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,114,1,0,113,"Pescaria Brava, Santa Catarina.",4,1
