seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold
Olist Loja oficial,https://perfil.mercadolivre.com.br/OLIST?brandId=866,3,3 anos vendendo no Mercado Livre,236955,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,79918,Ruim (2722),Regular (4058),Bom (73138),"São Paulo, São Paulo.",236955 vendas nos últimos 4 meses
SM2-DISTRIBUIDORA,https://perfil.mercadolivre.com.br/SM2-DISTRIBUIDORA,3,3 anos vendendo no Mercado Livre,2240,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,475,Ruim (5),Regular (5),Bom (465),"Goiânia, Goiás.",2240 vendas nos últimos 4 meses
REIDOSELETRÔNICOS,https://perfil.mercadolivre.com.br/REIDOSELETR%C3%94NICOS,12,12 anos vendendo no Mercado Livre,8377,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,996,Ruim (11),Regular (27),Bom (958),"São Paulo, São Paulo.",8377 vendas nos últimos 4 meses
NATHCELLDIGITALL,https://perfil.mercadolivre.com.br/NATHCELLDIGITALL,11,11 anos vendendo no Mercado Livre,4836,MercadoLíder GoldÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,526,Ruim (22),Regular (18),Bom (486),"São Bernardo do Campo, São Paulo.",4836 vendas nos últimos 4 meses
DNR PARTS,https://perfil.mercadolivre.com.br/DNR+PARTS,8,8 anos vendendo no Mercado Livre,12321,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,1223,Ruim (83),Regular (62),Bom (1078),"São Paulo, São Paulo.",12321 vendas nos últimos 4 meses
DMMELOELETRONICOSME,https://perfil.mercadolivre.com.br/DMMELOELETRONICOSME,6,6 anos vendendo no Mercado Livre,7987,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,982,Ruim (50),Regular (24),Bom (908),"Ivaiporã, Paraná.",7987 vendas nos últimos 4 meses
DNR IMPORT,https://perfil.mercadolivre.com.br/DNR+IMPORT,11,11 meses vendendo no Mercado Livre,6294,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,568,Ruim (44),Regular (27),Bom (497),"São Paulo, São Paulo.",6294 vendas nos últimos 4 meses
CAMARGO ELETRO,https://perfil.mercadolivre.com.br/CAMARGO+ELETRO,16,16 anos vendendo no Mercado Livre,1139,MercadoLíder GoldÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,140,Ruim (1),Regular (5),Bom (134),"Araçatuba, São Paulo.",1139 vendas nos últimos 4 meses
RCKAUDIO,https://perfil.mercadolivre.com.br/RCKAUDIO,12,12 anos vendendo no Mercado Livre,2179,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,381,Ruim (4),Regular (6),Bom (371),"São Paulo, São Paulo.",2179 vendas nos últimos 4 meses
HAIZ_SHOP,https://perfil.mercadolivre.com.br/HAIZ_SHOP,2,2 anos vendendo no Mercado Livre,33558,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,3803,Ruim (134),Regular (131),Bom (3538),"São Paulo, São Paulo.",33558 vendas nos últimos 4 meses
NOVA SHOPBRASIL,https://perfil.mercadolivre.com.br/NOVA+SHOPBRASIL,2,2 anos vendendo no Mercado Livre,6243,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,433,Ruim (19),Regular (15),Bom (399),"São Paulo, São Paulo.",6243 vendas nos últimos 4 meses
RYANLI,https://perfil.mercadolivre.com.br/RYANLI,7,7 anos vendendo no Mercado Livre,649,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,4,Ruim (0),Regular (0),Bom (4),"Itaquaquecetuba, São Paulo.",649 vendas nos últimos 4 meses
IMPACTOVENDASS,https://perfil.mercadolivre.com.br/IMPACTOVENDASS,3,3 anos vendendo no Mercado Livre,3274,MercadoLíder GoldÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,294,Ruim (15),Regular (9),Bom (270),"São Paulo, São Paulo.",3274 vendas nos últimos 4 meses
FIXEXPLODE,https://perfil.mercadolivre.com.br/FIXEXPLODE,1,1 ano vendendo no Mercado Livre,20879,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,3842,Ruim (109),Regular (91),Bom (3642),"São Lourenço da Serra, São Paulo.",20879 vendas nos últimos 4 meses
MAOZINHA888,https://perfil.mercadolivre.com.br/MAOZINHA888,12,12 anos vendendo no Mercado Livre,99,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,33,Ruim (0),Regular (0),Bom (33),"Uberaba, Minas Gerais.",99 vendas nos últimos 5 anos
NATAL SHOW,https://perfil.mercadolivre.com.br/NATAL+SHOW,4,4 anos vendendo no Mercado Livre,3958,MercadoLíder GoldÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,431,Ruim (18),Regular (13),Bom (400),"São Paulo, São Paulo.",3958 vendas nos últimos 4 meses
OUSH1142604,https://perfil.mercadolivre.com.br/OUSH1142604,7,7 meses vendendo no Mercado Livre,204,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,37,Ruim (0),Regular (0),Bom (37),"São Paulo, São Paulo.",204 vendas nos últimos 4 meses
MOBILETECHRJ,https://perfil.mercadolivre.com.br/MOBILETECHRJ,3,3 anos vendendo no Mercado Livre,5188,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,950,Ruim (18),Regular (21),Bom (911),"Rio de Janeiro, Rio de Janeiro.",5188 vendas nos últimos 4 meses
Deal Extreme Loja oficial,https://perfil.mercadolivre.com.br/LOYALMALLBR?brandId=2069,7,7 meses vendendo no Mercado Livre,11041,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,852,Ruim (46),Regular (64),Bom (742),China.,11041 vendas nos últimos 4 meses
PODIUM PARTS,https://perfil.mercadolivre.com.br/PODIUM+PARTS,15,15 anos vendendo no Mercado Livre,5818,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,648,Ruim (13),Regular (21),Bom (614),"Nova Iguaçu, Rio de Janeiro.",5818 vendas nos últimos 4 meses
BOLLINK,https://perfil.mercadolivre.com.br/BOLLINK,7,7 meses vendendo no Mercado Livre,1344,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,87,Ruim (3),Regular (4),Bom (80),"São Paulo, São Paulo.",1344 vendas nos últimos 4 meses
PONTOCERTOELETRO,https://perfil.mercadolivre.com.br/PONTOCERTOELETRO,2,2 anos vendendo no Mercado Livre,57599,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,4914,Ruim (123),Regular (98),Bom (4693),"Maringá, Paraná.",57599 vendas nos últimos 4 meses
IMPORTSWELL,https://perfil.mercadolivre.com.br/IMPORTSWELL,9,9 anos vendendo no Mercado Livre,399,MercadoLíderÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,76,Ruim (4),Regular (0),Bom (72),"Poços de Caldas, Minas Gerais.",399 vendas nos últimos 4 meses
LARTECMAGAZINEVIP,https://perfil.mercadolivre.com.br/LARTECMAGAZINEVIP,3,3 anos vendendo no Mercado Livre,7806,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,896,Ruim (25),Regular (27),Bom (844),"Rio de Janeiro, Rio de Janeiro.",7806 vendas nos últimos 4 meses
Deal Extreme Loja oficial,https://perfil.mercadolivre.com.br/TOPDEALSBR?brandId=2069,1,1 ano vendendo no Mercado Livre,10313,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,1102,Ruim (53),Regular (70),Bom (979),China.,10313 vendas nos últimos 4 meses
YEEKO BRASIL,https://perfil.mercadolivre.com.br/YEEKO+BRASIL,5,5 anos vendendo no Mercado Livre,1776,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,270,Ruim (10),Regular (5),Bom (255),"São Paulo, São Paulo.",1776 vendas nos últimos 4 meses
SUEDVENDAS,https://perfil.mercadolivre.com.br/SUEDVENDAS,6,6 anos vendendo no Mercado Livre,6601,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,515,Ruim (36),Regular (19),Bom (460),"São Paulo, São Paulo.",6601 vendas nos últimos 4 meses
MILAIBR,https://perfil.mercadolivre.com.br/MILAIBR,4,4 meses vendendo no Mercado Livre,2020,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,293,Ruim (6),Regular (20),Bom (267),China.,2020 vendas nos últimos 4 meses
SHOPNANETBH,https://perfil.mercadolivre.com.br/SHOPNANETBH,7,7 anos vendendo no Mercado Livre,1085,MercadoLíderÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,248,Ruim (4),Regular (3),Bom (241),"Belo Horizonte, Minas Gerais.",1085 vendas nos últimos 4 meses
ACCESSORY WORD,https://perfil.mercadolivre.com.br/ACCESSORY+WORD,3,3 anos vendendo no Mercado Livre,3128,MercadoLíder GoldÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,342,Ruim (27),Regular (9),Bom (306),"São Paulo, São Paulo.",3128 vendas nos últimos 4 meses
