seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold,units_timeframe_of_amt_sold
Brightside Tienda oficial,https://perfil.mercadolibre.com.co/INNOVATECHCOSAS?brandId=627,8,meses,698,MercadoLíder Gold,Brinda buena atención,Entrega sus productos a tiempo,212,3,5,204,"Bogotá, Bogotá D.C..",meses,4
CRONOSELECTRONICA,https://perfil.mercadolibre.com.co/CRONOSELECTRONICA,1,año,632,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,122,0,1,121,"Bogotá, Bogotá D.C..",meses,4
KZCOLOMBIA,https://perfil.mercadolibre.com.co/KZCOLOMBIA,8,años,1049,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,252,2,5,245,"Bogotá, Bogotá D.C..",meses,4
BLUEKATOOM,https://perfil.mercadolibre.com.co/BLUEKATOOM,5,años,736,MercadoLíder Gold,Brinda buena atención,Entrega sus productos a tiempo,128,0,5,123,"Bogotá, Bogotá D.C..",meses,4
BRANDPORT SAS,https://perfil.mercadolibre.com.co/BRANDPORT+SAS,3,años,11612,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,1993,124,110,1759,"Bogotá, Bogotá D.C..",meses,4
SHOPPING--WEB,https://perfil.mercadolibre.com.co/SHOPPING--WEB,4,años,1668,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,263,20,19,224,"Bogotá, Bogotá D.C..",meses,4
DELLTHUS,https://perfil.mercadolibre.com.co/DELLTHUS,12,años,996,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,275,5,5,265,"Chapinero, Bogotá D.C..",meses,4
GANGAD1G1TAL,https://perfil.mercadolibre.com.co/GANGAD1G1TAL,11,años,4267,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,777,18,15,744,"Cali, Valle Del Cauca.",meses,4
MARIACLAUDIAGUEVARAPICO,https://perfil.mercadolibre.com.co/MARIACLAUDIAGUEVARAPICO,2,años,1328,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,185,5,3,177,"Bogotá, Bogotá D.C..",meses,4
COMUNICACIONESID,https://perfil.mercadolibre.com.co/COMUNICACIONESID,10,años,1066,MercadoLíder,Brinda buena atención,Entrega sus productos a tiempo,238,6,8,224,"Bogotá, Bogotá D.C..",meses,4
MAOVIDEOJUEGOSYTECH07,https://perfil.mercadolibre.com.co/MAOVIDEOJUEGOSYTECH07,7,años,499,MercadoLíder Gold,Brinda buena atención,Entrega sus productos a tiempo,98,7,2,89,"Bucaramanga, Santander.",meses,4
BELLAYVITAL,https://perfil.mercadolibre.com.co/BELLAYVITAL,10,años,2315,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,351,19,17,315,"Martires, Bogotá D.C..",meses,4
COOLFACES MEDELLIN,https://perfil.mercadolibre.com.co/COOLFACES+MEDELLIN,8,meses,824,MercadoLíder Gold,Brinda buena atención,Entrega sus productos a tiempo,213,4,6,203,"Medellín, Antioquia.",meses,4
OFERTA USA,https://perfil.mercadolibre.com.co/OFERTA+USA,14,años,922,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,202,3,8,191,"Bogotá, Bogotá D.C..",meses,4
MARIAARACELLYSALAZARDUQUE,https://perfil.mercadolibre.com.co/MARIAARACELLYSALAZARDUQUE,7,meses,1720,NA,Brinda buena atención,Entrega sus productos a tiempo,283,41,17,225,"Bogotá, Bogotá D.C..",meses,4
GIMO5155648,https://perfil.mercadolibre.com.co/GIMO5155648,6,meses,1806,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,239,3,4,232,"Envigado, Antioquia.",meses,4
MYMTECNOLOGIC,https://perfil.mercadolibre.com.co/MYMTECNOLOGIC,12,años,1665,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,379,15,15,349,"Engativá, Bogotá D.C..",meses,4
