seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold
Brightside Tienda oficial,https://perfil.mercadolibre.com.co/INNOVATECHCOSAS?brandId=627,8,8 meses vendiendo en Mercado Libre,698,MercadoLíder Gold¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,212,Mala (3),Regular (5),Buena (204),"Bogotá, Bogotá D.C..",698 ventas en los últimos 4 meses
CRONOSELECTRONICA,https://perfil.mercadolibre.com.co/CRONOSELECTRONICA,1,1 año vendiendo en Mercado Libre,632,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,122,Mala (0),Regular (1),Buena (121),"Bogotá, Bogotá D.C..",632 ventas en los últimos 4 meses
KZCOLOMBIA,https://perfil.mercadolibre.com.co/KZCOLOMBIA,8,8 años vendiendo en Mercado Libre,1049,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,252,Mala (2),Regular (5),Buena (245),"Bogotá, Bogotá D.C..",1049 ventas en los últimos 4 meses
BLUEKATOOM,https://perfil.mercadolibre.com.co/BLUEKATOOM,5,5 años vendiendo en Mercado Libre,736,MercadoLíder Gold¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,128,Mala (0),Regular (5),Buena (123),"Bogotá, Bogotá D.C..",736 ventas en los últimos 4 meses
BRANDPORT SAS,https://perfil.mercadolibre.com.co/BRANDPORT+SAS,3,3 años vendiendo en Mercado Libre,11612,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,1993,Mala (124),Regular (110),Buena (1759),"Bogotá, Bogotá D.C..",11612 ventas en los últimos 4 meses
SHOPPING--WEB,https://perfil.mercadolibre.com.co/SHOPPING--WEB,4,4 años vendiendo en Mercado Libre,1668,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,263,Mala (20),Regular (19),Buena (224),"Bogotá, Bogotá D.C..",1668 ventas en los últimos 4 meses
DELLTHUS,https://perfil.mercadolibre.com.co/DELLTHUS,12,12 años vendiendo en Mercado Libre,996,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,275,Mala (5),Regular (5),Buena (265),"Chapinero, Bogotá D.C..",996 ventas en los últimos 4 meses
GANGAD1G1TAL,https://perfil.mercadolibre.com.co/GANGAD1G1TAL,11,11 años vendiendo en Mercado Libre,4267,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,777,Mala (18),Regular (15),Buena (744),"Cali, Valle Del Cauca.",4267 ventas en los últimos 4 meses
MARIACLAUDIAGUEVARAPICO,https://perfil.mercadolibre.com.co/MARIACLAUDIAGUEVARAPICO,2,2 años vendiendo en Mercado Libre,1328,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,185,Mala (5),Regular (3),Buena (177),"Bogotá, Bogotá D.C..",1328 ventas en los últimos 4 meses
COMUNICACIONESID,https://perfil.mercadolibre.com.co/COMUNICACIONESID,10,10 años vendiendo en Mercado Libre,1066,MercadoLíder¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,238,Mala (6),Regular (8),Buena (224),"Bogotá, Bogotá D.C..",1066 ventas en los últimos 4 meses
MAOVIDEOJUEGOSYTECH07,https://perfil.mercadolibre.com.co/MAOVIDEOJUEGOSYTECH07,7,7 años vendiendo en Mercado Libre,499,MercadoLíder Gold¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,98,Mala (7),Regular (2),Buena (89),"Bucaramanga, Santander.",499 ventas en los últimos 4 meses
BELLAYVITAL,https://perfil.mercadolibre.com.co/BELLAYVITAL,10,10 años vendiendo en Mercado Libre,2315,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,351,Mala (19),Regular (17),Buena (315),"Martires, Bogotá D.C..",2315 ventas en los últimos 4 meses
COOLFACES MEDELLIN,https://perfil.mercadolibre.com.co/COOLFACES+MEDELLIN,8,8 meses vendiendo en Mercado Libre,824,MercadoLíder Gold¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,213,Mala (4),Regular (6),Buena (203),"Medellín, Antioquia.",824 ventas en los últimos 4 meses
OFERTA USA,https://perfil.mercadolibre.com.co/OFERTA+USA,14,14 años vendiendo en Mercado Libre,922,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,202,Mala (3),Regular (8),Buena (191),"Bogotá, Bogotá D.C..",922 ventas en los últimos 4 meses
MARIAARACELLYSALAZARDUQUE,https://perfil.mercadolibre.com.co/MARIAARACELLYSALAZARDUQUE,7,7 meses vendiendo en Mercado Libre,1720,NA,Brinda buena atención,Entrega sus productos a tiempo,283,Mala (41),Regular (17),Buena (225),"Bogotá, Bogotá D.C..",1720 ventas en los últimos 4 meses
GIMO5155648,https://perfil.mercadolibre.com.co/GIMO5155648,6,6 meses vendiendo en Mercado Libre,1806,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,239,Mala (3),Regular (4),Buena (232),"Envigado, Antioquia.",1806 ventas en los últimos 4 meses
MYMTECNOLOGIC,https://perfil.mercadolibre.com.co/MYMTECNOLOGIC,12,12 años vendiendo en Mercado Libre,1665,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,379,Mala (15),Regular (15),Buena (349),"Engativá, Bogotá D.C..",1665 ventas en los últimos 4 meses
EULALIAGIRALDO,https://perfil.mercadolibre.com.co/EULALIAGIRALDO,1,1 mes vendiendo en Mercado Libre,411,NA,Brinda buena atención,Entrega sus productos a tiempo,30,Mala (3),Regular (0),Buena (27),"Medellín, Antioquia.",411 ventas en el último mes
ALLCOMMERCIAL.CO,https://perfil.mercadolibre.com.co/ALLCOMMERCIAL.CO,11,11 meses vendiendo en Mercado Libre,222,MercadoLíder¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,33,Mala (0),Regular (1),Buena (32),"Bogotá, Bogotá D.C..",222 ventas en los últimos 4 meses
JUVEZONE,https://perfil.mercadolibre.com.co/JUVEZONE,6,6 años vendiendo en Mercado Libre,236,MercadoLíder¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,33,Mala (0),Regular (0),Buena (33),"Bogotá, Bogotá D.C..",236 ventas en los últimos 4 meses
DIMEGATEC,https://perfil.mercadolibre.com.co/DIMEGATEC,13,13 años vendiendo en Mercado Libre,1717,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,556,Mala (7),Regular (13),Buena (536),"Bogotá, Bogotá D.C..",1717 ventas en los últimos 4 meses
GONZALEZ74,https://perfil.mercadolibre.com.co/GONZALEZ74,14,14 años vendiendo en Mercado Libre,1090,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,197,Mala (6),Regular (3),Buena (188),"Bogotá, Bogotá D.C..",1090 ventas en los últimos 4 meses
Sony Tienda oficial,https://perfil.mercadolibre.com.co/SONY+COLOMBIA?brandId=11,4,4 años vendiendo en Mercado Libre,2814,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,664,Mala (13),Regular (26),Buena (625),"Funza, Cundinamarca.",2814 ventas en los últimos 4 meses
MEGATIENDAVIRTUAL77,https://perfil.mercadolibre.com.co/MEGATIENDAVIRTUAL77,11,11 años vendiendo en Mercado Libre,9710,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,2721,Mala (39),Regular (110),Buena (2572),"Bogotá, Bogotá D.C..",9710 ventas en los últimos 4 meses
MERCADO CLICKS,https://perfil.mercadolibre.com.co/MERCADO+CLICKS,3,3 años vendiendo en Mercado Libre,3542,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,729,Mala (39),Regular (25),Buena (665),"Bogotá, Bogotá D.C..",3542 ventas en los últimos 4 meses
BAGL6561050,https://perfil.mercadolibre.com.co/BAGL6561050,9,9 meses vendiendo en Mercado Libre,1017,NA,Brinda buena atención,Entrega sus productos a tiempo,122,Mala (8),Regular (8),Buena (106),"Bogotá, Bogotá D.C..",1017 ventas en los últimos 4 meses
JR2008101,https://perfil.mercadolibre.com.co/JR2008101,7,7 años vendiendo en Mercado Libre,430,MercadoLíder¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,55,Mala (3),Regular (1),Buena (51),"Bucaramanga, Santander.",430 ventas en los últimos 4 meses
TECNOOPTIMA.COM,https://perfil.mercadolibre.com.co/TECNOOPTIMA.COM,3,3 años vendiendo en Mercado Libre,211,MercadoLíder Gold¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,60,Mala (0),Regular (2),Buena (58),"Medellín, Antioquia.",211 ventas en los últimos 4 meses
LIQUIMARCAS.COM,https://perfil.mercadolibre.com.co/LIQUIMARCAS.COM,3,3 años vendiendo en Mercado Libre,562,MercadoLíder Gold¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,178,Mala (12),Regular (11),Buena (155),"Bucaramanga, Santander.",562 ventas en los últimos 4 meses
