seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold
LOi Tienda oficial,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,14,14 años vendiendo en Mercado Libre,250367,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,285368,Negativa (5112),Neutral (16648),Positiva (263608),"Centro, Montevideo.",NA
TECNOCELL.UY,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,3,3 años vendiendo en Mercado Libre,15326,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,8852,Negativa (107),Neutral (375),Positiva (8370),"Centro, Montevideo.",NA
TMO TUMEJOROPCION,http://perfil.mercadolibre.com.uy/TMO+TUMEJOROPCION,10,10 meses vendiendo en Mercado Libre,832,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,438,Negativa (5),Neutral (10),Positiva (423),"Paso Molino, Montevideo.",NA
TOPTECNOUY,http://perfil.mercadolibre.com.uy/TOPTECNOUY,14,14 años vendiendo en Mercado Libre,116181,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,113385,Negativa (650),Neutral (5478),Positiva (107257),"Ciudad Vieja, Montevideo.",NA
FEBOUY,http://perfil.mercadolibre.com.uy/FEBOUY,11,11 años vendiendo en Mercado Libre,77614,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,52299,Negativa (90),Neutral (1226),Positiva (50983),"Centro, Montevideo.",NA
ELECTROVENTAS ONLINE,http://perfil.mercadolibre.com.uy/ELECTROVENTAS+ONLINE,11,11 años vendiendo en Mercado Libre,166380,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,95383,Negativa (350),Neutral (3244),Positiva (91789),"Centro, Montevideo.",NA
YOVENTAS.COM,http://perfil.mercadolibre.com.uy/YOVENTAS.COM,5,5 años vendiendo en Mercado Libre,4159,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,2804,Negativa (31),Neutral (111),Positiva (2662),"Rivera, Rivera.",NA
IMPOCAR SA,http://perfil.mercadolibre.com.uy/IMPOCAR+SA,16,16 años vendiendo en Mercado Libre,1509,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,945,Negativa (0),Neutral (8),Positiva (937),"La Comercial, Montevideo.",NA
CLICSHOPURUGUAY,http://perfil.mercadolibre.com.uy/CLICSHOPURUGUAY,7,7 años vendiendo en Mercado Libre,7680,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,4602,Negativa (23),Neutral (79),Positiva (4500),"Tres Cruces, Montevideo.",NA
NETPC URUGUAY,http://perfil.mercadolibre.com.uy/NETPC+URUGUAY,3,3 años vendiendo en Mercado Libre,3881,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,2690,Negativa (55),Neutral (152),Positiva (2483),"Cordón, Montevideo.",NA
BLACKDOGELECTRONICS,http://perfil.mercadolibre.com.uy/BLACKDOGELECTRONICS,4,4 años vendiendo en Mercado Libre,32941,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,26659,Negativa (108),Neutral (1028),Positiva (25523),"Centro, Montevideo.",NA
FUTUROXXI DIMM,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,12,12 años vendiendo en Mercado Libre,89236,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,75324,Negativa (1119),Neutral (4339),Positiva (69866),"Jacinto Vera, Montevideo.",NA
COMPUCONSOLASCOM,http://perfil.mercadolibre.com.uy/COMPUCONSOLASCOM,5,5 años vendiendo en Mercado Libre,23865,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,11639,Negativa (53),Neutral (394),Positiva (11192),"Centro, Montevideo.",NA
