search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca de Celular,Modelo de Celular,Marca da Capa,Modelo da Capa,Tipo de capa,Material,Cor
11, Capa Case Capinha iPhone 6s 6 Plus Glitter Rosa Luxo Premiun ,23,NA,404,77,4x,5.98,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,7,https://perfil.mercadolivre.com.br/BULIERMODASACESSORIOS,https://produto.mercadolivre.com.br/MLB-1012470928-capa-case-capinha-iphone-6s-6-plus-glitter-rosa-luxo-premiun-_JM?searchVariation=33828203324#position=11&type=item&tracking_id=f10983a4-0d40-4216-af5b-1e6823909da8,4,1,2,0,0,#1012470928,Apple,Iphone,TPU,Transparente,Glitter,Silicone,NA
12, Capa Anti Impacto Queda iPhone 5 Se 6 6s 7 8 Plus Xs Max Xr ,13,NA,1743,28,2x,6.99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,44,https://perfil.mercadolivre.com.br/TECMODENA,https://produto.mercadolivre.com.br/MLB-1047637856-capa-anti-impacto-queda-iphone-5-se-6-6s-7-8-plus-xs-max-xr-_JM?searchVariation=26827542816#position=12&type=item&tracking_id=f10983a4-0d40-4216-af5b-1e6823909da8,32,3,3,4,2,#1047637856,Apple,Escolher no anúncio.,HR,TPU,Capinha,Silicone,NA
13, Capa Anti Impacto + Película Gel P iPhone 5 6 7 8 10 X Xs Xr ,19,NA,1018,14,3x,6.66,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,29,https://perfil.mercadolivre.com.br/NOMOTEC,https://produto.mercadolivre.com.br/MLB-1047628140-capa-anti-impacto-pelicula-gel-p-iphone-5-6-7-8-10-x-xs-xr-_JM?searchVariation=36089029726#position=13&type=item&tracking_id=f10983a4-0d40-4216-af5b-1e6823909da8,21,5,2,0,1,#1047628140,Apple,Iphone,HR,TPU,Capinha de silicone,Silicone,NA
14, Capinha Magnetica Do iPhone 6 7 8 7 Plus 8 Plus X Xs Max Xr ,54,NA,48,3967,10x,5.47,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.7,3,https://perfil.mercadolivre.com.br/MAWE6672427,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=Y5fO7Obnvu37hoyaVKj3gRW5aWN6WpOIxJy28ZS7rvOhTR8KW0d0az%2F0OcXu5i5cpZKl6iZ64L0cx2TOAYeTd4YuiYogKWNwZjeBcQLjwvvPrXcpETUcEibYi3kZqqQIUdYbO01UuymRK69ZWTh6JV6YYZkeF6KDTyOt1jX2urbsiscWXo6XRXezojn088l5tNLm96kvj44twjS2U92%2BCmK0%2F73f%2F3zBDIQxGQyXMm%2BxhrLKsozzFHJxIfUm%2BPnHJwBNPCdZxzUYWeMdfmvez2d%2BDecxsbxHTAQY958BFMo6WHGcXgxtbl71vMQYGRHRgYjDL7bvYfLcLcdsJpSeo%2B2M%2BP8OybBqNVM0bbEkC4%2FkSdaZNZZva1BGRuWXsObEbsS3FztelpLL3CIu6Hq9umOwZDWZlVqvAn4p%2B3QonZcjkFt1g9YY5kacYCPVUNUN1qOHTt%2BbCM0QX6muJwsO6p48143DonHEJf%2BXGPu1O2GBrO7VvA5CJbsr%2F8eXVEBC5iTXFEC5c8%2FcK5nLCJLCUUGnGtAPTx5xhAGNcDBia%2FXO5OCInk3%2Bpohb4U7kc8tYJB239aIN3D3796O6xTZGghhvfXJvSIw4Z2cjvazkzfwowajU%2BWAiNPumZKn%2BcqHZBDISLtcF5rfgmN6Q4gaj3ArTpZmm8HlDA8k0FlaW%2FaplJiCxgu%2BmkZ5fOJnTuCE%2BiikBWDn5xCsCNtBUzmJ3qtOasToWkMgJb6tgEu%2BQdcbzOVkuMY3VhHVgRHlZ9hBPzu3O2%2F20YvxzOMPrMlmlbXRoF7LxFu1rWCG6TBhffbg6w3TNc09Vj2yjXY5vI6j8M2YFv%2FQLmOdIwwh5lZ1F3c5tot2njT8n%2FZhloawXx2%2FJgipIXaWH9T0qAuOnV2N3ZZwxbFIwEvbSVVvunZmRGZZ8A9CanHjlFO3F2fHPP9W9%2FGLMnyemg3x%2FGl6q4n62OFkdqPgNZUc3%2BO8H0x8AP0chamZrW2%2FWuLnl6q4StpqOjGJc3CGhZur5jYsS6HXBQjzZJ50AGkEpFX%2FGB%2BnFnV6lZVbc8kEnLB%2B2FFVECYyp3CFLSNdsccW%2BOESbofD%2F9QuAOTQU0ZLIB91aDI%2F8VUjiaKz76qWr3rjo0ul0SGL7WeIWZqsIiATg6k1fbsKhfN2Dw8G5L4QObtqfhoKnSjzSUwbdP4SjlKCrFgp5fQZ4FqixQ6avNfDazPnPhByZo%2BkVn0wvbAIT9ZB3Rhfw0ES6QgH4n1FMp53htMWTM2x%2BiIxa6qsqjndwqYdlDsbWDeGq%2B3Nfhj9wsfWYbJm%2FO36CTrUTdFbelhk8Mu%2B88Z3tXnkfus39Hs2QK1uyaQEpzkGhSn92rAxLOMFreOx%2BInH0y%2FO5q3PfPF%2FGodxoatk1A7GFsMmkNPJ1FssV9gzxN04JFt1fLmGMLcRH4wopz1ZQXJ6OMKrGpv2so6bwFG3IcUKrM4Huk49eP6bqLgoD5WQaOumN6DKypgTMZ8Jfk6bvXWZKHx9fX1Ul8XK%2FJy%2F8BtJLzYSFGgRELmQ6%2F8cEegJoTMkvv%2BkTeiv%2FpAuv%2BViSt3%2FQ9pjzpWxgxC432%2FbijG%2B2VjfXkmkQEh4Qt1W3WcxCgYjBWpKwWw%2FGrqUiDFgttlFpwXjcwxbvtgPghlcw05w%2FO%2Fo93SPm1hyYXPaYnFD2wrov4KBW6YVFT0m3zIUBR1%2BDwl%2FNdVgo%2BRmmsltntpsDY9okbXwlAoIIBNwxGrmXw8v2LvueENYx,2,0,0,0,1,#1241682514,Apple,Iphone,ZCX,Iphone,Capa magnetica,Vidro temperado,NA
15, Capa Anti Impacto P iPhone 6 7 8 10 X Xs Xr + Película Vidro ,18,NA,589,18,3x,6.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,12,https://perfil.mercadolivre.com.br/TECMODENA,https://produto.mercadolivre.com.br/MLB-1230329082-capa-anti-impacto-p-iphone-6-7-8-10-x-xs-xr-pelicula-vidro-_JM?searchVariation=37033346817#position=15&type=item&tracking_id=f10983a4-0d40-4216-af5b-1e6823909da8,10,2,0,0,0,#1230329082,Apple,Escolher no anúncio.,HR,TPU,Capinha,Silicone,NA
16, Capa Case Capinha Silicone Aveludado iPhone 8 Plus Branco ,29,NA,114,386,5x,5.80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165536270-capa-case-capinha-silicone-aveludado-iphone-8-plus-branco-_JM#position=16&type=item&tracking_id=f10983a4-0d40-4216-af5b-1e6823909da8,1,0,0,0,0,#1165536270,Apple,Iphone 8 Plus,Apple,iPhone 8 Plus,Silicone,Silicone,NA
17, Capa Capinha Anti Impacto Luxo iPhone 6 7 8 Plus X Xr Xs Max ,49,NA,105,8835,6x,8.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,https://produto.mercadolivre.com.br/MLB-1204440894-capa-capinha-anti-impacto-luxo-iphone-6-7-8-plus-x-xr-xs-max-_JM?searchVariation=34758789527#position=17&type=item&tracking_id=f10983a4-0d40-4216-af5b-1e6823909da8,2,0,0,0,0,#1204440894,Apple,iphone,gkk,capa 360,capa protetor,TPU/Policarbonato,NA
18, Capa Capinha Ultra Fina Fosca iPhone X 5s Se 6s Plus 7 8plus ,20,NA,255,63,4x,5.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,4,https://perfil.mercadolivre.com.br/PRESENTES4ALL,https://produto.mercadolivre.com.br/MLB-828466878-capa-capinha-ultra-fina-fosca-iphone-x-5s-se-6s-plus-7-8plus-_JM?searchVariation=32338006784#position=18&type=item&tracking_id=f10983a4-0d40-4216-af5b-1e6823909da8,4,0,0,0,0,#828466878,Apple,iPhone 7 Plus,Apple,iPhone,traseira,TPU,NA
19, Capa Anti Impacto P/ iPhone 5 6 7 8 10 X Xs Xr + Pel. Gel ,19,NA,371,21,3x,6.66,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,6,https://perfil.mercadolivre.com.br/TECMODENA,https://produto.mercadolivre.com.br/MLB-1056485759-capa-anti-impacto-p-iphone-5-6-7-8-10-x-xs-xr-pel-gel-_JM?searchVariation=26828489024#position=19&type=item&tracking_id=f10983a4-0d40-4216-af5b-1e6823909da8,5,1,0,0,0,#1056485759,Apple,Escolher no anúncio.,H+,TPU,capinha de silicone,Silicone,NA
20, Capinha Magnética iPhone 6_6plus_7_7plus_8_8plus_x_xr_xs Max ,49,NA,13,396,6x,8.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/AJCAPA,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=OOlnJHRRMKnNIhJAACtE7%2FbA8L2R%2Fp2k8bHjF%2Fqr6rVE7rnR%2BZJHLBlZCuyM9wB7FI2aS4XPtPp1%2BqnvWlKUWMyCe0nZltB97qXbhjJDj278L0j6j070WRHfYv%2FkMR%2BF6n2VrwacfgQsoA8mEH14AwxFQiN8ylYnn7RObNPJI1dPvRHBmBTWbfRYGqq1Ncd002D2YV90Tkk7wZfgQDzduW8PR1zN%2B8iBr2TklsCK4Nv3XjhPRDbU7bIeF3zuu8boKvzzGOTcfZlTfhE4200B9xqvl6MBc5wXMkOvYRNoL9Twyy3jBgtmxGijN3A9yzejrm7TLAXh%2Fqt2aBJh0ZnTUn%2Fs%2B8U8clYZqLSynnaxYE5Sl14J29c5iUT1xv3K52QCTHXw0BU18TN%2FHNnMO%2F1Jvc7dtilq7M03PpXtq2KFPRzNFE3xkoNg9862kZS7f7Hi09iJ790BzjyQVku441p5vXhkHNXCPgAnImbVUExzt%2F3IxiuDPyDbGE9dMvhBs0HNejytNxxUrTwLIp%2F3c%2BndmQA9QWpDzGVMdR9foMhj8kGfBWNUfm62AxRLqyYTHtQ6aQWWV6To7%2FRt60yjFiBZ1b5YVaPza8TgNXxaIfPNC541h8axZ5OvV%2FOjREcqaeK9wqj9FIs%2BO1rNgE%2FAlreLjNwrfn3D6%2FZk7VcaIvUTUX0MpWnJWRI9r4rP7BcwRhZ%2FbTV7IoJobBrauKose2%2BTHGR6htVrLW9yb4dmUDnTCZpsxHdES%2FJkVWRKN%2F0y%2FHCwh0QjLeuXVWSuzQdLgbW0nte7%2B7Gibl9EYlMW3jjHoxt9EGfZVXQfkdJPpJe8P5DMgGXUbEg2yvpgRG5AqXeLHGrzmdUyoO%2BuVv%2Bj3qmUpvi2pR86DtNqczkZ2oUgwAf0sqYknu0gRfQ7KzmjT0VR%2FbYlx7uqiY%2FvQtQ2phSYTTM3z2q4cEv%2B7Znko4vUidYoOm9EO2QZbiEtY1tm7sagfEA1RCWXE0RyQ%2FPzNoSiMdOyQnEW1zFF7%2BgVr3Qy9kC3F3muZYrZzwfbx8AP5tENvp9ebaklV%2F3VKKI%2FToOb38j67ci%2Bk8pQDyfbkj%2BcHNmx36QTIa29Yo7avYGe00WIVNxbXKtbmcBNHVjwW4QwmQ%2FG2RH0N3sWldSz3%2FQenHkjltR6nzywhnHH06RdmTH5e10xiTfJ1n32rM2Et75A%2FMFjXJq4xxuVKkoejZMHZxx%2FY3Guh3yDkRfKS5lcfe8ALGwE6okCNu0VH1OUdkCEHtWk8nTcLYCewwxV2iwmMsUm0ju%2FVxytKxGySJIim%2BbtRhq7c971pt174WNEGtzTfZP4r2f9eH5BHjWtiA1on%2F42TUT%2FLg26wpaJfauWx3CLG4%2FRFuHnfKWcQkHps7hH%2FNn4Z%2FLpuNtG2Tfkk1lhGj2RTcY62GYzhWJCR1YsEPcrjVTR73W%2BXTz8Op8EnHl1OjvfJ6mUjskXduiyYBV4YvT1a0Xga8rCQUOzwCNLiYKRuxRmRGUVIbscvE5b4IvFRKTIggXOPXpUcWmcFNHnWpcvZXvO0SRbcc9%2FCaUrLqzWw9cmlcbnltyrQgYgXArEzwy07ZAzktSJ%2FQ8t7mB6WUuh0ThXdLYa48oA8qedB0scBjV7p6Gp6Dtxa%2FKzTVubIRnbNQZHHoCSAmin%2BM76Gk1Bt65fR9y9Qnr6QH2EMgwJkQ%2B6PMF8iIjAjA%2BZEezxUSlxkUxbrAiZDrA%2Fy7ELBwWGABZB9FE%3D,NA,NA,NA,NA,NA,#1235179135,Apple,Iphones 6_6 plus_7_7 plus_8_8 plus_X_Xr_Xs Max,ADS,Magnética,Magnética,Vidro Temperado,NA
21, Capa Capinha Case Flip Magnética iPhone 8 Plus ,48,NA,123,8,6x,8.11,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/KARMINPARTS2003,https://produto.mercadolivre.com.br/MLB-1214046247-capa-capinha-case-flip-magnetica-iphone-8-plus-_JM?searchVariation=35503300510#position=21&type=item&tracking_id=f10983a4-0d40-4216-af5b-1e6823909da8,2,0,0,0,0,#1214046247,Apple,iPhone 8 Plus,000,Magnético,Flip Magnético,TPU/Policarbonato,NA
22, Capa Capinha Magnetica Premium iPhone 7 8 Plus X Xs Xr Xsmax ,54,NA,215,7639,10x,5.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.7,6,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,https://produto.mercadolivre.com.br/MLB-1213999114-capa-capinha-magnetica-premium-iphone-7-8-plus-x-xs-xr-xsmax-_JM?searchVariation=37715721002#position=22&type=item&tracking_id=f10983a4-0d40-4216-af5b-1e6823909da8,3,0,1,2,0,#1213999114,Apple,iphone,jk capas,Magnética,capa protetor,metal e vidro,NA
23, Capa Capinha Ultra Fina Fosca iPhone 7 Tpu Case Varias Cores ,22,NA,167,63,4x,5.72,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.7,7,https://perfil.mercadolivre.com.br/BULIERMODASACESSORIOS,https://produto.mercadolivre.com.br/MLB-926275689-capa-capinha-ultra-fina-fosca-iphone-7-tpu-case-varias-cores-_JM?searchVariation=33828300664#position=23&type=item&tracking_id=f10983a4-0d40-4216-af5b-1e6823909da8,3,1,2,0,1,#926275689,Apple,Iphone,Bumper,Silicone,Silicone,Silicone,NA
24, Capa Capinha Case Rosa De iPhone 7 - Feminina ,34,NA,348,435,6x,5.82,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.8,16,https://perfil.mercadolivre.com.br/AQUITEMDETUDO16,https://produto.mercadolivre.com.br/MLB-835972839-capa-capinha-case-rosa-de-iphone-7-feminina-_JM?searchVariation=25908148601#position=24&type=item&tracking_id=f10983a4-0d40-4216-af5b-1e6823909da8,10,1,1,0,4,#835972839,Apple,7,Apple,"7""",Silicone,Silicone,NA
25, Capinha Silicone Aveludado iPhone 8 Plus Amarelo ,29,NA,72,428,5x,5.80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165536360-capinha-silicone-aveludado-iphone-8-plus-amarelo-_JM#position=25&type=item&tracking_id=f10983a4-0d40-4216-af5b-1e6823909da8,2,0,0,0,0,#1165536360,Apple,Iphone 8 Plus,Apple,iPhone 8 Plus,Silicone,Silicone,NA
26, Capinha Silicone Aveludado iPhone 8 Plus Rosa ,29,NA,67,433,5x,5.80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165536357-capinha-silicone-aveludado-iphone-8-plus-rosa-_JM#position=26&type=item&tracking_id=f10983a4-0d40-4216-af5b-1e6823909da8,2,0,0,0,0,#1165536357,Apple,Iphone 8 Plus,Apple,iPhone 8 Plus,Silicone,Silicone,NA
27, Capinha Capa Anti Impacto iPhone 5 Se 6 7 8 Plus X 10 Xs Xr ,13,NA,1150,27,2x,6.99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,62,https://perfil.mercadolivre.com.br/NOMOTEC,https://produto.mercadolivre.com.br/MLB-1046394380-capinha-capa-anti-impacto-iphone-5-se-6-7-8-plus-x-10-xs-xr-_JM?searchVariation=26818765734#position=27&type=item&tracking_id=f10983a4-0d40-4216-af5b-1e6823909da8,48,7,4,1,2,#1046394380,Apple,Escolha o modelo no anúncio,H+,"6, 7, 8 ou 10",Capinha,Silicone,NA
28, Capa Capinha Tpu Ultra Fina Iphone7/7plus/5/se/5s/6 8 Barata ,20,NA,391,101,4x,5.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,11,https://perfil.mercadolivre.com.br/PRESENTES4ALL,https://produto.mercadolivre.com.br/MLB-828661397-capa-capinha-tpu-ultra-fina-iphone77plus5se5s6-8-barata-_JM?searchVariation=39632579712#position=28&type=item&tracking_id=f10983a4-0d40-4216-af5b-1e6823909da8,7,2,1,0,1,#828661397,Apple,Iphone 7 plus/ 8plus,Importado,Flexível,traseira,TPU,NA
