search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Modelo,Tipo de casco,Línea,Tipo de visor,Materiales del exterior,Edad,Materiales del interior,Género,Modelo alfanumérico,Peso
574, Casco Shaft Cartridge Dama Certificacion Eur Msi Envio Grat ,"1,690",NA,8,2,18 meses,93.89,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/NINJAMOTOSHOP,https://articulo.mercadolibre.com.mx/MLM-606709303-casco-shaft-cartridge-dama-certificacion-eur-msi-envio-grat-_JM?searchVariation=40157643976,NA,NA,NA,NA,NA,#606709303,Lila,-,Shaft,Western,Integral,integral,Simple,ABS,Adultos,Poliestireno,Unisex,NA,NA
575, Casco Abierto Gdr Jet Speed Cult Beige Rider One ,"1,780",NA,8,1,18 meses,98.89,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.7,19,https://perfil.mercadolibre.com.mx/RIDERONE1,https://articulo.mercadolibre.com.mx/MLM-580364293-casco-abierto-gdr-jet-speed-cult-beige-rider-one-_JM?searchVariation=24897465819,14,5,0,0,0,#580364293,Beige,"M, L, XL",GDR,FF-638,Abierto,ABIERTO,NA,ABS,NA,NA,NA,NA,NA
576, Casco Para Moto Chopper Piel 3/4 Varios Diseños ,"1,699",NA,10,2,18 meses,94.39,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/BROTHERHOOD+BIKERSTORE,https://articulo.mercadolibre.com.mx/MLM-641468317-casco-para-moto-chopper-piel-34-varios-disenos-_JM?searchVariation=27264368221,NA,NA,NA,NA,NA,#641468317,"Cuero negro,Avestruz Cafe,Avestruz Gris,Avestruz Negro,Avestruz Rojo,Camo Cafe,Camo Gris,Cocodrilo Cafe,Cocodrilo Rojo,Cuero negro,Negro Cocodrilo,Negro liso",XL,FGN Helmets,34,Abierto,Chopper,NA,NA,Adultos,NA,NA,NA,NA
577, Casco Doble Propósito Joe Rocket Rkt 25 Tri Sport Blanco ,"2,999",NA,8,15,12 meses,296.28,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,6,https://perfil.mercadolibre.com.mx/SIGMA,https://articulo.mercadolibre.com.mx/MLM-628606263-casco-doble-proposito-joe-rocket-rkt-25-tri-sport-blanco-_JM?searchVariation=24360601276,5,1,0,0,0,#628606263,Negro mate,"Blanco,S,M,L,XL,XXL",Joe Rocket,RKT 25 Series Tri Sport Blanco,Rebatible,RKT 25 Series,Doble,Armazón de A.T.P.A.™ avanzado (Advanced Thermo-Poly Alloy Shell),Adultos,Hipoalergénico,Unisex,RKT25,NA
578, Casco Tipo Cross Danger Prey Azul Verde Dot Tallas ,739,NA,18,22,12 meses,73.01,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/MS+HELMETS,https://articulo.mercadolibre.com.mx/MLM-646552498-casco-tipo-cross-danger-prey-azul-verde-dot-tallas-_JM?searchVariation=28452122352,NA,NA,NA,NA,NA,#646552498,NA,"S,M,L,XL",Alessia,Motocross Enduro,Cross,Tipo Cross,NA,NA,NA,NA,NA,NA,NA
579, Casco Abatible Moto Hro 3400 Attack Azul Con Lente Interno ,"1,350",NA,7,1,18 meses,75.00,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,2,https://perfil.mercadolibre.com.mx/MOTOCITY+STORE,https://articulo.mercadolibre.com.mx/MLM-662723372-casco-abatible-moto-hro-3400-attack-azul-con-lente-interno-_JM?searchVariation=36800954736,2,0,0,0,0,#662723372,Negro,L,HRO,Attack,Rebatible,3400,Doble,Policarbonato,Adultos,EPS,Unisex,NA,NA
580, Casco Ls2 Ff353 Rapid Solid Blanco ,"1,749",NA,4,8,18 meses,97.19,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/SIGMA,https://articulo.mercadolibre.com.mx/MLM-658343902-casco-ls2-ff353-rapid-solid-blanco-_JM?searchVariation=31889290759,NA,NA,NA,NA,NA,#658343902,NA,"M,L,XL",LS2,Solid Blanco,Integral,FF353 Rapid,Simple,HPTT (High Pressure Thermoplastic Technology),Adultos,Hipoalergénico,Unisex,NA,NA
581, Casco Ls2 Ff353 Rapid Solid Negro Brillante Ece Dot Sharp ,"1,749",NA,8,10,18 meses,97.19,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/ESNAKIZAR,https://articulo.mercadolibre.com.mx/MLM-636489315-casco-ls2-ff353-rapid-solid-negro-brillante-ece-dot-sharp-_JM?searchVariation=30443495589,NA,NA,NA,NA,NA,#636489315,NA,"M,L,XL",LS2,Solid Black,Integral,FF353 Rapid,Simple,HPTT Certificada ECE 22.05,Adultos,Hipoalergénico,Unisex,FF353,NA
582, Cascos Para Motociclistas Distintos Modelos ,"3,500",NA,0,12,12 meses,345.77,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/BAJAJ+POLANCO,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=Bk7Hidko624jVtedcpmnGqG5lAQA3Wv3JklVhTbWHrUEOabr45XlFqNwmytNvMuD%2FQwXtCd%2FpouXmlR2ZzohJTYt5LbxWXYesU9TL5BzC1sCuiJQwq8MQPzRsYicnoNMbGPNGQJfJM8warRxge8kNeZgN5%2FfnpSQP%2FhWr9iwIRVjRKhtPXPURIlOuZ9GFWfVxeqaioHT4kdkugxzm2QWeLzIygweykBgY6WJxUHeQN%2FPGenPc%2BmdexW6D0%2F3bAJsRaFPO%2Fb%2BjgDjplprYACKITVca9D%2FKJoJIVNCp28n6LdlGl9a%2F%2Fz%2FDsvTt48gcfVv11xwHalzygT%2FXOEivkh0K6xCnm5DBmSXymXE3ydT6ceqI%2BxKadB9jozRv0zA5WPnFaD8DuLvf33e6aiFm%2BNOnKv19oobelRP%2F8C8Ju72OFs3qCyEYPsIx6SGGUvtp5FPZnIVnu1MiDO%2Bn%2BrgFc%2F6xRhnsjB17HIJswukYUkLMhYXouZOdwasCs5zOhOVrxDNgdW8oje4EsK634Hy093lIjvs9cvleBTQQfNfT40Q7i2wiDoGQGQCcfQEvNCY7BoOWTGZH40NFbOkr0nA%2Fjt8J%2BKHAuH1xXCXq5csxv1f5HyftAy3gYMw8hUA0oEtotKdzZk8%2FpqmCJml74viL28WNh7QErUJe0xQfcsjRtBg2i27RVm8VxboI2cnSI1XNavfb2KfLSPIr0EhQeoH5McO07rFv1iZrVv5SKrePSyyZrINyciKjgfpA9kW%2F8M1Q%2FDdr%2FIet32OuJWuOVtL8uoilab5%2B5QbvVoBpzgwrKS%2F%2BPxjwfKpTSIWFOczqyTX%2BMWtbZJAFAHkVBCdVRlEWX9YQoSTJ1np2Ozgt3rrJLb8r2jT8SA6dvceac%2FnpO7DKKVnrUkTkoC1pfX9CGGjtxfg1AwmbBKKzzovPiLdCB3kSn4EXGHl8wQrfyeuDcrE9pUo1Hk2wLol%2BcFT%2FP6l82PUsw82q6GiuuXWWTweyrVpH%2BOLn9OIDTChxZLOcx5L2Xqi0nAYYT6Z4aE%2FfIAmaC6FJa%2F7jsFW1CZgJg86fmRakPbp%2FlHYzTnVP04ps74ESF%2FoqQk0NBTxazr119%2Fe4obGaswK%2F8gVtfFI849NRtuwlS3ltgETeW7%2B3rBOP32kEpJOQed2CTyUoMRsySbZiRZAlhziioMjLdBVbJpkzz0KxgTNuh%2BLSEIVFMFPgfj%2B%2F%2B7YutBRWbyzF%2Fs1HUF514jAF8cv92NaQo5O0OL%2BIBtGJLiKMM8C61ORWD3jDKQFvdtDSEh0HUnCMeYPxDdw0%2BmASd4aMan7CMvQqj1CD%2BrJhEwINcvT3%2FwL%2BZ%2FiGVS%2B8PbxXBT1rmbgLfCXzFzdITfPz0PtLWxv3%2Fr3w3MbZofPMnodRMX1mf02JiF%2FEI2lof%2Bb%2FM%2FRl0GTgdLLq%2BEZieak3Ly1KQNc0p6K9DY4OudwiZw%2BIOHNf7UMpvLBupJCDcis5wSuZa6ZLzT5YCHZpsfTkCqeY%2FR%2FXXABvQVgrCXbNxEv3exHPAJ9F2IjE4WcXh9ltIJH1josaFHTuiTpvC%2Bao%2BT6c7qnwVvVXRha7EgwY%2FVFcwrTrZXdKac5LTs9EvUbDZ6tfmwLIpJCyIiqh8TdcWItVejuQBkuLycsu9Qd,NA,NA,NA,NA,NA,#674640633,Negro,"M,L y XL",Shaft,Varios,Integral y Abatible,NA,Doble,Tela,Adultos,fibra,Masculino,NA,NA
583, Casco Cerrado Para Moto Hro Beer Hat 512 Rojo Mica Clara ,"1,188",NA,25,8,18 meses,66.00,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.9,7,https://perfil.mercadolibre.com.mx/MOTOCITY+STORE,https://articulo.mercadolibre.com.mx/MLM-612809557-casco-cerrado-para-moto-hro-beer-hat-512-rojo-mica-clara-_JM?searchVariation=24658910786,6,1,0,0,0,#612809557,Rojo,"negro,L,XL,XXL",Hro México,Beer Hat,Integral,512,Doble,Policarbonato,Adultos,EPS,Unisex,NA,NA
584, Mica Para Casco Abatible Kov Stealth ,209,NA,9,10,18 meses,11.61,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,56,https://perfil.mercadolibre.com.mx/MOTOBOUTIQUEBIKE.COM,https://articulo.mercadolibre.com.mx/MLM-654655591-mica-para-casco-abatible-kov-stealth-_JM?searchVariation=30498140335,39,10,6,0,1,#654655591,"HUMO,PLATA,TRANSAPARENTE",NA,KOV,Stealth,NA,MICA,NA,NA,NA,NA,NA,NA,NA
585, Casco Deportivo Seguridad Europea Ecer 22 05 Lente Interno ,"1,590",NA,21,2,18 meses,88.33,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,3,https://perfil.mercadolibre.com.mx/GUERREROBIKER,https://articulo.mercadolibre.com.mx/MLM-587233410-casco-deportivo-seguridad-europea-ecer-22-05-lente-interno-_JM?searchVariation=32662914947,3,0,0,0,0,#587233410,NA,"M,XL",hx,hx,Integral,Integral,NA,ABS,NA,NA,NA,NA,NA
586, Casco Tipo Cross Negro Mate Certificacion Dot Tallas ,949,NA,6,34,12 meses,93.75,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/MSREFACCIONES,https://articulo.mercadolibre.com.mx/MLM-662098958-casco-tipo-cross-negro-mate-certificacion-dot-tallas-_JM?searchVariation=32423052064,NA,NA,NA,NA,NA,#662098958,Negro mate,"Mate,S,M,L,XL",Alessia,CAS-CRO-15,Cross,TIPO CROSS,NA,NA,NA,NA,NA,CAS-CRO-15,NA
587, Casco Abatible Ventura ,"1,650",NA,12,2,18 meses,91.67,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/GUERREROBIKER,https://articulo.mercadolibre.com.mx/MLM-627397584-casco-abatible-ventura-_JM?searchVariation=24075217412,NA,NA,NA,NA,NA,#627397584,NA,"M,XL",Fassed,abatible,Rebatible,ABATIBLE,NA,ABS,NA,NA,NA,NA,NA
588, Auricular Bluetooth 4.2 Para Casco Con Micrófono ,347,NA,80,295,18 meses,19.28,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,2,https://perfil.mercadolibre.com.mx/JSMANSHOP,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=OjtA56eYDy17utImXpwpaNmwzP32I4rctK%2BVQkBrESO99P11vbv2DvT%2BbXFxowOJCw7UiEhPikpF3CO%2B%2F5E1pNLWx5npOszhVU4E%2FshnjsPUaSanMBkJBbeM2z77nv384PW%2F5uBGNcKflupcLqoXfHHNeDSKH46AlMAEAguCLm3sCs6OT05Hy3HobvA0hBWpNmS2Fy6GqNYx0sJTvX17WBg4wj34ewisIxZijhGkiNRNnBFzsKrcY6gauRGDGagHyrv%2BJx%2BIGRDASQKHs%2BZ19ZVFmukFcANaUnQ8VOKEMVnskRc6kw4urHmAcBd%2Bw038vMXSFo4OKt6bLnVruIEbYdNDKesQfkfi9XfnWveLXyqMS46XOrB%2BWvuNsl3C1w%2BusDglWNFU6Lybf5Sx3gE3EJ29Y%2Fo4inrtBSOSYM50PW4%2Bf%2FUeXP8oiY%2BFVpypMRqqUnY%2FHoQZ5OfMeyRLIbMV3ESX%2BFkijDlZuPBdDEHetk%2FY8uOn7KIZid4W%2BNnK1K6w3KOLy%2F%2F%2B0S3q9kAKGP2YXDNETJZqMSmRTiYUgmcjk3C%2B7wjNFpjmPoCkxhjBrL1TFV2pAhxVkNlsxjcRyPvn%2FCk25jHy%2BjLKTEnYyMoDui0yn0gydi1ZYIF4iDkIoGZx9JPTLsFUDZqknU7UOfLqsCB110vakRxQNqExpZG1qtCPrCE2cqoAWxxyg%2BzqD4U8paVLNm5D2xCNIQD39%2B6xeU%2BIxkiN5kfSFUsxbQU6Tdk2v%2FA3wM0cNG864jB%2BIzzotGUrX1gWVnLuipdRIue%2BuBagZq1awf%2FB9W2meG5EL29H6sjq8BjOp9W9ucbhYEnY%2BnP8%2BsEidzCXyTbEQZFXZKIJvw8UN%2Fi82g1XSNxp7dQUFnBBoCfoVzQjxWswMmSBNQEuDMiJ5k0vIIziUk5%2BthlvdVxU1IscvP3ObWL80hmKsE99jVVn7%2B3MlFB6WDIfaPvUVZdeTfMV%2B18bIP2%2FL50uCvtBaakzZQjnUOOhzwMj5Q1erZA7XbyEUD6PzDBuWSdFBwvVWE9cx67bEBCvm209GswpazzcuY5XkGwaiVs59GyQpXImdV%2F2u7PALWqvdqx8FcWGCGXG6Zc6RdVPuo8IziK9hpGXyQZY8cQ2gKKno5tk%2FQpsh1IpF6RrzgfaHamFsPd%2B4kG8FO9K%2B3%2FxTRFBA3JNZsrOPTDVolV4%2FU1ED6at1GCsV9aJlFALRXlrY9tcMSOCkuVu9m%2By83p5tCVfJ20KEPSpcatQqWLdJi64ncLB%2FQ9X4efLHZmFQ87kCdPw9cfcO0M2QeXG6tp7LdLLQq58lhS214mJ2ysdV087RBt%2FLeryGViXqJw2l2MjYxCpJSP5TtWHlM6UOIFz5Ah%2B752TancGXO4L0qvY2o%2BPkvQficHCulp2OP4kMtJySZynvixPaiMry%2FpG%2BOcWwlaDpI68tamENJTAbiCpQrJa%2BIjfP4ixEpU1JnJSKhz%2FXGJpyJZfW%2BB9G%2FnbKrE8iOGriPYSqkbfswLM3DThQTf6GhJC%2Bs06jZtmlPUINuxx39506ZS6wQCvM8Snm1llgwqMThkXfh3CLmr7uVsVa5BhjqF992MEEEZWAH2A9EnDZ2yuPWWGYlRNYm6%2Bkm4v%2FPlEcSq3vLCsGCuHtU76DHzFAcA%3D,1,1,0,0,0,#667988493,Negro,17cm,JS-T1,JSMan-W6,NA,NA,NA,NA,NA,NA,NA,NA,NA
589, Casco Abatible Hro 3400dv Attack Azul Mate ,"1,590",NA,7,1,18 meses,88.33,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,2,https://perfil.mercadolibre.com.mx/OFICIAL+STORE?brandId=1623,https://articulo.mercadolibre.com.mx/MLM-662807821-casco-abatible-hro-3400dv-attack-azul-mate-_JM?searchVariation=32466851368,2,0,0,0,0,#662807821,Azul,L,HRO,Attack,Rebatible,3400,NA,NA,NA,NA,NA,NA,NA
590, Casco Shaft Uka Sh-570 Brilloso Edición Especial Ecer2205 ,"1,799",NA,8,13,18 meses,99.94,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,3,https://perfil.mercadolibre.com.mx/MOTOCITY+STORE,https://articulo.mercadolibre.com.mx/MLM-648921910-casco-shaft-uka-sh-570-brilloso-edicion-especial-ecer2205-_JM?searchVariation=29025110710,3,0,0,0,0,#648921910,NA,"M,L,XL",Shaft,Uka,Integral,SH-570,Simple,ABS,Adultos,EPS,Unisex,NA,NA
591, Casco X-mask Camu Rider One ,"1,599",NA,21,5,18 meses,88.83,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,3,https://perfil.mercadolibre.com.mx/RIDERONE1,https://articulo.mercadolibre.com.mx/MLM-587568113-casco-x-mask-camu-rider-one-_JM?searchVariation=25673070265,3,0,0,0,0,#587568113,Rosa,L,X-Mask,Camuflaje,Integral,Cerrado,NA,ABS,NA,NA,NA,NA,NA
592, Casco Abierto Retro Racer Cafe Vintage ,"1,390",NA,5,1,18 meses,77.22,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/GUERREROBIKER,https://articulo.mercadolibre.com.mx/MLM-653809850-casco-abierto-retro-racer-cafe-vintage-_JM?searchVariation=35431613384,NA,NA,NA,NA,NA,#653809850,Cafe,XL,Tech-X2,Racer,Abierto,ABIERTO,NA,NA,NA,NA,NA,NA,NA
593, Casco Integral Abatible Motocicleta Seguridad Motociclista ,312,NA,11,4,18 meses,17.33,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/COMODIDADES,https://articulo.mercadolibre.com.mx/MLM-692546345-casco-integral-abatible-motocicleta-seguridad-motociclista-_JM?searchVariation=39329205673,NA,NA,NA,NA,NA,#692546345,NA,"L,XL",Promoto,7103-2366,Clásico,NA,Simple,Resistente,Adultos,NA,Unisex,NA,NA
594, Depredador Colmillos Gris Envio Gratis!!! ,899,NA,75,394,18 meses,49.94,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,3,2,https://perfil.mercadolibre.com.mx/JK+MOTORS,https://articulo.mercadolibre.com.mx/MLM-597020590-depredador-colmillos-gris-envio-gratis-_JM,0,0,2,0,0,#597020590,Gris claro,"GRIS,grande,mediano,extra grande,chico",JK,colmillos gris,Integral,depredador,Simple,Fibra de vidrio,Adultos,Esponja,Masculino,EDCG,NA
595, Casco Cerrado Joe Rocket Rkt 7 Series Hardcore Canadian Gris ,"1,699",NA,4,4,18 meses,94.39,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,5,https://perfil.mercadolibre.com.mx/MOTOCITY+STORE,https://articulo.mercadolibre.com.mx/MLM-672843624-casco-cerrado-joe-rocket-rkt-7-series-hardcore-canadian-gris-_JM?searchVariation=34592955667,5,0,0,0,0,#672843624,"S,M,L,XL",,Joe Rocket,RKT 7,Integral,RKT 7 Series,Simple,A.T.P.A ™,Adultos,EPS,Unisex,NA,NA
596, Casco Cross Militar Verde ,"1,650",NA,9,2,18 meses,91.67,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/GUERREROBIKER,https://articulo.mercadolibre.com.mx/MLM-637818830-casco-cross-militar-verde-_JM?searchVariation=26424445308,NA,NA,NA,NA,NA,#637818830,NA,"L,XL",Alessia,Cross,Cross,Cross,NA,NA,NA,NA,NA,NA,NA
597, Casco Doble Proposito Hro Mx330 Low Naranja Brillante ,"1,550",NA,5,1,18 meses,86.11,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/OFICIAL+STORE?brandId=1623,https://articulo.mercadolibre.com.mx/MLM-681961168-casco-doble-proposito-hro-mx330-low-naranja-brillante-_JM?searchVariation=36804790552,NA,NA,NA,NA,NA,#681961168,NA,L,HRO,Low,Doble Proposito,MX330,NA,NA,NA,NA,NA,NA,NA
598, Casco Jet Con Visor Moto Nolan N21 Legend Moto Gp Chrome ,"4,419",NA,2,2,18 meses,245.50,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/MOTOCITY+STORE,https://articulo.mercadolibre.com.mx/MLM-651446304-casco-jet-con-visor-moto-nolan-n21-legend-moto-gp-chrome-_JM?searchVariation=29879203706,1,0,0,0,0,#651446304,NA,"M,L",Nolan,Moto GP Legend,Abierto,N21,Simple,Policarbonato,Adultos,EPS,Unisex,NA,NA
599," Casco Cross Negro Mate , Azul Neon ","1,000",NA,17,8,12 meses,98.79,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/MAFE3726166,https://articulo.mercadolibre.com.mx/MLM-597187157-casco-cross-negro-mate-azul-neon-_JM,1,0,0,0,0,#597187157,Mate / Azul,Alessia,Alessia,Cross,Cross,Half,Simple,Polipropileno,Adultos,Poliestireno,Masculino,NA,NA
600, Casco Abatible Caberg Duke 2 Cromado Mate + Pinlock ,"5,199",NA,13,13,18 meses,288.83,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,39,https://perfil.mercadolibre.com.mx/SHOP+IGARTUA,https://articulo.mercadolibre.com.mx/MLM-628411866-casco-abatible-caberg-duke-2-cromado-mate-pinlock-_JM?searchVariation=24302514647,33,6,0,0,0,#628411866,NA,"S,M,L,XL",Caberg,Iron,Rebatible,Duke II,Doble,ABS,Adultos,Resina termoplástica,Unisex,NA,NA
601, Casco Abierto 3/4 Ls2 Of599 Spitfire Matte Titanium ,"1,588",NA,5,2,18 meses,88.22,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/ESNAKIZAR,https://articulo.mercadolibre.com.mx/MLM-671845240-casco-abierto-34-ls2-of599-spitfire-matte-titanium-_JM?searchVariation=39577760747,NA,NA,NA,NA,NA,#671845240,NA,"L,XL",LS2,Spitfire Matt Titanium,Abierto,599,NA,Carcaza termoplástica de alta presión,Adultos,Forro transpirable extra hipoalergénico,Unisex,NA,1150 g
602, Casco Integral Hjc Cl-17 Punisher 2 Snell / Dot ,"4,490",NA,9,1,18 meses,249.44,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,11,https://perfil.mercadolibre.com.mx/MOTO-HELMETS,https://articulo.mercadolibre.com.mx/MLM-646145978-casco-integral-hjc-cl-17-punisher-2-snell-dot-_JM?searchVariation=28355599919,10,0,1,0,0,#646145978,Negro mate,XL (61-62 cm),HJC,PUNISHER 2,Integral,CL-17,NA,NA,NA,NA,Unisex,NA,NA
603, Casco Doble Certificado Shiro Sh821 Modelo Puro Envio Inmed ,"1,340",NA,6,2,12 meses,132.38,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/MIMOTOBOUTIQUE,https://articulo.mercadolibre.com.mx/MLM-666379208-casco-doble-certificado-shiro-sh821-modelo-puro-envio-inmed-_JM?searchVariation=33420062201,NA,NA,NA,NA,NA,#666379208,NA,"L,XL",Shiro,SH-821,Integral,NA,NA,NA,NA,NA,NA,NA,NA
604, Casco Faseed Abierto Lips Fs-701 Rider One ,898,NA,7,1,18 meses,49.89,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,2,https://perfil.mercadolibre.com.mx/RIDERONE1,https://articulo.mercadolibre.com.mx/MLM-593313230-casco-faseed-abierto-lips-fs-701-rider-one-_JM?searchVariation=34640300224,2,0,0,0,0,#593313230,Rosa/Blanco,"S, M, L,",Faseed,BEE,Abierto,Abierto,NA,Policarbonato,NA,NA,NA,NA,NA
605, Casco Abatible Adulto Negro Moto Motoneta ,750,NA,76,2,18 meses,41.67,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.6,5,https://perfil.mercadolibre.com.mx/BEEPMOTO,https://articulo.mercadolibre.com.mx/MLM-589288914-casco-abatible-adulto-negro-moto-motoneta-_JM?searchVariation=19609017751,3,2,0,0,0,#589288914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
606, Casco Dot Ece Doble Certificado 3/4 Bandera Usa ,799,NA,5,25,18 meses,44.39,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/REMATESCENTRO,https://articulo.mercadolibre.com.mx/MLM-669662093-casco-dot-ece-doble-certificado-34-bandera-usa-_JM,NA,NA,NA,NA,NA,#669662093,"XL XGrande (61-62),L Grande(59-60,Mediano (57-58)",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
607, Casco Scorpion Exo Combat Certificado Convert Msi+envio Incl ,"5,990",NA,4,4,18 meses,332.78,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/NINJAMOTOSHOP,https://articulo.mercadolibre.com.mx/MLM-597910826-casco-scorpion-exo-combat-certificado-convert-msienvio-incl-_JM?searchVariation=40157667313,NA,NA,NA,NA,NA,#597910826,Negro,-,Scorpion Exo,Combat,Rebatible,Crossover,Simple,ABS,Adultos,Poliestireno,Unisex,NA,NA
608, Casco Abatible Caberg Duke Legend 2 Ducati + Pinlock ,"4,999",NA,15,3,18 meses,277.72,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,39,https://perfil.mercadolibre.com.mx/SHOP+IGARTUA,https://articulo.mercadolibre.com.mx/MLM-626127685-casco-abatible-caberg-duke-legend-2-ducati-pinlock-_JM?searchVariation=25677481850,33,6,0,0,0,#626127685,Rojo,"BLANCO,M,L",Caberg,Legend Ducati,Rebatible,Duke,Simple,Policarbonato Avanzado,Adultos,Coolmax desmontable,Unisex,NA,NA
609, Casco Cerrado Hro Buddha Gris ,"1,379",NA,17,1,18 meses,76.61,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,14,https://perfil.mercadolibre.com.mx/OFICIAL+STORE?brandId=1623,https://articulo.mercadolibre.com.mx/MLM-636897388-casco-cerrado-hro-buddha-gris-_JM?searchVariation=28654452471,11,3,0,0,0,#636897388,Gris,XXL1,HRO,Buddha,Integral,510,NA,NA,NA,NA,NA,NA,NA
610," Repuesto Mica Casco Carcasa Legacy Kov (iridium,plata) ",270,NA,8,297,18 meses,15.00,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/LOWEN+GRUPO,https://articulo.mercadolibre.com.mx/MLM-620770926-repuesto-mica-casco-carcasa-legacy-kov-iridiumplata-_JM?searchVariation=22714062285,NA,NA,NA,NA,NA,#620770926,NA,NA,Kov Parts,Legacy,NA,Legacy,NA,NA,NA,NA,NA,NA,NA
611, Casco Abierto Immortale Italian +lente Interno+mica Burbuja ,"1,559",NA,4,4,18 meses,86.61,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/OFICIAL+STORE?brandId=1633,https://articulo.mercadolibre.com.mx/MLM-668985191-casco-abierto-immortale-italian-lente-internomica-burbuja-_JM?searchVariation=33895883564,NA,NA,NA,NA,NA,#668985191,NA,"S,M,L,XL",Immortale,Y629,Abierto,NA,Simple,Policarbonato,Adultos,EPS,Unisex,NA,NA
