seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold
BROXYMEXICO,https://perfil.mercadolibre.com.mx/BROXYMEXICO,2,2 años vendiendo en Mercado Libre,3852,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,338,Mala (3),Regular (6),Buena (329),"Iztapalapa, Distrito Federal.",3852 ventas en los últimos 4 meses
ROBERT CG8,https://perfil.mercadolibre.com.mx/ROBERT+CG8,3,3 años vendiendo en Mercado Libre,3480,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,326,Mala (9),Regular (11),Buena (306),"Chihuahua, Chihuahua.",3480 ventas en los últimos 4 meses
LH ACCESORIOS,https://perfil.mercadolibre.com.mx/LH+ACCESORIOS,7,7 años vendiendo en Mercado Libre,11019,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,952,Mala (2),Regular (17),Buena (933),"Hermosillo, Sonora.",11019 ventas en los últimos 4 meses
IBUMPER VERACRUZ,https://perfil.mercadolibre.com.mx/IBUMPER+VERACRUZ,7,7 años vendiendo en Mercado Libre,3667,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,383,Mala (17),Regular (19),Buena (347),"Veracruz, Veracruz.",3667 ventas en los últimos 4 meses
CELLKING21,https://perfil.mercadolibre.com.mx/CELLKING21,5,5 años vendiendo en Mercado Libre,1174,MercadoLíder Gold¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,87,Mala (2),Regular (2),Buena (83),"Chihuahua, Chihuahua.",1174 ventas en los últimos 4 meses
PROSU ELECTRONICOS,https://perfil.mercadolibre.com.mx/PROSU+ELECTRONICOS,2,2 años vendiendo en Mercado Libre,9823,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,597,Mala (17),Regular (9),Buena (571),"Guadalupe, Nuevo León.",9823 ventas en los últimos 4 meses
K-SES,https://perfil.mercadolibre.com.mx/K-SES,3,3 años vendiendo en Mercado Libre,8651,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,1415,Mala (23),Regular (25),Buena (1367),"Los Cabos, Baja California Sur.",8651 ventas en los últimos 4 meses
SHOP_ORIGINALS,https://perfil.mercadolibre.com.mx/SHOP_ORIGINALS,6,6 años vendiendo en Mercado Libre,2898,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,334,Mala (1),Regular (3),Buena (330),"Venustiano Carranza, Distrito Federal.",2898 ventas en los últimos 4 meses
PANDARA MX,https://perfil.mercadolibre.com.mx/PANDARA+MX,7,7 años vendiendo en Mercado Libre,3008,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,249,Mala (0),Regular (0),Buena (249),"Toluca, Estado De México.",3008 ventas en los últimos 4 meses
TEKKNOSHOP,https://perfil.mercadolibre.com.mx/TEKKNOSHOP,9,9 años vendiendo en Mercado Libre,10504,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,976,Mala (34),Regular (30),Buena (912),"Chihuahua, Chihuahua.",10504 ventas en los últimos 4 meses
TKPARTES,https://perfil.mercadolibre.com.mx/TKPARTES,13,13 años vendiendo en Mercado Libre,14210,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,1423,Mala (36),Regular (34),Buena (1353),"Guadalajara, Jalisco.",14210 ventas en los últimos 4 meses
TECNO INSIDE,https://perfil.mercadolibre.com.mx/TECNO+INSIDE,11,11 años vendiendo en Mercado Libre,10081,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,1203,Mala (22),Regular (24),Buena (1157),"Guadalajara, Jalisco.",10081 ventas en los últimos 4 meses
MLMSHOP,https://perfil.mercadolibre.com.mx/MLMSHOP,6,6 años vendiendo en Mercado Libre,6168,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,779,Mala (19),Regular (22),Buena (738),"Tarimbaro, Michoacán.",6168 ventas en los últimos 4 meses
TAXIDIAMX,https://perfil.mercadolibre.com.mx/TAXIDIAMX,11,11 años vendiendo en Mercado Libre,1390,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,160,Mala (0),Regular (2),Buena (158),"León, Guanajuato.",1390 ventas en los últimos 4 meses
VIGU ACCESORIOS,https://perfil.mercadolibre.com.mx/VIGU+ACCESORIOS,6,6 años vendiendo en Mercado Libre,493,MercadoLíder¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,41,Mala (1),Regular (2),Buena (38),"Victoria, Tamaulipas.",493 ventas en los últimos 4 meses
ONE-CLICK,https://perfil.mercadolibre.com.mx/ONE-CLICK,10,10 años vendiendo en Mercado Libre,7988,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,741,Mala (26),Regular (34),Buena (681),"Coyoacán, Distrito Federal.",7988 ventas en los últimos 4 meses
BENNY2711,https://perfil.mercadolibre.com.mx/BENNY2711,4,4 años vendiendo en Mercado Libre,8696,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,1210,Mala (30),Regular (48),Buena (1132),"Tlalpan, Distrito Federal.",8696 ventas en los últimos 4 meses
LAPLATADISEÑOS,https://perfil.mercadolibre.com.mx/LAPLATADISE%C3%91OS,10,10 años vendiendo en Mercado Libre,2974,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,234,Mala (3),Regular (9),Buena (222),"Gómez Palacio, Durango.",2974 ventas en los últimos 4 meses
V SHOPP,https://perfil.mercadolibre.com.mx/V+SHOPP,1,1 año vendiendo en Mercado Libre,7607,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,408,Mala (9),Regular (10),Buena (389),"Tepic, Nayarit.",7607 ventas en los últimos 4 meses
IMPORTALL MEXICO,https://perfil.mercadolibre.com.mx/IMPORTALL+MEXICO,5,5 años vendiendo en Mercado Libre,2758,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,275,Mala (10),Regular (8),Buena (257),"Tepic, Nayarit.",2758 ventas en los últimos 4 meses
FLIG2855199,https://perfil.mercadolibre.com.mx/FLIG2855199,1,1 año vendiendo en Mercado Libre,8059,NA,Brinda buena atención,Entrega sus productos a tiempo,545,Mala (4),Regular (10),Buena (531),"Monterrey, Nuevo León.",8059 ventas en los últimos 4 meses
FLAN6922815,https://perfil.mercadolibre.com.mx/FLAN6922815,4,4 años vendiendo en Mercado Libre,2841,MercadoLíder Gold¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,79,Mala (2),Regular (3),Buena (74),"Querétaro, Querétaro.",2841 ventas en los últimos 4 meses
NETONBOX,https://perfil.mercadolibre.com.mx/NETONBOX,8,8 años vendiendo en Mercado Libre,3706,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,351,Mala (9),Regular (10),Buena (332),"Cuauhtémoc, Distrito Federal.",3706 ventas en los últimos 4 meses
ZITROJMOL,https://perfil.mercadolibre.com.mx/ZITROJMOL,18,18 años vendiendo en Mercado Libre,2369,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,190,Mala (9),Regular (2),Buena (179),"Coyoacán, Distrito Federal.",2369 ventas en los últimos 4 meses
CELULARCENTERMEXICO,https://perfil.mercadolibre.com.mx/CELULARCENTERMEXICO,9,9 años vendiendo en Mercado Libre,9231,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,1070,Mala (27),Regular (28),Buena (1015),"Cuauhtémoc, Distrito Federal.",9231 ventas en los últimos 4 meses
UNIVERSO.EN.LINEA,https://perfil.mercadolibre.com.mx/UNIVERSO.EN.LINEA,7,7 años vendiendo en Mercado Libre,26652,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,1596,Mala (4),Regular (6),Buena (1586),"Monterrey, Nuevo León.",26652 ventas en los últimos 4 meses
IMPOR.MEX,https://perfil.mercadolibre.com.mx/IMPOR.MEX,5,5 años vendiendo en Mercado Libre,2660,MercadoLíder Gold¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,230,Mala (5),Regular (8),Buena (217),"Oaxaca De Juárez, Oaxaca.",2660 ventas en los últimos 4 meses
Aurum Tienda oficial,https://perfil.mercadolibre.com.mx/AURUM+79?brandId=2277,4,4 años vendiendo en Mercado Libre,5554,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,683,Mala (7),Regular (17),Buena (659),"Mérida, Yucatán.",5554 ventas en los últimos 4 meses
PISITOU TEAM,https://perfil.mercadolibre.com.mx/PISITOU+TEAM,6,6 años vendiendo en Mercado Libre,1310,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,124,Mala (3),Regular (4),Buena (117),"Coyoacán, Distrito Federal.",1310 ventas en los últimos 4 meses
VENTASEHMX,https://perfil.mercadolibre.com.mx/VENTASEHMX,1,1 año vendiendo en Mercado Libre,1224,NA,Brinda buena atención,Entrega sus productos a tiempo,130,Mala (5),Regular (2),Buena (123),"Naucalpan, Estado De México.",1224 ventas en los últimos 4 meses
LEONTIEFF2010,https://perfil.mercadolibre.com.mx/LEONTIEFF2010,9,9 años vendiendo en Mercado Libre,3799,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,335,Mala (11),Regular (6),Buena (318),"Tlalpan, Distrito Federal.",3799 ventas en los últimos 4 meses
LIDERT,https://perfil.mercadolibre.com.mx/LIDERT,6,6 años vendiendo en Mercado Libre,5577,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,521,Mala (9),Regular (12),Buena (500),"Guadalajara, Jalisco.",5577 ventas en los últimos 4 meses
MX WH,https://perfil.mercadolibre.com.mx/MX+WH,1,1 año vendiendo en Mercado Libre,3662,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,367,Mala (16),Regular (21),Buena (330),"Hermosillo, Sonora.",3662 ventas en los últimos 4 meses
PILILASTEAM,https://perfil.mercadolibre.com.mx/PILILASTEAM,6,6 años vendiendo en Mercado Libre,1015,MercadoLíder Gold¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,123,Mala (1),Regular (3),Buena (119),"Coyoacán, Distrito Federal.",1015 ventas en los últimos 4 meses
STRONG ACCESORIES,https://perfil.mercadolibre.com.mx/STRONG+ACCESORIES,4,4 años vendiendo en Mercado Libre,2367,MercadoLíder Gold¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,206,Mala (4),Regular (4),Buena (198),"Cuauhtémoc, Distrito Federal.",2367 ventas en los últimos 4 meses
GADXE COM,https://perfil.mercadolibre.com.mx/GADXE+COM,13,13 años vendiendo en Mercado Libre,3108,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,328,Mala (6),Regular (5),Buena (317),"Cuauhtémoc, Distrito Federal.",3108 ventas en los últimos 4 meses
MR.CHISPA SHOP,https://perfil.mercadolibre.com.mx/MR.CHISPA+SHOP,4,4 años vendiendo en Mercado Libre,3034,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,267,Mala (13),Regular (14),Buena (240),"Cuautitlan Izcalli, Estado De México.",3034 ventas en los últimos 4 meses
