country,seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold,units_timeframe_of_amt_sold
ARG,Philips Tienda oficial,https://perfil.mercadolibre.com.ar/TC+SHOP+-+TIENDAS+OFICIALES?brandId=221,4,1,12457,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,2838,18,41,2779,"Saavedra, Capital Federal.",4,2
ARG,Las Margaritas Tienda oficial,https://perfil.mercadolibre.com.ar/-LASMARGARITAS-?brandId=100,6,1,47009,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,7862,162,392,7308,"Capital Federal, Capital Federal.",4,2
ARG,TANGOHOGAR,https://perfil.mercadolibre.com.ar/TANGOHOGAR,1,1,6139,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1338,8,10,1320,"Saavedra, Capital Federal.",4,2
ARG,DARIO HOGAR,https://perfil.mercadolibre.com.ar/DARIO+HOGAR,10,1,4833,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1322,11,5,1306,"Almagro, Capital Federal.",4,2
ARG,TECNOFAST_,https://perfil.mercadolibre.com.ar/TECNOFAST_,6,1,23779,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,5953,117,144,5692,"Devoto, Capital Federal.",4,2
ARG,COSMETIC SOLUTIONS,https://perfil.mercadolibre.com.ar/COSMETIC+SOLUTIONS,16,1,2460,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,471,3,8,460,"Capital Federal, Capital Federal.",4,2
ARG,FULL_PROF,https://perfil.mercadolibre.com.ar/FULL_PROF,12,1,3518,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,684,5,11,668,"Floresta, Capital Federal.",4,2
ARG,DISTRIBELLEZA.COM,https://perfil.mercadolibre.com.ar/DISTRIBELLEZA.COM,9,1,2009,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,296,3,5,288,"Moreno, Buenos Aires.",4,2
ARG,TIENDADEPELUQUERIA,https://perfil.mercadolibre.com.ar/TIENDADEPELUQUERIA,7,1,8010,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1395,11,9,1375,"Villa Devoto, Capital Federal.",4,2
ARG,Tomassa Tienda oficial,https://perfil.mercadolibre.com.ar/TOMASSA+ONLINE?brandId=1449,4,1,3483,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,886,18,29,839,"Almagro, Capital Federal.",4,2
ARG,PPSTOREPEPPERSRL,https://perfil.mercadolibre.com.ar/PPSTOREPEPPERSRL,1,1,142,MercadoLíder¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,52,0,0,52,"Belgrano, Capital Federal.",4,2
ARG,RADARLP,https://perfil.mercadolibre.com.ar/RADARLP,19,1,1390,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,276,3,0,273,"Laguna Paiva, Santa Fe.",4,2
ARG,Braun Tienda oficial,https://perfil.mercadolibre.com.ar/NEW-VENTURES?brandId=642,2,1,9432,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,3348,117,97,3134,"Saavedra, Capital Federal.",4,2
ARG,GAONA NEXT,https://perfil.mercadolibre.com.ar/GAONA+NEXT,6,1,2021,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,737,5,12,720,"Villa del Parque, Capital Federal.",4,2
ARG,PHOTOSTORE,https://perfil.mercadolibre.com.ar/PHOTOSTORE,18,1,16825,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,4374,102,116,4156,"Capital Federal, Capital Federal.",4,2
ARG,Frávega Tienda oficial,https://perfil.mercadolibre.com.ar/FRAVEGA?brandId=229,6,1,21014,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,9321,144,299,8878,"Balvanera, Capital Federal.",4,2
ARG,PERFUMERIASAILEN,https://perfil.mercadolibre.com.ar/PERFUMERIASAILEN,14,1,3451,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,547,9,16,522,"Caseros, Buenos Aires.",4,2
ARG,TECH_SOURCE,https://perfil.mercadolibre.com.ar/TECH_SOURCE,12,1,4339,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1157,0,6,1151,"Buenos Aires, Capital Federal.",4,2
ARG,LUICO HOGAR,https://perfil.mercadolibre.com.ar/LUICO+HOGAR,13,1,4588,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1091,28,26,1037,"CIUDADELA, Buenos Aires.",4,2
ARG,GRUPO S.M,https://perfil.mercadolibre.com.ar/GRUPO+S.M,3,1,1026,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,348,7,16,325,"Villa del Parque, Capital Federal.",4,2
ARG,AGENTWALKERSAR,https://perfil.mercadolibre.com.ar/AGENTWALKERSAR,2,2,2538,NA,Brinda buena atención,Despacha sus productos a tiempo,64,3,9,52,China.,2,2
ARG,NETFULL OK,https://perfil.mercadolibre.com.ar/NETFULL+OK,6,1,938,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,291,1,0,290,"Villa Crespo, Capital Federal.",4,2
ARG,BH HOGAR,https://perfil.mercadolibre.com.ar/BH+HOGAR,4,1,609,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,201,3,5,193,"Moreno, Buenos Aires.",4,2
ARG,FARMACIA SELMA,https://perfil.mercadolibre.com.ar/FARMACIA+SELMA,8,2,5545,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1510,12,21,1477,"Martinez, Buenos Aires.",4,2
ARG,FLADIMAR,https://perfil.mercadolibre.com.ar/FLADIMAR,2,1,5503,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1138,41,43,1054,"San Fernando, Buenos Aires.",4,2
ARG,CONFORTDACARSRL,https://perfil.mercadolibre.com.ar/CONFORTDACARSRL,5,1,425,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,121,1,9,111,"Pilar, Buenos Aires.",4,2
ARG,BEAUTYWANNAAR,https://perfil.mercadolibre.com.ar/BEAUTYWANNAAR,2,2,73,NA,Brinda buena atención,Despacha sus productos a tiempo,2,0,0,2,China.,2,2
ARG,MULTIGAMEAR,https://perfil.mercadolibre.com.ar/MULTIGAMEAR,2,2,12,NA,Brinda buena atención,Despacha sus productos a tiempo,0,0,0,0,China.,2,2
ARG,Remington Tienda oficial,https://perfil.mercadolibre.com.ar/IPFIJO?brandId=573,5,1,2283,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,523,2,5,516,"Palermo, Capital Federal.",4,2
