search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Linha,Modelo,Modelo alfanumérico,Tipo de alimentação,Tipos de cabeças,Tempo de funcionamento,Peso
1, Barbeador Elétrico Philips One Blade Oneblade Qp2510/10 ,124,NA,3540,1448,12x,11.94,NA,Frete grátis,NA,NA,4.7,352,https://perfil.mercadolivre.com.br/PONTOCERTOELETRO,https://produto.mercadolivre.com.br/MLB-1048809617-barbeador-eletrico-philips-one-blade-oneblade-qp251010-_JM,279,46,16,5,5,#1048809617,Philips,OneBlade,QP2510/10,QP2510/10,Recarregável,Flexíveis,30 m,NA
2, Barbeador Elétrico Philips Seco Molhado Aquatouch S1030/04 ,158,NA,174,78,12x,13.25,NA,Frete grátis,NA,NA,4.4,321,https://perfil.mercadolivre.com.br/PONTOCERTOELETRO,https://produto.mercadolivre.com.br/MLB-1262444143-barbeador-eletrico-philips-seco-molhado-aquatouch-s103004-_JM,221,49,27,10,13,#1262444143,Philips,AquaTouch,S1030,NA,Recarregável,Flexíveis,NA,NA
3, Barbeador Elétrico Philips Seco Molhado Aquatouch S1030/04 ,157,NA,210,40,12x,15.01,NA,Frete grátis,NA,NA,4.4,321,https://perfil.mercadolivre.com.br/ELETROPRINTER,https://produto.mercadolivre.com.br/MLB-1229388641-barbeador-eletrico-philips-seco-molhado-aquatouch-s103004-_JM,221,49,27,10,13,#1229388641,Philips,AquaTouch,S1030/04,NA,Recarregável,Flexíveis,NA,225 g
4, Barbeador Elétrico Á Prova D´água - Relax Multi Groom ,120,NA,89,41,12x,10.00,NA,Frete grátis,NA,NA,4,2,https://perfil.mercadolivre.com.br/MNLDISTRIBUIDORA?brandId=1738,https://produto.mercadolivre.com.br/MLB-1223500996-barbeador-eletrico-a-prova-dagua-relax-multi-groom-_JM,0,2,0,0,0,#1223500996,Relaxmedic,Relax Beauty,RB-AM0249A,NA,Elétrica,Removíveis,NA,NA
5, Aparador Barba Barbeador Acabamento Tipo Panasonic Ri01 ,31,NA,1755,1,6x,5.92,NA,Envio para todo o país,NA,NA,4.2,135,https://perfil.mercadolivre.com.br/ESPA%C3%87O+VENDASS,https://produto.mercadolivre.com.br/MLB-703435877-aparador-barba-barbeador-acabamento-tipo-panasonic-ri01-_JM,79,26,19,3,8,#703435877,Importado,Ri01,RI-01,NA,Recarregável,1,Eletrico,NA
6, Barbeador Aparador Elétrico Recarregável Goncon Prova D'água ,44,NA,772,31,6x,7.50,NA,Envio para todo o país,NA,NA,4,151,https://perfil.mercadolivre.com.br/CLASSIC+VENDAS,https://produto.mercadolivre.com.br/MLB-957075883-barbeador-aparador-eletrico-recarregavel-goncon-prova-dagua-_JM,73,34,22,10,11,#957075883,Goncon,Shaver,RSCW-2088,NA,Recarregável,Giratórios,30 min,240 g
7, Aparador Barbeador Elétrico Philips 6 Em 1 Mg3711 + Frete ,127,NA,160,340,12x,12.22,NA,Frete grátis,NA,NA,4.6,5,https://perfil.mercadolivre.com.br/WEB-MAPE,https://produto.mercadolivre.com.br/MLB-1133052102-aparador-barbeador-eletrico-philips-6-em-1-mg3711-frete-_JM,4,0,1,0,0,#1133052102,Philips,Multigroom,MG3711/15,NA,Recarregável,Removíveis,60 min,NA
8, Barbeador Elétrico Á Prova D´água - Relax Multi Groom ,120,NA,89,41,12x,10.00,NA,Frete grátis,NA,NA,4,2,https://perfil.mercadolivre.com.br/MNLDISTRIBUIDORA?brandId=1738,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=DnNrO2%2F7n5LumyltDQVorl%2BqH3mA5699qQatcUYxmdunsXQWkJh8T8rRU%2Bcy1mTchmMcEbI%2FGzT%2FYpQrJI7Eiavtl1d0KTgG116Ds5DFM5KX9XRUD0UiDuOJwTIMVAuU9wilzL8rumYT7j5ViS3dQldNFdrIf19axiua%2FE8sAYYVsm%2BRBwUHniIcwAq4fS2bCvFT7CzPOCWCBSb8hR6uN5KnkQuV9Kft1oeiFsUhJPSc4ribhNZiiqj%2Fc9jg4o5XpO2QLDbQ1K0tP%2BE9Vt6IBqLAm5sMEMP0wPsge3p6XO9HAqIwF6MryqtlprrK6CojBD3PKlaju2ZKswIWtOCDrvrNmcRI57r7fULvAMBVWS8M1xnGQPJdLUT%2BBXoxyFPAxxFwk9s4ELhkb9rKjJI8b6FzxZRu5HGvcEKoypRcmlgmGu4hq%2BSPyQPh0wmIrei9FFFo6FGKJJswStEkIKl35YBC9XQL1Fi2Ml4JW22Zvf4T9ItqbLM7TCrdBas4tDK4iyEWX%2FbSwEWNbtXJP4RJch6hb9DnYkkvVbLOHUnrnoUCEVQkjecTkzOEVC1%2BTn2PKH4tivb4gyAMlcMtEt8o6EGAsKM9XDUOP5Jld6MHd3JGqWzbFUil78cXQ4kzoMNuJHqXbhixk%2Fx8msNLq%2BSfIAImDAMW3dKvc2szvqJ02FkMAUqF0B9V9FwFKnlDZAg5PhfoNnhhPhcrRNLaCgJg34ne8A6nA4Fd0gQnm2e%2F5MawMwsBPnwKJUmMlmkTw2qQST%2F7JCPadLVfq1Y3HSLQwmZFsB5CGDua8QYBTzcJCjlIzp7f6t2SCnxeO3zskw2NyRT0wgBNeDWaUM%2BFJbFgcOHmeFV0ey7P5pOSKJIhZ7g%2BF2aJtaeD9C3XgQfH8E8Lt1SoLRueQpfvIhKtSKLbo16czVyOhS%2FnXfh54nM4uOWxxOOWxgmY14Qd3P1%2FBQC8j1MwidCzAF3Xk%2FChqc%2B53ZscbQI7EdLI%2BW1onN1APG%2F6Ps%2B7qherj9PP6xJu4Ok9nJ6gNAG5QY6EVhhSomUlH91ZN1q55aGJDt4iRMN5fBNnLpf72BL1qe1h2wSg9sS3J0gAsrojEozOwnkBU0JDaKXULO4MnIA4yNmPOBBXbNSbWSU0Dln9kwI71V1u0AC7oMAZr%2BvekTv2i2iZMac4God99jc7bCsb82chnYb7j0rKR1YiOZqqlSYEpnbIg5B0e3ZWHXaGDvLjntTVJt7pggOgGYTnZJcIpGHH6t5gvvWDEYuSVwQML66Xbuuut9k9nJ3XOZKX3FrAwbV1%2FPtKUnIl%2BZ0CtCvm%2FafKPOcoMp1cfjxzNhzju2eis1YxjM8Jkjag5dtVMb2aP5%2BGT%2FMstAh7tKUAEKOD9ofNa%2BsF0n3DzGVbp%2FTdctXWCEc%2F3dVVcy9GxDPPm%2FnlcBUh%2BxlF4yfgFL2Y%2FDAk7VL%2BEnD%2FrfZoAbkDFKETjBL1NKiF45NTinfdsIq90%2FyIe9pnGMLiPhonqDXqqixzjGsM8ITS2%2FBShgLKNQPZuTBgLN%2FCJMXUv%2FLdEy4rTHdsh7qRM%2F3fGWCDhy3nFUxGPB1tvz40al5NuUKpPRWPqRKNbO2SW1hB%2FGk1594N5ovP3YZSgk43Ko7zfG5iWc7zHXYkc9r7gf6W%2BAKODxwtKyU8Hln5Ja1odtkrWik%2Fq8K5zI4CwSDkw%2FBt8EpvZidJLDUsuUJc%2BF2TVn0d7CG%2BsiG6XYI46HygxT8%3D,0,2,0,0,0,#1223500996,Relaxmedic,Relax Beauty,RB-AM0249A,NA,Elétrica,Removíveis,NA,NA
9, Barbeador Philips Seco/molhado Aquatouch S1030/04 Bivolt ,164,NA,191,6,12x,13.74,NA,Frete grátis,NA,NA,4.4,321,https://perfil.mercadolivre.com.br/LOJA+MEGASTORE?brandId=1868,https://produto.mercadolivre.com.br/MLB-1197309895-barbeador-philips-secomolhado-aquatouch-s103004-bivolt-_JM,221,49,27,10,13,#1197309895,Philips,AquaTouch,S1030/04,NA,Recarregável,Flexíveis,45 minutos,225 g
10, Aparador Barba Barbeador Refing Acabamento ,31,NA,957,12,6x,5.92,NA,Envio para todo o país,NA,NA,4.4,97,https://perfil.mercadolivre.com.br/JSA+VENDAS,https://produto.mercadolivre.com.br/MLB-856878027-aparador-barba-barbeador-refing-acabamento-_JM,59,27,7,2,2,#856878027,X Zhang,Aparador,XZ389C,NA,Recarregável,1,Recarregavel,NA
11, Barbeador Eletrico Maquina Philips 6 Em1 Multigroom Nacional ,149,NA,1541,69,12x,14.33,NA,Frete grátis,NA,NA,4.7,78,https://perfil.mercadolivre.com.br/SWA+MOBILE,https://produto.mercadolivre.com.br/MLB-1045425793-barbeador-eletrico-maquina-philips-6-em1-multigroom-nacional-_JM,63,9,5,0,1,#1045425793,Philips,Multigroom,MG3711,NA,Recarregável,Removíveis,60min,NA
12, Barbeador Elétrico Philips One Blade Qp2521/10 Original Novo ,139,NA,179,9821,12x,13.38,NA,Frete grátis,NA,NA,4.7,232,https://perfil.mercadolivre.com.br/THAGIS+COM%C3%89RCIO,https://produto.mercadolivre.com.br/MLB-1259498029-barbeador-eletrico-philips-one-blade-qp252110-original-novo-_JM,188,29,5,5,4,#1259498029,Philips,OneBlade,QP2521/10,QP2521/10,Recarregável,Removíveis,NA,NA
13, Maquina Aparador Elétrico Nova Nhc-301 Bivolt Perna Barba ,25,NA,155,3,5x,5.58,NA,Envio para todo o país,NA,NA,5,2,https://perfil.mercadolivre.com.br/JSA+VENDAS,https://produto.mercadolivre.com.br/MLB-1053705705-maquina-aparador-eletrico-nova-nhc-301-bivolt-perna-barba-_JM,2,0,0,0,0,#1053705705,Nova,Professional,NHC-301,NA,Recarregável,0,recarregavel,NA
14, Barbeador Elétrico Philips One Blade Oneblade 2510 Garantia ,148,NA,209,20,12x,12.41,NA,Frete grátis,NA,NA,4.4,1469,https://perfil.mercadolivre.com.br/WE+MARKET?brandId=1869,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=CVoxy61cRZimJdvUnPCbjreN%2BwrYv7wMQ421JEsqACEbgGjbGTqc9RwyFIEmo6aaFZfITgywerhOMZd%2BVU%2FMFm1HV%2BVLu8EDPxc9LXhJqEG7P6978cCjBE%2BtFc2w8SGeAUh%2BGtu2Tejoi%2B%2FiYqNj0VqXlsUSkF7Jbo7uMIz57NMfnf%2BXMvsFzkPRQBSyj57Tc5rOHaK8HlgexHLnnj2fxqtU%2FKULxlm7xQJ9wGhfeMvaEZjxyQitQxRJ6g3sPu%2Frjzro3Inanhq0WXSaOZkBdjPOYO1tzA9BBUS0elptIiru9Tv8n2sZRZjV%2BLdtPZQTX4U6PG18loxj5ufabpoVNzPG2V0QwXuOIISEHnQkDqB1iMil8U3cfCaZ9rPrnwtp8vGSVJSfjcBfckXlT9rpfWl9fiBAoLofmUXsfQwPAbfUE7QqbdJ%2BNZbio84B739N5NbE9IBBNv8CJ6GBzoMsU2uN9FMi7WxsUVypXBdeyiXaBGYofwtk4kiCtpQBgVaKRkb%2Bhy%2BbGNkJgUR344bBhgfa%2FawQw4rtZCJyx91KIH6zgEdiWtpWWNCAzTTDfRygbukynD5s8JdO6qgFfGvOGUybWwafjMQmeF1yb8uUw3R28a%2BnmLW54sXSXF%2FpQriPiET3YUrNcTmaCS0fMGnYDKSuJf8m9PI9%2FIhtzd1ocB3kcnbyvY1MMOUmk6vCZ8HRlU1OjmANp3pIJ4tfC63qGon0NF9O66HcSEp%2Buz3Vys%2BmqnNG4aTcEcDCihj%2Bty9FGZQXlfiv5bC9VkILnTIBOPc2%2FD%2FnRMRbr9FC047or07tP%2FjTTPjtYPvduY0Jio2jwIV3i5zd5QjMSVkTpqvNTnC6FAKxuKTIfulqUXruLXe4XW5swb47apRAzS7lEZZzQEwZOUrVWfBGLFTMIDzoITGVYFq6ZV%2BVW%2BwZU7nqn%2BjXgCl2WU6lisThwvEwy0rNqCpaoQl39krRoDKKaFvG2wvKOUHE%2BMczGKIT6hIC9OGAycAEkwRm%2BrkCiqMzk0Btig48XkpavMCX64MYxTn%2FM4Pr1xVYW5wKynDGDdLMUjGOyT7gYuOXIcaey1npSIsCrvFGeHPKUNDWT%2BvVtxvClOjYUmc0kUd7umOKU3nqZ%2FmJlmYdZkI5%2FkyZ9d5UwELOeGvTZOZNIEu0lO1wDcboNPM3kGhMqFSOHlaojzpTYp5wjVu%2B3rrYD9SGk3JiBs5Zs3%2FUYTFdaXLePRJBqXm9ussYTFev9R3xXKLb7yD2y8fJqiN6dTfYRdCZ5E7RCZITigcDHr2ej727uFLIIatJT36ebHxZXmA3tk%2BMB%2FImqAmLBib2U1KDi3TkCS8INtCFgx2vldxjnNPJkIw9vI6QWjM6rbwvzrqi4OgPpZ%2FTewxS71j70xIYUllQQMk%2B2t1%2Ft6BNbLSf3Ht7ScrQTi1DRTw5Zf8naur5mJnOuWZg9HfMkbM768TFSOcJPpamWDspwVlPw%2BoiCuIxGiWv%2B1U5r4y%2Bg%2B5i8uw6DKo3gSbpm1ylhohKQr5LccwF2vDtlp5USFB9ZM8Hj6eN2wkp8AVsOqvhrhv%2BiIp464iwowV3DoSqp%2BWl6n5UxKGq%2FHcZmlEkGk2XPp%2FqmBm2Jvzu2tNaLlbJ%2FGCRPn9l7W3J97WIMzuTP8mPDll81e%2FR2Hs9RvPqGtw7rHhzzG4LdyxgdFSGfYCCWhaIaZacxNVqV1T0Xm0pAmsVCQV8UQxpGUQmXTx2KSOjrH2rSu%2FFdWjR,1008,258,99,38,65,#1193894109,Philips,OneBlade,QP2510/10,NA,Elétrica,Flexíveis,30 Minutos,NA
15, Barbeador Aparador Barba Cabelo Bigode Elétrico Panasonic Nf ,181,NA,146,8,12x,15.17,NA,Frete grátis,NA,NA,4.8,4,https://perfil.mercadolivre.com.br/ALISSONFERREIRAVENCESLAU,https://produto.mercadolivre.com.br/MLB-1079200289-barbeador-aparador-barba-cabelo-bigode-eletrico-panasonic-nf-_JM,3,1,0,0,0,#1079200289,Panasonic,Panasonic ER388,ER-389K,NA,Recarregável,Flexíveis,110 volts,NA
16, Barbeador Eletrico Braun Serie 7 7893s Prata 30% Off ,693,NA,134,2,12x,57.82,NA,Frete grátis,NA,NA,4.9,20,https://perfil.mercadolivre.com.br/GH+SHOP,https://produto.mercadolivre.com.br/MLB-1016542882-barbeador-eletrico-braun-serie-7-7893s-prata-30-off-_JM,18,2,0,0,0,#1016542882,Braun,Series 7,7893S,NA,Recarregável,Ergónomicos,Em média 50 usos,NA
17, Barbeador Elétrico Philips One Blade 2521 Original !!! ,169,NA,144,30,12x,14.16,NA,Frete grátis,NA,NA,4.7,482,https://perfil.mercadolivre.com.br/LILI+OFICIAL,https://produto.mercadolivre.com.br/MLB-1054101808-barbeador-eletrico-philips-one-blade-2521-original--_JM,387,63,19,6,6,#1054101808,Philips,OneBlade,QP2521/10,NA,Recarregável,NA,45 m,NA
18, Barbeador Aparador Oneblade Philips 2 Qp2510/10 Original ,115,NA,746,15136,12x,9.58,NA,Envio para todo o país,NA,NA,4.7,482,https://perfil.mercadolivre.com.br/JOVAL+INFORMATICA1,https://produto.mercadolivre.com.br/MLB-1135899020-barbeador-aparador-oneblade-philips-2-qp251010-original-_JM,387,63,19,6,6,#1135899020,Philips,OneBlade,QP2521/10,NA,Recarregável,Removíveis,30 m,NA
19, Barbeador Philips Oneblade One Blade + Aparador Wahl Nasal ,159,NA,60,12,12x,13.31,NA,Frete grátis,NA,NA,5,1,https://perfil.mercadolivre.com.br/GEOVANOB,https://produto.mercadolivre.com.br/MLB-1237928678-barbeador-philips-oneblade-one-blade-aparador-wahl-nasal-_JM,1,0,0,0,0,#1237928678,Philips,OneBlade,QP2510,NA,Recarregável,Flexíveis,NA,NA
20, Barbeador Philips Seco/molhado Aquatouch S1030/04 Bivolt ,164,NA,191,6,12x,13.74,NA,Frete grátis,NA,NA,4.4,321,https://perfil.mercadolivre.com.br/LOJA+MEGASTORE?brandId=1868,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=9upzpq8levaUC1%2FA0YCTXoCGUxj1RiNvtvsv69emIVn3%2BvUjPGiOyHvZy2gXOfz9qkZbjP8%2Bgo7IftbAEyvD365%2FlhAQ0eHzks8mK0%2BUPhNrXj7XaXM3tIPyh1r1N6hUgG4w%2FvLe9bQecR1sbcPY%2BMt73wr9iFZkxRwT5zSsTyp7FmhOZVf33ojx8o0n8yCKzd6JW%2F3bne5dLn5Y08sUSls3axDTyx9A8F0cyZd54Fqw8JemsLytIMimioPLuFKAEPGUjeytb19Ct5%2Bj%2BZEFu4OK7Xj1p7OzjRG%2FsyzxoVGZk8Q3BPb0n2Is9lFQmpY3qJKIZz00LVormzc%2FtmnpYJY96uznQQ3d2w6UNXuVPekBUcnxEV%2B7Q%2FgxSSmYW4GHs%2F8kTJIgoBXiRTSfj4c6DdsfripTIY4%2FLlWRiIKD3YDv5vUiQVCUjwBAyLfbDrNsmvThQ5nhwUNiE6LXNnlr7ACOpBO2jIoUILS5SAGC56OvLcIt%2F2o04gbJD9FPSXV1QBfpMgENhmLhZ80FkrFkJaft3T289fmXAAashX8bgP6jiOXgYxVZol4g6IXN8symeYaIdhcn95M0wnFOEHMW2jd5DKjtgbOTp0Ow4xj6Bu3sQyfsBSBH1128FlMDFk4BI9DszAfxHxVlov7zuBsufMlxEdUzTtoYCFfzn2ijbeKIuYZb%2BlbNqrT1GTIaOoMkyGq1hWZRlE0xm0%2FgU9TjEV0BMFz%2F0ECwdI2EBcblcnllrLW9sONgjS9MalnEo4e752Ve%2FE5du1cOOT3hwPfEXGJaZIFCqXlFZnCD9jhcSfx956bzZNJSJ2FgqJR4xwzGftIoSnX%2FTeC%2FgxXDZC8JjKXmzeCl5mCEt1nYwzxAswoeMQ0Wmg4nAbcjqfyT9E%2F5mcpPXBvLHz9c2%2Bu2AaHnYFTpR9IiF%2FtrZLgrDOXmGf25Jx%2BQzZbLrkIAE0%2BPrJI4VNmOwuURgYNdixOJQKllzOOIWWXCZZeyRX4GT7x3MBTz28rMq0vYgfGQ%2BCr7NKmzZavGl1wOIFE%2B486NhBLgfcNygdCa75WLVSzNogJOKoz%2F6BD0Cd04%2FeXPZPbqA4r%2F201V1JTd%2B%2BFaYSU2qUNKOkzgnxNbTGvPJvvTbLshOQXTbHtfW8HeNiz%2BfCeAKZ9LfmasGZ04JSKNoMh54Kdjj35dAJbB4%2B3iR42ZIVFpUGUQjCZ8%2FsPbAW%2B0iiowC783nthWrVNWdcE7gKVa2qjHrj62cUqGAe8urIc5TfiOlavK2GxkZUQWAbnIUqWK7IrP5rTutKOodibBIOxiTfu0%2BqKvduM%2BmAivylOeO874fkIMuTVKOWf%2FmwoSnnurFAioT19LJ90w9X7Ik8JIE2w3J7Oh3XFRYVvKSNKpsjsC6DylPhZRskH525k4WmnTuHQNNAkZ5lCmyelPTlfcwklAO2XBvGYPiAK%2Fl%2BcPj0uNBqa2iC6xazYZ27Bkwi7tFy37uK13%2BIYxyehZah4GQPLcvHstvqhvOluVfSIyUO5NkhSY9PZZAwKMA9neVEhM47nFu8rDfPioKmpSE%2FU8gkVlFJTaKUUlAVQFXOOUsJLCNEVF%2Fa4uYb4UlKqYLnkcWDLJz2AXd5zbQRp8aem7U8ufJO28U6sKBlS185QcT%2FHphw7OmzcxLgrWEg8u1ubsY4CORbNPynfa6Fw%2Bwf1A3Kdx24Uj6JG13zuHf04piR%2BD2tIN%2FWlW5HiCumFKXqBm4JL%2FynJGPcRZIA%3D%3D,221,49,27,10,13,#1197309895,Philips,AquaTouch,S1030/04,NA,Recarregável,Flexíveis,45 minutos,225 g
21, Maquina Barbeador Kemei Shaver Km-2024 Bivolt Oferta ,67,NA,236,40,12x,6.50,NA,Envio para todo o país,NA,NA,4.7,10,https://perfil.mercadolivre.com.br/HAIBRASIL,https://produto.mercadolivre.com.br/MLB-1240923587-maquina-barbeador-kemei-shaver-km-2024-bivolt-oferta-_JM,8,1,1,0,0,#1240923587,Kemei,maq barbear,KM-2024,NA,NA,Flexíveis,NA,NA
22, Barbeador Aparador Oneblade Philips Com 4 Pentes Qp2530/10 ,159,NA,107,33,12x,13.25,NA,Frete grátis,NA,NA,5,6,https://perfil.mercadolivre.com.br/JOSEROBERTO.ML,https://produto.mercadolivre.com.br/MLB-1155029092-barbeador-aparador-oneblade-philips-com-4-pentes-qp253010-_JM,6,0,0,0,0,#1155029092,Philips,OneBlade,QP2530/10,QP2530/10,Recarregável,Removíveis,60 min,NA
23, Barbeador Elétrico Philips Aparador Recarregavél At756/16 ,279,NA,646,4,12x,23.25,NA,Frete grátis,NA,NA,4.7,352,https://perfil.mercadolivre.com.br/EDUELETRO+OFICIAL,https://produto.mercadolivre.com.br/MLB-791555820-barbeador-eletrico-philips-aparador-recarregavel-at75616-_JM,279,46,16,5,5,#791555820,Philips,3000,AT756/16,AT756/16,Recarregável,NA,60,NA
24, Barbeador E Aparador Philips Mg1100/16 2em1 À Prova D'água ,129,NA,510,212,12x,12.33,NA,Frete grátis,NA,NA,4.5,30,https://perfil.mercadolivre.com.br/EDUELETRO+OFICIAL,https://produto.mercadolivre.com.br/MLB-822191599-barbeador-e-aparador-philips-mg110016-2em1-prova-dagua-_JM,22,5,1,1,1,#822191599,Philips,Series 1000,Mg1100/16,MG1100/16,NA,NA,NA,128 g
25, Barbeador Aparador Elétrico Recarregável Goncon Prova D'água ,43,NA,137,33,6x,7.33,NA,Envio para todo o país,NA,NA,4,151,https://perfil.mercadolivre.com.br/ARS+NET,https://produto.mercadolivre.com.br/MLB-957076498-barbeador-aparador-eletrico-recarregavel-goncon-prova-dagua-_JM,73,34,22,10,11,#957076498,Goncon,BARBEADOR,RSCW-2088,NA,Recarregável,Ergónomicos,30 MINUTOS,240 g
26, Maquina Barbeador Aparador Barba Pêlos Philips Bt1209 Bivolt ,69,NA,114,58,12x,5.82,NA,Envio para todo o país,NA,NA,4.8,12,https://perfil.mercadolivre.com.br/DETUDOUMPOUCOMAGAZINE,https://produto.mercadolivre.com.br/MLB-1205954105-maquina-barbeador-aparador-barba-plos-philips-bt1209-bivolt-_JM,10,2,0,0,0,#1205954105,Philips,Series 1000,BT1209/15,BT1209/15,Recarregável,Planos,NA,NA
27, Barbeador Philips At756 Aparador Costeleta Aquatouch ,199,NA,39,8,12x,19.11,NA,Frete grátis,NA,NA,5,2,https://perfil.mercadolivre.com.br/MIRON+TTE,https://produto.mercadolivre.com.br/MLB-1248747504-barbeador-philips-at756-aparador-costeleta-aquatouch-_JM,2,0,0,0,0,#1248747504,Philips,AquaTouch,AT756,NA,Carregável,Giratórios,NA,NA
28, Barbeador Elétrico Philips Aquatouch S1030 A Prova D'água ,164,NA,810,201,12x,15.76,NA,Frete grátis,NA,NA,4.4,321,https://perfil.mercadolivre.com.br/SHOPL%C3%82NDIA,https://produto.mercadolivre.com.br/MLB-803751007-barbeador-eletrico-philips-aquatouch-s1030-a-prova-dagua-_JM,221,49,27,10,13,#803751007,NA,NA,NA,NA,NA,NA,NA,NA
29, Maquina De Barbear Aparador Elétrico 3 Em 1 Kemei 6558 ,59,NA,221,24,10x,5.95,NA,Envio para todo o país,NA,NA,4.2,18,https://perfil.mercadolivre.com.br/SPRITS2STORE,https://produto.mercadolivre.com.br/MLB-1175859017-maquina-de-barbear-aparador-eletrico-3-em-1-kemei-6558-_JM,11,3,0,1,2,#1175859017,Kemei,Barbeador/Aparador/Cortador,KM-6558,NA,Elétrica,Removíveis,60 min,NA
30, Barbeador Eletrico S/fio Philips 7 Em1 Multigroom Mg3721/77 ,159,NA,55,15,12x,13.32,NA,Frete grátis,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/DETUDOUMPOUCOMAGAZINE,https://produto.mercadolivre.com.br/MLB-1205991346-barbeador-eletrico-sfio-philips-7-em1-multigroom-mg372177-_JM,NA,NA,NA,NA,NA,#1205991346,Philips,Multigroom series 3000,MG3721/77,MG3721/15,Recarregável,Planos,NA,0.63 kg
31, Barbeador Elétrico Maquina De Barbear Aparelho Barba Promo ,54,NA,1282,9718,10x,6.24,NA,Envio para todo o país,NA,NA,4.4,1469,https://perfil.mercadolivre.com.br/FGK+VENDAS,https://produto.mercadolivre.com.br/MLB-1120282284-barbeador-eletrico-maquina-de-barbear-aparelho-barba-promo-_JM,1008,258,99,38,65,#1120282284,Philips,3 cabeças,QP2510/10,QP2510/10,Recarregável,Removíveis,NA,NA
32, Barbeador Elétrico Philips Seco E Molhado Maquina De Barbear ,129,NA,2101,289,12x,10.77,NA,Frete grátis,NA,NA,4.7,190,https://perfil.mercadolivre.com.br/FRATELLI+BH,https://produto.mercadolivre.com.br/MLB-703220356-barbeador-eletrico-philips-seco-e-molhado-maquina-de-barbear-_JM,150,33,4,1,2,#703220356,Philips,NA,3711,MG3711/15,Elétrica,NA,60 min,0.63 kg
33, Barbeador Aparador Prova D'água Goncon Rscw-2088 Bivolt N F ,35,NA,108,9892,6x,6.59,NA,Envio para todo o país,NA,NA,4,151,https://perfil.mercadolivre.com.br/LEFA+SHOP,https://produto.mercadolivre.com.br/MLB-872708054-barbeador-aparador-prova-dagua-goncon-rscw-2088-bivolt-n-f-_JM,73,34,22,10,11,#872708054,Goncon,Aparador,RSCW-2088,NA,Recarregável,Planos,30,NA
34, Barbeador Elétrico Philips Oneblade Qp2510/10 One Blade + Nf ,129,NA,108,9,12x,12.40,NA,Frete grátis,NA,NA,4.4,1469,https://perfil.mercadolivre.com.br/GEOVANOB,https://produto.mercadolivre.com.br/MLB-1207033464-barbeador-eletrico-philips-oneblade-qp251010-one-blade-nf-_JM,1008,258,99,38,65,#1207033464,Philips,OneBlade,QP2510,QP2510/10,Recarregável,Flexíveis,30 min,NA
35, Barbeador Aparador Philips Oneblade Sem Fio À Prova D Água ,149,NA,28,4972,12x,12.50,NA,Frete grátis,NA,NA,5,1,https://perfil.mercadolivre.com.br/THAGIS+COM%C3%89RCIO,https://produto.mercadolivre.com.br/MLB-1258444020-barbeador-aparador-philips-oneblade-sem-fio-prova-d-agua-_JM,1,0,0,0,0,#1258444020,Philips,OneBlade,QP2521,NA,Recarregável,Flexíveis,NA,NA
36, Barbeador Elétrico Máquina Shaver Kemei Bivolt Recarregável ,42,NA,580,9,6x,7.16,NA,Envio para todo o país,NA,NA,4.1,256,https://perfil.mercadolivre.com.br/CLASSIC+VENDAS,https://produto.mercadolivre.com.br/MLB-984458419-barbeador-eletrico-maquina-shaver-kemei-bivolt-recarregavel-_JM,137,57,28,14,20,#984458419,Kemei,Shaver,RSCW5500,NA,Recarregável,Removíveis,30 min,NA
37, Barbeador Elétrico Britânia Shave Recarregável Bivol ,78,NA,36,9,12x,6.53,NA,Envio para todo o país,NA,NA,3.9,15,https://perfil.mercadolivre.com.br/LILI+OFICIAL,https://produto.mercadolivre.com.br/MLB-1126332517-barbeador-eletrico-britnia-shave-recarregavel-bivol-_JM,8,2,3,0,2,#1126332517,Britânia,Shave,BBA02,NA,Elétrica,Giratórios,45 minutos,820 g
38, Barbeador Maquina Elétrico Bivolt Recarregável Shaver Luxo ,31,NA,265,4,6x,5.92,NA,Envio para todo o país,NA,NA,4.8,12,https://perfil.mercadolivre.com.br/MAGAZINE+NOBREAK,https://produto.mercadolivre.com.br/MLB-1190615421-barbeador-maquina-eletrico-bivolt-recarregavel-shaver-luxo-_JM,11,0,1,0,0,#1190615421,Kemei,Shaver,RSCW-5500,NA,Recarregável,Removíveis,30 min,124 g
39, Lamina Barbeador Braun Series 3 - 32b / 32s Original ,180,NA,150,74,12x,17.20,NA,Frete grátis,NA,NA,4.9,10,https://perfil.mercadolivre.com.br/OFERTAS+ROGERLIMEIRA,https://produto.mercadolivre.com.br/MLB-871027461-lamina-barbeador-braun-series-3-32b-32s-original-_JM,9,1,0,0,0,#871027461,Braun,BRAUN,32s/32b,320S-4,Elétricos,Flexíveis,18 meses,NA
