seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold
PONTOCERTOELETRO,https://perfil.mercadolivre.com.br/PONTOCERTOELETRO,2,2 anos vendendo no Mercado Livre,63575,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,5401,Ruim (116),Regular (104),Bom (5181),"Maringá, Paraná.",63575 vendas nos últimos 4 meses
ELETROPRINTER,https://perfil.mercadolivre.com.br/ELETROPRINTER,6,6 anos vendendo no Mercado Livre,5936,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,499,Ruim (8),Regular (8),Bom (483),"Campinas, São Paulo.",5936 vendas nos últimos 4 meses
Relax Medic Loja oficial,https://perfil.mercadolivre.com.br/MNLDISTRIBUIDORA?brandId=1738,1,1 ano vendendo no Mercado Livre,2624,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,846,Ruim (25),Regular (37),Bom (784),"São Paulo, São Paulo.",2624 vendas nos últimos 4 meses
ESPAÇO VENDASS,https://perfil.mercadolivre.com.br/ESPA%C3%87O+VENDASS,6,6 anos vendendo no Mercado Livre,3808,MercadoLíder GoldÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,379,Ruim (13),Regular (10),Bom (356),"São Paulo, São Paulo.",3808 vendas nos últimos 4 meses
CLASSIC VENDAS,https://perfil.mercadolivre.com.br/CLASSIC+VENDAS,3,3 anos vendendo no Mercado Livre,2385,MercadoLíderÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,214,Ruim (4),Regular (1),Bom (209),"São Paulo, São Paulo.",2385 vendas nos últimos 4 meses
WEB-MAPE,https://perfil.mercadolivre.com.br/WEB-MAPE,3,3 anos vendendo no Mercado Livre,306,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,26,Ruim (3),Regular (1),Bom (22),"São Paulo, São Paulo.",306 vendas nos últimos 4 meses
Megastore  Loja oficial,https://perfil.mercadolivre.com.br/LOJA+MEGASTORE?brandId=1868,10,10 anos vendendo no Mercado Livre,19183,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,2127,Ruim (108),Regular (56),Bom (1963),"Mogi Mirim, São Paulo.",19183 vendas nos últimos 4 meses
JSA VENDAS,https://perfil.mercadolivre.com.br/JSA+VENDAS,2,2 anos vendendo no Mercado Livre,2302,MercadoLíderÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,189,Ruim (4),Regular (6),Bom (179),"São Paulo, São Paulo.",2302 vendas nos últimos 4 meses
SWA MOBILE,https://perfil.mercadolivre.com.br/SWA+MOBILE,9,9 anos vendendo no Mercado Livre,1132,MercadoLíder GoldÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,167,Ruim (1),Regular (3),Bom (163),"São Paulo, São Paulo.",1132 vendas nos últimos 4 meses
THAGIS COMÉRCIO,https://perfil.mercadolivre.com.br/THAGIS+COM%C3%89RCIO,7,7 anos vendendo no Mercado Livre,1649,MercadoLíder GoldÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,154,Ruim (2),Regular (2),Bom (150),"Campinas, São Paulo.",1649 vendas nos últimos 4 meses
We Market  Loja oficial,https://perfil.mercadolivre.com.br/WE+MARKET?brandId=1869,3,3 anos vendendo no Mercado Livre,5636,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,631,Ruim (44),Regular (17),Bom (570),"São Paulo, São Paulo.",5636 vendas nos últimos 4 meses
ALISSONFERREIRAVENCESLAU,https://perfil.mercadolivre.com.br/ALISSONFERREIRAVENCESLAU,1,1 ano vendendo no Mercado Livre,1300,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,121,Ruim (9),Regular (3),Bom (109),"Presidente Prudente, São Paulo.",1300 vendas nos últimos 4 meses
GH SHOP,https://perfil.mercadolivre.com.br/GH+SHOP,15,15 anos vendendo no Mercado Livre,138,MercadoLíderÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,18,Ruim (0),Regular (1),Bom (17),"Curitiba, Paraná.",138 vendas nos últimos 4 meses
LILI OFICIAL,https://perfil.mercadolivre.com.br/LILI+OFICIAL,1,1 ano vendendo no Mercado Livre,5672,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,826,Ruim (41),Regular (22),Bom (763),"São Paulo, São Paulo.",5672 vendas nos últimos 4 meses
JOVAL INFORMATICA1,https://perfil.mercadolivre.com.br/JOVAL+INFORMATICA1,17,17 anos vendendo no Mercado Livre,3979,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,412,Ruim (26),Regular (17),Bom (369),"Bebedouro, São Paulo.",3979 vendas nos últimos 4 meses
GEOVANOB,https://perfil.mercadolivre.com.br/GEOVANOB,17,17 anos vendendo no Mercado Livre,1234,MercadoLíder GoldÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,143,Ruim (0),Regular (4),Bom (139),"Brasília, Distrito Federal.",1234 vendas nos últimos 4 meses
HAIBRASIL,https://perfil.mercadolivre.com.br/HAIBRASIL,1,1 ano vendendo no Mercado Livre,4105,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,379,Ruim (19),Regular (18),Bom (342),"São Paulo, São Paulo.",4105 vendas nos últimos 4 meses
JOSEROBERTO.ML,https://perfil.mercadolivre.com.br/JOSEROBERTO.ML,9,9 meses vendendo no Mercado Livre,1972,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,126,Ruim (4),Regular (3),Bom (119),"Mogi Guaçu, São Paulo.",1972 vendas nos últimos 4 meses
EDUELETRO OFICIAL,https://perfil.mercadolivre.com.br/EDUELETRO+OFICIAL,6,6 anos vendendo no Mercado Livre,7694,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,1002,Ruim (37),Regular (18),Bom (947),"São Paulo, São Paulo.",7694 vendas nos últimos 4 meses
ARS NET,https://perfil.mercadolivre.com.br/ARS+NET,3,3 anos vendendo no Mercado Livre,4098,MercadoLíder GoldÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,475,Ruim (14),Regular (8),Bom (453),"São Paulo, São Paulo.",4098 vendas nos últimos 4 meses
DETUDOUMPOUCOMAGAZINE,https://perfil.mercadolivre.com.br/DETUDOUMPOUCOMAGAZINE,12,12 anos vendendo no Mercado Livre,3928,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,184,Ruim (12),Regular (10),Bom (162),"Santo André, São Paulo.",3928 vendas nos últimos 4 meses
