country,seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold,units_timeframe_of_amt_sold
ARG,Thonet & Vander Tienda oficial,https://perfil.mercadolibre.com.ar/THONETANDVANDER?brandId=370,4,1,1860,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,547,8,3,536,"Palermo, Capital Federal.",4,2
ARG,Gadnic Tienda oficial,https://perfil.mercadolibre.com.ar/SALES+COM?brandId=945,15,1,23844,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,6931,93,105,6733,"San Nicolás, Microcentro, Capital Federal.",4,2
ARG,ALCLICK ML,https://perfil.mercadolibre.com.ar/ALCLICK+ML,6,1,14669,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,3263,27,43,3193,"Ciudad Autonoma Buenos Aires, Capital Federal.",4,2
ARG,JAZAKSHOP.COM,https://perfil.mercadolibre.com.ar/JAZAKSHOP.COM,2,1,5985,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1295,0,11,1284,"Chacarita, Capital Federal.",4,2
ARG,ELECTROWORLDGROUPARGENTINA,https://perfil.mercadolibre.com.ar/ELECTROWORLDGROUPARGENTINA,1,1,3485,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,753,3,10,740,"Parque Chas, Capital Federal.",4,2
ARG,LMS-TIENDAVIRTUAL,https://perfil.mercadolibre.com.ar/LMS-TIENDAVIRTUAL,2,1,4768,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1708,19,34,1655,"Monserrat, Capital Federal.",4,2
ARG,REAL-COLOR,https://perfil.mercadolibre.com.ar/REAL-COLOR,19,1,16628,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,6415,263,301,5851,"Versailles, Velez Sarsfield, L, Capital Federal.",4,2
ARG,AJAXGOLD,https://perfil.mercadolibre.com.ar/AJAXGOLD,14,1,17961,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,3476,61,79,3336,"Villa Crespo, Capital Federal.",4,2
ARG,PHOTOSTORE,https://perfil.mercadolibre.com.ar/PHOTOSTORE,18,1,17324,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,4507,104,117,4286,"Capital Federal, Capital Federal.",4,2
ARG,JBD-HITECH,https://perfil.mercadolibre.com.ar/JBD-HITECH,2,1,3528,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,972,20,22,930,"Once, Capital Federal.",4,2
