seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold,units_timeframe_of_amt_sold
FUNDASYCOBERTORESPERU,http://perfil.mercadolibre.com.pe/FUNDASYCOBERTORESPERU,4,años,2657,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,1257,12,44,1201,"Lima, Lima.",NA,NA
ESE QUIERO,http://perfil.mercadolibre.com.pe/ESE+QUIERO,4,años,2517,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,1206,23,124,1059,"Lima, Lima.",NA,NA
TECH-COOL,http://perfil.mercadolibre.com.pe/TECH-COOL,11,meses,66,NA,NA,NA,46,3,2,41,"Lima, Lima.",NA,NA
IMPORTGMR,http://perfil.mercadolibre.com.pe/IMPORTGMR,10,meses,18,NA,NA,NA,19,1,2,16,"Lima, Lima.",NA,NA
MERCOMAX,http://perfil.mercadolibre.com.pe/MERCOMAX,4,años,362,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,181,1,10,170,"Lima, Lima.",NA,NA
PKIMPORTS TIENDAVIRTUAL,http://perfil.mercadolibre.com.pe/PKIMPORTS+TIENDAVIRTUAL,2,años,443,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,209,6,49,154,"Lima, Lima.",NA,NA
ZOYUO,http://perfil.mercadolibre.com.pe/ZOYUO,9,años,4082,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,1720,9,72,1639,"Lima, Lima.",NA,NA
FULLMOTOSPERU,http://perfil.mercadolibre.com.pe/FULLMOTOSPERU,10,meses,63,NA,NA,NA,46,1,2,43,"Lima, Lima.",NA,NA
MOTORACINGPERU,http://perfil.mercadolibre.com.pe/MOTORACINGPERU,1,año,228,NA,NA,NA,126,0,3,123,"Lima, Lima.",NA,NA
CADI.PE,http://perfil.mercadolibre.com.pe/CADI.PE,12,años,18549,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,7975,2,210,7763,"Lima, Lima.",NA,NA
PRODUCTOSRS,http://perfil.mercadolibre.com.pe/PRODUCTOSRS,5,años,323,NA,NA,NA,91,2,4,85,"Lima, Lima.",NA,NA
WWW.SECTORAUTOMOTOR.COM,http://perfil.mercadolibre.com.pe/WWW.SECTORAUTOMOTOR.COM,4,años,650,NA,NA,NA,364,1,3,360,"Lima, Lima.",NA,NA
URDY3938582,http://perfil.mercadolibre.com.pe/URDY3938582,7,meses,17,NA,NA,NA,13,0,2,11,"Lima, Lima.",NA,NA
PEGASOPERU1,http://perfil.mercadolibre.com.pe/PEGASOPERU1,NA,NA,NA,NA,NA,NA,245,18,47,180,"Lima, Lima.",NA,NA
BUENASRUTASPERU1,http://perfil.mercadolibre.com.pe/BUENASRUTASPERU1,7,meses,33,NA,NA,NA,26,1,0,25,"Lima, Lima.",NA,NA
NEODEPORTE PERU,http://perfil.mercadolibre.com.pe/NEODEPORTE+PERU,3,años,1432,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,1122,2,12,1108,"Lima, Lima.",NA,NA
THONY_C,http://perfil.mercadolibre.com.pe/THONY_C,NA,NA,NA,NA,NA,NA,46,4,4,38,"Lima, Lima.",NA,NA
PANDORASBOXX,http://perfil.mercadolibre.com.pe/PANDORASBOXX,3,años,97,NA,NA,NA,62,0,2,60,"Miraflores, Lima.",NA,NA
IMPORTACIONESMYJASOCIADOS,http://perfil.mercadolibre.com.pe/IMPORTACIONESMYJASOCIADOS,13,años,149,NA,NA,NA,90,0,6,84,"Lima, Lima.",NA,NA
DIABLORACINGPARTS,http://perfil.mercadolibre.com.pe/DIABLORACINGPARTS,1,año,18,NA,NA,NA,16,0,0,16,"Lima, Lima.",NA,NA
