seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold
Sportbay Plus Loja oficial,https://perfil.mercadolivre.com.br/SPORTBAY+PLUS?brandId=2047,1,1 ano vendendo no Mercado Livre,7259,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,734,Ruim (17),Regular (15),Bom (702),"Siqueira Campos, Paraná.",7259 vendas nos últimos 4 meses
Sportbay Loja oficial,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,15,15 anos vendendo no Mercado Livre,12227,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,4646,Ruim (82),Regular (308),Bom (4256),"Siqueira Campos, Paraná.",12227 vendas nos últimos 4 meses
LOI BRASIL,https://perfil.mercadolivre.com.br/LOI+BRASIL,6,6 anos vendendo no Mercado Livre,9989,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,840,Ruim (41),Regular (34),Bom (765),"Mauá, São Paulo.",9989 vendas nos últimos 4 meses
Quality SP Loja oficial,https://perfil.mercadolivre.com.br/QUALITY+SP?brandId=515,19,19 anos vendendo no Mercado Livre,15066,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,1607,Ruim (45),Regular (53),Bom (1509),"Barueri, São Paulo.",15066 vendas nos últimos 4 meses
KAZZU COMERCIO,https://perfil.mercadolivre.com.br/KAZZU+COMERCIO,4,4 anos vendendo no Mercado Livre,4291,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,406,Ruim (6),Regular (11),Bom (389),"Ponte Nova, Minas Gerais.",4291 vendas nos últimos 4 meses
COMPETIZIONEMR,https://perfil.mercadolivre.com.br/COMPETIZIONEMR,11,11 anos vendendo no Mercado Livre,3274,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,498,Ruim (6),Regular (2),Bom (490),"Taboão da Serra, São Paulo.",3274 vendas nos últimos 4 meses
EMPORIUM LIVRE,https://perfil.mercadolivre.com.br/EMPORIUM+LIVRE,8,8 anos vendendo no Mercado Livre,2633,MercadoLíder GoldÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,225,Ruim (7),Regular (10),Bom (208),"Ponte Nova, Minas Gerais.",2633 vendas nos últimos 4 meses
FGOLDSHOP,https://perfil.mercadolivre.com.br/FGOLDSHOP,1,1 ano vendendo no Mercado Livre,2228,MercadoLíder GoldÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,218,Ruim (4),Regular (2),Bom (212),"Ponte Nova, Minas Gerais.",2228 vendas nos últimos 4 meses
VEGASMIX,https://perfil.mercadolivre.com.br/VEGASMIX,9,9 anos vendendo no Mercado Livre,3853,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,407,Ruim (12),Regular (11),Bom (384),"Limeira, São Paulo.",3853 vendas nos últimos 4 meses
PISTAMOTO,https://perfil.mercadolivre.com.br/PISTAMOTO,3,3 anos vendendo no Mercado Livre,7299,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,903,Ruim (22),Regular (29),Bom (852),"Siqueira Campos, Paraná.",7299 vendas nos últimos 4 meses
ALECARSHOP,https://perfil.mercadolivre.com.br/ALECARSHOP,4,4 anos vendendo no Mercado Livre,5870,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,731,Ruim (17),Regular (22),Bom (692),"Siqueira Campos, Paraná.",5870 vendas nos últimos 4 meses
RACE ACTION,https://perfil.mercadolivre.com.br/RACE+ACTION,7,7 anos vendendo no Mercado Livre,1248,MercadoLíder GoldÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,144,Ruim (1),Regular (5),Bom (138),"Siqueira Campos, Paraná.",1248 vendas nos últimos 4 meses
CIADAMOTO1,https://perfil.mercadolivre.com.br/CIADAMOTO1,10,10 anos vendendo no Mercado Livre,3208,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,417,Ruim (2),Regular (8),Bom (407),"Patos de Minas, Minas Gerais.",3208 vendas nos últimos 4 meses
BEE-STORE,https://perfil.mercadolivre.com.br/BEE-STORE,3,3 anos vendendo no Mercado Livre,4289,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,610,Ruim (32),Regular (30),Bom (548),"Japira, Paraná.",4289 vendas nos últimos 4 meses
EMPORIUM MINEIRO,https://perfil.mercadolivre.com.br/EMPORIUM+MINEIRO,1,1 ano vendendo no Mercado Livre,1494,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,164,Ruim (5),Regular (9),Bom (150),"Ponte Nova, Minas Gerais.",1494 vendas nos últimos 4 meses
CMC RIDERS,https://perfil.mercadolivre.com.br/CMC+RIDERS,14,14 anos vendendo no Mercado Livre,7839,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,810,Ruim (24),Regular (24),Bom (762),"São Paulo, São Paulo.",7839 vendas nos últimos 4 meses
JN.MOTOS,https://perfil.mercadolivre.com.br/JN.MOTOS,2,2 anos vendendo no Mercado Livre,1778,MercadoLíder GoldÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,172,Ruim (6),Regular (1),Bom (165),"Ourinhos, São Paulo.",1778 vendas nos últimos 4 meses
