seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold,units_timeframe_of_amt_sold
Hawk Tienda oficial,https://perfil.mercadolibre.com.ar/HAWK+HELMETS?brandId=1746,11,meses,1336,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,154,1,5,148,"Beccar, Buenos Aires.",meses,4
MT Helmets Tienda oficial,https://perfil.mercadolibre.com.ar/MT+HELMETS?brandId=1346,1,año,494,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,202,0,2,200,"Villa Pueyrredón, Capital Federal.",meses,4
GRAVEDADX,https://perfil.mercadolibre.com.ar/GRAVEDADX,2,años,1771,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,309,2,8,299,"Rosario, Santa Fe.",meses,4
STIMOTOS2008,https://perfil.mercadolibre.com.ar/STIMOTOS2008,12,años,33846,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,9220,310,390,8520,"Mataderos, Capital Federal.",meses,4
ANTARES-MOTOS,https://perfil.mercadolibre.com.ar/ANTARES-MOTOS,3,años,3363,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,734,13,17,704,"Escobar, Buenos Aires.",meses,4
FASMOTOS00,https://perfil.mercadolibre.com.ar/FASMOTOS00,13,años,63811,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,17385,570,817,15998,"Villa Devoto, Capital Federal.",meses,4
TOP-RACING,https://perfil.mercadolibre.com.ar/TOP-RACING,10,años,2129,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,652,9,17,626,"Ituzaingo, Buenos Aires.",meses,4
Oneal Tienda oficial,https://perfil.mercadolibre.com.ar/MOTOHELMET?brandId=1633,1,año,1342,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,358,2,2,354,"Ezeiza, Buenos Aires.",meses,4
MARELLI SPORTS!,https://perfil.mercadolibre.com.ar/MARELLI+SPORTS%21,10,años,1600,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,449,17,30,402,"La Matanza, Buenos Aires.",meses,4
WSTANDARD GROUP,https://perfil.mercadolibre.com.ar/WSTANDARD+GROUP,8,años,8331,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1702,21,28,1653,"El Palomar, Buenos Aires.",meses,4
