search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Línea,Modelo,Tipo de casco,Género,Peso,Tipo,Color
1090, Hjc Cl-17 Casco De Motocicleta Serie Marvel Capitán América ,287.99,NA,0,3,12,23.999,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-470767196-hjc-cl-17-casco-de-motocicleta-serie-marvel-capitan-america-_JM,NA,NA,NA,NA,NA,#470767196,NA,NA,HJC,CL-17,NA,NA,NA,NA,Integral,NA
1091, Gmax Ff-88 Adult Precept Full-face Casco De Moto - Negro / R ,91.588,NA,0,100,6,15.265,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-475274031-gmax-ff-88-adult-precept-full-face-casco-de-moto-negro-r-_JM,NA,NA,NA,NA,NA,#475274031,NA,NA,Gmax,NA,FF-88,Rebatible,NA,1.04 kg,NA,Roja
1092, Vintage Cobre Motocicleta Scooter Casco Gafas Gafas Anti Uv ,7.936,NA,5,2,12,661,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/YAYINGCL,https://articulo.mercadolibre.cl/MLC-468060029-vintage-cobre-motocicleta-scooter-casco-gafas-gafas-anti-uv-_JM,NA,NA,NA,NA,NA,#468060029,NA,NA,Vintage,NA,NA,NA,NA,0.09 kg,NA,NA
1093," Casco Para Motocicleta Hjc Helmets Marvel, De Cabeza Complet ",950.99,NA,0,3,12,79.249,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-470772110-casco-para-motocicleta-hjc-helmets-marvel-de-cabeza-complet-_JM,NA,NA,NA,NA,NA,#470772110,NA,NA,HJC,NA,NA,NA,NA,NA,Integral,NA
1094," Casco Con Gafas Para Motociclista Scooter, Rojo ",21.93,NA,0,200,12,1.828,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ANDOERCL,https://articulo.mercadolibre.cl/MLC-489409048-casco-con-gafas-para-motociclista-scooter-rojo-_JM,NA,NA,NA,NA,NA,#489409048,NA,NA,No Brand,NA,NA,NA,Unisex,NA,Abierto,NA
1095, Casco De Moto Abierto Estilo Aviador Super Oferta ,39.99,NA,42,19,12,3.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMERCIALONLINE+EIRL,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=z2IcbYnzpQYtphi000uI6ykYmXZuwxpst9XctfUDSy1HIkj%2Ffgt62Zisq3PMU8P1wfH%2FrGDT5CmcmcPEn7FcAKXB37HQyfDSHRdvtDhNzQgvgtx3lRNqDrtul0l0ytidqjmgD6UuxlnZoCOBICxUinBEv5PbpVON0wXiQH9H5NEVfmgGjM1HpeIKZshi8xUQxpCUG58ho%2FW2RMHIUaOD2WiWsyVIRXbITvrurNjhV8pVB0BKx6t6C7aCPsxeltf1lE7y4H1jcRcAyCcDYjJFDK5JhpFXBjvIKtpdqpl2p4K3H0mBGCpj017zt7U94KDBMv9nfyltION0JU%2F7qZr6y6ObmdSA3dMWsbGo36xYN3%2BquvSzgNj1rgGkw79YqQ%2F22VHPWi1OLMSB2kU1PdvyaMgv2Kl9VeKAr5bKdSQ9EhxwGN8TWDzKrEl0XGm2sEIqgd4UWeqIWsVCrYrZa9X33u7K3ZKVZkOLxFms4zr%2Fy7K%2B%2FhbcXovT0qvqKL9EoX9z%2FGOgnzbc4ySdjqUjKZju3fe%2BMNh3bC1EwIOwjBGTTuHva0BueEVUzZWkEpW9FuwAZ8tadqQLPLKe8Zepwyo4YbO78vVtfFxDJ1Fmu7mVv8RAGBk8Re2Xk2VviOjT00JJAoNNs33wePZr4QZhqqeYvuNY%2BOnBFX6NIYSi0j41lYmcPkbuPkEHs6hZh6iXE2zrU35JDhiMB878TDBtl%2F4BE4sMtpAop%2FDMhkKn3XV69n28UazrexI0LZszpJduGgJze1QLz6MQ633KHLQ8uHyGwtL78IpOXbaeZB1P6Ix6iaaAWudb9%2FErIv%2FS8yM5f1LU7iG%2FCaaqFl7iS9cF2EuD1gia3ZtsMgnorwQj%2FcfVTy4NKVRktIR8RZKZo2fnsVMk%2BgjCqXYx%2FSDLvSqX3Pq0ENUbVdBVbNUkoMmYW1tW0Oo0y1H2Msw1%2Bjxg4d6dEyzKHm4PqoZqejXE%2Bu9pFCSTgOY6xy7CCJixW4nsp3Kp0N13Sz6BvTh%2BmQkiicKIs5sdY5ihoSaN0ZuNrRy60yA89f%2B68Kd9TUMSSngh7NaVY5oe6BidnQ1iA423LU8Bwe5yFEy4rnaEsm7W7ZS06Wxbo01u3kQdHmm0mpZgm542jv9IghmGLM%2Fk3u49uHQsw7h1lJaGeRaylHcHnO7nTVqIGrrT1ItGpYki97tT%2Bwca5cSWctOeU4iF1TrJXfqCr%2FuLuqvPe0xjC6fxhZYc99dpt9ZTLbE3oWmoU7TXY%2Bi7AmOMujTENdj4utZfi0U7jNVtXBNAUjYjTY0ggEBKrsONDSv6vMPSayBVE0U5gPEAEOZhA8PWHCX%2FBMSm3Gbz1OggrH9vEAryqEy4f54P7C8C%2FXLmAH7MbOuy9G%2F75oYZwSpXtC1oLNMrLdV%2BLeqoFXn6LsfOokpl%2F34Nb0UjzzPtnht9il9O%2BGS577tAG34sXpsZmND3%2BNtpfOIjBSiwyt70dAzCX5EB7fu7GiuE6UcAQygt2AbgWtlZCHmKp4vnLsdee5ZVUnmcRLbO6h23hGCpzjG%2FgoXkEo0bnQaMl636FgWS4y8DwjBqTORF6h6MhVWzArJ1gNxlnM2DvHcrRxmPLlNCFI5oN0ncUDeILsUYBqp6VM1m%2BQ1UuDYIO7HUFbQyaQNaXRf0BRBzXetyOXEeZV7u0c4WiCVx9M8mW%2BTToqH88Yi%2BUCpzdeCKjwOKg%2Fg6qFYBRzYM%2FhIV8ARxstm5y9vFl%2BtxsyNiQtn71ASMDaUHpvGkC09ziLsXiU6hym6DGwE82cYpzhQnwlZR7YDPL4VK71hF24Q%3D,NA,NA,NA,NA,NA,#436461209,NA,NA,NA,NA,NA,NA,NA,NA,Abierto,NA
1096, Scorpion Exo-gt920 Modular Shuttle Street Bike Casco De Moto ,306.419,NA,0,100,6,51.070,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-476022346-scorpion-exo-gt920-modular-shuttle-street-bike-casco-de-moto-_JM,NA,NA,NA,NA,NA,#476022346,NA,NA,Scorpion,EXO-GT920,Shuttle,Rebatible,NA,2.27 kg,NA,Roja
1097, Motocicleta Scooter Cara Abierto Mitad Cuero Casco Rosa ,7.563,NA,0,200,12,630,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/VICAMSTORECL,https://articulo.mercadolibre.cl/MLC-473934914-motocicleta-scooter-cara-abierto-mitad-cuero-casco-rosa-_JM,NA,NA,NA,NA,NA,#473934914,NA,NA,Brand New,NA,NA,Integral,NA,689 g,NA,Negro
1098, Casco Moto Barato Abatible Integral Certificado ,35,NA,0,8,6,5.833,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MORC1854094,https://articulo.mercadolibre.cl/MLC-436319012-casco-moto-barato-abatible-integral-certificado-_JM,NA,NA,NA,NA,NA,#436319012,NA,NA,NA,NA,NA,NA,NA,NA,Rebatible,NA
1099, Rápido Release Cómodo De La Motocicleta Casco Capirotazo Arr ,3.504,NA,0,13,12,292,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ELECTRONICSSHOPCL,https://articulo.mercadolibre.cl/MLC-492519820-rapido-release-comodo-de-la-motocicleta-casco-capirotazo-arr-_JM,NA,NA,NA,NA,NA,#492519820,NA,NA,NA,NA,NA,NA,Unisex,NA,Abierto,NA
1100, Casco De Moto Hjc Solid Adult Cs-r3 Street - Negro Mate / Gr ,137.136,NA,0,100,6,22.856,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-475642110-casco-de-moto-hjc-solid-adult-cs-r3-street-negro-mate-gr-_JM,NA,NA,NA,NA,NA,#475642110,NA,NA,HJC,CS-R3,Solid,NA,NA,NA,Integral,NA
1101, Casco De Motocicleta Bell Mx-9 Mips Seven Checkmate Helmet-s ,203.54,NA,0,99,6,33.923,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478239978-casco-de-motocicleta-bell-mx-9-mips-seven-checkmate-helmet-s-_JM,NA,NA,NA,NA,NA,#478239978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1102, Casco Bell Moto-3 Off-road Motorcycle Helmet (classic Gloss ,428.069,NA,0,99,6,71.345,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-481552586-casco-bell-moto-3-off-road-motorcycle-helmet-classic-gloss-_JM,NA,NA,NA,NA,NA,#481552586,NA,NA,Bell,NA,Moto-3,NA,NA,NA,Integral,NA
1103, Kit Luz Neon Casco Moto Auto Bicicleta ,17,NA,1,9,12,1.417,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ASOMCHILE,https://articulo.mercadolibre.cl/MLC-439332353-kit-luz-neon-casco-moto-auto-bicicleta-_JM,NA,NA,NA,NA,NA,#439332353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1104," Scorpion Exo-900x Transformerhelmet. 3 En 1 casco Para Moto, ",265.99,NA,0,3,12,22.166,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-465882346-scorpion-exo-900x-transformerhelmet-3-en-1casco-para-moto-_JM,NA,NA,NA,NA,NA,#465882346,NA,NA,Scorpion,NA,NA,NA,NA,1.4 lb,Abierto,NA
1105, Casco Bell Moto-9 Carbon Flex Pro Circuit Helmet-l ,982.014,NA,0,99,6,163.669,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-481552588-casco-bell-moto-9-carbon-flex-pro-circuit-helmet-l-_JM,NA,NA,NA,NA,NA,#481552588,NA,NA,Bell,NA,Moto-9 Carbon Flex,NA,NA,NA,Integral,NA
1106, Cascos Moto Y Deportes Motor G7494221 Gmax ,205.247,NA,0,100,6,34.208,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMPREONLINECHILE,https://articulo.mercadolibre.cl/MLC-480352622-cascos-moto-y-deportes-motor-g7494221-gmax-_JM,NA,NA,NA,NA,NA,#480352622,NA,NA,Gmax,NA,NA,Rebatible,NA,NA,NA,Black/Green
1107, Casco Moto 4rs 168 Sun Visor Certificado Dot Abatible Flipup ,49.9,NA,1,2,6,8.317,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CARRITODEPASEO,https://articulo.mercadolibre.cl/MLC-494201318-casco-moto-4rs-168-sun-visor-certificado-dot-abatible-flipup-_JM?searchVariation=39323813472,NA,NA,NA,NA,NA,#494201318,Negro,XL,4RS,NA,168,Rebatible,Unisex,1450 g,NA,NA
1108, Cod. 22/23/71 Casco De Moto Para Adulto ,16.99,NA,0,1,12,1.416,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/FARENASL,https://articulo.mercadolibre.cl/MLC-482549784-cod-222371-casco-de-moto-para-adulto-_JM,NA,NA,NA,NA,NA,#482549784,Rojo/Gris/Rojo,M,NA,NA,NA,Integral,NA,NA,NA,NA
1109, Torc T14b - Casco De Moto Con Carga De Blinc Y Rascador Mako ,329.99,NA,0,3,12,27.499,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-468641555-torc-t14b-casco-de-moto-con-carga-de-blinc-y-rascador-mako-_JM,NA,NA,NA,NA,NA,#468641555,NA,NA,Torc,NA,NA,NA,NA,6 lb,Abierto,NA
1110, Motociclista Adulto Motocross Off Road Casco Racing Cascos L ,13.278,NA,0,200,12,1.106,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMPRATECHCL,https://articulo.mercadolibre.cl/MLC-480559593-motociclista-adulto-motocross-off-road-casco-racing-cascos-l-_JM,NA,NA,NA,NA,NA,#480559593,NA,NA,No Brand,NA,NA,Cross,NA,1350 g,NA,NA
1111, Cod. 12{4/5/6/7/8} Casco De Moto Para Bebé Certificado Dot ,16.99,NA,0,1,12,1.416,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/FARENASL,https://articulo.mercadolibre.cl/MLC-484016918-cod-1245678-casco-de-moto-para-bebe-certificado-dot-_JM,NA,NA,NA,NA,NA,#484016918,Plateado,XS,NA,NA,NA,Integral,NA,600 g,NA,NA
1112, Casco De Mujer Para Moto ,38.99,NA,1,1,6,6.498,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/JJYAUTOMOTOS,https://articulo.mercadolibre.cl/MLC-498968023-casco-de-mujer-para-moto-_JM?searchVariation=40986062604,NA,NA,NA,NA,NA,#498968023,Blanco,NA,4RS,NA,PINK FLOWER,Integral,Femenino,NA,NA,NA
1113, Cascos De Moto Y Deportes De Motor Bell Qualifier Dlx ,213.856,NA,0,NA,6,35.643,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-486340729-cascos-de-moto-y-deportes-de-motor-bell-qualifier-dlx-_JM,NA,NA,NA,NA,NA,#486340729,NA,NA,Bell,NA,Qualifier DLX,NA,NA,NA,Rebatible,NA
1114," Hjc Solid Fg-jet 3/4 open Face Casco De Motocicleta, Color N ",263.99,NA,0,3,12,21.999,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-468642762-hjc-solid-fg-jet-34open-face-casco-de-motocicleta-color-n-_JM,NA,NA,NA,NA,NA,#468642762,NA,NA,HJC,FG-Jet,Solid,NA,NA,4.75 lb,Abierto,NA
1115, Casco De Motocicleta Autopdr Open Face Vintage Helmet Pu Le ,108.164,NA,1,98,6,18.027,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIMOSPA,https://articulo.mercadolibre.cl/MLC-478239762-casco-de-motocicleta-autopdr-open-face-vintage-helmet-pu-le-_JM,NA,NA,NA,NA,NA,#478239762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1116, Casco De Moto Agv K3 Sv Negro Mate Medio - Aprobado Por Dot ,255.851,NA,0,100,6,42.642,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-484920824-casco-de-moto-agv-k3-sv-negro-mate-medio-aprobado-por-dot-_JM,NA,NA,NA,NA,NA,#484920824,NA,NA,AGV,K-3 SV,K-3 SV,Integral,NA,2.22 kg,NA,NA
1117, Cascos De Moto Y Deportes De Motor Oøneal 0200-s15 ,166.097,NA,0,100,6,27.683,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOGLOBAL.COM,https://articulo.mercadolibre.cl/MLC-486341883-cascos-de-moto-y-deportes-de-motor-oneal-0200-s15-_JM,NA,NA,NA,NA,NA,#486341883,NA,NA,O'Neal,NA,NA,Rebatible,NA,NA,NA,Black/Gray
1118, Casco De La Motocicleta De Ohmotor Auriculares Bluetooth ... ,153.999,NA,2,948,6,25.666,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TODOENCARGO-CL,https://articulo.mercadolibre.cl/MLC-460135781-casco-de-la-motocicleta-de-ohmotor-auriculares-bluetooth--_JM,NA,NA,NA,NA,NA,#460135781,NA,Sin Categorias (Adaptadores),Ohmotor,NA,NA,Cross,NA,1.15 lb,NA,NA
1119, Moto Doble Casco De Deporte De Carretera Mmg Dirt Bike Atv - ,98.99,NA,0,3,12,8.249,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-487451950-moto-doble-casco-de-deporte-de-carretera-mmg-dirt-bike-atv--_JM,NA,NA,NA,NA,NA,#487451950,NA,NA,MMG,NA,NA,NA,NA,4 lb,Integral,NA
1120, Arai Ct-z Open Face Casco De La Motocicleta Casco Up Shop ,855.99,NA,0,3,12,71.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-468653623-arai-ct-z-open-face-casco-de-la-motocicleta-casco-up-shop-_JM,NA,NA,NA,NA,NA,#468653623,NA,NA,Arai,NA,CT-Z,NA,NA,NA,Abierto,NA
1121," Casco De Moto Abatible Bell Riot (negro Brillante Sólido, Gr ",181.068,NA,0,100,6,30.178,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-487301220-casco-de-moto-abatible-bell-riot-negro-brillante-solido-gr-_JM,NA,NA,NA,NA,NA,#487301220,NA,NA,Bell,NA,Riot,Rebatible,NA,1.86 kg,NA,Negro brillante
1122, Personalidad Motocicleta Casco Soman515 Iron Man Full Face ,69.715,NA,0,200,12,5.810,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/GLOBALBUYCL,https://articulo.mercadolibre.cl/MLC-496027735-personalidad-motocicleta-casco-soman515-iron-man-full-face-_JM,NA,NA,NA,NA,NA,#496027735,NA,NA,No Brand,NA,No Model,Integral,NA,1300 g,NA,NA
1123, Casco De Moto Hjc Solid Cs-2n Half (1-2) Shell - Negro - Gra ,79.409,NA,1,3,6,13.235,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TIENDA+ESHOPEX,https://articulo.mercadolibre.cl/MLC-456826961-casco-de-moto-hjc-solid-cs-2n-half-1-2-shell-negro-gra-_JM,NA,NA,NA,NA,NA,#456826961,NA,NA,HJC,CS-2N,Solid,NA,NA,NA,NA,NA
1124, Dot Negro Brillante Motocicleta Mitad Casco Con Visera Desmo ,141.99,NA,0,3,12,11.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/UP-SHOP,https://articulo.mercadolibre.cl/MLC-468655400-dot-negro-brillante-motocicleta-mitad-casco-con-visera-desmo-_JM,NA,NA,NA,NA,NA,#468655400,NA,NA,NA,NA,NA,NA,NA,2.71 lb,Abierto,NA
1125, Brillante Negro Motocicleta Abierto Cara Mitad Casco Falta D ,18.81,NA,0,4,12,1.568,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CARMOTORSPORTSCL,https://articulo.mercadolibre.cl/MLC-471932625-brillante-negro-motocicleta-abierto-cara-mitad-casco-falta-d-_JM,NA,NA,NA,NA,NA,#471932625,NA,NA,NA,NA,NA,NA,NA,NA,Integral,NA
1126, Casco De Moto De Cara Abierta Bell Custom 500 (negro Mate Só ,148.91,NA,0,100,6,24.818,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/2EBOX,https://articulo.mercadolibre.cl/MLC-487385509-casco-de-moto-de-cara-abierta-bell-custom-500-negro-mate-so-_JM,NA,NA,NA,NA,NA,#487385509,NA,NA,Bell,NA,Custom 500,Rebatible,NA,1.68 kg,NA,Negro
1127, Casco Moto Abatible Certificado Negro Dot Cert Dot / 862 ,32.99,NA,236,25,6,5.498,NA,Envío gratis a todo el país,NA,NA,4.7,9,https://perfil.mercadolibre.cl/CUPOCLICKCHILE,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=6ybAXr%2BVUe00ZOKfovl5poqeuLUR1UdfHv6NjF86kUiE4m79zpqM3%2BEvA8NaT6sdz9IRMDi2Fu8pg9cYCj4wByXLD2N9lcqqmj2720YEH%2FqGDFx75A3MjYjl24FVMnTDwvYJGTDdvUNkQegOfrGRQnxciuoHcC4%2B47rCrdnYE%2BzG31zfJ4%2FoPpDSMdTvDbFm5I6aSYiLXLn8XWYLoCTDvdeTxfn%2FMPm%2BcFZrpHO11tutqO3n1ob3Yk6K7DEHnrRSayXllPY%2BswUzalaEuOk91EBaGyAbyVU23VIj0%2FvFjUlPn0MDkLGr8pBVkmKBR0wJo2mshP2qcK63WC%2BOrDfcWsCfcc8dc6g12G0cl%2FkiMeACuRWTzaV6IFxkd3jNNRNykfEMxBHfZKo1ZRsZhX7L9Mj1COfXqnStDoSbSlcA543AU8FqrdpTNp1P6gTxC0muiHFICQ0tB%2B0yi49Eml8fqb%2BDD%2BCh9%2FCpyc7u7%2Bo4r3rwCgxAL17Q4DgJ9ycFV1Eq0pY6NJ2NQ347WLjxvSdakhUg4cVkjahlUsJtPHiAXIkwgTUmIqKwxE9RLqCdajC1KIRXBxb%2BaHUkEexUNHeu6aDDz%2BTYu855uqudK7EigA0B3SHPBhF6WibraoLhd%2BEnko1bBYMjM7WTRn7uE%2BhZU7SzbNBfzhplo6nXARrKyR6F8aPMacud1VX52BBm5%2FN%2BXQAcOHNcgvoppbGBAVxQsO8y0HeogLdUF5Dk9wq%2FXkUWtSq5UJiVye4kRkZWM8FnmglxJrtbf3hupia9FQKwQxml%2F9lYy3P8Gge89i8mSoc7WU6R1dpbgDW7nWKpmRFx%2FkzcAFb0F84WQk50sCidIRNmjyetqJUaNgHIijlxCGuYSyeUuN9M3ngfQR42P8t%2BVNRAzWk%2FLMlEkFOJyc1TjXgWcei%2FreZwyVtR4BtIuuP4KG5ZryneQ71Im1Mk3IsVdTwYIGSL0QuE4Ow8dD4bzlnEfESs8OZ%2FfLrMAvEi%2BFMBIeDLhhLqY8Ln6X%2FvnSdaAC2BiYgs7C0sPiC835%2BFY%2B06Zw8We0%2FDLYicb1IZ5HdDj2FMrb%2FjxVlUaDLnsNffR31whcerHEUpixEhy4im8%2B1VTzPW41a2QFaTw%2BQ%2BDODe3ej7bIXviRaSbI%2Bvx86eGJafCwq%2BH5TFWPAzNNsBv635Kj%2B%2FXzECCmiUb%2FJVwmFu1YdqVUGxai5vGafUnKp3W1JtTxG%2BeyEVd9NCl%2F9Ibe4kdX%2Fkkw5z9%2FAjkuoWaWkzy2OyRUgAraioNI0b%2BCfz3pM03E9VDnE4aaZmAS1ADcF9ylMQeIIi5M0NI9NbBLo4GKDYzzrjzTJV3NmqAk%2FwjOvgwXNR23rs9rkr76dHJMJmF7PfUEj48w76PqLuNH8L2DS1v2I9uT9Ka%2BtJ%2BDHA3z1ogHxYnW8yx%2BR76KDR63I8wdDbBjPtDFSxgBZRRA0%2BF9WJkbT%2FAeBRxXrjomgZGRGYgdyxH%2FUTE7cuVKIHRUZt958jYX9xIYZvyuWS4n%2B0s0uMCzS2pfEHKD45gPotVvA90ZXKxve5yrQgaHbvpfnDfKeAoQWjdh8oynX3YniKDbb7FXc67IcEC3sHeaoktEI3mCheeKEOOkVIs%2BT6VCBqiB9mLXsnrxeOMl1%2FSIULBKKgXaeaVYhYTZts86dtDXeLcw8J57WdB4pgkBEn4hrUQWXaeOSdGtKPJ97AqIqc%2BqWpVKSvNRLlv1rqncdVF0cNoGaPKwLTDu6RvX3u3jr27ervNNPNhEuz7T2kItko0CtwMLo780NHXHy1U8PDKD8ZwaXP9j2idgw5Ig%3D%3D,8,0,0,1,0,#465351553,NA,NA,Helmet FGN,FGN,862,Integral,Masculino,NA,NA,NA
1128, Raider Deluxe Motocicleta Medio Casco Con Visera (negro Plan ,74.116,NA,1,NA,6,12.353,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TIENDA+ESHOPEX,https://articulo.mercadolibre.cl/MLC-456802039-raider-deluxe-motocicleta-medio-casco-con-visera-negro-plan-_JM,NA,NA,NA,NA,NA,#456802039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1129, Motocicleta Alemán Mitad Casco Biker Crucero Helicóptero Dot ,6.712,NA,0,10,12,559,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ELECTRONICSSHOPCL,https://articulo.mercadolibre.cl/MLC-492768456-motocicleta-aleman-mitad-casco-biker-crucero-helicoptero-dot-_JM,NA,NA,NA,NA,NA,#492768456,NA,NA,NA,NA,NA,Integral,NA,NA,NA,Negro brillante
1130, Nuevo V6 Casco Intercom 6 Riders 1200m Motocicleta Bluetooth ,32.627,NA,0,115,12,2.719,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TONGUELOVECL,https://articulo.mercadolibre.cl/MLC-489517323-nuevo-v6-casco-intercom-6-riders-1200m-motocicleta-bluetooth-_JM,NA,NA,NA,NA,NA,#489517323,NA,NA,TONGUE-LOVE,NA,TONGUE-LOVE,NA,NA,NA,Rebatible,NA
