country,seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold,units_timeframe_of_amt_sold
ARG,Philips Tienda oficial,https://perfil.mercadolibre.com.ar/TC+SHOP+-+TIENDAS+OFICIALES?brandId=221,4,1,16524,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,3807,23,50,3734,"Saavedra, Capital Federal.",4,2
ARG,TANGOHOGAR,https://perfil.mercadolibre.com.ar/TANGOHOGAR,1,1,7727,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1662,9,13,1640,"Saavedra, Capital Federal.",4,2
ARG,FARMA YA,https://perfil.mercadolibre.com.ar/FARMA+YA,1,1,4283,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1185,23,19,1143,"Ramos Mejía, Buenos Aires.",4,2
ARG,PERFUMERIAS AILEN,https://perfil.mercadolibre.com.ar/PERFUMERIAS+AILEN,14,1,5817,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,842,15,20,807,"Caseros, Buenos Aires.",4,2
ARG,DARIO HOGAR,https://perfil.mercadolibre.com.ar/DARIO+HOGAR,10,1,5960,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1648,2,0,1646,"Almagro, Capital Federal.",4,2
ARG,RADARLP,https://perfil.mercadolibre.com.ar/RADARLP,19,1,1746,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,366,4,2,360,"Laguna Paiva, Santa Fe.",4,2
ARG,TECNOFAST_,https://perfil.mercadolibre.com.ar/TECNOFAST_,6,1,32712,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,7732,161,189,7382,"Devoto, Capital Federal.",4,2
ARG,BREN_OVIEDO,https://perfil.mercadolibre.com.ar/BREN_OVIEDO,3,1,392,MercadoLíder Gold¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,127,2,0,125,"Villa Pueyrredón, Capital Federal.",4,2
ARG,TIENDADEPELUQUERIA,https://perfil.mercadolibre.com.ar/TIENDADEPELUQUERIA,7,1,10175,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1797,14,14,1769,"Villa Devoto, Capital Federal.",4,2
ARG,FULL_PROF,https://perfil.mercadolibre.com.ar/FULL_PROF,12,1,4755,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,929,10,15,904,"Floresta, Capital Federal.",4,2
ARG,Farmacias Selma Tienda oficial,https://perfil.mercadolibre.com.ar/FARMACIA+SELMA?brandId=1859,9,2,8101,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1979,14,22,1943,"Martinez, Buenos Aires.",4,2
ARG,Walmart Argentina Tienda oficial,https://perfil.mercadolibre.com.ar/WALMART+ARGENTINA?brandId=176,4,1,17836,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,4195,195,202,3798,"Sarandí, Buenos Aires.",4,2
ARG,E-SHOP PELUQ,https://perfil.mercadolibre.com.ar/E-SHOP+PELUQ,5,1,782,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,86,3,1,82,"Daireaux, Buenos Aires.",4,2
ARG,PPSTOREPEPPERSRL,https://perfil.mercadolibre.com.ar/PPSTOREPEPPERSRL,1,1,199,MercadoLíder¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,72,0,1,71,"Belgrano, Capital Federal.",4,2
ARG,TECH_SOURCE,https://perfil.mercadolibre.com.ar/TECH_SOURCE,12,1,5937,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1537,0,6,1531,"Buenos Aires, Capital Federal.",4,2
ARG,COSMETIC SOLUTIONS,https://perfil.mercadolibre.com.ar/COSMETIC+SOLUTIONS,16,1,3824,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,760,3,9,748,"Capital Federal, Capital Federal.",4,2
ARG,NETFULL OK,https://perfil.mercadolibre.com.ar/NETFULL+OK,6,1,1212,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,360,2,0,358,"Villa Crespo, Capital Federal.",4,2
ARG,Frávega Tienda oficial,https://perfil.mercadolibre.com.ar/FRAVEGA?brandId=229,6,1,25790,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,11432,191,389,10852,"Balvanera, Capital Federal.",4,2
ARG,PORUNOOPORMAS3,https://perfil.mercadolibre.com.ar/PORUNOOPORMAS3,3,2,1963,NA,Brinda buena atención,Despacha sus productos a tiempo,641,8,11,622,"Almagro, Capital Federal.",3,2
ARG,Tomassa Tienda oficial,https://perfil.mercadolibre.com.ar/TOMASSA+ONLINE?brandId=1449,4,1,4769,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1151,30,38,1083,"Almagro, Capital Federal.",4,2
ARG,CORDONAT TECHNOLOGY,https://perfil.mercadolibre.com.ar/CORDONAT+TECHNOLOGY,11,1,3362,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,963,1,0,962,"Flores, Capital Federal.",4,2
ARG,Winco Tienda oficial,https://perfil.mercadolibre.com.ar/WINCO+STORE?brandId=1592,11,2,3968,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1060,24,18,1018,"Once, Capital Federal.",4,2
ARG,GAONA NEXT,https://perfil.mercadolibre.com.ar/GAONA+NEXT,6,1,2498,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,927,9,17,901,"Villa del Parque, Capital Federal.",4,2
ARG,CENTRAL-DE-BELLEZA,https://perfil.mercadolibre.com.ar/CENTRAL-DE-BELLEZA,7,1,3615,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,563,2,1,560,"Villa Lugano, Capital Federal.",4,2
ARG,01ENLINEA.COM.AR,https://perfil.mercadolibre.com.ar/01ENLINEA.COM.AR,18,1,29474,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,6449,139,171,6139,"Villa Del Parque, Capital Federal.",4,2
ARG,Remington Tienda oficial,https://perfil.mercadolibre.com.ar/IPFIJO?brandId=573,5,1,2924,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,698,7,5,686,"Palermo, Capital Federal.",4,2
ARG,FLADIMAR,https://perfil.mercadolibre.com.ar/FLADIMAR,2,1,7639,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1489,53,55,1381,"San Fernando, Buenos Aires.",4,2
ARG,MEIMPORTOEMPRESA,https://perfil.mercadolibre.com.ar/MEIMPORTOEMPRESA,3,1,553,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,127,2,3,122,"Ramos Mejía, Buenos Aires.",4,2
