search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca
11, Afeitadora 3 Cabezas Inalámbrica Waterproof Recargable Mweb ,799,NA,21,974,18 cuotas,44.39,NA,Entrega a acordar con el vendedor,NA,NA,3,2,http://perfil.mercadolibre.com.uy/MUEBLES_WEB,https://articulo.mercadolibre.com.uy/MLU-447989996-afeitadora-3-cabezas-inalambrica-waterproof-recargable-mweb-_JM#position=11&type=item&tracking_id=470094d0-4d52-45da-a16c-f3f7aac4747d,0,0,2,0,0,#447989996,NA
12, Afeitadora Eléctrica Philips S1030 Recarg Húmedo O Seco Loi ,44,79,30,2967,18 cuotas,90.59,NA,Envío a todo el país,NA,NA,4.5,2,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-461182818-afeitadora-electrica-philips-s1030-recarg-humedo-o-seco-loi-_JM#position=12&type=item&tracking_id=470094d0-4d52-45da-a16c-f3f7aac4747d,1,1,0,0,0,#461182818,NA
13, Afeitadora Inalambrica Uso Seco O Humedo Philips 1030 Dimm ,55,NA,107,97,18 cuotas,113.24,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-464681320-afeitadora-inalambrica-uso-seco-o-humedo-philips-1030-dimm-_JM#position=13&type=item&tracking_id=470094d0-4d52-45da-a16c-f3f7aac4747d,NA,NA,NA,NA,NA,#464681320,NA
14, Afeitadora Eléctrica Cooltec Braun Ct4s Para Piel Sensible ,455,499,108,45,18 cuotas,25.28,NA,Envío a todo el país,NA,NA,4,10,http://perfil.mercadolibre.com.uy/MVDSPORT,https://articulo.mercadolibre.com.uy/MLU-445033896-afeitadora-de-hombre-recargable-barba-bigote-mvdsport-_JM#position=14&type=item&tracking_id=470094d0-4d52-45da-a16c-f3f7aac4747d,5,3,0,1,1,#445033896,NA
15, Afeitadora De Hombre Recargable Barba Bigote Mvdsport ,329,375,21,3,18 cuotas,677.37,NA,Envío a todo el país,NA,NA,4.8,5,http://perfil.mercadolibre.com.uy/PHILIPS_TIENDAOFICIAL?brandId=173,https://articulo.mercadolibre.com.uy/MLU-444959858-afeitadora-electrica-philips-de-8-movimientos-s903112-_JM#position=15&type=item&tracking_id=470094d0-4d52-45da-a16c-f3f7aac4747d,4,1,0,0,0,#444959858,Philips
16, Afeitadora Electrica Philips De 8 Movimientos S9031/12 ,69,NA,24,6,18 cuotas,142.06,NA,Envío a todo el país,NA,NA,4,3,http://perfil.mercadolibre.com.uy/PHILIPS_TIENDAOFICIAL?brandId=173,https://articulo.mercadolibre.com.uy/MLU-464523908-afeitadora-y-recortadora-philips-one-blade-qp252110-_JM#position=16&type=item&tracking_id=470094d0-4d52-45da-a16c-f3f7aac4747d,2,0,0,1,0,#464523908,NA
17, Afeitadora Y Recortadora Philips One Blade Qp2521/10 ,99,NA,19,2,18 cuotas,203.83,NA,Envío a todo el país,NA,NA,5,2,http://perfil.mercadolibre.com.uy/PHILIPS_TIENDAOFICIAL?brandId=173,https://articulo.mercadolibre.com.uy/MLU-464308433-afeitadora-y-recortadora-philips-one-blade-pro-qp651020-_JM#position=17&type=item&tracking_id=470094d0-4d52-45da-a16c-f3f7aac4747d,2,0,0,0,0,#464308433,NA
18, Recortadora Eléctrica Braun Mgk3042 Para Barba Pelo Y Cuerpo ,120,NA,18,19,18 cuotas,247.07,NA,Envío gratis a todo el país,NA,NA,4.8,5,http://perfil.mercadolibre.com.uy/BRANDLINK?brandId=539,https://articulo.mercadolibre.com.uy/MLU-462071079-afeitadora-electrica-braun-series-3-310s-_JM#position=18&type=item&tracking_id=470094d0-4d52-45da-a16c-f3f7aac4747d,4,1,0,0,0,#462071079,Braun
19, Afeitadora Y Recortadora Philips One Blade Pro Qp6510/20 ,61,NA,54,90,18 cuotas,125.59,NA,Envío a todo el país,NA,NA,4.6,7,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-448614028-afeitadora-recortador-philips-oneblade-seco-humedo-2521-dimm-_JM#position=19&type=item&tracking_id=470094d0-4d52-45da-a16c-f3f7aac4747d,6,0,0,1,0,#448614028,NA
20, Afeitadora Eléctrica Braun Series 3 310s ,1390,NA,8,148,18 cuotas,77.22,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MVDSPORT,https://articulo.mercadolibre.com.uy/MLU-454215530-maquina-afeitadora-inalambrica-de-barba-pelo-nariz-mvd-sport-_JM#position=20&type=item&tracking_id=470094d0-4d52-45da-a16c-f3f7aac4747d,NA,NA,NA,NA,NA,#454215530,Pritech
21, Afeitadora Recortador Philips Oneblade Seco Humedo 2521 Dimm ,65,NA,21,13,18 cuotas,133.83,NA,Envío a todo el país,NA,NA,4,3,http://perfil.mercadolibre.com.uy/PHILIPS_TIENDAOFICIAL?brandId=173,https://articulo.mercadolibre.com.uy/MLU-456182379-afeitadora-recargable-philips-uso-en-seco-y-humedo-s107004-_JM#position=21&type=item&tracking_id=470094d0-4d52-45da-a16c-f3f7aac4747d,2,0,0,1,0,#456182379,NA
22, Máquina Afeitadora Inalámbrica De Barba Pelo Nariz Mvd Sport ,29,49,17,9982,18 cuotas,59.71,NA,Envío a todo el país,NA,NA,4.5,2,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-461176807-afeitadora-corporal-philips-bg105-peine-de-3mm-pila-loi-_JM#position=22&type=item&tracking_id=470094d0-4d52-45da-a16c-f3f7aac4747d,1,1,0,0,0,#461176807,NA
23, Afeitadora Recargable Philips Uso En Seco Y Humedo S1070/04 ,67,NA,8,991,18 cuotas,137.95,NA,Envío a todo el país,NA,NA,3.5,2,http://perfil.mercadolibre.com.uy/BLACKDOGELECTRONICS,https://articulo.mercadolibre.com.uy/MLU-464531966-afeitadora-recortador-philips-oneblade-seco-humedo-gtia-ofic-_JM#position=23&type=item&tracking_id=470094d0-4d52-45da-a16c-f3f7aac4747d,0,1,1,0,0,#464531966,NA
24, Afeitadora Corporal Philips Bg105 + Peine De 3mm + Pila Loi ,499,NA,22,179,18 cuotas,27.72,NA,Entrega a acordar con el vendedor,NA,NA,5,2,http://perfil.mercadolibre.com.uy/MDEOFERTAS.UY,https://articulo.mercadolibre.com.uy/MLU-449726956-maquina-de-cortar-pelo-electrica-happy-king-amarilla-_JM#position=24&type=item&tracking_id=470094d0-4d52-45da-a16c-f3f7aac4747d,2,0,0,0,0,#449726956,NA
25, Afeitadora Recortador Philips Oneblade Seco Humedo Gtia Ofic ,64,79,11,2987,18 cuotas,131.77,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-464595257-afeitadora-electrica-philips-s1070-aquatouch-recargable-loi-_JM#position=25&type=item&tracking_id=470094d0-4d52-45da-a16c-f3f7aac4747d,NA,NA,NA,NA,NA,#464595257,NA
26, Máquina De Cortar Pelo Eléctrica Happy King Amarilla ,59,80,37,NA,18 cuotas,123.51,NA,Envío gratis a todo el país,NA,NA,5,4,http://perfil.mercadolibre.com.uy/GOEX+UY,https://articulo.mercadolibre.com.uy/MLU-454371033-afeitadora-philips-electricas-s1030-seco-y-humedo-goex-_JM#position=26&type=item&tracking_id=470094d0-4d52-45da-a16c-f3f7aac4747d,4,0,0,0,0,#454371033,NA
27, Afeitadora Eléctrica Philips S1070 Aquatouch Recargable Loi ,30,NA,5,45,18 cuotas,61.77,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MERCURY-URUGUAY,https://articulo.mercadolibre.com.uy/MLU-451748982-afeitadora-barbero-corta-pelo-barba-bigote-patillas-taurus-_JM#position=27&type=item&tracking_id=470094d0-4d52-45da-a16c-f3f7aac4747d,NA,NA,NA,NA,NA,#451748982,Taurus
28, Afeitadora Philips Electricas S1030 Seco Y Humedo Goex ,117,139,5,994,18 cuotas,240.89,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-461180977-afeitadora-electrica-philips-s5070-aquatouch-recargable-loi-_JM#position=28&type=item&tracking_id=470094d0-4d52-45da-a16c-f3f7aac4747d,NA,NA,NA,NA,NA,#461180977,NA
29, Afeitadora Barbero Corta Pelo Barba Bigote Patillas Taurus ,29,NA,49,3,18 cuotas,59.71,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-465262160-afeitadora-corporal-masculina-philips-pila-aa-105-futuro21-_JM#position=29&type=item&tracking_id=470094d0-4d52-45da-a16c-f3f7aac4747d,NA,NA,NA,NA,NA,#465262160,NA
30, Afeitadora Eléctrica Philips S5070 Aquatouch Recargable Loi ,49,NA,33,99,18 cuotas,100.89,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-465644389-afeitadora-corporal-inalambrica-philips-recortador-3005-dimm-_JM#position=30&type=item&tracking_id=470094d0-4d52-45da-a16c-f3f7aac4747d,NA,NA,NA,NA,NA,#465644389,NA
31, Afeitadora Corporal Masculina Philips Pila Aa 105 Futuro21 ,190,NA,14,6,18 cuotas,10.56,NA,Envío a todo el país,NA,NA,1,1,http://perfil.mercadolibre.com.uy/MVDSPORT,https://articulo.mercadolibre.com.uy/MLU-453411644-afeitadora-removedor-vello-facial-barba-patillas-mvd-sport-_JM#position=31&type=item&tracking_id=470094d0-4d52-45da-a16c-f3f7aac4747d,0,0,0,0,1,#453411644,NA
32, Afeitadora Corporal Inalambrica Philips Recortador 3005 Dimm ,1178,NA,12,999,18 cuotas,65.44,NA,Envío a todo el país,NA,NA,4,3,http://perfil.mercadolibre.com.uy/PCM+URUGUAY-SA,https://articulo.mercadolibre.com.uy/MLU-464191559-afeitadora-corporal-philips-bg105-hombre-zonas-sensibles-pcm-_JM#position=32&type=item&tracking_id=470094d0-4d52-45da-a16c-f3f7aac4747d,0,3,0,0,0,#464191559,NA
33, Afeitadora Removedor Vello Facial Barba Patillas Mvd Sport ,89,NA,5,999,18 cuotas,183.24,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/PCM+URUGUAY-SA,https://articulo.mercadolibre.com.uy/MLU-464324930-afeitadora-recortadora-philips-oneblade-6510-inalambrica-pcm-_JM#position=33&type=item&tracking_id=470094d0-4d52-45da-a16c-f3f7aac4747d,1,0,0,0,0,#464324930,NA
34, Afeitadora Corporal Philips Bg105 Hombre Zonas Sensibles Pcm ,580,NA,7,93,18 cuotas,32.22,NA,Envío a todo el país,NA,NA,4,1,http://perfil.mercadolibre.com.uy/CENTRALSHOP01,https://articulo.mercadolibre.com.uy/MLU-463651320-afeitadora-inalambrica-rasuradora-en-seco-con-patillero-cs-_JM#position=34&type=item&tracking_id=470094d0-4d52-45da-a16c-f3f7aac4747d,0,1,0,0,0,#463651320,NA
35, Afeitadoras Afeitadora Gama Gsh 880 Trimmer - La Tentación ,1976,NA,220,999,18 cuotas,109.78,NA,Envío a todo el país,NA,NA,4.7,21,http://perfil.mercadolibre.com.uy/PCM+URUGUAY-SA,https://articulo.mercadolibre.com.uy/MLU-444914076-afeitadora-corporal-philips-bg3005-para-hombres-oferta-pcm-_JM#position=35&type=item&tracking_id=470094d0-4d52-45da-a16c-f3f7aac4747d,15,5,1,0,0,#444914076,NA
36, Afeitadora Recortadora Philips Oneblade 6510 Inalambrica Pcm ,59,NA,10,3,18 cuotas,121.47,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.uy/ENCONTRALO.SHOP,https://articulo.mercadolibre.com.uy/MLU-447987405-maquina-afeitadora-inalambrica-remington-protector-cabezal-_JM#position=36&type=item&tracking_id=470094d0-4d52-45da-a16c-f3f7aac4747d,1,0,0,0,0,#447987405,Remington
37, Afeitadora Inalambrica Rasuradora En Seco Con Patillero -cs ,980,NA,6,44,18 cuotas,54.44,NA,Envío gratis a todo el país,NA,NA,4,1,http://perfil.mercadolibre.com.uy/YOVENTAS.COM,https://articulo.mercadolibre.com.uy/MLU-462061034-maquina-de-corte-9en1-profesional-simbo-envio-gratis-_JM#position=37&type=item&tracking_id=470094d0-4d52-45da-a16c-f3f7aac4747d,0,1,0,0,0,#462061034,NA
38, Afeitadora Corporal Philips Bg3005 Para Hombres Oferta Pcm ,400,NA,22,8,18 cuotas,22.22,NA,Entrega a acordar con el vendedor,NA,NA,4,1,http://perfil.mercadolibre.com.uy/YOVENTAS.COM,https://articulo.mercadolibre.com.uy/MLU-450749415-afeitadora-maquina-de-afeitar-rasuradora-portatil-pailipu-pq-_JM#position=38&type=item&tracking_id=470094d0-4d52-45da-a16c-f3f7aac4747d,0,1,0,0,0,#450749415,Pailipu
39, Máquina Afeitadora Inalámbrica Remington + Protector Cabezal ,1688,NA,9,10,18 cuotas,93.78,NA,Envío a todo el país,NA,NA,4.5,2,http://perfil.mercadolibre.com.uy/CIRCUIT+OFERTAS,https://articulo.mercadolibre.com.uy/MLU-455063936-afeitadora-gama-gsh855-sport-circuit-_JM#position=39&type=item&tracking_id=470094d0-4d52-45da-a16c-f3f7aac4747d,1,1,0,0,0,#455063936,GA.MA
40, Máquina De Corte 9en1 Profesional Simbo Envió Gratis!! ,69,NA,7,1000,18 cuotas,142.06,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/ELECTROVENTAS+ONLINE,https://articulo.mercadolibre.com.uy/MLU-461776883-aquatouch-afeitadora-electrica-para-uso-en-seco-y-humedo-_JM#position=40&type=item&tracking_id=470094d0-4d52-45da-a16c-f3f7aac4747d,1,0,0,0,0,#461776883,NA
41, Afeitadora Maquina De Afeitar Rasuradora Portatil Pailipu Pq ,307,NA,11,290,18 cuotas,17.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/CENTRALSHOP01,https://articulo.mercadolibre.com.uy/MLU-458710552-afeitadora-gemei-inalambrica-barba-bigote-central-shop-_JM#position=41&type=item&tracking_id=470094d0-4d52-45da-a16c-f3f7aac4747d,NA,NA,NA,NA,NA,#458710552,Gemei
42, Afeitadora Ga.ma Gsh855 Sport Circuit ,4560,NA,42,999,18 cuotas,253.33,NA,Envío a todo el país,NA,NA,4.7,6,http://perfil.mercadolibre.com.uy/PCM+URUGUAY-SA,https://articulo.mercadolibre.com.uy/MLU-450771300-afeitadora-philips-aquatouch-5070-recargable-gtia-2-anos-pcm-_JM#position=42&type=item&tracking_id=470094d0-4d52-45da-a16c-f3f7aac4747d,4,2,0,0,0,#450771300,NA
43, Aquatouch Afeitadora Eléctrica Para Uso En Seco Y Húmedo ,320,NA,2,4,18 cuotas,658.84,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/BRANDLINK?brandId=539,https://articulo.mercadolibre.com.uy/MLU-463112001-afeitadora-electrica-cooltec-braun-ct4s-para-piel-sensible-_JM#position=43&type=item&tracking_id=470094d0-4d52-45da-a16c-f3f7aac4747d,NA,NA,NA,NA,NA,#463112001,Braun
44, Afeitadora Gemei Inalambrica - Barba - Bigote - Central Shop ,899,999,64,32,18 cuotas,49.94,NA,Envío a todo el país,NA,NA,4.4,7,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-448722135-afeitadora-corporal-xion-masculina-hombres-futuro21-dimm-_JM#position=44&type=item&tracking_id=470094d0-4d52-45da-a16c-f3f7aac4747d,4,2,1,0,0,#448722135,NA
45, Afeitadora Philips Aquatouch 5070 Recargable Gtia 2 Años Pcm ,89,NA,9,97,18 cuotas,183.24,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-450872202-afeitadora-recortador-philips-oneblade-seco-humedo-6510-dimm-_JM#position=45&type=item&tracking_id=470094d0-4d52-45da-a16c-f3f7aac4747d,1,0,0,0,0,#450872202,NA
46, Afeitadora Eléctrica Cooltec Braun Ct4s Para Piel Sensible ,936,NA,25,998,18 cuotas,52.00,NA,Envío a todo el país,NA,NA,5,2,http://perfil.mercadolibre.com.uy/PCM+URUGUAY-SA,https://articulo.mercadolibre.com.uy/MLU-454025047-recortador-de-precision-facial-philips-6391-gtia-2-anos-pcm-_JM#position=46&type=item&tracking_id=470094d0-4d52-45da-a16c-f3f7aac4747d,2,0,0,0,0,#454025047,NA
47, Afeitadora Corporal Xion Masculina Hombres Futuro21 Dimm ,49,64,11,2986,18 cuotas,100.89,NA,Envío a todo el país,NA,NA,4.5,2,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-461182791-afeitadora-corporal-recargable-philips-bg3005-apta-ducha-loi-_JM#position=47&type=item&tracking_id=470094d0-4d52-45da-a16c-f3f7aac4747d,1,1,0,0,0,#461182791,NA
48, Afeitadora Recortador Philips Oneblade Seco Humedo 6510 Dimm ,1810,NA,2,98,18 cuotas,100.56,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMES_STORE?brandId=520,https://articulo.mercadolibre.com.uy/MLU-454247877-maquina-de-afeitar-electrica-inalambrica-recargable-afeitado-_JM#position=48&type=item&tracking_id=470094d0-4d52-45da-a16c-f3f7aac4747d,NA,NA,NA,NA,NA,#454247877,NA
49, Recortador De Precision Facial Philips 6391 Gtia 2 Años Pcm ,940,NA,33,6,18 cuotas,52.22,NA,Envío a todo el país,NA,NA,4,2,http://perfil.mercadolibre.com.uy/URUGUAYKIDS,https://articulo.mercadolibre.com.uy/MLU-447431724-afeitadora-inalambrica-ducha-ml-204-_JM#position=49&type=item&tracking_id=470094d0-4d52-45da-a16c-f3f7aac4747d,0,2,0,0,0,#447431724,NA
50, Afeitadora Corporal Recargable Philips Bg3005 Apta Ducha Loi ,1000,NA,43,12,18 cuotas,55.56,NA,Entrega a acordar con el vendedor,NA,NA,4.5,2,http://perfil.mercadolibre.com.uy/FICO305,https://articulo.mercadolibre.com.uy/MLU-453953354-repuesto-gillette-mach-3-turbo-x12-_JM#position=50&type=item&tracking_id=470094d0-4d52-45da-a16c-f3f7aac4747d,1,1,0,0,0,#453953354,Gillette
51, Afeitadora Eléctrica Braun Series 1 190s ,99,NA,5,2,18 cuotas,203.83,NA,Envío gratis a todo el país,NA,NA,4,1,http://perfil.mercadolibre.com.uy/BRANDLINK?brandId=539,https://articulo.mercadolibre.com.uy/MLU-462075840-afeitadora-electrica-braun-series-1-190s-_JM#position=1&type=item&tracking_id=b9645cb9-7922-47fc-a2e3-6b4746f5ee0a,0,1,0,0,0,#462075840,Braun
52, Afeitadora Philips Electricas S1030 Con + Regalo 408 ,67,NA,14,NA,18 cuotas,137.95,NA,Envío gratis a todo el país,NA,NA,5,3,http://perfil.mercadolibre.com.uy/GOEX+UY,https://articulo.mercadolibre.com.uy/MLU-455783028-afeitadora-philips-electricas-s1030-con-regalo-408-_JM#position=2&type=item&tracking_id=b9645cb9-7922-47fc-a2e3-6b4746f5ee0a,3,0,0,0,0,#455783028,NA
53, Afeitadora Philips Electricas S1070 Recargable Nuevas Goex ,63,86,8,4,18 cuotas,131.75,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/GOEX+UY,https://articulo.mercadolibre.com.uy/MLU-454243809-afeitadora-philips-electricas-s1070-recargable-nuevas-goex-_JM#position=3&type=item&tracking_id=b9645cb9-7922-47fc-a2e3-6b4746f5ee0a,1,0,0,0,0,#454243809,NA
54, Trimer Nariz Oreja Barba Bigote Micro Touch Max Mf Shop ,239,NA,35,2,18 cuotas,13.28,NA,Entrega a acordar con el vendedor,NA,NA,4,5,http://perfil.mercadolibre.com.uy/MFSHOPUY,https://articulo.mercadolibre.com.uy/MLU-455616379-trimer-nariz-oreja-barba-bigote-micro-touch-max-mf-shop-_JM#position=4&type=item&tracking_id=b9645cb9-7922-47fc-a2e3-6b4746f5ee0a,2,2,0,1,0,#455616379,MicroTouch
55, Respuesto Gillete Match 3 Sensitive X 4 Unidades ,538,598,27,24,18 cuotas,29.90,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/EL+T%C3%9ANEL?brandId=157,https://articulo.mercadolibre.com.uy/MLU-459660649-respuesto-gillete-match-3-sensitive-x-4-unidades-_JM#position=5&type=item&tracking_id=b9645cb9-7922-47fc-a2e3-6b4746f5ee0a,NA,NA,NA,NA,NA,#459660649,NA
56, Afeitadora Eléctrica Philips Seco Húmedo S9031 -la Tentación ,375,NA,1,19,18 cuotas,772.08,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LATENTACIONSRL,https://articulo.mercadolibre.com.uy/MLU-447258360-afeitadora-electrica-philips-seco-humedo-s9031-la-tentacion-_JM#position=6&type=item&tracking_id=b9645cb9-7922-47fc-a2e3-6b4746f5ee0a,NA,NA,NA,NA,NA,#447258360,NA
57, Afeitadora Electrica 3 Cabezales Xion Xish4100 Ma ,49,NA,2,99997,18 cuotas,100.89,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FERRESERVI+MACRO,https://articulo.mercadolibre.com.uy/MLU-457107392-afeitadora-electrica-3-cabezales-xion-xish4100-ma-_JM#position=7&type=item&tracking_id=b9645cb9-7922-47fc-a2e3-6b4746f5ee0a,NA,NA,NA,NA,NA,#457107392,NA
58, Afeitadora Recargable Philips Seco Humedo 1030 Futuro21 Dimm ,54,NA,24,98,18 cuotas,111.18,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-464681290-afeitadora-recargable-philips-seco-humedo-1030-futuro21-dimm-_JM#position=8&type=item&tracking_id=b9645cb9-7922-47fc-a2e3-6b4746f5ee0a,1,0,0,0,0,#464681290,NA
59, Gillette Mach 3 X12 ,950,NA,16,4,18 cuotas,52.78,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FICO305,https://articulo.mercadolibre.com.uy/MLU-459389885-gillette-mach-3-x12-_JM#position=9&type=item&tracking_id=b9645cb9-7922-47fc-a2e3-6b4746f5ee0a,NA,NA,NA,NA,NA,#459389885,Gillette
