search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Linha,Modelo,Modelo alfanumérico,Tipo de alimentação,Tipos de cabeças,Tempo de funcionamento,Peso
11, Aparador Barba Barbeador Acabamento Tipo Panasonic Ri01 ,31,NA,"
			
				Novo
			
			
				
					 - 
				
				1777
				vendidos
			
		",(24 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 592
		
		 sem juros
		
	

	
		",92,NA,Envio para todo o país,NA,NA,4.2,136,https://perfil.mercadolivre.com.br/ESPA%C3%87O+VENDASS,https://produto.mercadolivre.com.br/MLB-703435877-aparador-barba-barbeador-acabamento-tipo-panasonic-ri01-_JM#position=11&type=item&tracking_id=073b0642-ab92-4bb2-91a6-eed429c501b1,80,26,19,3,8,#703435877,Importado,Ri01,RI-01,NA,Recarregável,1,Eletrico,NA
12, Barbeador Elétrico Máquina Shaver Kemei Bivolt Recarregável ,43,NA,"
			
				Novo
			
			
				
					 - 
				
				666
				vendidos
			
		",(29 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 733
		
		 sem juros
		
	

	
		",33,NA,Envio para todo o país,NA,NA,4.1,249,https://perfil.mercadolivre.com.br/ARS+NET,https://produto.mercadolivre.com.br/MLB-984457685-barbeador-eletrico-maquina-shaver-kemei-bivolt-recarregavel-_JM#position=12&type=item&tracking_id=073b0642-ab92-4bb2-91a6-eed429c501b1,134,57,28,10,19,#984457685,Kemei,Shaver,RSCW5500,NA,Recarregável,Removíveis,30 MINUTOS,124 g
13, Barbeador Aqua Blue Bivolt Seco E Molhado - Philco ,179,NA,"
			
				Novo
			
			
				
					 - 
				
				154
				vendidos
			
		",(9 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1500
		
		 sem juros
		
	

	
		",00,NA,Frete grátis,NA,NA,4.4,14,https://perfil.mercadolivre.com.br/EDUELETRO+OFICIAL,https://produto.mercadolivre.com.br/MLB-791556267-barbeador-aqua-blue-bivolt-seco-e-molhado-philco-_JM#position=13&type=item&tracking_id=073b0642-ab92-4bb2-91a6-eed429c501b1,9,3,1,0,1,#791556267,Philco,NA,Aqua Blue,NA,NA,NA,NA,NA
14, Lamina Inox Serie 3000 Qg3379 Qg3380 Qg3327 Qg3339 Philips ,55,NA,"
			
				Novo
			
			
				
					 - 
				
				86
				vendidos
			
		",(2 disponíveis),"
	
		
			
		
		10x 
		
			
				R$ 625
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,NA,NA,3.5,2,https://perfil.mercadolivre.com.br/VALTECH+DAVID,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=fO4aqsptmrIT%2BwyRlClx%2BhqbaqGKi4WYzN%2FFHsDKyfAY7pbWJZLPndvkaXVUXXSvJV2FVXiQ5wlbz%2FReQJdu%2FP9sAAi6KsSLDovyOjuRaVnS%2FNyWVBzy5hczqxJVB77pVUhhsYsN6uHoXtwQc1EIsHUGmau0g7Gt6BtVF9XdaWMF3JWInSwaHFCWGJ757Y6GbqPc8ZfeE8bep6pXuiZFaehoMc0F2rlnlBO%2BBgSGDybixKJsowJFWOHk%2FzohtPz%2FjsD88b2UHWYLuqsQQayn%2F5k83wws2fVFg9ZTNjasOejSWvFVVLuyIfDLyqMShyyHDxq3tQaVZIySKh6SjcTCYnyXf1qS9pa6M6fYu44D5IWmqZ3zExfS6uUEQfK2lss66peITmPGpv7gkaWBFno%2FJSuHk6QmnXMQueRPw%2BkczDHchA3mPskR3vqDAJXv068q%2F8ct28ejlRKmjCd8iqYIcoD4vr%2BW8rT1Tt3PS9v6VvXy%2B%2FtwXskI5Cc30M0DhOlKqhaW9D45ntIXTXA39mbt9Jow9S1Cj5xP%2BiQl1xMa1MIEkIlAZr6Dr5SIMUbnuNP2q3Y0VXIs0%2B3c1RpUCHWfQwKjldukokFbosPa6LpH8DM0RhtGS7pf7A7ahHGoWzNnn7QQcF3fz0fJPLmHFeNk8RTQ2j2AxtXUtRS78pXaSODfRPj8%2FVlgeObNVIhymaQeHTxZ8W64NcqGeat9%2FdX1m%2Fi0YG6C1JV%2Biyt85SQgZZzpRRHZ%2Fjq1Igz3qXBqg1m1lBC9Vdud6m%2BJG5TyvY5MGcjHhaQCFPFuZHQFcBIfnvaSBa%2FdQY%2BpQN%2BhWNN70u6qg%2FXtqvXDxrf6cHQo%2FAZhtZJSDo5BrWw6etmzCuyMkYYWg8N77Rq%2BcSf6PATTOoMXzmDTGwDweMp6INVD5i%2FivujzyXopfec1waRKoj4lWcKz6iewCZiKF75mbM63rHRihSafcGKcSVt%2BtwopLijSkSI%2FHVVCAjyrVv9UT7AaJQ9ZPBbKYIcU9T2qPZJux%2Byvsj%2Fj01zTGe74EDmx2cEe5GMswu52VXyHmY2QEISe1E3QcMLJst44uQ6fSJ7Y0K%2BI%2FzGF%2FlxRJeDHZdJaxkkp%2BNXmB1gEuvQfYSTEC8M%2FO1N2Mqlw0aHoCb8VzylOfxskGGnlPwTpkg8U%2FvdIi0FhHfHtxICK73ZHtdiSvwvUA9tKYrahjmIb4xBSjnVk3NaTZ9oUXcUixSyuZasIPdqHDiNPjHlpkzpTozeR5jdyGo2Hmd0ljZ3suCUJB4e5wDGokO36Tg5oLwLOl%2FHVPqpBiW%2FgbICiu%2FdDP6xFlszZsN8kh6IMr32tliDEhUGKWQCH2p%2BpxQ%2FZCE6h2zrYzUmj9HIas%2FzAD%2B4L%2BuQXRuzQ3enUFu5i%2ByFlpwsoPXax9fFyX4kH9kzuD7g%2FZkdHqniP8H%2BuZ%2F%2ByoSJQlo4uSoadOSdTMVL%2Fq9rLCZieKLpBeCQYrOiAGSuXKE6WhkuHqvaFPOSBYP%2FzsWmEh41UypWIUF6TQMYvDOTapdesc6ciix37CMr58Pue5ia7pndyUxof55Kjx6XPTJujrGxg9jZ20llgRqikKfGloKshXhWLx1IsNIw5FjK9RtCf9nu9LY1VNaRkT2u%2FUsoTk6%2FR1Kit6iorE7WEFjgEXvR0YSScpSIeuWrQr94rPHmzdbVcVbbejkWStNVwjAg4kM944UKUWQsIJ4mr%2Fo88JFxW%2FSRwpW3PTNCV5sKRgXY%2FWTtY9wGeiwihoo0ISehz7Tomk7URbJYCKvgI44gd4mYN99GW2kwWhfyeuk1XNKhvX4FTkikPP1MHUv%2FiUFspL6UpQPdckqVm%2BnAl861duwr7wi0rEnCI,NA,NA,NA,NA,NA,#1099515776,Philips,Series 3000,Multigroom QG3379 QG3380 QG3329 QG3339 QG3340 QG3337 QG3330 QG3320 QG3321 QG3327 QG3364 QG3335 QG3331 QG3334,QG3364 QG3379 QG3380 QG3329 QG3339 QG3340 QG3337 QG3330 QG3320 QG3321 QG3327,Recarregável,CORTADORA/APARADORA,ZERO KM,NA
15, Barbeador E Aparador Philips Mg1100/16 2em1 À Prova D'água ,129,NA,"
			
				Novo
			
			
				
					 - 
				
				543
				vendidos
			
		",(179 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1233
		
		 sem juros
		
	

	
		",33,NA,Frete grátis,NA,NA,4.5,32,https://perfil.mercadolivre.com.br/EDUELETRO+OFICIAL,https://produto.mercadolivre.com.br/MLB-822191599-barbeador-e-aparador-philips-mg110016-2em1-prova-dagua-_JM#position=15&type=item&tracking_id=073b0642-ab92-4bb2-91a6-eed429c501b1,22,7,1,1,1,#822191599,Philips,Series 1000,Mg1100/16,MG1100/16,NA,NA,NA,128 g
16, Maquina De Barbear Aparador Elétrico 3 Em 1 Kemei 6558 ,59,NA,"
			
				Novo
			
			
				
					 - 
				
				378
				vendidos
			
		",(17 disponíveis),"
	
		
			
		
		10x 
		
			
				R$ 595
		
		 sem juros
		
	

	
		",95,NA,Envio para todo o país,NA,NA,4.1,31,https://perfil.mercadolivre.com.br/SPRITS2STORE,https://produto.mercadolivre.com.br/MLB-1175859017-maquina-de-barbear-aparador-eletrico-3-em-1-kemei-6558-_JM#position=16&type=item&tracking_id=073b0642-ab92-4bb2-91a6-eed429c501b1,15,10,2,2,2,#1175859017,Kemei,Barbeador/Aparador/Cortador,KM-6558,NA,Elétrica,Removíveis,60 min,NA
17, Barbeador Elétrico Máquina Shaver Kemei Rscw-5500 Bivolt Top ,30,NA,"
			
				Novo
			
			
				
					 - 
				
				153
				vendidos
			
		",(12 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 572
		
		 sem juros
		
	

	
		",72,NA,Envio para todo o país,NA,NA,5.0,4,https://perfil.mercadolivre.com.br/BBS+MAGAZINE,https://produto.mercadolivre.com.br/MLB-1217844292-barbeador-eletrico-maquina-shaver-kemei-rscw-5500-bivolt-top-_JM#position=17&type=item&tracking_id=073b0642-ab92-4bb2-91a6-eed429c501b1,4,0,0,0,0,#1217844292,Kemei,NA,RSCW 5500,NA,Elétrica,NA,30,124 g
18, Barbeador Elétrico Philips Aparador Recarregavél At756/16 ,279,NA,"
			
				Novo
			
			
				
					 - 
				
				669
				vendidos
			
		",(13 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 2325
		
		 sem juros
		
	

	
		",25,NA,Frete grátis,NA,NA,4.6,469,https://perfil.mercadolivre.com.br/EDUELETRO+OFICIAL,https://produto.mercadolivre.com.br/MLB-791555820-barbeador-eletrico-philips-aparador-recarregavel-at75616-_JM#position=18&type=item&tracking_id=073b0642-ab92-4bb2-91a6-eed429c501b1,359,67,24,8,10,#791555820,Philips,3000,AT756/16,AT756/16,Recarregável,NA,60,NA
19, Barbeador Elétrico Maquina De Barbear Recarregável Promoção ,35,NA,"
			
				Novo
			
			
				
					 - 
				
				538
				vendidos
			
		",(462 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 648
		
		 sem juros
		
	

	
		",48,NA,Envio para todo o país,NA,NA,4.4,1567,https://perfil.mercadolivre.com.br/FGK+VENDAS,https://produto.mercadolivre.com.br/MLB-1120276544-barbeador-eletrico-maquina-de-barbear-recarregavel-promoco-_JM#position=19&type=item&tracking_id=073b0642-ab92-4bb2-91a6-eed429c501b1,1074,275,104,44,69,#1120276544,Philips,3 cabeças,QP2510/10,QP2510/10,Recarregável,Removíveis,NA,NA
20, Máquina Barbear Shaver Kemei 3 Em 1 Nariz Barba Pelos Corpo ,41,NA,"
			
				Novo
			
			
				
					 - 
				
				28
				vendidos
			
		",(19 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 759
		
		 sem juros
		
	

	
		",59,NA,Envio para todo o país,NA,NA,4.0,1,https://perfil.mercadolivre.com.br/SEED6756534,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=1iVIZo2Esn3xxHIAjebaLK%2B1dc%2BJ3IznzM2pEz9YmtzheCjWAM8BeSSJSZLNTn7XxjpYAYNiaRb5jwGrkmXWM5JwX0PPr9kBtvK0YZ4iEwyhzRC95IILFTuXq9QB7dLj1%2FLNx%2BkL4TptOf0ZOZBiPoob8f7b0677rY6bZKyd5ytNWDvbpZIRVaQByx5Wn4WhlQef8NOn8aUUbcmnA7epkRu9Rk0LHrHF7h4YKOOXsGe8qoV%2FcYdLl2lwG48wxYfkc%2FXdnFcaGrb3yu39JYtGzvDAkj7VZbCi%2FCcM5EgeSXyF%2F2t1d6Jl5lzOKhV%2FAmJ5Z6Uc8Wo1O1wdZGwDTTHlc3X2fIbX05ovNW2eafG7mD5mYneKrRsIcifSOdqyQKNKdxIBBqirB2iixTQP3Mj%2FiD%2BALNSoy0KewW2hpYgBUiFTMKgfefZHHEW9WQCyVozXAUKPD8XS%2FcbiHwadoFON%2B4bHcM9FdPKJhUaIIZa2zk7ChsnYo6Wx8Kb%2BpwcnbW5BWFCLc8Bbd9%2BKSJ6QVneerdxbSFwKub9DguXpcswkT9T3LbB3NYzd1nvp6Mc7QvnC7SZduGYgqVD%2BjJOLaw%2FFxcgLudtS5eP72MmC4JsQrQ1exasDLxVNSOlXCFCuzBL5zJDAmO%2FCS1Ry1j6SPnKvujEnZV2qlxkLoPYbKtk8yvncse59D5zv92p4OOQXqQRAJlDLolXn4ksiSw7JXDDkkSPnpuhYWHdfPSV%2BFhwEh5V4dvOsZ%2FBPAK3wd6w%2FaPT6eqRSBDuPlsKoy8VWSHi3Q2ocq6r1pbD69mxOVtquwNyM2ghnxMInWPWWQLukMsL1mklYMEO9FQ1KM7omT2KheVZMmquZ8duKobY4HhDFEEd8SSrWq8h96h%2F7qe%2BAWe%2BOUJphdQIZitRYdo1ZZQmhGs7gOyoNz9tk4IwXAYBhzYDoI99NYMzI9RZuJYRncGxwdonK7GrcWdCqtBcXJpeEQ%2BrBemN2TOAHbUXhAFh6TtV1GQDbf%2Fdm%2Ff63t%2B6ZGHqBNZVfpYhxLLcLqE0MATfjkB4tAMWGbzyavOj%2BhMBT9fnfPSQuBHocdMEVo256YIBf6oGND7IdrmFiZuSuUJ%2FSJfNuztoTPG7SqcmdTd2CsQEZFu5N1fnhusIP4xt9PYF1QFu4T76ISWAA8DiZivyxNmlUBfA72U8cfUNhpc1quK%2FQWUGjjE2xDDDffFZPtiYWthEPYk98ZzoIq2A7qHczrHyot4hA%2BownMoFTo%2FNJHf7MLfjPD%2FU7I6HW29W6LDD56zAVOLX4zOqw3hwD7DGo3IRieDVb6pruQrP1BSD1A27qQHOa8%2Bujd1Nu%2BBk8lI3p4a08gtLF%2F800Llde1M4kGb0i%2Byuq1eTRoHfBL3rfH6ShqhhRblKHSPJiMQgU0FdMdrSFG5m1LlE6IBLnERXyukenFgxX639j%2Bo02VX8k7jGASYEBruQmLhDNuwwe3TgJs%2BfarZ6qST3f8ex5RdcYK0vfFHlZmNqeB%2F%2FuGvYg3XNl%2FXYcYRNLcncFmDcH4TIijTRlBhaLKSw7uvnZ6KIqNHp0GxzwIWPlah3kBsw6Kc976k6sUBwx3cu7GAQMkEPBhRPBOhOr%2F7xAQ9JA0eorYE8QOiNm3zoTSYunulRAGCCCvPswJid%2BTJskm4Kstt3IDwBbnPVpAE%2B8Vl5MqeFiiXvHImKoLq%2FsidNKEqkBhVdTv9DEvXPiWFwmZiH8hPhcW8SnW%2BsvzLIEyiCvORsOte%2BmK4BpA%2FV5cpoI4GzXbJPplM5pdppoKDZ9xw6lZPXSAVjUGUZWh8B%2FZ2BN5OTG%2FIJN7HR2y7%2FP%2BeT7Skqo2g9wKxAr3cewao7frEDFSDAyUg%3D%3D,NA,NA,NA,NA,NA,#1295614050,Kemei,Barbeador Elétrico,KM-6776,NA,110/220V,Removíveis,NA,NA
21, Aparador Barbeador Elétrico Kemei 8 Em 1 Multigroom Kit ,89,NA,"
			
				Novo
			
			
				
					 - 
				
				530
				vendidos
			
		",(470 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 859
		
		 sem juros
		
	

	
		",59,NA,Envio para todo o país,NA,NA,4.5,44,https://perfil.mercadolivre.com.br/FGK+VENDAS,https://produto.mercadolivre.com.br/MLB-1115632925-aparador-barbeador-eletrico-kemei-8-em-1-multigroom-kit-_JM#position=21&type=item&tracking_id=073b0642-ab92-4bb2-91a6-eed429c501b1,33,7,0,1,3,#1115632925,Kemei,Multigroom,KM500,NA,Elétrica,Planos,8 horas,NA
22, Kemei Km 1102-shaver Barbeador-máquina De Barbear +garantia! ,95,NA,"
			
				Novo
			
			
				
					 - 
				
				277
				vendidos
			
		",(16 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 797
		
		 sem juros
		
	

	
		",97,NA,Envio para todo o país,NA,NA,4.4,65,https://perfil.mercadolivre.com.br/SISTEMA+NOVO.COM,https://produto.mercadolivre.com.br/MLB-1253942180-kemei-km-1102-shaver-barbeador-maquina-de-barbear-garantia-_JM#position=22&type=item&tracking_id=073b0642-ab92-4bb2-91a6-eed429c501b1,45,12,3,2,3,#1253942180,NA,NA,NA,NA,NA,NA,NA,NA
23, Barbeador Gillette Fusion Proglide 12x S/j ,139,NA,"
			
				Novo
			
			
				
					 - 
				
				176
				vendidos
			
		",(49856 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1158
		
		 sem juros
		
	

	
		",58,NA,Frete grátis,NA,NA,4.7,163,https://perfil.mercadolivre.com.br/COMPRA_TUDO_TDA,https://produto.mercadolivre.com.br/MLB-872360460-barbeador-gillette-fusion-proglide-12x-sj-_JM#position=23&type=item&tracking_id=073b0642-ab92-4bb2-91a6-eed429c501b1,125,30,5,1,2,#872360460,Gillette,Fusion ProGlide,Styler 3 em 1,NA,NA,Movel,aprox 2 horas,NA
24, Maquina Barbeador Kemei Shaver Km-2024 Bivolt Oferta ,65,NA,"
			
				Novo
			
			
				
					 - 
				
				422
				vendidos
			
		",(53 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 631
		
		 sem juros
		
	

	
		",31,NA,Envio para todo o país,NA,NA,4.4,26,https://perfil.mercadolivre.com.br/HAIBRASIL,https://produto.mercadolivre.com.br/MLB-1240923587-maquina-barbeador-kemei-shaver-km-2024-bivolt-oferta-_JM#position=24&type=item&tracking_id=073b0642-ab92-4bb2-91a6-eed429c501b1,17,5,2,1,1,#1240923587,Kemei,maq barbear,KM-2024,NA,NA,Flexíveis,NA,NA
