search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Tipos de cabezales,Cantidad de cabezales,Sistema de afeitado,Tipo de alimentación,Tiempo de funcionamiento,Tiempo de carga,Peso
1229, Maquinilla De Afeitar Eléctrica / Afeitadora Eléctrica Par ,"1,709",NA,"
			
				Nuevo
			
			
		",(100 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 9498
		
		 sin intereses
		
	

	
		",98,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/ENKARGO_MX,https://articulo.mercadolibre.com.mx/MLM-712318005-maquinilla-de-afeitar-electrica-afeitadora-electrica-par-_JM#position=15&type=item&tracking_id=ab148f1a-00d2-4456-8d2e-c0656527f58a,NA,NA,NA,NA,NA,#712318005,PG,NA,130S-1,NA,NA,NA,NA,NA,NA,NA
1230, Afeitadora Eléctrica Rotativa Recargable Remington R-4150 F ,"2,094",NA,"
			
				Nuevo
			
			
		",(100 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 11637
		
		 sin intereses
		
	

	
		",37,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/FOTOMEXIGANGA,https://articulo.mercadolibre.com.mx/MLM-712319136-afeitadora-electrica-rotativa-recargable-remington-r-4150-f-_JM#position=16&type=item&tracking_id=ab148f1a-00d2-4456-8d2e-c0656527f58a,NA,NA,NA,NA,NA,#712319136,Remington Products,Dualtrack-X,R-4150,NA,NA,NA,NA,NA,NA,NA
1231, Braun Cruzer 5 Trimmer / Afeitadora Eléctrica Para Barba Y ,"1,576",NA,"
			
				Nuevo
			
			
		",(100 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 8756
		
		 sin intereses
		
	

	
		",56,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SPORTAMEXIGANGA,https://articulo.mercadolibre.com.mx/MLM-712329360-braun-cruzer-5-trimmer-afeitadora-electrica-para-barba-y-_JM#position=17&type=item&tracking_id=ab148f1a-00d2-4456-8d2e-c0656527f58a,NA,NA,NA,NA,NA,#712329360,Braun,Cruzer 5,CruZer 5 Beard & Head,NA,NA,NA,NA,NA,NA,NA
1232, Afeitadora Vello For Back Body Elctrica Plegable ,402,NA,"
			
				Nuevo
			
			
		",(88 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 2239
		
		 sin intereses
		
	

	
		",39,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CKEYINMX,https://articulo.mercadolibre.com.mx/MLM-712387079-afeitadora-vello-for-back-body-elctrica-plegable-_JM#position=18&type=item&tracking_id=ab148f1a-00d2-4456-8d2e-c0656527f58a,NA,NA,NA,NA,NA,#712387079,Ckeyin,NA,RS009HQ,NA,NA,NA,NA,NA,NA,154 g
1233, Afeitadora Eléctrica Portátil Desmontable De Acero Para Homb ,"1,432",NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	","
	
		
			
		
		18 meses de
		
			
				$ 7956
		
		 sin intereses
		
	

	
		",56,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/TONGUELOVEMX,https://articulo.mercadolibre.com.mx/MLM-712396105-afeitadora-electrica-portatil-desmontable-de-acero-para-homb-_JM#position=19&type=item&tracking_id=ab148f1a-00d2-4456-8d2e-c0656527f58a,NA,NA,NA,NA,NA,#712396105,Xiaomi,NA,DQ203100,NA,NA,NA,NA,NA,NA,NA
1233, Afeitadora Eléctrica Portátil Desmontable De Acero Para Homb ,"1,432",NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	","
	
		
			
		
		18 meses de
		
			
				$ 7956
		
		 sin intereses
		
	

	
		",13,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/TONGUELOVEMX,https://articulo.mercadolibre.com.mx/MLM-712396105-afeitadora-electrica-portatil-desmontable-de-acero-para-homb-_JM#position=19&type=item&tracking_id=ab148f1a-00d2-4456-8d2e-c0656527f58a,NA,NA,NA,NA,NA,#712396105,Xiaomi,NA,DQ203100,NA,NA,NA,NA,NA,NA,NA
1234, Philips Shaver Series 5000 Cabezales De Afeitado Sh50/50 ,700,NA,"
			
			
				
				2
				vendidos
			
		",(2 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 3889
		
		 sin intereses
		
	

	
		",89,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/THE-SHAVING-CO?brandId=705,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=NooR8U6H8HrFW46%2FbYoJ7SfTsVDTB5N8Zp55z8gOx9PRYR0V4%2BaL%2BzSCXIGlaSW6JIBTGBoV2yLAo3BV3l81JPTJl1kfL0uYexcKuf1uj8bJDSzc18wBDJaDZdmVbqsMRIRmjPG85uMlmbIzWRLN%2FBZAx5LEvf3NV5F5I%2FOl42Y%2FS%2F6dPSf8ZX57RxPOdY3S7XRaz6BSpAW9I5Db4ZSrSYoJiGoShi8dvfAvXuSptsrqyaIX%2F8PiR3QqFUwXrhlj%2BxZ8diI79%2FriwwbzmqeSBqMlnlJcbHkmMOTpgyBmJeDQ3mYbGDya1hmC2usj1TFw3qbaue%2F1sHiBTOA2jW6tAQP6y9jDX00hq8jJ6jjMp5xzV35oDdJLYOuFXrwvg9gyC7iIDY2Kz5BW25L0hWHaD7Dn%2FmnQr%2BaYcSnpiBfLHhCilH5wPeBfauxxjfrBG7BZc6szwNm7T4sDV7TnhE0tQPcm3D1Rt6BdFw%2BAjJn%2BN0EMBceEjsOjH4S02q7ewtpfSKOSWE2gZyK3Y8q608GZSeoKdZaa4F2uTvgfSslCZhpCBLxs4wwoaKY316UH93b%2BQaANMc%2F8miibKJdh8HoG8a0rJCfjClgBJh%2BZIBzrDTCf8gyndzzmoSs%2FhdWbiFMdjsswobNNSCrRA7TiC8MsG1mhHGLtqLmuQi9L2I7Ozxa8xadv3RGmRImst9mevdwAacHJyES51lOQX5j7nIn1aGmrH2rE44XCI1G4nF0DOzC%2BJ1tCsvruKxZ8SQgkun0fbwi8uecyITwIOcC4R2kOjkS6b1sRJ6frlGm4sMrESSmo1lauIjAyC4b4gGgIKgi18LW3cpsanrjgqM0DE7P5iOaBnLL920eKatSTTPCApQvvqteXi33CYdSaFAYnPWyCBXlwjhHw9A138POiotQckDxMjOVVZCSnUWoa7EAd5PAlHhviX7BChVciajPcz0Csou3acoRKQ6DXreeihUIR5Kge%2BY43Y3PYtq6tqQ1EPwqi9D6WF2piXpJfpxXnN3dj3q9pGmcYx2Izyuau%2BRUSSHICrSWLUF%2BSXuUXzE6Xda6Q94aSBlw4RFkcRMJjGCoekX8SXsbon2UUXYfvgK9mX04xiMUStY5yI1TlgHpYNRKpmFhhXWQ0aG0gWNXhI0zkqRFiTmbJf23w9p4LcIs6%2B1Ar7M2HBy9s9%2FNAKMwbfqBdtmDqsZHkVlnziqJfAClR2gNQ7a8wMcgH8Iaa0UWwFCfFxCQ%2BVYkN2aDhSN2WZihl%2FxRrOu4EHt9KZam8LjFZ5yEZ2SQu5FPUmFUufqJQ4HMrzVzILLOgWmnZHPdyBDetLtSxyzRECfqMAsOztYo7%2F8e0xkPLQY5y68WJJD2PYaHGVl8DKfyteD1Ud9APVMeBfJRkO8z8BYtxx63Q7jqT7KDfkEMx%2FN%2B5iAZj2%2BIXHo%2FAwbK8aCBpBBGSwaM4gaOMWTQSWrNM29He51AlFAVGd89w7wJKAMF74J%2FKHLoZ0eESvz%2BSDU77rKtnSJOpbVIPJklJoajQlphHPALE%2FdhAKoSaL2hUGbt4vVeEA7LC2jmSsvYHFG3wRt2u%2B6j1ZEPD9TR80xItf3g5wX%2B4k2RgSFPmwy0Lt5F3Bv13MEb3s4s8NIXoWF1ap4HiRY59K816w62uRge9yXEXHvoTl5KkM5CPVuNPdfcnj3QBmcO5SYM2oB0QDW6mVxn7nuhtc0gfuqQvBKodoQu5XztOEB%2F7nj57ypx5jGwHXwOw1Intwycy35TCIX4EaVm2DvLkIxV3HMOIMZxpceGG4c9JG9%2BSGGI%2FpHRqcciB%2BLS%2BBmaYA9OXiiuoSv8YBYYfkWANOvjoPCh3%2Fs8IliPKRWQ1Fe1NYBQTZ1mSmzELAoypwbu3sYAc3V8sh99uRKZzgpKbddCrOCSdGGdDvaL586oDe4i4L4vvCBem78HScOE7n%2BwgbCuD9dLBO6AOLlEM2vbNQ8DVbh3%2FSqlK56mD0ofAinTtQdwR8yCH7wqyPXzidgFyJd7fJVfEOQKW9MUsfOcFk2SqQ9Y%3D,NA,NA,NA,NA,NA,#654414035,Philips,Series 5000,SH50/50,Flexibles,3,GyroFlex 3D,NA,NA,NA,NA
1235, Afeitadora Eléctrica Portátil Desmontable De Acero Para Homb ,"1,419",NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	","
	
		
			
		
		18 meses de
		
			
				$ 7884
		
		 sin intereses
		
	

	
		",84,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/BESTCHOICEMX,https://articulo.mercadolibre.com.mx/MLM-712419939-afeitadora-electrica-portatil-desmontable-de-acero-para-homb-_JM#position=21&type=item&tracking_id=ab148f1a-00d2-4456-8d2e-c0656527f58a,NA,NA,NA,NA,NA,#712419939,ESIDAI,NA,DQ203100,NA,NA,NA,NA,NA,NA,NA
1235, Afeitadora Eléctrica Portátil Desmontable De Acero Para Homb ,"1,419",NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	","
	
		
			
		
		18 meses de
		
			
				$ 7884
		
		 sin intereses
		
	

	
		",06,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/BESTCHOICEMX,https://articulo.mercadolibre.com.mx/MLM-712419939-afeitadora-electrica-portatil-desmontable-de-acero-para-homb-_JM#position=21&type=item&tracking_id=ab148f1a-00d2-4456-8d2e-c0656527f58a,NA,NA,NA,NA,NA,#712419939,ESIDAI,NA,DQ203100,NA,NA,NA,NA,NA,NA,NA
1236, Afeitadora Eléctrica Portátil Desmontable De Acero Para Homb ,"1,432",NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	","
	
		
			
		
		18 meses de
		
			
				$ 7956
		
		 sin intereses
		
	

	
		",56,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/JCTAGMX,https://articulo.mercadolibre.com.mx/MLM-712519044-afeitadora-electrica-portatil-desmontable-de-acero-para-homb-_JM#position=22&type=item&tracking_id=ab148f1a-00d2-4456-8d2e-c0656527f58a,NA,NA,NA,NA,NA,#712519044,Xiaomi,NA,DQ203100,NA,NA,NA,NA,NA,NA,NA
1236, Afeitadora Eléctrica Portátil Desmontable De Acero Para Homb ,"1,432",NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	","
	
		
			
		
		18 meses de
		
			
				$ 7956
		
		 sin intereses
		
	

	
		",13,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/JCTAGMX,https://articulo.mercadolibre.com.mx/MLM-712519044-afeitadora-electrica-portatil-desmontable-de-acero-para-homb-_JM#position=22&type=item&tracking_id=ab148f1a-00d2-4456-8d2e-c0656527f58a,NA,NA,NA,NA,NA,#712519044,Xiaomi,NA,DQ203100,NA,NA,NA,NA,NA,NA,NA
1237, Afeitadora Eléctrica Portátil Desmontable De Acero Para Homb ,"1,432",NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	","
	
		
			
		
		18 meses de
		
			
				$ 7956
		
		 sin intereses
		
	

	
		",56,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/GOLDENPADDYMX,https://articulo.mercadolibre.com.mx/MLM-712541937-afeitadora-electrica-portatil-desmontable-de-acero-para-homb-_JM#position=23&type=item&tracking_id=ab148f1a-00d2-4456-8d2e-c0656527f58a,NA,NA,NA,NA,NA,#712541937,ESIDAI,NA,DQ203100,NA,NA,NA,NA,NA,NA,NA
1237, Afeitadora Eléctrica Portátil Desmontable De Acero Para Homb ,"1,432",NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	","
	
		
			
		
		18 meses de
		
			
				$ 7956
		
		 sin intereses
		
	

	
		",13,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/GOLDENPADDYMX,https://articulo.mercadolibre.com.mx/MLM-712541937-afeitadora-electrica-portatil-desmontable-de-acero-para-homb-_JM#position=23&type=item&tracking_id=ab148f1a-00d2-4456-8d2e-c0656527f58a,NA,NA,NA,NA,NA,#712541937,ESIDAI,NA,DQ203100,NA,NA,NA,NA,NA,NA,NA
1238," Kit De Afeitadora Eléctrica 4 En 1 Para Mujer, Recargable Po ",292,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	","
	
		
			
		
		18 meses de
		
			
				$ 1625
		
		 sin intereses
		
	

	
		",25,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/TOPQUALITYMX,https://articulo.mercadolibre.com.mx/MLM-712557877-kit-de-afeitadora-electrica-4-en-1-para-mujer-recargable-po-_JM#position=24&type=item&tracking_id=ab148f1a-00d2-4456-8d2e-c0656527f58a,NA,NA,NA,NA,NA,#712557877,No Brand,NA,no  model,NA,NA,NA,NA,NA,NA,130 g
1239, Afeitadora Eléctrica Panasonic Arc5 Inalámbrica De 5 Hojas Con Sensor De Afeitado Es-lv65-s Nuevo Envío Gratis ,"4,349",NA,"
			
				Nuevo
			
			
		",(1 disponibles),"
	
		
			
		
		12 meses de
		
			
				$ 42964
		
		 sin intereses
		
	

	
		",64,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/PRODUCTWORLD,https://articulo.mercadolibre.com.mx/MLM-712815979-afeitadora-electrica-panasonic-arc5-inalambrica-de-5-hojas-con-sensor-de-afeitado-es-lv65-s-nuevo-envio-gratis-_JM#position=25&type=item&tracking_id=ab148f1a-00d2-4456-8d2e-c0656527f58a,NA,NA,NA,NA,NA,#712815979,Panasonic,Arc 5,ES-LV65-S,Flexibles,NA,NA,Eléctrica,NA,NA,NA
1240, Protector De Afeitadora Elctrica Para Afeitadora Braun Eva ,156,NA,"
			
				Nuevo
			
			
		",(200 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 869
		
		 sin intereses
		
	

	
		",69,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/EASYBUYMX,https://articulo.mercadolibre.com.mx/MLM-713032393-protector-de-afeitadora-elctrica-para-afeitadora-braun-eva-_JM#position=26&type=item&tracking_id=ab148f1a-00d2-4456-8d2e-c0656527f58a,NA,NA,NA,NA,NA,#713032393,no brand,NA,no model,NA,NA,NA,NA,NA,NA,NA
1241, Afeitadora Elctrica Flyco Fs360eu Que Afeita Los ,387,NA,"
			
				Nuevo
			
			
		",(200 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 2154
		
		 sin intereses
		
	

	
		",54,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/EASYBUYMX,https://articulo.mercadolibre.com.mx/MLM-713043695-afeitadora-elctrica-flyco-fs360eu-que-afeita-los-_JM#position=27&type=item&tracking_id=ab148f1a-00d2-4456-8d2e-c0656527f58a,NA,NA,NA,NA,NA,#713043695,Flyco,NA,no model,NA,NA,NA,NA,NA,NA,NA
1242, Afeitadora Elctrica Flyco Fs370ru Con Cabezas Flotantes 3 ,462,NA,"
			
				Nuevo
			
			
		",(200 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 2572
		
		 sin intereses
		
	

	
		",72,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/EASYBUYMX,https://articulo.mercadolibre.com.mx/MLM-713043715-afeitadora-elctrica-flyco-fs370ru-con-cabezas-flotantes-3-_JM#position=28&type=item&tracking_id=ab148f1a-00d2-4456-8d2e-c0656527f58a,NA,NA,NA,NA,NA,#713043715,Flyco,NA,no model,NA,NA,NA,NA,NA,NA,NA
1243, Afeitadora Elctrica Flyco Fs377eu Recortadora De Barba Con ,757,NA,"
			
				Nuevo
			
			
		",(200 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 4208
		
		 sin intereses
		
	

	
		",08,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/EASYBUYMX,https://articulo.mercadolibre.com.mx/MLM-713043726-afeitadora-elctrica-flyco-fs377eu-recortadora-de-barba-con-_JM#position=29&type=item&tracking_id=ab148f1a-00d2-4456-8d2e-c0656527f58a,NA,NA,NA,NA,NA,#713043726,Flyco,NA,no model,NA,NA,NA,NA,NA,NA,NA
1244, Afeitadora Elctrica Flyco Fs370us Afeitadora Recortadora De ,463,NA,"
			
				Nuevo
			
			
		",(200 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 2575
		
		 sin intereses
		
	

	
		",75,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/EASYBUYMX,https://articulo.mercadolibre.com.mx/MLM-713047015-afeitadora-elctrica-flyco-fs370us-afeitadora-recortadora-de-_JM#position=30&type=item&tracking_id=ab148f1a-00d2-4456-8d2e-c0656527f58a,NA,NA,NA,NA,NA,#713047015,Flyco,NA,no model,NA,NA,NA,NA,NA,NA,330 g
1245, Mquina De Afeitar Elctrica Fs372us Flyco Afeitadora ,463,NA,"
			
				Nuevo
			
			
		",(200 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 2575
		
		 sin intereses
		
	

	
		",75,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/EASYBUYMX,https://articulo.mercadolibre.com.mx/MLM-713047038-mquina-de-afeitar-elctrica-fs372us-flyco-afeitadora-_JM#position=31&type=item&tracking_id=ab148f1a-00d2-4456-8d2e-c0656527f58a,NA,NA,NA,NA,NA,#713047038,Flyco,NA,no model,NA,NA,NA,NA,NA,NA,326 g
1246, Mquina De Afeitar Elctrica Fs302us Flyco Afeitadora ,463,NA,"
			
				Nuevo
			
			
		",(200 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 2575
		
		 sin intereses
		
	

	
		",75,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/EASYBUYMX,https://articulo.mercadolibre.com.mx/MLM-713047065-mquina-de-afeitar-elctrica-fs302us-flyco-afeitadora-_JM#position=32&type=item&tracking_id=ab148f1a-00d2-4456-8d2e-c0656527f58a,NA,NA,NA,NA,NA,#713047065,Flyco,NA,no model,NA,NA,NA,NA,NA,NA,329 g
1247, Afeitadora Eléctrica Flyco Fs377us Recortadora De Barba Con ,864,NA,"
			
				Nuevo
			
			
		",(200 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 4803
		
		 sin intereses
		
	

	
		",03,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/CASAFELIZMX,https://articulo.mercadolibre.com.mx/MLM-713097513-afeitadora-electrica-flyco-fs377us-recortadora-de-barba-con-_JM#position=33&type=item&tracking_id=ab148f1a-00d2-4456-8d2e-c0656527f58a,NA,NA,NA,NA,NA,#713097513,Flyco,NA,FS377US,NA,NA,NA,NA,NA,NA,NA
1248, Marske Men 4 In 1 Afeitadora A Prueba De Agua Elctrica ,670,NA,"
			
				Nuevo
			
			
		",(200 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 3728
		
		 sin intereses
		
	

	
		",28,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/EASYBUYMX,https://articulo.mercadolibre.com.mx/MLM-713123750-marske-men-4-in-1-afeitadora-a-prueba-de-agua-elctrica-_JM#position=34&type=item&tracking_id=ab148f1a-00d2-4456-8d2e-c0656527f58a,NA,NA,NA,NA,NA,#713123750,Marske,NA,no model,NA,NA,NA,NA,NA,NA,NA
1249, Afeitadora Eléctrica Flyco Fs377us Recortadora De Barba Con ,842,NA,"
			
				Nuevo
			
			
		",(200 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 4681
		
		 sin intereses
		
	

	
		",81,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/EASYBUYMX,https://articulo.mercadolibre.com.mx/MLM-713268378-afeitadora-electrica-flyco-fs377us-recortadora-de-barba-con-_JM#position=35&type=item&tracking_id=ab148f1a-00d2-4456-8d2e-c0656527f58a,NA,NA,NA,NA,NA,#713268378,Flyco,NA,No model,NA,NA,NA,NA,NA,NA,NA
1250, Máquina De Afeitar Eléctrica Portátil Afeitadora Portátil Cu ,348,NA,"
			
				Nuevo
			
			
		",(6 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1933
		
		 sin intereses
		
	

	
		",33,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/DODOLORSMX,https://articulo.mercadolibre.com.mx/MLM-713373977-maquina-de-afeitar-electrica-portatil-afeitadora-portatil-cu-_JM#position=36&type=item&tracking_id=ab148f1a-00d2-4456-8d2e-c0656527f58a,NA,NA,NA,NA,NA,#713373977,DODOLORS,NA,ZJZ27200,NA,NA,NA,NA,NA,NA,NA
1251, Xiaomi Enchen Black Stone 3d Afeitadora Eléctrica Cabezales ,404,NA,"
			
				Nuevo
			
			
		",(200 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 2246
		
		 sin intereses
		
	

	
		",46,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/EASYBUYMX,https://articulo.mercadolibre.com.mx/MLM-713508087-xiaomi-enchen-black-stone-3d-afeitadora-electrica-cabezales-_JM#position=37&type=item&tracking_id=ab148f1a-00d2-4456-8d2e-c0656527f58a,NA,NA,NA,NA,NA,#713508087,Xiaomi,NA,No model,NA,NA,NA,NA,NA,NA,NA
1252, Recargable Eléctrico Navaja Portátil Hombre Máquina De Afeit ,426,NA,"
			
				Nuevo
			
			
		",(7 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 2367
		
		 sin intereses
		
	

	
		",67,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/JCTAGMX,https://articulo.mercadolibre.com.mx/MLM-678165846-recargable-electrico-navaja-portatil-hombre-maquina-de-afeit-_JM#position=38&type=item&tracking_id=ab148f1a-00d2-4456-8d2e-c0656527f58a,NA,NA,NA,NA,NA,#678165846,JCTAG,NA,JCTAG,NA,NA,NA,NA,NA,NA,NA
1253, Rasuradora Eléctrica Philips Norelco Senso Touch ,"5,451",NA,"
			
				Nuevo
			
			
		",(100 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 30286
		
		 sin intereses
		
	

	
		",86,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/GALERIASNACK,https://articulo.mercadolibre.com.mx/MLM-556957396-rasuradora-electrica-philips-norelco-senso-touch-_JM#position=39&type=item&tracking_id=ab148f1a-00d2-4456-8d2e-c0656527f58a,NA,NA,NA,NA,NA,#556957396,Philips,Norelco,NA,NA,NA,NA,NA,NA,NA,NA
1254, Philips Norelco Oneblade Reemplazo Blade Body Kit Qp610/80 M ,"1,050",NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(4 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 5833
		
		 sin intereses
		
	

	
		",33,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/DEMARKAZONE,https://articulo.mercadolibre.com.mx/MLM-679728399-philips-norelco-oneblade-reemplazo-blade-body-kit-qp61080-m-_JM#position=40&type=item&tracking_id=ab148f1a-00d2-4456-8d2e-c0656527f58a,NA,NA,NA,NA,NA,#679728399,Philips Norelco,OneBlade,34284,NA,NA,NA,NA,NA,NA,22.6 g
1255, Bakblades Rastrillo Para Espalda ,"1,075",NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(4 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 5972
		
		 sin intereses
		
	

	
		",72,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/DEMARKAZONE,https://articulo.mercadolibre.com.mx/MLM-622983638-bakblades-rastrillo-para-espalda-_JM#position=41&type=item&tracking_id=ab148f1a-00d2-4456-8d2e-c0656527f58a,NA,NA,NA,NA,NA,#622983638,Mangroomer,NA,1016,NA,NA,NA,NA,NA,NA,NA
1256, Rasuradora Remington Recargable Batería De Litio ,610,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(1 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 3389
		
		 sin intereses
		
	

	
		",89,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/AKIRESHOP,https://articulo.mercadolibre.com.mx/MLM-588231088-rasuradora-remington-recargable-bateria-de-litio-_JM#position=42&type=item&tracking_id=ab148f1a-00d2-4456-8d2e-c0656527f58a,NA,NA,NA,NA,NA,#588231088,Remington,Personal,SHAVER PR1240,Flexibles,3,Lift&Cut,Recargable,35 m,8 h,NA
1257, Rasuradora Recargable Remington Con Batería De Litio ,599,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(2 disponibles),"
	
		
			
		
		12 meses de
		
			
				$ 5918
		
		 sin intereses
		
	

	
		",18,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/AKIRESHOP,https://articulo.mercadolibre.com.mx/MLM-588230990-rasuradora-recargable-remington-con-bateria-de-litio-_JM#position=43&type=item&tracking_id=ab148f1a-00d2-4456-8d2e-c0656527f58a,NA,NA,NA,NA,NA,#588230990,Remington,Personal,SHAVER PR1240,Flexibles,3,Lift&Cut,Recargable,35m,8 h,NA
1258, Micro Touch Max Rasuradora Con Luz Led Barba Pecho Abdomen ,160,NA,"
			
				Nuevo
			
			
				
					 - 
				
				46
				vendidos
			
		",(7 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 889
		
		 sin intereses
		
	

	
		",89,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SUPEROFERTASMX,https://articulo.mercadolibre.com.mx/MLM-554008334-micro-touch-max-rasuradora-con-luz-led-barba-pecho-abdomen-_JM#position=44&type=item&tracking_id=ab148f1a-00d2-4456-8d2e-c0656527f58a,NA,NA,NA,NA,NA,#554008334,MicroTouch,NA,Max,Planos,1,Láminas,NA,4 hrs,0 m,NA
1259, Rasuradora Philips Norelco 13pz Recargable Litio 60mn Promo ,548,NA,"
			
				Nuevo
			
			
				
					 - 
				
				175
				vendidos
			
		",(1 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 3044
		
		 sin intereses
		
	

	
		",44,NA,Envío a todo el país,NA,NA,4.8,17,https://perfil.mercadolibre.com.mx/ARAL4004850,https://articulo.mercadolibre.com.mx/MLM-608594484-rasuradora-philips-norelco-13pz-recargable-litio-60mn-promo-_JM#position=45&type=item&tracking_id=ab148f1a-00d2-4456-8d2e-c0656527f58a,13,4,0,0,0,#608594484,Philips,Norlenco,MG3750/60,Planos,3,Láminas,Recargable,60 h,1 m,NA
