seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold
Philips Tienda oficial,http://perfil.mercadolibre.com.uy/PHILIPS_TIENDAOFICIAL?brandId=173,3,3 años vendiendo en Mercado Libre,10019,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,6507,Negativa (0),Neutral (65),Positiva (6442),"Pocitos Nuevo, Montevideo.",NA
TODO ACA,http://perfil.mercadolibre.com.uy/TODO+ACA,3,3 años vendiendo en Mercado Libre,6804,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,4060,Negativa (27),Neutral (48),Positiva (3985),"Centro, Montevideo.",NA
LOi Tienda oficial,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,14,14 años vendiendo en Mercado Libre,253634,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,290251,Negativa (5123),Neutral (16864),Positiva (268264),"Centro, Montevideo.",NA
ME GUSTAN,http://perfil.mercadolibre.com.uy/ME+GUSTAN,2,2 años vendiendo en Mercado Libre,2553,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,1505,Negativa (12),Neutral (34),Positiva (1459),"Otras, Montevideo.",NA
OFERTAYA UY,http://perfil.mercadolibre.com.uy/OFERTAYA+UY,1,1 año vendiendo en Mercado Libre,3262,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,2399,Negativa (0),Neutral (0),Positiva (2399),"Centro, Montevideo.",NA
FUTUROXXI DIMM,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,13,13 años vendiendo en Mercado Libre,91727,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,77743,Negativa (1152),Neutral (4410),Positiva (72181),"Jacinto Vera, Montevideo.",NA
MUEBLES_WEB,http://perfil.mercadolibre.com.uy/MUEBLES_WEB,8,8 años vendiendo en Mercado Libre,119518,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,66114,Negativa (1255),Neutral (4348),Positiva (60511),"Aguada, Montevideo.",NA
MVDSPORT,http://perfil.mercadolibre.com.uy/MVDSPORT,9,9 años vendiendo en Mercado Libre,88723,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,53313,Negativa (656),Neutral (2571),Positiva (50086),"Buceo, Montevideo.",NA
Braun Tienda oficial,http://perfil.mercadolibre.com.uy/BRANDLINK?brandId=539,1,1 año vendiendo en Mercado Libre,110,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,70,Negativa (0),Neutral (0),Positiva (70),"Carrasco, Montevideo.",NA
BLACKDOGELECTRONICS,http://perfil.mercadolibre.com.uy/BLACKDOGELECTRONICS,5,5 años vendiendo en Mercado Libre,34847,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,28176,Negativa (134),Neutral (1100),Positiva (26942),"Centro, Montevideo.",NA
