seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold
ENCOMENDAMAIS-SP,https://perfil.mercadolivre.com.br/ENCOMENDAMAIS-SP,1,1 ano vendendo no Mercado Livre,2333,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,245,Ruim (7),Regular (7),Bom (231),"Vinhedo, São Paulo.",2333 vendas nos últimos 4 meses
SHOP MIX_ONLINE,https://perfil.mercadolivre.com.br/SHOP+MIX_ONLINE,11,11 anos vendendo no Mercado Livre,3475,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,261,Ruim (12),Regular (11),Bom (238),"São Paulo, São Paulo.",3475 vendas nos últimos 4 meses
PLACECOMPRAS,https://perfil.mercadolivre.com.br/PLACECOMPRAS,1,1 ano vendendo no Mercado Livre,3434,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,381,Ruim (10),Regular (15),Bom (356),"São Paulo, São Paulo.",3434 vendas nos últimos 4 meses
RODOLFOSANTOSMOTTA,https://perfil.mercadolivre.com.br/RODOLFOSANTOSMOTTA,1,1 ano vendendo no Mercado Livre,4985,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,771,Ruim (9),Regular (12),Bom (750),"Jacareí, São Paulo.",4985 vendas nos últimos 4 meses
BREVISTORE,https://perfil.mercadolivre.com.br/BREVISTORE,12,12 anos vendendo no Mercado Livre,8926,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,1037,Ruim (28),Regular (28),Bom (981),"São Paulo, São Paulo.",8926 vendas nos últimos 4 meses
A7NOVIDADES,https://perfil.mercadolivre.com.br/A7NOVIDADES,2,2 anos vendendo no Mercado Livre,7779,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,758,Ruim (19),Regular (19),Bom (720),"São Paulo, São Paulo.",7779 vendas nos últimos 4 meses
VRJ IMPORTS,https://perfil.mercadolivre.com.br/VRJ+IMPORTS,5,5 anos vendendo no Mercado Livre,1329,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,203,Ruim (3),Regular (3),Bom (197),"São José do Rio Preto, São Paulo.",1329 vendas nos últimos 4 meses
POWER ELETRONICOS,https://perfil.mercadolivre.com.br/POWER+ELETRONICOS,2,2 anos vendendo no Mercado Livre,3264,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,395,Ruim (14),Regular (6),Bom (375),"São Paulo, São Paulo.",3264 vendas nos últimos 4 meses
TROPARDI ELETRO,https://perfil.mercadolivre.com.br/TROPARDI+ELETRO,1,1 ano vendendo no Mercado Livre,13170,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,2777,Ruim (100),Regular (71),Bom (2606),"São Paulo, São Paulo.",13170 vendas nos últimos 4 meses
LUCRIMAXTENDNCIAS,https://perfil.mercadolivre.com.br/LUCRIMAXTENDNCIAS,2,2 meses vendendo no Mercado Livre,198,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,1,Ruim (0),Regular (0),Bom (1),"São Paulo, São Paulo.",198 vendas nos últimos 2 meses
SANTOSMOTTAMARIA,https://perfil.mercadolivre.com.br/SANTOSMOTTAMARIA,4,4 meses vendendo no Mercado Livre,778,MercadoLíderÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,103,Ruim (0),Regular (4),Bom (99),"Jacareí, São Paulo.",778 vendas nos últimos 4 meses
123 COMPROU,https://perfil.mercadolivre.com.br/123+COMPROU,9,9 anos vendendo no Mercado Livre,129550,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,11689,Ruim (380),Regular (331),Bom (10978),"Diadema, São Paulo.",129550 vendas nos últimos 4 meses
ALISSONFERREIRAVENCESLAU,https://perfil.mercadolivre.com.br/ALISSONFERREIRAVENCESLAU,1,1 ano vendendo no Mercado Livre,1283,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,178,Ruim (9),Regular (9),Bom (160),"Presidente Prudente, São Paulo.",1283 vendas nos últimos 4 meses
CASA.ELETRONICO,https://perfil.mercadolivre.com.br/CASA.ELETRONICO,1,1 ano vendendo no Mercado Livre,1961,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,173,Ruim (7),Regular (6),Bom (160),"São Paulo, São Paulo.",1961 vendas nos últimos 4 meses
LACORTE IMPORTS,https://perfil.mercadolivre.com.br/LACORTE+IMPORTS,1,1 ano vendendo no Mercado Livre,603,MercadoLíderÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,5,Ruim (0),Regular (0),Bom (5),"Belo Horizonte, Minas Gerais.",603 vendas nos últimos 4 meses
MAGAZINE NOBREAK,https://perfil.mercadolivre.com.br/MAGAZINE+NOBREAK,1,1 ano vendendo no Mercado Livre,9504,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,1950,Ruim (49),Regular (46),Bom (1855),"São Lourenço da Serra, São Paulo.",9504 vendas nos últimos 4 meses
123INBOX,https://perfil.mercadolivre.com.br/123INBOX,10,10 anos vendendo no Mercado Livre,10708,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,1062,Ruim (24),Regular (19),Bom (1019),"São Paulo, São Paulo.",10708 vendas nos últimos 4 meses
ZHANGFENG 2018,https://perfil.mercadolivre.com.br/ZHANGFENG+2018,8,8 meses vendendo no Mercado Livre,5180,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,782,Ruim (21),Regular (9),Bom (752),"São Paulo, São Paulo.",5180 vendas nos últimos 4 meses
DNR IMPORT,https://perfil.mercadolivre.com.br/DNR+IMPORT,11,11 meses vendendo no Mercado Livre,7199,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,713,Ruim (49),Regular (31),Bom (633),"São Paulo, São Paulo.",7199 vendas nos últimos 4 meses
PEDRO PRESENTES,https://perfil.mercadolivre.com.br/PEDRO+PRESENTES,9,9 anos vendendo no Mercado Livre,738,MercadoLíderÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,70,Ruim (1),Regular (2),Bom (67),"São Paulo, São Paulo.",738 vendas nos últimos 4 meses
MEGA EXOPLANET.SHOP,https://perfil.mercadolivre.com.br/MEGA+EXOPLANET.SHOP,1,1 ano vendendo no Mercado Livre,18974,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,3854,Ruim (134),Regular (82),Bom (3638),"São Paulo, São Paulo.",18974 vendas nos últimos 4 meses
RUBIANECMOTTA,https://perfil.mercadolivre.com.br/RUBIANECMOTTA,8,8 meses vendendo no Mercado Livre,1295,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,216,Ruim (6),Regular (3),Bom (207),"Jacareí, São Paulo.",1295 vendas nos últimos 4 meses
CLICOU_TELECOM,https://perfil.mercadolivre.com.br/CLICOU_TELECOM,8,8 anos vendendo no Mercado Livre,2064,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,273,Ruim (18),Regular (9),Bom (246),"Belo Horizonte, Minas Gerais.",2064 vendas nos últimos 4 meses
SANBOX-BR,https://perfil.mercadolivre.com.br/SANBOX-BR,3,3 anos vendendo no Mercado Livre,1510,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,163,Ruim (3),Regular (8),Bom (152),"Serra, Espírito Santo.",1510 vendas nos últimos 4 meses
FIXEXPLODE,https://perfil.mercadolivre.com.br/FIXEXPLODE,1,1 ano vendendo no Mercado Livre,24198,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,5002,Ruim (134),Regular (119),Bom (4749),"São Paulo, São Paulo.",24198 vendas nos últimos 4 meses
