search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,color,size,Marca,Modelo,Tipo de casco,Peso,Línea,Tipo
632," Scorpion Exo-r420 Casco De Motocicleta Para Adulto, L ",919.9,NA,0,NA,36 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AKAESCOLOMBIASAS,https://articulo.mercadolibre.com.co/MCO-525107372-scorpion-exo-r420-casco-de-motocicleta-para-adulto-l-_JM,NA,NA,NA,NA,NA,#525107372,NA,NA,Scorpion,NA,Integral,NA,EXO-R420,NA
633, Casco Integral Protección Moto Agv K1 Soleluna Original ,749,NA,0,4,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AOLMOTO,https://articulo.mercadolibre.com.co/MCO-523775515-casco-integral-proteccion-moto-agv-k1-soleluna-original-_JM?searchVariation=40351373538,NA,NA,NA,NA,NA,#523775515,Amarillo,XS,AGV,k1,Integral,NA,K-1,NA
634, Casco De Moto Shoei Gt-air Aerodinamico Sistema De Ventilaci ,3492.533,NA,0,1,12 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/QUEEN.BEE.,https://articulo.mercadolibre.com.co/MCO-515325018-casco-de-moto-shoei-gt-air-aerodinamico-sistema-de-ventilaci-_JM?searchVariation=37915099105,NA,NA,NA,NA,NA,#515325018,Negro,L,Shoei,GT-Air,Integral,NA,NA,NA
635, Casco Moto Integral Abatible Doble Visor Certificado Ich3110 ,114.9,NA,0,400,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/FOXCOL+TIENDA,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=1hcdAn6IbEdc%2BSrHS3thkgUm%2Ff7VNdCEEW575oYrMesiKEMSH1H%2FHQs6iJxLsQYoS%2FEFop%2F%2BaVDhIF05p%2F7koNFIpbLtoFgppoKCHcFWdympPNJJiMFkUiKcldZwTCpMCTur79IwWmgosFJHu8StuH%2FsPtCau8hH8Y1ZgJICU%2BWNTIEZy5IF82qJHriEhU8u1h6a%2FE7K1HB4qFp6Sb28L%2B1vaRMmQWJTDJiLp6Wgy8TkGObHSQ64ItYnYbHH02yFJf0EiamaJntHI4opZoMtRsxFwGVQW5TcQ6kKpzJnuvvw%2BmxwsY8Uxpkmu0jypnh6ED7rglYmPNmUFA8GFeQVOEnA%2BejCpNK%2BKRRI7729b4HMZtA%2BIwy%2BVigW3MjTW819Ukv%2FikpHkKAgSUfbDQVBxBXWgigOOdJU8nuDxDTAwZoA4R%2Fdz64uRheW9a23OFy4itTqp4qmlgVkGY%2B1SR2Ve9BPMUzp9ObkgDAHtDLkcLL92iW5qiIKKGfq0CBnwC%2FvKckd%2BXAUeLpi%2Fsy6E6txtsIDZ0lFDeaBVeHWqKcbe8KgEJrL%2ByXssvaf4x0B8TbwemQgvsPXsa4Zb2bxtNmU6743XAIJZPB4kgBxhGUyZ3jAICyzA0yUOIpiL0HkLVq3IQ%2FjaI7p7YonvPy7nTE5gYgwhsacyNhXRcJFPpXG%2BCHzvuzssstFNgX7zz2JH5iv1fCvgrAbEjfdxrD4YBS8bLwX%2Fy6H9si2vAto6cdKwQfoqhWCGq2JZYg4IONdtXn6elfgBc7Ngk%2Fw%2FmYMrntK%2BCgz9L3smiCoGNh0bqlmx0HlX1hKIljyjqA02Rmf%2FjBSvOzzsrHmwfFwnZMdoQfFbsy%2Bcui643DqoIsoptUKI%2BiLsu5S8uVPK7f9m8cbOLVPW22LdWZ5ahW7M7NqXE0%2BSUfyhWO37dfJP%2F%2Bnmxu50KGR8KZY34szX1u3QhONXZDe578aNdwFhK%2BLNWko82IeSHKhA%2B306JW2l9uDqLkbKUsvM8pbUuvbU1gfbKwvTsbQqacl32nb%2F%2BVMlgB6wdAUX%2BSPdVgpUdU761%2BqRpj%2FPCtunYEvDLSnMKuUkCWumzTcejsyYIgWmIoZk7I4I79NDI27ZrdDEb9KLDkqxciinR%2Bo43PvI%2B8IG07SMEkE4I6GG6mPvrw52wooLoK2NsZi%2FvUytXqhTTLHj2Hzv6fy%2FaCysjKyyRRoIwfq7xT6%2FOh95ue7JvEWZAEUKee6oQcYblb2YSZraLWd06IbETaFHHqZkBs%2BQWVepsmXtZHfwKTjQnf0ut34%2FSssJk0O12NeZ6KRNFz5yTw8yXU%2Fh0N8HiPREGGadqU9OtWLem0L%2Fq380%2FpSRmk3YcuaT8YVWyHRJemxQE5dXVJ0hKkxbRZt%2B8fV3r%2FJTBU39g%2F2jUmhf9PtYGHFL1ux37GLHIH9kBZUD3iwQ932khfMmT%2BVhYpPys01quyMUUumLs4crGBj1Nzzp8Zzi0q8apIT9RGXI%2F%2BC8f8x74ZvlDnaZAz3HxDQZckds7lt2OWhlpmgiHsfGwmAmuqApBqfZOafl%2BejRPiM11TwN74%2BnLzxQyqixY17FBHKVRM6atcne9hoHsf7yM7rSX%2Fs9pkCEOpIdMYgePzvABchXQS7clwfggsCTDXGMoTg4SDl9kjHNOwkIzCukO0ROmxQMmXMsSSBGCHnhaLKDNYB241EWIegJ4vKE%2FEKWUmi4LPrzDcAzRhl1S7IxvmHJynQdj%2BrKAR%2F7q%2FD%2FwziRZUfC6V%2FJnpoNgRjoGFOfwZyImTI2cOkA9E69VuKgEVlPFDJPFl8qpP6BLIZRqh6XGlAba%2FgEtK%2B90HRrhC9Xw4W5g%3D%3D,NA,NA,NA,NA,NA,#508796134,Negro,"S,M,L,XL",ICH,3110,Rebatible,1000 g,NA,NA
636, Gafas Clasicas Moto Casco Vintage Chopper(cafe Racer-harley) ,70,NA,0,2,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/EDINSONCARDENAS,https://articulo.mercadolibre.com.co/MCO-509530957-gafas-clasicas-moto-casco-vintage-choppercafe-racer-harley-_JM?searchVariation=35265524846,NA,NA,NA,NA,NA,#509530957,Plateado,NA,NA,NA,NA,NA,NA,NA
637, Casco Abatible Moto Hjc Rpha-max Evo Blanco ,2040,NA,0,1,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AOLMOTO,https://articulo.mercadolibre.com.co/MCO-522901937-casco-abatible-moto-hjc-rpha-max-evo-blanco-_JM?searchVariation=40121587413,NA,NA,NA,NA,NA,#522901937,Blanco,XL,HJC,RPHA-MAX,Rebatible,NA,NA,NA
638, Gmax Gm11 D/s Sólido De Los Hombres De Casco De La Motocicle ,620.8,NA,0,2,36 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SHOPPRA,https://articulo.mercadolibre.com.co/MCO-486223857-gmax-gm11-ds-solido-de-los-hombres-de-casco-de-la-motocicle-_JM,NA,NA,NA,NA,NA,#486223857,NA,NA,Gmax,GM-11,NA,NA,NA,NA
639," Bolsas Para Cascos Agv, Shoei, Protector Para Cascos De Moto ",25,NA,4,7,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CARLOSRUIZ185,https://articulo.mercadolibre.com.co/MCO-454170643-bolsas-para-cascos-agv-shoei-protector-para-cascos-de-moto-_JM,NA,NA,NA,NA,NA,#454170643,negro o rojo,1,todas,todos,todos,NA,NA,NA
640, Casco Moto Corse Hro 508 Alliance + Obsequio ,169.9,NA,0,40,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AFMPUNTO2,https://articulo.mercadolibre.com.co/MCO-517694555-casco-moto-corse-hro-508-alliance-obsequio-_JM,NA,NA,NA,NA,NA,#517694555,NA,TODAS LAS TALLAS,HRO,NA,Integral,NA,NA,NA
641, Casco De Moto Cara Completa Bell Race Star ,3783.533,NA,0,2,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/QUEEN.BEE.,https://articulo.mercadolibre.com.co/MCO-478130251-casco-de-moto-cara-completa-bell-race-star-_JM,NA,NA,NA,NA,NA,#478130251,NA,NA,Bell,Imppera,Integral,NA,NA,NA
642, Cascos Moto Certificado Ich 3110 Axper + Eco Regalo ,115.9,NA,0,120,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AFMPUNTO2,https://articulo.mercadolibre.com.co/MCO-517716519-cascos-moto-certificado-ich-3110-axper-eco-regalo-_JM,NA,NA,NA,NA,NA,#517716519,"S,M,L,XL",,ICH,3110,Rebatible,1300 g,NA,NA
643, Fox Racing 2017 Casco De Motocicleta De Cross Para ,583.9,NA,0,99,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,https://articulo.mercadolibre.com.co/MCO-492410572-fox-racing-2017-casco-de-motocicleta-de-cross-para-_JM,NA,NA,NA,NA,NA,#492410572,NA,NA,Fox Racing,NA,NA,NA,NA,Cross
644, Hjc Is17 Spark Mc2 Casco De Moto De Cara Completa ,966.9,NA,0,999,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TODOENCARGO-CO,https://articulo.mercadolibre.com.co/MCO-514312204-hjc-is17-spark-mc2-casco-de-moto-de-cara-completa-_JM,NA,NA,NA,NA,NA,#514312204,NA,NA,HJC Helmets,Spark,NA,4.8 lb,IS-17,Integral
645, Casco Integral Moto Hjc Cs15 Safa Negro Mate Rojo ,360,NA,0,4,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AOLMOTO,https://articulo.mercadolibre.com.co/MCO-522871951-casco-integral-moto-hjc-cs15-safa-negro-mate-rojo-_JM?searchVariation=40110443651,NA,NA,NA,NA,NA,#522871951,Negro,"S,M,L,XL",HJC,Safa,Integral,NA,CS-15,NA
646," Casco De Motocicleta Modular Ilm 10 colores, M, Negro Mate ",430.9,NA,0,99,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,https://articulo.mercadolibre.com.co/MCO-489878317-casco-de-motocicleta-modular-ilm-10colores-m-negro-mate-_JM,NA,NA,NA,NA,NA,#489878317,NA,NA,ILM,NA,NA,NA,NA,Rebatible
647, Casco Motocicleta Bell Qualifier Gloss Black Gold Flake Xxl ,782.9,NA,0,15,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/IVICSTOCK,https://articulo.mercadolibre.com.co/MCO-504949591-casco-motocicleta-bell-qualifier-gloss-black-gold-flake-xxl-_JM,NA,NA,NA,NA,NA,#504949591,NA,NA,Bell,Qualifier,NA,NA,NA,NA
648, Mascara Careta Modular Casco Plateado Moto -cafe Racer ,78.99,NA,1,4,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/EDINSONCARDENAS,https://articulo.mercadolibre.com.co/MCO-468515315-mascara-careta-modular-casco-plateado-moto-cafe-racer-_JM?searchVariation=22911076686,NA,NA,NA,NA,NA,#468515315,Plateado,NA,NA,NA,NA,NA,NA,NA
649, Casco Moto Blanco Brillo Shaft 564 Gratis Liq Antiempañante ,219,NA,0,4,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/PUNTOMOTERO,https://articulo.mercadolibre.com.co/MCO-528662843-casco-moto-blanco-brillo-shaft-564-gratis-liq-antiempanante-_JM,NA,NA,NA,NA,NA,#528662843,"S,M",,Shaft,564,Integral,1.45 g,NA,NA
650, Casco Moto Doble Certificado Cross Hro Mx03+ Obsequio ,151.9,NA,9,31,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,5,1,https://perfil.mercadolibre.com.co/AFM.IV,https://articulo.mercadolibre.com.co/MCO-475455437-casco-moto-doble-certificado-cross-hro-mx03-obsequio-_JM,1,0,0,0,0,#475455437,"S,M,L,XL",,HRO,MX-03,Cross,NA,NA,NA
651, Casco De Cuero De Fibra De Vidrio Openface Motocicleta Crg ,668,NA,0,2,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MAUJA.STORE,https://articulo.mercadolibre.com.co/MCO-518458855-casco-de-cuero-de-fibra-de-vidrio-openface-motocicleta-crg-_JM,NA,NA,NA,NA,NA,#518458855,NA,NA,CRG Sports,Open Face MB XL,Rebatible,NA,NA,NA
652, Casco Moto Xtrong ,180,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/OSCARANDRSESPEJOHOYOS,https://articulo.mercadolibre.com.co/MCO-508786577-casco-moto-xtrong-_JM,NA,NA,NA,NA,NA,#508786577,NA,NA,Xtrong,Fresy 832,NA,NA,NA,Integral
653, Casco Integral Protección Moto Ls2 352 Lighter Certificado ,290,NA,0,1,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AOLMOTO,https://articulo.mercadolibre.com.co/MCO-523289348-casco-integral-proteccion-moto-ls2-352-lighter-certificado-_JM?searchVariation=40221153377,NA,NA,NA,NA,NA,#523289348,Naranja,S,LS2,Lighter,Integral,50 g,NA,NA
654, Neca Master Chief Casco De Moto Pequeño ,3060.9,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ITGLOBALSAS,https://articulo.mercadolibre.com.co/MCO-504538514-neca-master-chief-casco-de-moto-pequeno-_JM,NA,NA,NA,NA,NA,#504538514,NA,NA,Neca,NA,Integral,NA,NA,NA
655, Casco Motocicleta Modular Flip Up Dual Visor ,411.9,NA,0,5,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/NIKOMAR2,https://articulo.mercadolibre.com.co/MCO-502059697-casco-motocicleta-modular-flip-up-dual-visor-_JM,NA,NA,NA,NA,NA,#502059697,NA,NA,NA,NA,NA,NA,NA,Rebatible
656, Casco Moto Integral Doble Certificado Shaft 577 + Obsequio ,295.9,NA,0,40,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AFMMOTOS,https://articulo.mercadolibre.com.co/MCO-486325626-casco-moto-integral-doble-certificado-shaft-577-obsequio-_JM,NA,NA,NA,NA,NA,#486325626,"S,M,L,XL",,Shaft,PRO 577,Integral,1.55 g,NA,NA
657, Casco Depredador Para Motociclistas Lx-114 - Cascos Luxor ,685,NA,0,7,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/LUXORHELMETS,https://articulo.mercadolibre.com.co/MCO-504607161-casco-depredador-para-motociclistas-lx-114-cascos-luxor-_JM?searchVariation=33355449235,NA,NA,NA,NA,NA,#504607161,Blanco/Azul,XS - S - M - L - XL - XXL,Cascos Luxor,LX-114,Integral,NA,NA,NA
658, Casco Cerrado Para Motocicleta Hjc Is17 Xs Negro Mate ,949.99,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TIENDA+MALU,https://articulo.mercadolibre.com.co/MCO-510564600-casco-cerrado-para-motocicleta-hjc-is17-xs-negro-mate-_JM,NA,NA,NA,NA,NA,#510564600,NA,NA,HJC Helmets,NA,NA,1 lb,NA,Integral
659, Casco Proteccion Integral Moto Hjc Is17 Lank Rojo Xxl ,739.9,NA,0,4,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AOLMOTO,https://articulo.mercadolibre.com.co/MCO-477155997-casco-proteccion-integral-moto-hjc-is17-lank-rojo-xxl-_JM?searchVariation=35640531533,NA,NA,NA,NA,NA,#477155997,Rojo,XXL,HJC,Is 17,Integral,NA,IS-17,NA
660," Casco De Moto Modular Hjc Is-max Ii (negro Mate, Grande) ",1120.9,NA,0,NA,36 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AKAESCOLOMBIASAS,https://articulo.mercadolibre.com.co/MCO-519868578-casco-de-moto-modular-hjc-is-max-ii-negro-mate-grande-_JM,NA,NA,NA,NA,NA,#519868578,NA,NA,HJC Helmets,NA,Rebatible,NA,NA,NA
661, Casco Para Moto Estilo Alemán Cara Destapada Talla Xl ,235.55,NA,0,4,36 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SIMARO_CO,https://articulo.mercadolibre.com.co/MCO-482656033-casco-para-moto-estilo-aleman-cara-destapada-talla-xl-_JM,NA,NA,NA,NA,NA,#482656033,NA,NA,NA,NA,NA,NA,NA,NA
662, Ls2 Cascos Motos Y Potencias Deportivas Casco Completo Rapid ,490.99,NA,0,12,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TIENDA+MALU,https://articulo.mercadolibre.com.co/MCO-512107858-ls2-cascos-motos-y-potencias-deportivas-casco-completo-rapid-_JM,NA,NA,NA,NA,NA,#512107858,NA,NA,LS2 Helmets,Rapid,Integral,1 lb,Rapid,NA
663, Cascos Ls2 Estroboscópicas Casco De Moto Modular Sólido C ,896.551,NA,0,4,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TU+PEDIDOMAYORISTA,https://articulo.mercadolibre.com.co/MCO-503928945-cascos-ls2-estroboscopicas-casco-de-moto-modular-solido-c-_JM,NA,NA,NA,NA,NA,#503928945,NA,NA,LS2,NA,NA,NA,NA,Integral
664, Casco Moto Mt Blade 2 Oberon M Certificado + Obsequio ,389,NA,0,1,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ADVENTURE+HOUSE,https://articulo.mercadolibre.com.co/MCO-527401610-casco-moto-mt-blade-2-oberon-m-certificado-obsequio-_JM?searchVariation=41221484824,NA,NA,NA,NA,NA,#527401610,Negro-Amarillo Mate,M,MT,BLADE 2 OBERON,Integral,1550 g,NA,NA
665," Simpson Msb15m2 - Casco De Moto (talla M), Color Negro ",1614.9,NA,0,NA,36 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AKAESCOLOMBIASAS,https://articulo.mercadolibre.com.co/MCO-523433793-simpson-msb15m2-casco-de-moto-talla-m-color-negro-_JM,NA,NA,NA,NA,NA,#523433793,NA,NA,Simpson,NA,Rebatible,NA,NA,NA
666, Casco Proteccion Integral Moto Hjc Is17 Ordin Blanco Gris ,739.9,NA,0,2,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AOLMOTO,https://articulo.mercadolibre.com.co/MCO-477155243-casco-proteccion-integral-moto-hjc-is17-ordin-blanco-gris-_JM?searchVariation=25475707585,NA,NA,NA,NA,NA,#477155243,Blanco/Gris,"L,XL",HJC,Is 17,Integral,NA,IS-17,NA
667, Los Niños Jóvenes Offroad Casco Punto De Motocross Atv Moto ,345.1,NA,0,2,36 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SHOPPRA,https://articulo.mercadolibre.com.co/MCO-480805248-los-ninos-jovenes-offroad-casco-punto-de-motocross-atv-moto-_JM,NA,NA,NA,NA,NA,#480805248,NA,NA,NA,NA,NA,NA,NA,Cross
668, Ilm Motocicleta Doble Visera Plegable Modular Casco Integral ,353.8,NA,0,2,36 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SHOPPRA,https://articulo.mercadolibre.com.co/MCO-488784029-ilm-motocicleta-doble-visera-plegable-modular-casco-integral-_JM,NA,NA,NA,NA,NA,#488784029,NA,NA,ILM,NA,NA,NA,NA,NA
669, Yescom Full Face Flip Up Casco De Moto Modular Dot Aprobado ,430.9,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/LATINPORT,https://articulo.mercadolibre.com.co/MCO-491791347-yescom-full-face-flip-up-casco-de-moto-modular-dot-aprobado-_JM,NA,NA,NA,NA,NA,#491791347,NA,NA,Yescom,NA,NA,1 lb,NA,Rebatible
670," Casco De Calle Para Moto Hjc Helmets Marvel Is-17, Unisex, ",1099.652,NA,0,10,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/YARU+MALL,https://articulo.mercadolibre.com.co/MCO-502128129-casco-de-calle-para-moto-hjc-helmets-marvel-is-17-unisex-_JM,NA,NA,NA,NA,NA,#502128129,NA,L,HJC Helmets,594-914,Integral,NA,NA,NA
671, Casco Moto Shox Predator Camuflado Mt Ece Dot Shaft Icon Agv ,248,NA,0,1,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/WWW.MOTOSTOREBOGOTA.COM,https://articulo.mercadolibre.com.co/MCO-522273230-casco-moto-shox-predator-camuflado-mt-ece-dot-shaft-icon-agv-_JM?searchVariation=39945881813,NA,NA,NA,NA,NA,#522273230,Negro-gris camuflado,XL,Shox,NA,Integral,NA,NA,NA
672, Hjc Fg-17 Flutura De Cara Completa De Casco De Motocicleta ( ,1075.9,NA,0,2,36 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SHOPPRA,https://articulo.mercadolibre.com.co/MCO-486771910-hjc-fg-17-flutura-de-cara-completa-de-casco-de-motocicleta--_JM,NA,NA,NA,NA,NA,#486771910,NA,NA,HJC,Flutura,NA,NA,FG-17,Integral
673, Vega Vintage Casco De La Motocicleta Para Los Hombres Y Las ,296.1,NA,0,2,36 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SHOPPRA,https://articulo.mercadolibre.com.co/MCO-484345222-vega-vintage-casco-de-la-motocicleta-para-los-hombres-y-las-_JM,NA,NA,NA,NA,NA,#484345222,NA,NA,Vega,NA,NA,NA,NA,NA
674, Casco Motocicleta Policía Oficial Con Visor Cuero Patente Ne ,1370.9,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/LATINPORT,https://articulo.mercadolibre.com.co/MCO-472512955-casco-motocicleta-policia-oficial-con-visor-cuero-patente-ne-_JM,NA,NA,NA,NA,NA,#472512955,NA,NA,Intapol,NA,NA,1 lb,NA,Rebatible
675, Ls2 Helmets Rebelión Unisex-adulto Mitad Casco Casco De Moto ,856.5,NA,0,2,36 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SHOPPRA,https://articulo.mercadolibre.com.co/MCO-485488703-ls2-helmets-rebelion-unisex-adulto-mitad-casco-casco-de-moto-_JM,NA,NA,NA,NA,NA,#485488703,NA,NA,LS2 Helmets,NA,NA,NA,NA,NA
676, Casco Depredador Para Motociclistas Lx-150 / Cascos Luxor ,700,NA,0,7,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/LUXORHELMETS,https://articulo.mercadolibre.com.co/MCO-505471081-casco-depredador-para-motociclistas-lx-150-cascos-luxor-_JM,NA,NA,NA,NA,NA,#505471081,NA,XS - S - M - L - XL - XXL,Cascos Luxor,LX 150,Integral,NA,NA,NA
677, Surewo Motocicleta Casco Barbilla Montaje Compatible Gopr ,86.9,NA,0,5,12 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AKARGO+COLOMBIA,https://articulo.mercadolibre.com.co/MCO-506645274-surewo-motocicleta-casco-barbilla-montaje-compatible-gopr-_JM,NA,NA,NA,NA,NA,#506645274,NA,NA,NA,NA,NA,0.3 lb,NA,Integral
678," Ilm 10 colores Motocicleta Flip Up Casco Modular Dot, S, ",446.9,NA,0,99,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,https://articulo.mercadolibre.com.co/MCO-489878248-ilm-10colores-motocicleta-flip-up-casco-modular-dot-s-_JM,NA,NA,NA,NA,NA,#489878248,NA,NA,ILM,NA,NA,NA,NA,Rebatible
679, Casco Cascos Nenki Nk-856 Integrales De Motocicleta ,556.533,NA,0,2,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/QUEEN.BEE.,https://articulo.mercadolibre.com.co/MCO-499508588-casco-cascos-nenki-nk-856-integrales-de-motocicleta-_JM,NA,NA,NA,NA,NA,#499508588,NA,NA,Nenki,Imppera,Integral,NA,NA,NA
680, Casco Proteccion Integral Moto Hjc Cs15 Space Negro-naranja ,360,NA,0,4,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AOLMOTO,https://articulo.mercadolibre.com.co/MCO-522876186-casco-proteccion-integral-moto-hjc-cs15-space-negro-naranja-_JM?searchVariation=40111679738,NA,NA,NA,NA,NA,#522876186,Negro,"S,M,L,XL",HJC,Space,Integral,NA,CS-15,NA
681, Casco Depredador Para Motociclistas Lx-126 / Cascos Luxor ,765,NA,0,7,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/LUXORHELMETS,https://articulo.mercadolibre.com.co/MCO-504863152-casco-depredador-para-motociclistas-lx-126-cascos-luxor-_JM,NA,NA,NA,NA,NA,#504863152,NA,XS - S - M - L,Cascos Luxor,LX-126,Integral,NA,NA,NA
682, Casco Moto Doble Certificado Integral Shaft 530 + Obsequio ,250,NA,2,38,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AFMMOTOS,https://articulo.mercadolibre.com.co/MCO-477146321-casco-moto-doble-certificado-integral-shaft-530-obsequio-_JM,NA,NA,NA,NA,NA,#477146321,"S,M,L,XL",,Shaft,530,Integral,1.45 g,NA,NA
