search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Modelo alfanumérico,Formato
11, Audifonos Bluetooth Mano Libres Inalambrico Bestsin Original ,69,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2274
				vendidos
			
		",(260 disponibles),"
	
		
			
		
		12 meses de
		
			
				$ 682
		
		 sin intereses
		
	

	
		",82,NA,Llega mañana,Devolución gratis,Tienes 30 días desde que lo recibes,3.2,12,https://perfil.mercadolibre.com.mx/IMPORTADORA.ALEX,https://articulo.mercadolibre.com.mx/MLM-663866833-audifonos-bluetooth-manos-libres-con-iman-sport-magneticos-_JM?searchVariation=32777379783,3,3,2,1,3,#663866833,Sport,Bluetooth,Sport_iman,M-010,In-ear
12, Audífonos Bluetooth Inalámbricos Estereo AirPods + Estuche ,199,NA,"
			
				Nuevo
			
			
				
					 - 
				
				919
				vendidos
			
		",(292 disponibles),"
	
		
			
		
		12 meses de
		
			
				$ 1966
		
		 sin intereses
		
	

	
		",66,NA,Llega mañana,Devolución gratis,Tienes 30 días desde que lo recibes,3.3,21,https://perfil.mercadolibre.com.mx/SOLUCIONESALTHEA,https://articulo.mercadolibre.com.mx/MLM-667079139-audifonos-bluetooth-inalambricos-estereo-airpods-con-estuche-_JM?searchVariation=33580995695,7,4,3,2,5,#667079139,TWS,Audífonos Bluetooth,i7s,NA,In-ear
13, Audifonos Bluetooth 5.0 I7s Tws Tipo AirPods Pop Up ,269,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2473
				vendidos
			
		",(483 disponibles),"
	
		
			
		
		12 meses de
		
			
				$ 2657
		
		 sin intereses
		
	

	
		",57,NA,Llega gratis mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4.1,60,https://perfil.mercadolibre.com.mx/MR.UPSALES,https://articulo.mercadolibre.com.mx/MLM-665356831-audifonos-inalambricos-bluetooth-i7s-estuche-cargador-envio-_JM?searchVariation=33187620367,31,17,3,3,6,#665356831,Universal,Wear,i7s,i7s,In-ear
14, Audifono Diadema Bluetooth Aux Sd Manos Libres ,319,NA,"
			
				Nuevo
			
			
				
					 - 
				
				685
				vendidos
			
		",(11 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1772
		
		 sin intereses
		
	

	
		",72,NA,Llega gratis mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4.3,21,https://perfil.mercadolibre.com.mx/MALU8988452,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=fFe6j07wat5bWskG2fx1sKRYi1VTyWpPCjKMTQ7MsssRrpQ4%2F6gnsfzKjY8UtlKa0lgg7mLDYDuyNjbFx6skrSU6d%2B8nqyxxaA9HkGcLXi1WAJh8NdPzOggixKyjdu%2B%2FRfx5ewvBA3PpLaktJ3bblnQPIKZAalB7nvyCWhoO9is7D%2FixTdxokFkdJkOdKhhNd2N7GjC7g3vwlk%2BxJZeEODpT5t5pYgPHHsE5Uj88DyLrYUjExCrHSmDp7SS7%2BYkDCXD5XHd34S%2Fa0FTBmaXMmHyTYzpPj5Q%2BNQj8Bmdh1o3V4ZgrsDw58x%2FmlnIR7XCFj3fZADy7i2K74gcM0vNcmpGQdL1anlLI0jYD7nykoaVxjNZrC0g%2BOB%2F7gsljWewfUJxaQ58w5zsI9nM94dBcJcM3qWNkgY2Ds2nJNV753R4JeObjdGv0c7hM6diiS3Yrf84GKi0iDjxlJKUJZ%2B8ziiY5zZvwnTZhsBbDTBjqhXKBjRMi%2BJg%2F7K35rK%2FVdcUAh3tbrYA3LIcSfOASLhZRLQv0d1SHCz5g1kzQsVhNohmg4x6PIh1%2B4ki7Y7zjn8%2F4V4hUj0wx2sjijlQN1y5Mzm2nkL6DwiWnRYyERlwDQjYvdQSUigo9eh3pI%2BjISwYijRAI6kSB5IFPvzTnguwCp84f8gf86%2FoEAh492oVmFCtsdr%2BzT2LsnJ4CBurUATKYUm2TGhC6sa3ey42pzDy6nebrA8BpdJ%2F9xQroASlAObJ676o4peY%2FMU4lf5AGqwUGETeAK4mRhvIrsT%2FiQUjyjHOGo0rt%2FKBa5IFBU7MjqFVEGhZRS3IxigDDbhBIMQAqOF1xTob3htgwB1IgbUWih5vO7SDcgTTd7VYanvLvGUIXOR%2FdD6VCP5G5dx1jVlu7m1D9%2F44Oyn3NnwrqylqqQaWomeLqNBjdBvBuryi4EDS1x%2FOIOXQdrZDIzUIrCRKannzBpfQU5%2B5IaHqVvDOKglxQCTLB7wvxRfmId%2FjQrHnV%2BnMT12zcbQ9OQ4kqqp6Ay2oxyVmO0tOSPGJxLT96sr1ma3Aj2%2FXyrvgC%2BZQ8an9FoHZSGuRDmOPw4vbjygFS7qGdg9Oq50YtCBPkeRrb4XUqIXI2I%2BMAm6lMu3jrKqmUVC9BwVW9ioLg7n3Et4p%2FDBbSAnVA6HZaIibfjXNar9VBDFKnwTUkij0Cs4PMTzen5IaVbGr8t9VTWwV0LGyrZdAFFdn4Ljx3gH%2FlCrSgRwhkr0teyZPXp0qtzolbiMeTbp7Fh2PyttzkUl8aBw4%2Fu6yB%2BnuQ%2FlyWkTbIx%2BkeFbdcjAwUeW7HX%2BB5LL%2By%2FMhANJDT1O3zqmz1OTE9X6vA9%2Ba3mdaXxMZqey4hH74SVw832OYqCNxf2tNhUsLQbTNtrjkfocBJvUZZnKBaKdJgLrPPE1m2Y6MrFHeJUAZADcCPI8gVCM%2F0QNm04t5qLlOpsqKdERhEEqOtjx2idixAwNbsGUGQ5wVIf%2FXR0WKCvcXv%2FwxDkh%2BVPqnV11Ohcxwg0OGWf8ALHbGR6JPC0IYcXYvaHAmddcjBL2gWDVqd9w4fQOoupzXso%2Br6lF7RBG4qq26aP9ScyiYJb4iEVlr9TVQn83T%2FBAwQszClGHvPga0AZYOK%2BbA2q6fgX%2BPwFsghUmJEzrlHcAp6FxfUjfM0xAoHH4wVXXAQZnGSqOwrl5tYaQIoipKc1A5wjt5f46zW%2F2lClLI94tXZSaU%3D,15,2,0,3,1,#646934892,Ridgeway,BLUETOOTH,P.47,p47,Headset
15, Audifonos Bluetooth Inalambrios Magneticos Manos Libres ,57,NA,"
			
				Nuevo
			
			
				
					 - 
				
				13503
				vendidos
			
		",(241 disponibles),"
	
		
			
		
		12 meses de
		
			
				$ 563
		
		 sin intereses
		
	

	
		",63,NA,Llega mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4.4,142,https://perfil.mercadolibre.com.mx/EZSHOP.MX,https://articulo.mercadolibre.com.mx/MLM-591375705-audifono-bluetooth-m165-selfie-audifono-auxiliar-gratis-_JM?searchVariation=24022257043,95,27,7,5,8,#591375705,Universal,Bluetooth,M165,M165,In-ear
16, Audifonos Manos Libres Bluetooth 5.0 Touch Con Base Carga ,861,"1,077","
			
				Nuevo
			
			
				
					 - 
				
				2729
				vendidos
			
		",(270 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 4787
		
		 sin intereses
		
	

	
		",87,NA,Llega gratis mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4.7,123,https://perfil.mercadolibre.com.mx/AXLOIEFFCN,https://articulo.mercadolibre.com.mx/MLM-656084046-auriculares-de-bluetooth-manos-libres-base-de-carga-x9-azul-_JM,98,20,2,1,1,#656084046,Arbily,NA,X9,NA,NA
17, Audifonos Manos Libre Bluetooth Mp3 Fm Micro Sd Auxiliar ,815,"1,045","
			
				Nuevo
			
			
				
					 - 
				
				657
				vendidos
			
		",(56 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 4528
		
		 sin intereses
		
	

	
		",28,NA,Llega gratis mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,31,https://perfil.mercadolibre.com.mx/AXLOIEFFCN,https://articulo.mercadolibre.com.mx/MLM-659639413-audifonos-bluetooth-tws-i7-manos-libres-deportes-portatil-_JM,22,5,2,1,1,#659639413,Arbily,Audio Bluetooth,TWS-I7,AR,Ear-Buds
18, Audífonos Bluetooth Select Sound Tipo Dj Radio Fm Bth024 ,173,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1302
				vendidos
			
		",(58 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 964
		
		 sin intereses
		
	

	
		",64,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,3.8,16,https://perfil.mercadolibre.com.mx/TECNOLOG%C3%8DA+GIPEL,https://articulo.mercadolibre.com.mx/MLM-638917112-audifonos-i7s-tws-airpod-hd-bluetooth-manos-libres-estuche-_JM?searchVariation=29786431708,8,2,3,0,3,#638917112,Universal,Audio Bluetooth,i7S TWS,i7s,In-ear
19, Audifonos I7s Tws Airpod Hd Bluetooth Manos Libres + Estuche ,379,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3454
				vendidos
			
		",(79 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 2106
		
		 sin intereses
		
	

	
		",06,NA,Llega gratis mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4.9,112,https://perfil.mercadolibre.com.mx/ASSISCELL+TLAX,https://articulo.mercadolibre.com.mx/MLM-630975352-audifonos-manos-libre-bluetooth-mp3-fm-micro-sd-auxiliar-_JM?searchVariation=24894174005,97,15,0,0,0,#630975352,M TOP,Audifonos Bluetooth,SH11,AUT070,Headset
20, Mini Auriculares I7s Tws Tipo AirPods Bluetooth Audifonos ,249,NA,"
			
				Nuevo
			
			
				
					 - 
				
				398
				vendidos
			
		",(35 disponibles),"
	
		
			
		
		12 meses de
		
			
				$ 2460
		
		 sin intereses
		
	

	
		",60,NA,Llega gratis mañana,Devolución gratis,Tienes 30 días desde que lo recibes,3.2,9,https://perfil.mercadolibre.com.mx/VEROS38,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=E1UORq52LdCt94JMfDBKfC0ahvLv6pyJEXWFE2%2BZ4G%2BQFbw8Is1Y9iIFbMs5UbB%2F6PpGpG%2FAYBq%2BjYNZ%2BfGI3aLtVJEAyrwiZ7RuzkMlM2tiLjbvBX3vjuAIdAtujePcd6St3O3pkgDo2a1atN5FynCHTzdWLzUreO3yOUabuWBTuyF3Q9ihNE%2BCP3GVUlfycrQmCRJzGS2%2B3kJmqGaAIoflXkt1qa7bkOyP1dWZViK3spp6A%2F9fML3L7gsu27bIVueoagLJ%2BzbWwdP0tc4IidBKco8p0m7RQ7sb%2FsdYPPp7edBNnJAjSpB53Q5QEIEpbd07fDUvH1NaNoK%2BGkSuwdiioGa4dVJNS1o2Kf2M4YY%2Fd27DSKbzSssf0yACdiYdzX7rkzhE%2F0P66wVQ93m8IjIZAwDZ0ETlsk%2FySiz0kN0PKd8XMph%2F2ZqCuCG%2FI1S%2BvJnZaJb2BE4%2FUBR0cNy1o9jEVozlMvkV3DXrGnK%2BrObCacMm7vlQHfPgvuurOjYuSrAHk%2Bz7LG%2B0LzqkZ0QxHZB6wZpo0UO%2B8UKbeIhwexPYslmDhhtWRFIejyoT7Nqr1RyGjtZ7uy48RpTsS5NvYYmCh2F0%2Bb6iZMAklxreWFhGJP5YjJCb0HrtkwI7CVBP7507xOgrIg%2BrDy5bQ1zvkwtXDiIsnMCPmkzD9c71p9SXKZNBJNkFpeIbAWYLoP0%2FKk7tbmuppJ%2BfJqGqks0v7vx8sy%2B%2BHDpkRbnBCcDysPAYK%2FjGHryzyPtrmUPuvlks33T%2B%2FA7X0yAPliavHA%2BZ%2ByI%2BoeZbMC1%2F6av6I4fMkax8p6KrPd43KZRxu6XYtNM4GA4Gl26cQy%2BfHazKakMnTGEzN0HUglKf9u9%2BKYE2npcg8yiD%2BdSRhPSNDc8phlu40XbRp1xH3YzaYjier9aZN6bXOQ9xO9FxL7HsKtaGL0S8BraVRKfHhZKYGStapHIXQOGiJffVW8M42ZNSTloMH6JCddS2SeM5FK4DA0XQLG7hG2jY8McMpEl9iZ9O9%2Bi8i%2FA3dE6dpvLVIV71H5DpQgVcHwN%2Bgh87gLix%2BEv0F5P%2Bhkod2SWY6x1%2B0CacFnODu3sKiIbOpnWI7UITA67RLdKPLevKC3dCmqj2Xz9TXJ27lcsfnYX4s6oPiLaohc3pYlV1FCGn%2BG51oUZ6qTKQqVkz%2Fk%2BwEPoBgVlT6YQDbmngIf5qg0xNK34JinaN8LFTiEc0qbDqUxSqKsmM1%2FBIjvzMVYuU4%2B5Okks1%2BxDDoPEWqnToxhEGIC7bHGBXkq%2FU1LnfkUuSc5qBu635QoVICoKvNpdKnd4WeLIH6PgBxumPBTE%2B4C1xBGsjXYS1nhNZBz45gXt0Ygkq9hB8EpGI0uLySN0ShBXXEET%2FINjgNzM%2FkWAbU7zSQcNVbGRNYKg389cXM4I3GFY1KGOSVpvhZGv0DSLjhaDcfOZUu8DP7vIYoW6IQ%2BY4cOHoRngldkUQEHWp6kYR%2BXH8dQwuogp60BznBV0eZZGhxUN1UNK4jGaqK%2F6dT%2FsWC2F4wfuAPIxHHzLHN7zN%2FKG59FfMZH3M%2B0ly80cIJBoSok38Zme2sWyQbfE3lPVgYy9WKotPkj%2BzEFhhq47zdd0hf629RO%2FNa59WJYrXoLq6HG0rDvtUfBHAi6VR2Nr%2BWVKvfoefDgurM6QCXcbYv6kwgWXG7BorI9I17oSI2JTY8GF3nKly7Voj2oHCKTjquaMmnWjKN2iPWjRwu%2Blc7Q%3D%3D,3,1,2,1,2,#674642093,Universal,Mini Audifonos tipo Airpod I7s TWS Bluetooth Earpods,i7S TWS,I7s Tws Earpods,"Set (caja, 2 auriculares, manual y cable cargador)"
21, Audifonos Bluetooth Inalambricos Magneticos Bestsin Original ,199,NA,"
			
				Nuevo
			
			
				
					 - 
				
				8274
				vendidos
			
		",(230 disponibles),"
	
		
			
		
		12 meses de
		
			
				$ 1966
		
		 sin intereses
		
	

	
		",66,NA,Llega gratis mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4.2,601,https://perfil.mercadolibre.com.mx/EBSTORE,https://articulo.mercadolibre.com.mx/MLM-569394811-audifonos-bluetooth-mano-libres-inalambrico-bestsin-original-_JM?searchVariation=16969851717,330,132,80,25,34,#569394811,Universal,NA,BST-S6 PLUS,NA,In-ear
22, Audifonos Bluetooth Resistentes Al Agua Manos Libre Luz Roja ,189,NA,"
			
				Nuevo
			
			
				
					 - 
				
				6808
				vendidos
			
		",(63 disponibles),"
	
		
			
		
		12 meses de
		
			
				$ 1867
		
		 sin intereses
		
	

	
		",67,NA,Llega gratis mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4.1,296,https://perfil.mercadolibre.com.mx/EBSTORE,https://articulo.mercadolibre.com.mx/MLM-559604934-audifonos-bluetooth-inalambricos-magneticos-bestsin-original-_JM?searchVariation=17967778843,160,70,30,13,23,#559604934,Universal,NA,BST-M9,NA,In-ear
23, Audifonos Manos Libres Bluetooth Tipo Voyager Legend V8 ,916,"1,078","
			
				Nuevo
			
			
				
					 - 
				
				2563
				vendidos
			
		",(398 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 5091
		
		 sin intereses
		
	

	
		",91,NA,Llega gratis mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4.6,115,https://perfil.mercadolibre.com.mx/AXLOIEFFCN,https://articulo.mercadolibre.com.mx/MLM-665755802-audifonos-bluetooth-resistentes-al-agua-manos-libre-luz-azul-_JM,82,24,5,2,2,#665755802,Arbily,Audio Bluetooth,TWS-T8,AR,Ear-Buds
24, Audifonos Xiaomi Sport Youth Bluetooth ,490,577,"
			
				Nuevo
			
			
				
					 - 
				
				869
				vendidos
			
		",(39 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 2725
		
		 sin intereses
		
	

	
		",25,NA,Llega gratis mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4.9,32,https://perfil.mercadolibre.com.mx/AXLOIEFFCN,https://articulo.mercadolibre.com.mx/MLM-656085461-audifonos-bluetooths-deporte-hd-ipx7-contra-agua-sudor-negro-_JM,29,3,0,0,0,#656085461,Yuanguo,Audio Bluetooth,Y2,YG,In-ear
25, Audifono Diadema Bluetooth Aux Sd Manos Libres ,399,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1011
				vendidos
			
		",(181 disponibles),"
	
		
			
		
		12 meses de
		
			
				$ 3942
		
		 sin intereses
		
	

	
		",42,NA,Llega mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4.4,257,https://perfil.mercadolibre.com.mx/REGALOSJUGUETES,https://articulo.mercadolibre.com.mx/MLM-670959989-audifonos-airpods-i11-bluetooth-50-boton-carga-inalambrica-_JM?searchVariation=34293168785,183,36,13,10,15,#670959989,Apple,I11 Boton,I11,I11,In-ear
26, Audifonos Manos Libres Bluetooth Sin Cables Power Bank ,861,"1,013","
			
				Nuevo
			
			
				
					 - 
				
				991
				vendidos
			
		",(4 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 4784
		
		 sin intereses
		
	

	
		",84,NA,Llega gratis mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4.7,61,https://perfil.mercadolibre.com.mx/AXLOIEFFCN,https://articulo.mercadolibre.com.mx/MLM-659636302-audifonos-bluetooth-manos-libres-cancelacion-de-ruidoa-x9p-_JM,50,5,3,2,1,#659636302,Arbily,Audio Bluetooth,TWS-X9P,AR,Ear-Buds
