seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold
Ringke Tienda oficial,https://perfil.mercadolibre.com.mx/RINGKE.MX?brandId=873,2,2 años vendiendo en Mercado Libre,2444,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,335,Mala (8),Regular (3),Buena (324),"Monterrey, Nuevo León.",2444 ventas en los últimos 4 meses
Love Mei Tienda oficial,https://perfil.mercadolibre.com.mx/DEWESI_OFICIALES?brandId=1898,3,3 años vendiendo en Mercado Libre,15936,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,1393,Mala (32),Regular (22),Buena (1339),"La Magdalena Contreras, Distrito Federal.",15936 ventas en los últimos 4 meses
TEKKNOSHOP,https://perfil.mercadolibre.com.mx/TEKKNOSHOP,9,9 años vendiendo en Mercado Libre,11310,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,1170,Mala (38),Regular (32),Buena (1100),"Chihuahua, Chihuahua.",11310 ventas en los últimos 4 meses
LH ACCESORIOS,https://perfil.mercadolibre.com.mx/LH+ACCESORIOS,7,7 años vendiendo en Mercado Libre,7662,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,653,Mala (2),Regular (17),Buena (634),"Hermosillo, Sonora.",7662 ventas en los últimos 4 meses
SHOP-TECHLIFE,https://perfil.mercadolibre.com.mx/SHOP-TECHLIFE,1,1 año vendiendo en Mercado Libre,156,MercadoLíder¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,15,Mala (0),Regular (0),Buena (15),"Atizapán De Zaragoza, Estado De México.",156 ventas en los últimos 4 meses
BENNY2711,https://perfil.mercadolibre.com.mx/BENNY2711,4,4 años vendiendo en Mercado Libre,9011,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,1142,Mala (38),Regular (33),Buena (1071),"Tlalpan, Distrito Federal.",9011 ventas en los últimos 4 meses
TODO FUNDA,https://perfil.mercadolibre.com.mx/TODO+FUNDA,2,2 años vendiendo en Mercado Libre,6244,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,968,Mala (12),Regular (20),Buena (936),"Cuauhtémoc, Distrito Federal.",6244 ventas en los últimos 4 meses
PISITOU TEAM,https://perfil.mercadolibre.com.mx/PISITOU+TEAM,6,6 años vendiendo en Mercado Libre,1682,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,166,Mala (1),Regular (3),Buena (162),"Coyoacán, Distrito Federal.",1682 ventas en los últimos 4 meses
FLIG2855199,https://perfil.mercadolibre.com.mx/FLIG2855199,1,1 año vendiendo en Mercado Libre,5726,NA,Brinda buena atención,Entrega sus productos a tiempo,474,Mala (2),Regular (10),Buena (462),"Monterrey, Nuevo León.",5726 ventas en los últimos 4 meses
UNIVERSO.EN.LINEA,https://perfil.mercadolibre.com.mx/UNIVERSO.EN.LINEA,7,7 años vendiendo en Mercado Libre,23282,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,1543,Mala (9),Regular (19),Buena (1515),"Monterrey, Nuevo León.",23282 ventas en los últimos 4 meses
VIGU ACCESORIOS,https://perfil.mercadolibre.com.mx/VIGU+ACCESORIOS,6,6 años vendiendo en Mercado Libre,781,MercadoLíder¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,78,Mala (4),Regular (1),Buena (73),"Victoria, Tamaulipas.",781 ventas en los últimos 4 meses
APPLENEXT,https://perfil.mercadolibre.com.mx/APPLENEXT,2,2 años vendiendo en Mercado Libre,826,MercadoLíder Gold¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,96,Mala (1),Regular (3),Buena (92),"San Andrés Cholula, Puebla.",826 ventas en los últimos 4 meses
PILILASTEAM,https://perfil.mercadolibre.com.mx/PILILASTEAM,6,6 años vendiendo en Mercado Libre,1282,MercadoLíder Gold¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,137,Mala (1),Regular (3),Buena (133),"Coyoacán, Distrito Federal.",1282 ventas en los últimos 4 meses
ELECTRO-GLOW,https://perfil.mercadolibre.com.mx/ELECTRO-GLOW,3,3 años vendiendo en Mercado Libre,1362,MercadoLíder Gold¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,138,Mala (1),Regular (0),Buena (137),"Miguel Hidalgo, Distrito Federal.",1362 ventas en los últimos 4 meses
Nillkin Tienda oficial,https://perfil.mercadolibre.com.mx/DEWESI_OFICIALES?brandId=938,3,3 años vendiendo en Mercado Libre,15936,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,1393,Mala (32),Regular (22),Buena (1339),"La Magdalena Contreras, Distrito Federal.",15936 ventas en los últimos 4 meses
IMPOR.MEX,https://perfil.mercadolibre.com.mx/IMPOR.MEX,5,5 años vendiendo en Mercado Libre,2697,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,225,Mala (6),Regular (7),Buena (212),"Oaxaca De Juárez, Oaxaca.",2697 ventas en los últimos 4 meses
NETONBOX,https://perfil.mercadolibre.com.mx/NETONBOX,8,8 años vendiendo en Mercado Libre,3455,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,327,Mala (8),Regular (9),Buena (310),"Cuauhtémoc, Distrito Federal.",3455 ventas en los últimos 4 meses
CELLSHOP.COM.MX,https://perfil.mercadolibre.com.mx/CELLSHOP.COM.MX,3,3 años vendiendo en Mercado Libre,1644,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,179,Mala (6),Regular (7),Buena (166),"Zapopan, Jalisco.",1644 ventas en los últimos 4 meses
VENKSR,https://perfil.mercadolibre.com.mx/VENKSR,1,1 año vendiendo en Mercado Libre,589,NA,Brinda buena atención,Entrega sus productos a tiempo,55,Mala (0),Regular (0),Buena (55),"Iztacalco, Distrito Federal.",589 ventas en los últimos 4 meses
PALGRIM,https://perfil.mercadolibre.com.mx/PALGRIM,8,8 años vendiendo en Mercado Libre,374,MercadoLíder¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,55,Mala (0),Regular (2),Buena (53),"Matehuala, San Luis Potosí.",374 ventas en los últimos 4 meses
BRANDTRENDY,https://perfil.mercadolibre.com.mx/BRANDTRENDY,7,7 años vendiendo en Mercado Libre,2138,MercadoLíder Gold¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,165,Mala (4),Regular (4),Buena (157),"Azcapotzalco, Distrito Federal.",2138 ventas en los últimos 4 meses
PHONE--MART,https://perfil.mercadolibre.com.mx/PHONE--MART,8,8 años vendiendo en Mercado Libre,1247,MercadoLíder Gold¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,128,Mala (0),Regular (3),Buena (125),"General Escobedo, Nuevo León.",1247 ventas en los últimos 4 meses
ISAIAS-4110,https://perfil.mercadolibre.com.mx/ISAIAS-4110,2,2 años vendiendo en Mercado Libre,2393,MercadoLíder Gold¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,188,Mala (9),Regular (6),Buena (173),"Tampico, Tamaulipas.",2393 ventas en los últimos 4 meses
Ventronic Tienda oficial,https://perfil.mercadolibre.com.mx/VENTRONIC_T.O?brandId=1714,4,4 años vendiendo en Mercado Libre,135123,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,9706,Mala (249),Regular (190),Buena (9267),"Guadalajara, Jalisco.",135123 ventas en los últimos 4 meses
BIG MOMO,https://perfil.mercadolibre.com.mx/BIG+MOMO,3,3 años vendiendo en Mercado Libre,5491,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,755,Mala (10),Regular (11),Buena (734),"Guadalupe, Nuevo León.",5491 ventas en los últimos 4 meses
GADGETLAND.GDL,https://perfil.mercadolibre.com.mx/GADGETLAND.GDL,5,5 años vendiendo en Mercado Libre,4546,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,711,Mala (5),Regular (9),Buena (697),"Naucalpan, Estado De México.",4546 ventas en los últimos 4 meses
GLOBA_CORP,https://perfil.mercadolibre.com.mx/GLOBA_CORP,7,7 años vendiendo en Mercado Libre,2388,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,196,Mala (3),Regular (8),Buena (185),"Tepic, Nayarit.",2388 ventas en los últimos 4 meses
ALDEAPRINT,https://perfil.mercadolibre.com.mx/ALDEAPRINT,8,8 años vendiendo en Mercado Libre,11584,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,1105,Mala (58),Regular (36),Buena (1011),"Saltillo, Coahuila.",11584 ventas en los últimos 4 meses
LIDERT,https://perfil.mercadolibre.com.mx/LIDERT,6,6 años vendiendo en Mercado Libre,6735,NA,Tuvo problemas en sus ventas,Entrega sus productos a tiempo,687,Mala (27),Regular (19),Buena (641),"Guadalajara, Jalisco.",6735 ventas en los últimos 4 meses
PROSU ELECTRONICOS,https://perfil.mercadolibre.com.mx/PROSU+ELECTRONICOS,2,2 años vendiendo en Mercado Libre,7588,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,521,Mala (25),Regular (14),Buena (482),"Guadalupe, Nuevo León.",7588 ventas en los últimos 4 meses
DENZARNET,https://perfil.mercadolibre.com.mx/DENZARNET,15,15 años vendiendo en Mercado Libre,1197,MercadoLíder Gold¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,208,Mala (3),Regular (2),Buena (203),"Miguel Hidalgo, Distrito Federal.",1197 ventas en los últimos 4 meses
K-SES,https://perfil.mercadolibre.com.mx/K-SES,3,3 años vendiendo en Mercado Libre,8636,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,1357,Mala (20),Regular (26),Buena (1311),"Los Cabos, Baja California Sur.",8636 ventas en los últimos 4 meses
TECNO INSIDE,https://perfil.mercadolibre.com.mx/TECNO+INSIDE,11,11 años vendiendo en Mercado Libre,10074,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,1250,Mala (16),Regular (20),Buena (1214),"Guadalajara, Jalisco.",10074 ventas en los últimos 4 meses
VANGUARDIAIMPORTS,https://perfil.mercadolibre.com.mx/VANGUARDIAIMPORTS,12,12 años vendiendo en Mercado Libre,2172,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,257,Mala (7),Regular (7),Buena (243),"Irapuato, Guanajuato.",2172 ventas en los últimos 4 meses
DSHOPMEXICO,https://perfil.mercadolibre.com.mx/DSHOPMEXICO,6,6 años vendiendo en Mercado Libre,2738,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,236,Mala (15),Regular (10),Buena (211),"Chalco, Estado De México.",2738 ventas en los últimos 4 meses
XUEHUANG,https://perfil.mercadolibre.com.mx/XUEHUANG,1,1 año vendiendo en Mercado Libre,294,NA,Brinda buena atención,Entrega sus productos a tiempo,27,Mala (1),Regular (2),Buena (24),"Torreón, Coahuila.",294 ventas en los últimos 4 meses
ROMECORD,https://perfil.mercadolibre.com.mx/ROMECORD,15,15 años vendiendo en Mercado Libre,5653,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,565,Mala (12),Regular (18),Buena (535),"Cuauhtémoc, Distrito Federal.",5653 ventas en los últimos 4 meses
ASSISCELL TLAX,https://perfil.mercadolibre.com.mx/ASSISCELL+TLAX,4,4 años vendiendo en Mercado Libre,28961,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,2861,Mala (0),Regular (18),Buena (2843),"Apizaco, Tlaxcala.",28961 ventas en los últimos 4 meses
