seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold,units_timeframe_of_amt_sold
MLOKEDO,https://perfil.mercadolibre.com.co/MLOKEDO,1,año,204,NA,Brinda buena atención,Entrega sus productos a tiempo,55,0,0,55,"Ibagué, Tolima.",meses,4
TIENDANOSTRA.COM,https://perfil.mercadolibre.com.co/TIENDANOSTRA.COM,6,años,505,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,108,4,6,98,"Bogotá, Bogotá D.C..",meses,4
TECHNOSMART DISTRIBUCIONES,https://perfil.mercadolibre.com.co/TECHNOSMART+DISTRIBUCIONES,10,años,125,NA,Brinda buena atención,Entrega sus productos a tiempo,24,0,0,24,"Puente Aranda, Bogotá D.C..",meses,4
IWORLDSERVICE,https://perfil.mercadolibre.com.co/IWORLDSERVICE,2,años,268,MercadoLíder Gold,Brinda buena atención,Entrega sus productos a tiempo,94,2,3,89,"Barrios Unidos, Bogotá D.C..",meses,4
NEXOSGROUP2010,https://perfil.mercadolibre.com.co/NEXOSGROUP2010,9,años,448,MercadoLíder Gold,Brinda buena atención,Entrega sus productos a tiempo,99,2,3,94,"Envigado, Antioquia.",meses,4
DIMEGATEC,https://perfil.mercadolibre.com.co/DIMEGATEC,13,años,1801,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,594,6,14,574,"Bogotá, Bogotá D.C..",meses,4
AKARGO COLOMBIA,https://perfil.mercadolibre.com.co/AKARGO+COLOMBIA,6,años,4056,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,2439,39,75,2325,"Bogotá, Bogotá D.C..",meses,4
DELLTHUS,https://perfil.mercadolibre.com.co/DELLTHUS,11,años,1161,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,328,7,4,317,"Chapinero, Bogotá D.C..",meses,4
COMPRA _SEGURO,https://perfil.mercadolibre.com.co/COMPRA+_SEGURO,18,años,198,NA,Brinda buena atención,Entrega sus productos a tiempo,83,0,0,83,"Usaquén, Bogotá D.C..",años,5
CAROLINA.CASTRO68,https://perfil.mercadolibre.com.co/CAROLINA.CASTRO68,8,años,94,NA,Brinda buena atención,Entrega sus productos a tiempo,23,1,1,21,"Bogotá, Bogotá D.C..",meses,4
CALLE DEL.COMERCIO,https://perfil.mercadolibre.com.co/CALLE+DEL.COMERCIO,12,años,688,MercadoLíder,Brinda buena atención,Entrega sus productos a tiempo,180,0,0,180,"Neiva, Huila.",meses,4
COOLCASESTORE,https://perfil.mercadolibre.com.co/COOLCASESTORE,9,meses,681,NA,Brinda buena atención,Entrega sus productos a tiempo,151,8,6,137,"Bogotá, Bogotá D.C..",meses,4
BELMUZ GROUP,https://perfil.mercadolibre.com.co/BELMUZ+GROUP,3,años,48,NA,Brinda buena atención,Entrega sus productos con demora,32,0,0,32,"Bogotá, Bogotá D.C..",años,3
PHONETIFYTIENDAONLINE,https://perfil.mercadolibre.com.co/PHONETIFYTIENDAONLINE,1,año,685,MercadoLíder,Brinda buena atención,Entrega sus productos a tiempo,121,5,6,110,"Medellín, Antioquia.",meses,4
APPSTORENLINEA,https://perfil.mercadolibre.com.co/APPSTORENLINEA,3,años,325,MercadoLíder,Brinda buena atención,Entrega sus productos a tiempo,63,2,5,56,"Bogotá, Bogotá D.C..",meses,4
DECOMPRAS.CO,https://perfil.mercadolibre.com.co/DECOMPRAS.CO,10,años,303,NA,Brinda buena atención,Entrega sus productos a tiempo,127,2,4,121,"Bogotá, Bogotá D.C..",años,5
SEBASTEANO,https://perfil.mercadolibre.com.co/SEBASTEANO,5,años,65,NA,Brinda buena atención,Entrega sus productos con demora,6,0,0,6,"Soacha, Cundinamarca.",meses,4
POSADAFERNANDO51,https://perfil.mercadolibre.com.co/POSADAFERNANDO51,7,años,4,NA,Brinda buena atención,Entrega sus productos a tiempo,3,0,0,3,"Bogotá, Bogotá D.C..",años,5
CARBONTECH,https://perfil.mercadolibre.com.co/CARBONTECH,5,años,1509,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,406,7,10,389,"Bogotá, Bogotá D.C..",meses,4
SKYJOB,https://perfil.mercadolibre.com.co/SKYJOB,12,años,494,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,264,2,6,256,"Bogotá, Bogotá D.C..",meses,4
CABRALESCARDENASSAMIR,https://perfil.mercadolibre.com.co/CABRALESCARDENASSAMIR,1,mes,63,NA,Brinda buena atención,Entrega sus productos a tiempo,10,0,0,10,"Usme, Bogotá D.C..",meses,1
NIKKO90,https://perfil.mercadolibre.com.co/NIKKO90,15,años,81,NA,Tuvo problemas en sus ventas,Entrega sus productos a tiempo,37,1,0,36,"Buenaventura, Valle Del Cauca.",años,5
EURO_TECH,https://perfil.mercadolibre.com.co/EURO_TECH,1,año,97,NA,Tuvo problemas en sus ventas,Entrega sus productos a tiempo,42,1,1,40,"Bogotá, Bogotá D.C..",años,1
IMM_COLOMBIA,https://perfil.mercadolibre.com.co/IMM_COLOMBIA,2,años,830,MercadoLíder Gold,Brinda buena atención,Entrega sus productos a tiempo,200,4,8,188,"Bogotá, Bogotá D.C..",meses,4
FULLBOX TODOLOQUENECESITAS,https://perfil.mercadolibre.com.co/FULLBOX+TODOLOQUENECESITAS,10,meses,534,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,285,5,11,269,"Bogotá, Bogotá D.C..",meses,4
FELIPE TOBON,https://perfil.mercadolibre.com.co/FELIPE+TOBON,9,años,1123,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,515,2,6,507,"Bogotá, Bogotá D.C..",meses,4
SIMARO_CO,https://perfil.mercadolibre.com.co/SIMARO_CO,3,años,3649,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,1934,28,34,1872,"Bogotá, Bogotá D.C..",meses,4
ECHEVERRYMAURICIO60,https://perfil.mercadolibre.com.co/ECHEVERRYMAURICIO60,NA,NA,NA,NA,Atención brindada a sus compradores,Tiempo de entrega de sus productos,0,0,0,0,"Manizales, Caldas.",NA,NA
VICA1700536,https://perfil.mercadolibre.com.co/VICA1700536,1,año,201,NA,Brinda buena atención,Entrega sus productos a tiempo,125,2,1,122,"Medellín, Antioquia.",años,1
TIENDA MALU,https://perfil.mercadolibre.com.co/TIENDA+MALU,7,años,1063,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,373,2,13,358,"Bogotá, Bogotá D.C..",meses,4
ARTELECTRONICOS,https://perfil.mercadolibre.com.co/ARTELECTRONICOS,12,años,613,NA,Brinda buena atención,Entrega sus productos a tiempo,204,10,11,183,"Rionegro, Antioquia.",meses,4
ULTRASHOP.COM,https://perfil.mercadolibre.com.co/ULTRASHOP.COM,1,mes,37,NA,Brinda buena atención,Entrega sus productos a tiempo,11,0,0,11,"Bucaramanga, Santander.",meses,1
KPOP-ANIME-HARAJUKU-KAWAII,https://perfil.mercadolibre.com.co/KPOP-ANIME-HARAJUKU-KAWAII,NA,NA,NA,NA,Atención brindada a sus compradores,Tiempo de entrega de sus productos,0,0,0,0,"Bogotá, Bogotá D.C..",NA,NA
AFICIONADOS ALOSRELOJES,https://perfil.mercadolibre.com.co/AFICIONADOS+ALOSRELOJES,14,años,1664,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,923,4,23,896,"Bogotá, Bogotá D.C..",meses,4
LA TIENDADELCLIC,https://perfil.mercadolibre.com.co/LA+TIENDADELCLIC,1,año,1107,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,460,24,16,420,"Bogotá, Bogotá D.C..",meses,4
JOZEPHX12,https://perfil.mercadolibre.com.co/JOZEPHX12,NA,NA,NA,NA,Atención brindada a sus compradores,Tiempo de entrega de sus productos,1,0,0,1,"Cúcuta, Norte De Santander.",NA,NA
TRAEDIRECTO365,https://perfil.mercadolibre.com.co/TRAEDIRECTO365,8,años,394,MercadoLíder Gold,Brinda buena atención,Entrega sus productos a tiempo,51,0,1,50,"Bogotá, Bogotá D.C..",meses,4
ESTACIONELECTRONICA,https://perfil.mercadolibre.com.co/ESTACIONELECTRONICA,11,años,232,NA,Brinda buena atención,Entrega sus productos a tiempo,54,6,8,40,"Medellín, Antioquia.",meses,4
SEKAI EXPRESS,https://perfil.mercadolibre.com.co/SEKAI+EXPRESS,1,año,1745,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,332,17,25,290,"Medellín, Antioquia.",meses,4
APRECIOSDREMATE,https://perfil.mercadolibre.com.co/APRECIOSDREMATE,12,años,1951,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,386,6,12,368,"Bogotá, Bogotá D.C..",meses,4
LATINPORT,https://perfil.mercadolibre.com.co/LATINPORT,2,años,1064,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,900,158,127,615,"Bogotá, Bogotá D.C..",meses,4
AUNCLICKSTORE,https://perfil.mercadolibre.com.co/AUNCLICKSTORE,4,años,381,MercadoLíder Gold,Brinda buena atención,Entrega sus productos a tiempo,50,0,0,50,"Puente Aranda, Bogotá D.C..",meses,4
NIKOMAR.NET,https://perfil.mercadolibre.com.co/NIKOMAR.NET,9,años,420,MercadoLíder Gold,Brinda buena atención,Entrega sus productos a tiempo,76,0,0,76,"Chía, Cundinamarca.",meses,4
JOSEANTONIOMOCLETON,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,1,año,4408,NA,Brinda buena atención,Entrega sus productos a tiempo,815,28,29,758,"Bogotá, Bogotá D.C..",meses,4
TYV EXPRESS,https://perfil.mercadolibre.com.co/TYV+EXPRESS,3,años,184,MercadoLíder Gold,Brinda buena atención,Entrega sus productos a tiempo,61,1,0,60,"Armenia, Quindio.",meses,4
QUEEN.BEE.,https://perfil.mercadolibre.com.co/QUEEN.BEE.,3,años,1162,NA,Brinda buena atención,Entrega sus productos a tiempo,301,1,4,296,"Barrios Unidos, Bogotá D.C..",meses,4
TODOENCARGO-CO,https://perfil.mercadolibre.com.co/TODOENCARGO-CO,6,años,3936,NA,Brinda buena atención,Entrega sus productos a tiempo,788,37,30,721,"Bogotá, Bogotá D.C..",meses,4
AKAESCOLOMBIA,https://perfil.mercadolibre.com.co/AKAESCOLOMBIA,14,años,745,NA,Brinda buena atención,Entrega sus productos a tiempo,172,3,9,160,"Usaquén, Bogotá D.C..",meses,4
SPEEDWAY IMPORTADOS,https://perfil.mercadolibre.com.co/SPEEDWAY+IMPORTADOS,2,años,1182,NA,Brinda buena atención,Entrega sus productos a tiempo,766,25,38,703,"Medellín, Antioquia.",meses,4
YOUR.MARKET,https://perfil.mercadolibre.com.co/YOUR.MARKET,2,años,584,NA,Brinda buena atención,Entrega sus productos a tiempo,92,8,8,76,"Bogotá, Bogotá D.C..",meses,4
DISTRIBUYELO-2,https://perfil.mercadolibre.com.co/DISTRIBUYELO-2,4,años,3375,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,600,28,27,545,"Bogotá, Bogotá D.C..",meses,4
GREYBAQUEROLEZCANO,https://perfil.mercadolibre.com.co/GREYBAQUEROLEZCANO,14,años,1081,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,870,0,0,870,"Bogotá, Bogotá D.C..",meses,4
DISRUPTIVOS,https://perfil.mercadolibre.com.co/DISRUPTIVOS,1,año,501,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,175,0,1,174,"Bogotá, Bogotá D.C..",meses,4
AJ.ONLINE,https://perfil.mercadolibre.com.co/AJ.ONLINE,1,año,1792,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,273,12,11,250,"Sabaneta, Antioquia.",meses,4
IMPPERA,https://perfil.mercadolibre.com.co/IMPPERA,3,años,1221,NA,Brinda buena atención,Entrega sus productos a tiempo,245,0,0,245,"Bogotá, Bogotá D.C..",meses,4
ITGLOBALSAS,https://perfil.mercadolibre.com.co/ITGLOBALSAS,3,años,1128,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,298,13,14,271,"Usaquén, Bogotá D.C..",meses,4
TIENDAWINGERCO,https://perfil.mercadolibre.com.co/TIENDAWINGERCO,1,año,1584,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,328,0,15,313,"Bogotá, Bogotá D.C..",meses,4
IKIRA.CO,https://perfil.mercadolibre.com.co/IKIRA.CO,3,años,405,NA,Brinda buena atención,Entrega sus productos a tiempo,180,0,2,178,"Cali, Valle Del Cauca.",años,3
BURUNELO,https://perfil.mercadolibre.com.co/BURUNELO,3,años,110,MercadoLíder,Brinda buena atención,Entrega sus productos a tiempo,14,0,0,14,"Bogotá, Bogotá D.C..",meses,4
WILMERAVENDANO,https://perfil.mercadolibre.com.co/WILMERAVENDANO,3,años,84,NA,Brinda buena atención,Entrega sus productos a tiempo,13,1,0,12,"Barranquilla, Atlantico.",meses,4
LOVE COLOMBIA,https://perfil.mercadolibre.com.co/LOVE+COLOMBIA,9,años,457,NA,Brinda buena atención,Entrega sus productos a tiempo,113,1,6,106,"Bogotá, Bogotá D.C..",meses,4
COMPRASYVENDES2015,https://perfil.mercadolibre.com.co/COMPRASYVENDES2015,4,años,354,NA,Brinda buena atención,Entrega sus productos a tiempo,101,15,9,77,"Bogotá, Bogotá D.C..",meses,4
MICOMPRAEXPRESS,https://perfil.mercadolibre.com.co/MICOMPRAEXPRESS,8,años,906,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,202,5,7,190,"Bogotá, Bogotá D.C..",meses,4
TODO-EN-FITNESS,https://perfil.mercadolibre.com.co/TODO-EN-FITNESS,10,años,1281,NA,Brinda buena atención,Entrega sus productos a tiempo,234,25,12,197,"Bogotá, Bogotá D.C..",meses,4
E-TAG,https://perfil.mercadolibre.com.co/E-TAG,9,años,551,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,127,0,3,124,"Medellín, Antioquia.",meses,4
TU PEDIDOMAYORISTA,https://perfil.mercadolibre.com.co/TU+PEDIDOMAYORISTA,3,años,494,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,105,3,5,97,"Bogotá, Bogotá D.C..",meses,4
MOLA9734319,https://perfil.mercadolibre.com.co/MOLA9734319,8,meses,67,NA,Brinda buena atención,Entrega sus productos a tiempo,10,1,0,9,"Zipaquirá, Cundinamarca.",meses,4
SOMOS_SHOPPINGMIX,https://perfil.mercadolibre.com.co/SOMOS_SHOPPINGMIX,8,años,91,NA,Tuvo problemas en sus ventas,Entrega sus productos a tiempo,19,1,1,17,"Medellín, Antioquia.",meses,4
MUSIC_AND_SOUND,https://perfil.mercadolibre.com.co/MUSIC_AND_SOUND,NA,NA,NA,NA,Atención brindada a sus compradores,Tiempo de entrega de sus productos,5,0,0,5,"Barranquilla, Atlantico.",NA,NA
GLOBAL BOX,https://perfil.mercadolibre.com.co/GLOBAL+BOX,4,meses,145,MercadoLíder,Brinda buena atención,Entrega sus productos a tiempo,54,0,1,53,"Bogotá, Bogotá D.C..",meses,4
COMPRASEGURO.COM,https://perfil.mercadolibre.com.co/COMPRASEGURO.COM,8,años,247,NA,Tuvo problemas en sus ventas,Entrega sus productos a tiempo,131,3,17,111,"Bogotá, Bogotá D.C..",meses,4
PEDROAMAYAMANJARRÉS,https://perfil.mercadolibre.com.co/PEDROAMAYAMANJARR%C3%89S,6,años,67,MercadoLíder,Brinda buena atención,Entrega sus productos a tiempo,22,0,0,22,"Bogotá, Bogotá D.C..",meses,4
TIENDA-ME-LO-LLEVO,https://perfil.mercadolibre.com.co/TIENDA-ME-LO-LLEVO,1,año,572,NA,Tuvo problemas en sus ventas,Entrega sus productos a tiempo,229,5,12,212,"Medellín, Antioquia.",meses,4
TIENDAFUL,https://perfil.mercadolibre.com.co/TIENDAFUL,1,mes,49,NA,Brinda buena atención,Entrega sus productos a tiempo,17,0,1,16,"Bogotá, Bogotá D.C..",meses,1
TUNELSITO,https://perfil.mercadolibre.com.co/TUNELSITO,9,años,23,NA,Brinda buena atención,Entrega sus productos a tiempo,13,0,1,12,"Bogotá, Bogotá D.C..",años,5
CONTAINERVIRTUAL 235,https://perfil.mercadolibre.com.co/CONTAINERVIRTUAL+235,5,años,863,NA,Brinda buena atención,Entrega sus productos a tiempo,691,2,5,684,"Piedecuesta, Santander.",años,5
ANROHEZ,https://perfil.mercadolibre.com.co/ANROHEZ,7,años,248,NA,Brinda buena atención,Entrega sus productos a tiempo,128,0,1,127,"Puente Aranda, Bogotá D.C..",años,5
NIKOMAR2,https://perfil.mercadolibre.com.co/NIKOMAR2,5,años,236,MercadoLíder Gold,Brinda buena atención,Entrega sus productos a tiempo,46,0,0,46,"Mosquera, Cundinamarca.",meses,4
KAISCAMA,https://perfil.mercadolibre.com.co/KAISCAMA,1,año,72,MercadoLíder,Tuvo problemas en sus ventas,Entrega sus productos a tiempo,9,2,1,6,"Bogotá, Bogotá D.C..",meses,4
LEONREYESJULIOCESAR,https://perfil.mercadolibre.com.co/LEONREYESJULIOCESAR,NA,NA,NA,NA,Atención brindada a sus compradores,Tiempo de entrega de sus productos,2,0,0,2,"Medellín, Antioquia.",NA,NA
