seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold,units_timeframe_of_amt_sold
VENTAUY,http://perfil.mercadolibre.com.uy/VENTAUY,13,años,7406,MercadoLíder Gold,NA,NA,6482,52,430,6000,"Brazo Oriental, Montevideo.",NA,NA
TOPTECNOUY,http://perfil.mercadolibre.com.uy/TOPTECNOUY,14,años,116037,MercadoLíder Platinum,NA,NA,112676,650,5463,106563,"Ciudad Vieja, Montevideo.",NA,NA
FREE_BUY_2633,http://perfil.mercadolibre.com.uy/FREE_BUY_2633,17,años,4424,NA,NA,NA,4334,0,115,4219,"Reducto, Montevideo.",NA,NA
M.G.M.R,http://perfil.mercadolibre.com.uy/M.G.M.R,3,años,204,NA,NA,NA,117,0,5,112,"Pocitos, Montevideo.",NA,NA
TUBELUXUY,http://perfil.mercadolibre.com.uy/TUBELUXUY,14,años,43579,MercadoLíder Platinum,NA,NA,40413,306,2572,37535,"Aguada, Montevideo.",NA,NA
69 CASES,http://perfil.mercadolibre.com.uy/69+CASES,10,años,8985,MercadoLíder Gold,NA,NA,5548,86,224,5238,"Cordón, Montevideo.",NA,NA
FEBOUY,http://perfil.mercadolibre.com.uy/FEBOUY,11,años,76655,MercadoLíder Platinum,NA,NA,51701,107,1199,50395,"Centro, Montevideo.",NA,NA
PRO ACCESORIOSUY,http://perfil.mercadolibre.com.uy/PRO+ACCESORIOSUY,3,años,11110,MercadoLíder Gold,NA,NA,6867,3,55,6809,"Centro, Montevideo.",NA,NA
HERMESSTORE,http://perfil.mercadolibre.com.uy/HERMESSTORE,1,año,1671,MercadoLíder Platinum,NA,NA,792,8,45,739,"Centro, Montevideo.",NA,NA
MEGACASEUY,http://perfil.mercadolibre.com.uy/MEGACASEUY,2,años,3864,MercadoLíder,NA,NA,1688,7,37,1644,"Parque Batlle, Montevideo.",NA,NA
TECNOCELL.UY,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,3,años,14657,MercadoLíder Platinum,NA,NA,8563,103,365,8095,"Centro, Montevideo.",NA,NA
MVD_FREE_BUY,http://perfil.mercadolibre.com.uy/MVD_FREE_BUY,11,años,327,NA,NA,NA,255,0,6,249,"Aguada, Montevideo.",NA,NA
INFORAMA10,http://perfil.mercadolibre.com.uy/INFORAMA10,10,años,360,MercadoLíder,NA,NA,310,3,6,301,"Otras, Montevideo.",NA,NA
I..STORE,http://perfil.mercadolibre.com.uy/I..STORE,4,años,191,NA,NA,NA,179,7,9,163,"Mercedes, Soriano.",NA,NA
IZMA1385013,http://perfil.mercadolibre.com.uy/IZMA1385013,4,años,139,NA,NA,NA,91,1,1,89,"La Comercial, Montevideo.",NA,NA
BIGU572033,http://perfil.mercadolibre.com.uy/BIGU572033,NA,NA,NA,NA,NA,NA,59,4,0,55,"Parque del Plata, Canelones.",NA,NA
PRO-ACCESORIOS-Y-CELULARES,http://perfil.mercadolibre.com.uy/PRO-ACCESORIOS-Y-CELULARES,2,años,2538,NA,NA,NA,1529,39,112,1378,"Carrasco Norte, Montevideo.",NA,NA
GEEK URUGUAY,http://perfil.mercadolibre.com.uy/GEEK+URUGUAY,14,años,6145,NA,NA,NA,5236,20,251,4965,"Centro, Montevideo.",NA,NA
NA,http://perfil.mercadolibre.com.uy/HERMES_STORE?brandId=520,1,año,4801,MercadoLíder Platinum,NA,NA,2197,30,296,1871,"Cordón, Montevideo.",NA,NA
ALEXISDAMIAN2008,http://perfil.mercadolibre.com.uy/ALEXISDAMIAN2008,10,años,1007,MercadoLíder,NA,NA,766,0,11,755,"Tres Cruces, Montevideo.",NA,NA
ROCA MOBILE,http://perfil.mercadolibre.com.uy/ROCA+MOBILE,9,meses,51,NA,NA,NA,28,0,1,27,"Centro, Montevideo.",NA,NA
AKAESURUGUAY,http://perfil.mercadolibre.com.uy/AKAESURUGUAY,1,año,4609,MercadoLíder Platinum,NA,NA,2340,18,78,2244,"Parque Batlle, Montevideo.",NA,NA
ALBERTOBETOCAL,http://perfil.mercadolibre.com.uy/ALBERTOBETOCAL,13,años,46,NA,NA,NA,41,2,2,37,"San Carlos, Maldonado.",NA,NA
TECNOCELLUY,http://perfil.mercadolibre.com.uy/TECNOCELLUY,NA,NA,NA,NA,NA,NA,348,13,30,305,"Centro, Montevideo.",NA,NA
PLAZATECNOURUGUAY,http://perfil.mercadolibre.com.uy/PLAZATECNOURUGUAY,2,años,539,NA,NA,NA,358,5,4,349,"Pocitos, Montevideo.",NA,NA
NELAUY2011,http://perfil.mercadolibre.com.uy/NELAUY2011,8,años,540,NA,NA,NA,234,2,18,214,"Otras, Montevideo.",NA,NA
CARIBE SUR,http://perfil.mercadolibre.com.uy/CARIBE+SUR,1,año,47,NA,NA,NA,26,0,0,26,"Cordón, Montevideo.",NA,NA
NEPOLLUCH,http://perfil.mercadolibre.com.uy/NEPOLLUCH,6,años,293,NA,NA,NA,327,0,0,327,"Punta Carretas, Montevideo.",NA,NA
HOYO-37,http://perfil.mercadolibre.com.uy/HOYO-37,12,años,76,NA,NA,NA,136,0,9,127,"Punta Carretas, Montevideo.",NA,NA
ZONALAPTOP URUGUAY,http://perfil.mercadolibre.com.uy/ZONALAPTOP+URUGUAY,6,años,23554,MercadoLíder Platinum,NA,NA,16234,265,912,15057,"Puerto Buceo, Montevideo.",NA,NA
DIMARTUY,http://perfil.mercadolibre.com.uy/DIMARTUY,3,años,1322,NA,NA,NA,890,4,24,862,"San Carlos, Maldonado.",NA,NA
CARLOSMPOM,http://perfil.mercadolibre.com.uy/CARLOSMPOM,4,años,1425,NA,NA,NA,1324,6,22,1296,"Pocitos, Montevideo.",NA,NA
MERCADO_ GOLD_IMP,http://perfil.mercadolibre.com.uy/MERCADO_+GOLD_IMP,1,año,162,NA,NA,NA,130,1,3,126,"Pocitos, Montevideo.",NA,NA
LINARESALESANDRA,http://perfil.mercadolibre.com.uy/LINARESALESANDRA,2,años,103,NA,NA,NA,69,0,4,65,"Centro, Montevideo.",NA,NA
FUTUROXXI DIMM,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,12,años,88205,MercadoLíder Platinum,NA,NA,74462,1098,4312,69052,"Jacinto Vera, Montevideo.",NA,NA
SOLUCIONESMOVILESCPC,http://perfil.mercadolibre.com.uy/SOLUCIONESMOVILESCPC,8,años,18328,MercadoLíder Platinum,NA,NA,21263,157,1843,19263,"Centro, Montevideo.",NA,NA
KASVERUY,http://perfil.mercadolibre.com.uy/KASVERUY,1,año,911,MercadoLíder Platinum,NA,NA,571,1,6,564,"Centro, Montevideo.",NA,NA
HANSBROTER,http://perfil.mercadolibre.com.uy/HANSBROTER,15,años,889,NA,NA,NA,3492,13,270,3209,"Centro, Montevideo.",NA,NA
FONOTIENDAUY,http://perfil.mercadolibre.com.uy/FONOTIENDAUY,6,años,1059,MercadoLíder,NA,NA,856,6,31,819,"Parque Rodó, Montevideo.",NA,NA
ADRIAN777,http://perfil.mercadolibre.com.uy/ADRIAN777,17,años,444,NA,NA,NA,295,1,16,278,"Barros Blancos, Canelones.",NA,NA
DIEGOPRIORE,http://perfil.mercadolibre.com.uy/DIEGOPRIORE,10,años,66,NA,NA,NA,37,0,0,37,"Unión, Montevideo.",NA,NA
O TEC,http://perfil.mercadolibre.com.uy/O+TEC,4,años,12066,MercadoLíder Platinum,NA,NA,8131,2,101,8028,"Tres Cruces, Montevideo.",NA,NA
