seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold,units_timeframe_of_amt_sold
REMOTODOMICILIO,https://perfil.mercadolibre.com.ar/REMOTODOMICILIO,3,años,3059,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,674,23,27,624,"Caballito, Capital Federal.",meses,4
CRAZYSTATION,https://perfil.mercadolibre.com.ar/CRAZYSTATION,13,años,2363,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,612,22,24,566,"Floresta, Capital Federal.",meses,4
GENERACIONUNO,https://perfil.mercadolibre.com.ar/GENERACIONUNO,11,años,4705,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,1831,12,29,1790,"Microcentro - Obelisco, Capital Federal.",meses,4
NORCEL_CABA,https://perfil.mercadolibre.com.ar/NORCEL_CABA,14,años,6853,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,1985,36,39,1910,"Palermo, Capital Federal.",meses,4
TIENDASHOPEALO,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,13,años,9200,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,1984,30,24,1930,"Morón, Buenos Aires.",meses,4
NORCEL01,https://perfil.mercadolibre.com.ar/NORCEL01,4,años,8512,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,2199,31,58,2110,"Olivos, Buenos Aires.",meses,4
TIENDASHOPEALOML,https://perfil.mercadolibre.com.ar/TIENDASHOPEALOML,2,años,5725,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,1207,14,16,1177,"Morón, Buenos Aires.",meses,4
TEKHNETSHOP,https://perfil.mercadolibre.com.ar/TEKHNETSHOP,3,años,1232,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,459,3,5,451,"Capital Federal, Capital Federal.",meses,4
COSASLINDAS-,https://perfil.mercadolibre.com.ar/COSASLINDAS-,15,años,5249,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,1892,10,16,1866,"Congreso, Capital Federal.",meses,4
ORIGINALCASE NET,https://perfil.mercadolibre.com.ar/ORIGINALCASE+NET,7,años,1039,MercadoLíder Platinum,Brinda buena atención,Despacha sus productos a tiempo,258,1,1,256,"C.A.B.A., Capital Federal.",meses,4
