seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold
PONTOCERTOELETRO,https://perfil.mercadolivre.com.br/PONTOCERTOELETRO,2,2 anos vendendo no Mercado Livre,67592,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,5797,Ruim (119),Regular (110),Bom (5568),"Maringá, Paraná.",67592 vendas nos últimos 4 meses
Deal Extreme Loja oficial,https://perfil.mercadolivre.com.br/TOPDEALSBR?brandId=2069,1,1 ano vendendo no Mercado Livre,11848,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,1363,Ruim (61),Regular (92),Bom (1210),China.,11848 vendas nos últimos 4 meses
FGK VENDAS,https://perfil.mercadolivre.com.br/FGK+VENDAS,2,2 anos vendendo no Mercado Livre,16236,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,1620,Ruim (158),Regular (70),Bom (1392),"Mauá, São Paulo.",16236 vendas nos últimos 4 meses
Relax Medic Loja oficial,https://perfil.mercadolivre.com.br/MNLDISTRIBUIDORA?brandId=1738,1,1 ano vendendo no Mercado Livre,2789,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,874,Ruim (25),Regular (39),Bom (810),"São Paulo, São Paulo.",2789 vendas nos últimos 4 meses
SWA MOBILE,https://perfil.mercadolivre.com.br/SWA+MOBILE,9,9 anos vendendo no Mercado Livre,1179,MercadoLíder GoldÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,170,Ruim (1),Regular (3),Bom (166),"São Paulo, São Paulo.",1179 vendas nos últimos 4 meses
EDUELETRO OFICIAL,https://perfil.mercadolivre.com.br/EDUELETRO+OFICIAL,6,6 anos vendendo no Mercado Livre,8057,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,1051,Ruim (36),Regular (19),Bom (996),"São Paulo, São Paulo.",8057 vendas nos últimos 4 meses
REDE_BH_ELETRO,https://perfil.mercadolivre.com.br/REDE_BH_ELETRO,4,4 anos vendendo no Mercado Livre,1315,MercadoLíder GoldÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,156,Ruim (4),Regular (3),Bom (149),"Belo Horizonte, Minas Gerais.",1315 vendas nos últimos 4 meses
JOVAL INFORMATICA1,https://perfil.mercadolivre.com.br/JOVAL+INFORMATICA1,17,17 anos vendendo no Mercado Livre,4174,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,428,Ruim (28),Regular (17),Bom (383),"Bebedouro, São Paulo.",4174 vendas nos últimos 4 meses
ARS NET,https://perfil.mercadolivre.com.br/ARS+NET,3,3 anos vendendo no Mercado Livre,4331,MercadoLíder GoldÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,501,Ruim (14),Regular (9),Bom (478),"São Paulo, São Paulo.",4331 vendas nos últimos 4 meses
CABRAL IMPORT,https://perfil.mercadolivre.com.br/CABRAL+IMPORT,3,3 anos vendendo no Mercado Livre,32670,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,1843,Ruim (102),Regular (98),Bom (1643),"Rio de Janeiro, Rio de Janeiro.",32670 vendas nos últimos 4 meses
