country,seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold,units_timeframe_of_amt_sold
ARG,Hawk Tienda oficial,https://perfil.mercadolibre.com.ar/HAWK+HELMETS?brandId=1746,11,1,1376,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,165,1,5,159,"Beccar, Buenos Aires.",4,1
ARG,GRAVEDADX,https://perfil.mercadolibre.com.ar/GRAVEDADX,2,2,1828,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,316,2,8,306,"Rosario, Santa Fe.",4,1
ARG,STIMOTOS2008,https://perfil.mercadolibre.com.ar/STIMOTOS2008,12,2,34590,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,9473,326,401,8746,"Mataderos, Capital Federal.",4,1
ARG,ANTARES-MOTOS,https://perfil.mercadolibre.com.ar/ANTARES-MOTOS,3,2,3479,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,769,13,18,738,"Escobar, Buenos Aires.",4,1
ARG,MT Helmets Tienda oficial,https://perfil.mercadolibre.com.ar/MT+HELMETS?brandId=1346,1,2,512,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,209,0,2,207,"Villa Pueyrredón, Capital Federal.",4,1
ARG,FASMOTOS00,https://perfil.mercadolibre.com.ar/FASMOTOS00,13,2,65329,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,17810,584,831,16395,"Villa Devoto, Capital Federal.",4,1
ARG,CYCLES MOTO,https://perfil.mercadolibre.com.ar/CYCLES+MOTO,4,2,2221,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,796,4,25,767,"Boedo, Capital Federal.",4,1
ARG,LETT STORE,https://perfil.mercadolibre.com.ar/LETT+STORE,11,1,685,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,146,0,3,143,"San Isidro/beccar, Buenos Aires.",4,1
ARG,Oneal Tienda oficial,https://perfil.mercadolibre.com.ar/MOTOHELMET?brandId=1633,1,2,1368,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,365,2,2,361,"Ezeiza, Buenos Aires.",4,1
ARG,WSTANDARD GROUP,https://perfil.mercadolibre.com.ar/WSTANDARD+GROUP,8,2,8629,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1774,21,28,1725,"El Palomar, Buenos Aires.",4,1
ARG,LS2 Tienda oficial,https://perfil.mercadolibre.com.ar/LS2-OFICIAL?brandId=157,5,2,1282,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,384,4,9,371,"Núñez, Capital Federal.",4,1
ARG,SUZUKI QUILMES,https://perfil.mercadolibre.com.ar/SUZUKI+QUILMES,13,2,16080,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,3693,157,134,3402,"QUILMES, Buenos Aires.",4,1
