seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold
Sony Tienda oficial,https://perfil.mercadolibre.com.co/SONY+COLOMBIA?brandId=11,4,4 años vendiendo en Mercado Libre,2887,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,726,Mala (13),Regular (24),Buena (689),"Funza, Cundinamarca.",2887 ventas en los últimos 4 meses
ARTICULOSALTAGAMA,https://perfil.mercadolibre.com.co/ARTICULOSALTAGAMA,15,15 años vendiendo en Mercado Libre,6653,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,1723,Mala (32),Regular (51),Buena (1640),"Martires, Bogotá D.C..",6653 ventas en los últimos 4 meses
DELLTHUS,https://perfil.mercadolibre.com.co/DELLTHUS,12,12 años vendiendo en Mercado Libre,959,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,255,Mala (4),Regular (6),Buena (245),"Chapinero, Bogotá D.C..",959 ventas en los últimos 4 meses
BETHMARC,https://perfil.mercadolibre.com.co/BETHMARC,8,8 años vendiendo en Mercado Libre,3350,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,848,Mala (28),Regular (34),Buena (786),"Bogotá, Bogotá D.C..",3350 ventas en los últimos 4 meses
MUNDONOVEDAD.CO,https://perfil.mercadolibre.com.co/MUNDONOVEDAD.CO,6,6 años vendiendo en Mercado Libre,3074,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,621,Mala (0),Regular (4),Buena (617),"Itaguí, Antioquia.",3074 ventas en los últimos 4 meses
MERCADO CLICKS,https://perfil.mercadolibre.com.co/MERCADO+CLICKS,3,3 años vendiendo en Mercado Libre,3615,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,724,Mala (42),Regular (22),Buena (660),"Bogotá, Bogotá D.C..",3615 ventas en los últimos 4 meses
AEY DISTRIBUCIONES,https://perfil.mercadolibre.com.co/AEY+DISTRIBUCIONES,4,4 años vendiendo en Mercado Libre,3280,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,570,Mala (0),Regular (27),Buena (543),"Bogotá, Bogotá D.C..",3280 ventas en los últimos 4 meses
COLOMBIADECOMPRASTV,https://perfil.mercadolibre.com.co/COLOMBIADECOMPRASTV,8,8 años vendiendo en Mercado Libre,4461,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,751,Mala (46),Regular (54),Buena (651),"Bogotá, Bogotá D.C..",4461 ventas en los últimos 4 meses
EXPOCOLSUMINISTROSSAS,https://perfil.mercadolibre.com.co/EXPOCOLSUMINISTROSSAS,3,3 años vendiendo en Mercado Libre,1465,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,395,Mala (6),Regular (14),Buena (375),"Bogotá, Bogotá D.C..",1465 ventas en los últimos 4 meses
VENTASBOGOTAOFICIAL,https://perfil.mercadolibre.com.co/VENTASBOGOTAOFICIAL,2,2 años vendiendo en Mercado Libre,9578,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,1811,Mala (154),Regular (134),Buena (1523),"Bogotá, Bogotá D.C..",9578 ventas en los últimos 4 meses
