search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Potencia de salida (RMS),Marca,Modelo,Tipos de filtros del parlante,Peso,Conectores de entrada
166, Parlantes Barra Sonido Bluetooth Tv Aux Usb Sd Television ® ,1379,NA,6,1794,18 cuotas,76.61,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-455224499-parlantes-barra-sonido-bluetooth-tv-aux-usb-sd-television--_JM,NA,NA,NA,NA,NA,#455224499,NA,NA,NA,NA,NA,NA
167, Parlante Jbl Charge 4 Inalambrico Bluetooth Gris Nnet ,207,NA,1,999,18 cuotas,410.78,NA,Envío a todo el país,NA,NA,4.8,45,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-463247986-parlante-jbl-charge-4-inalambrico-bluetooth-gris-nnet-_JM,36,7,0,0,1,#463247986,30 W,JBL,Charge 4,Activo,NA,NA
168, Parlante Home Theater Torre Bluetooth Tv Led Xion Futuro21 ,2290,NA,2,28,18 cuotas,127.22,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-463447297-parlante-home-theater-torre-bluetooth-tv-led-xion-futuro21-_JM,NA,NA,NA,NA,NA,#463447297,NA,Xion,NA,NA,NA,NA
169, Parlante Portátil Bluetooth Usb Potente Calidad Bulldog Oy ,1199,1339,9,10,18 cuotas,66.61,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/OFERTAYA+UY,https://articulo.mercadolibre.com.uy/MLU-458762072-parlante-portatil-bluetooth-usb-potente-calidad-bulldog-oy-_JM,NA,NA,NA,NA,NA,#458762072,10 W,AeroBull,Cabeza,NA,NA,USB
170, Parlante Portátil Energy Sistem Box Bz3 Bluetooth Fm Amv ,59,NA,5,10,18 cuotas,117.08,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AMVSTORE,https://articulo.mercadolibre.com.uy/MLU-457760733-parlante-portatil-energy-sistem-box-bz3-bluetooth-fm-amv-_JM,NA,NA,NA,NA,NA,#457760733,6 W,Energy Sistem,NA,NA,NA,NA
171, Microfono Parlante Karaoke Ledstar Q7 Bluetooth Futuro21 ,449,NA,28,42,18 cuotas,24.94,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-455844403-microfono-parlante-karaoke-ledstar-q7-bluetooth-futuro21-_JM,NA,NA,NA,NA,NA,#455844403,NA,NA,NA,NA,NA,NA
172, Parlante Portátil Bluetooth Para La Ducha Resistente Al Agua ,225,NA,8,146,18 cuotas,12.50,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/VIKEI+SA,https://articulo.mercadolibre.com.uy/MLU-461913012-parlante-portatil-bluetooth-para-la-ducha-resistente-al-agua-_JM,NA,NA,NA,NA,NA,#461913012,NA,NA,NA,NA,NA,NA
173, Parlante 2.1+1 Tienda Oficial Thonet & Vander - Ratsel ,354,393,35,146,18 cuotas,702.49,NA,Envío gratis a todo el país,NA,NA,4.8,5,http://perfil.mercadolibre.com.uy/THONET-VANDER-URUGUAY?brandId=148,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=W%2FRUKPgNp3SPX3tmMxOP02SsiPnxtQ28YoYL97epx2GHjBxyAobO5Mbaq2b28F6XpgGR4fxDPYqUBldUhkn5SbamkpJGjvEQW6ODzm%2BISobQUZT2uhBRtf0AikY8l0zUNZWR5LlPjT4RPuoV60kTzdmCupJHI%2B7Fbi%2BMDjpuKy9SdzUPD%2BfOoo1dSNQjBZxipQ4aaFJv5szSG14p%2FLfbO4P9DLaaAnu66dPplSkIWjGGxjKimJjd5xeQPTj%2FWH%2BdrGAIxSiEjJC4JykdUnxGcsFHLhU2gueRpsj6q2cBnZu%2BgvPPt4zkUTyIYFQIKyjNReJFR%2F40JEu1d27Iwr8K4wjaj5Uxa%2BeHmzgLwbMwOqQr17sMMW2YQmp4W513%2FUmWicCTK4N1YXmfQGhn9Esl0eDvz9oe%2FDWCVGzUwTp4AmzFVo%2F3U0iKOwgbuyVlR2OvVD2rRbX2MEczOGC86xZZ4ohxgDWgj5iB2cnzRvMKyRcXwooLxLgFtuadHF6ZQHDh%2FxMSQSCBsPSq1NlRe%2F%2FRdeOUIiwngVIDl%2Fh2NoEwwF%2FpEuI%2FiIUyWBmhe7tyRWvh%2FMe7iS6u8WMJJKjPOQ%2B01%2FE0poMiGjVFRcrd4nGbQGkoaxjeaaSXElmGsP%2FvpB8ptJvUxy5eCR0dDHMtk%2FACENIPL%2FW00h1VcXXfowsNd7rkmZHivBgtjISezG6octh1755Xfkc9jRjdDEpEmXizJeEBKnU7FDNP5XRYgjy7zwRhKHJH1tidJ4GwHB%2FMSnoS81%2FEwntsIa9szud7x5ah84SbnobNJhzXEBOJXvH9XGfHMsTM9QnEXnGilWqgJutEAC6RNkDfb25sfiebCZCpdFVNd3rWpueibqqoQisaPevXQ12uMfPWBmTU9DwLUcujngwacwCznuAI4licESlPDKNCFieRV75VkHMlcQcPCXYYHYS8LgUoocP%2BqG8%2Fe%2BFzj94aTpMO8qeA3TdPwHJ7koVAf6QInAVu6ASe%2BnQ4nt9zxEAM1X8DAW93MNZqECqpab70qIh9jTJV4DyWFKIA0wVtoOP%2BUmF7ESK%2BVlqPkeWrTytV%2B021k3xqawDCKrVU8N2oo6EA93c31aWp5QV1Dd66fVwaWKAj6v%2FazNGduW9jHM%2F50T7AsHLr8cubO2nFW%2Fpm%2BwDSX0JDAWXBHZ%2BfkcmbqaCtz6h4Qqh0ZBi%2BC4UsknXqTdZBnNKfSFXERfOAoAt66buuvbDfNNK5xj5rdC9pH%2Fc5FgZ7lCfBz8Xkb7gY0sXD%2FXIT4gsgaTOtWcsBAydXyF3ZANFOW%2FJv9Wyqbi%2BUZWeKleQYDPIBv27atulAydtoPl%2FS%2BP7jkwWT6C7C%2BPGV14QWFGhYKAxU8jKV5aLeqslrWU765LmSatCS7lKP6ma%2Fqvu6jH9uLQtpJuPiLLYUUWPZ162k9is3jncTuTAMvoix5xk%2FizJzVDhWHKkQG1tfsRJk6SDNC00giAufewao10z7fpeZ4338%2FH7wAxXmIvuAuvPoaCNzPAvrO7FuT%2BZiKMf1lhBa3FWZ5oV1U4ZUWPuBmhs95xKmoGDfTbb22CyJ5nrSe5UPbFZp%2FtmB%2FNkpXM%2FQSkVy2QfrJmydhr6LhxWMqfZ5uzJQrbL9QOo4Ty7zRaUSZ5F2dW99Lb7y8Fbrg9ucxYtS02ExgDCjcYc7zeEpgK%2FaMvZag9zDbIR5OpZnftqFuI6stUsIWgDEi2bONw%3D%3D,4,1,0,0,0,#445297707,NA,Thonet & Vander,Grund,NA,NA,NA
174," Edifier If600 Breath 48w Rms, Aux, Bluetooth ",59,NA,33,93,18 cuotas,117.08,NA,Entrega a acordar con el vendedor,NA,NA,4.3,6,http://perfil.mercadolibre.com.uy/SHOPPING-UY?brandId=9,https://articulo.mercadolibre.com.uy/MLU-448937304-edifier-if600-breath-48w-rms-aux-bluetooth-_JM,4,1,0,1,0,#448937304,NA,Edifier,Color,NA,NA,NA
175, Parlante Bluetooth Jbl Playlist Chromecast Built-in Febo ,8990,NA,2,99997,18 cuotas,499.44,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-454775069-parlante-bluetooth-jbl-playlist-chromecast-built-in-febo-_JM,NA,NA,NA,NA,NA,#454775069,30 W,JBL,Playlist,Activo,120 g,NA
176, Parlante Portátil Bluetooth Argom Buzzbeats Usb Oferta Loi ,697,NA,28,999,18 cuotas,38.72,NA,Envío a todo el país,NA,NA,4.3,6,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-445020261-parlante-portatil-bluetooth-argom-buzzbeats-usb-oferta-loi-_JM,3,2,1,0,0,#445020261,NA,NA,NA,NA,NA,NA
177, Parlante Home Theater Con Bluetooth Ratsel Para Smart Tv ,153,170,6,20,18 cuotas,303.62,NA,Envío gratis a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/THONET-VANDER-URUGUAY?brandId=148,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=v84IvBUZkJMTAqr7g0zVhXIr2Cxn0IpHVEGVmYAIjFJ6sMH72ZawI7x8A6JdhsIeDtB1gAglO9u%2BvDLrOZAcTE6B%2FAEjMCRMcthczujbQ4q1iyNmoVCS9XC%2FZfffIx2ZwvU5h4HLgG3RQcjbTysaE9MzAfeY3T8%2B40zktwKNCrgQNIuPV7uM3mnUL8pt%2F9KY2NkbeulMS9JPvYglXpW1gFayoj6toaCV1qzMElDKEV9zlOYryaQaVCcxED%2BnrJZWP0hjMqIy83oq9%2BTdQTBnryEzxuGv9O3tIvpHkXlb35JLbNTbMG0XS6YbF3uX6lW5QIX6FXqROUMc2CrCc19O6NeBx2rrqKmAn8Pz4ugLLa7uOLiVqCO1VLm5bL4y02OnJKttOwVHxRRvs2WfoDEM7LlASS6Nk5BrHMImScFO%2BIU%2FxrMijZn1HKodVMKaBOhZlKBZY4rOGFmOEUZ8xMyXFxa6Flv9WwT4qNmlTqfizi05e%2BiAK3uGTOrSIWNTKwwYgZBnFGnrcAXD1pNQQUqyLfbhfYjtx1b%2FUdBaUJXhKVF8YmlkTRGDi%2BBFfrF%2FqUxu44ACAmrp4r2ixeFp1hmFMV37LWKJr57coedTgKTJ%2F92svwcWnof16QGwP7tcZez5iLYb0iV8pN4G7lruNa7vdvVmwvOx6SGPiphKeKXDPc0qJRb7NSnFV9s0YCQYaYSUMx19ccOa%2BQnYI5stRO3NqANzGkUWED0LLSavrAwPfKZifkG1G8wOQuM%2BeZ%2BNEBJ6ifZeZqMBY5AWKeSnh7X8aMxDnYiO4iO76pbAkAXI7p%2BJLSV6ZFOQOe4%2B2XnM3mkoNTFp2eXzn9KLLNJqH%2B7zGsnd50DccKyrQ5GHOjWPPScCnVMcKeh%2FJnyyJiybrLiE3EONQeMkJTtfOdo5NKiU0W3gs7P4l2iJBs6QLql8kQXl6W4E60mQMKUkuPtCasKF1rgFG03jZ2yKXKCqO5b3G1YvVDS0iHv46zFBQhIUFWlvFTBPArEjONj9BWA5CB3yRe%2F1Qhp5uE9Om45js3fb21kp8orLYro%2BrA1K8w0acuKJd4koLSGkvQvPecaJrEPk7Ak6tDjgYanmP6nK3S%2FmAzOA3VStJw9Dhh20YbFG%2FINKrakhTH1sj%2BsD%2ByxhElnTfl3vIwEj%2BC5JrTSGUgp%2FmIpc2Z05cZl2lNVTPPMrIwpP9dq7IkbcLvaV%2BaeDvld1P4TbgEQUp4ZbPB4Ihc2QiiSPOCG%2Fi9U9FKzYwLS2POzZ%2FtBCZBV4GkwJ1da6M4zvMvVbteQdQ1ITMvF5EbmjRGmTcLm%2Br2RkXKHKm1qJ%2Bld1ViJICDJ7AJ8L2Tq6NDgekWhN94P6wZD0DbXYu8l4ALj9UyjN4Z82dO4w256UL7XY77S185JQ%2Bnf7apKTZhk1BGXgnEuhRMOGoY63ncdw3N2V2NhZEFLedeIncHX0%2Faddjy3cXJNfi3U9dwwW63yRaZkOnJfuDEB4ya82p1NB64%2FSLQy8cEZPm6AIl8HtBx20iALH7ZugniEEyxxVLzugvAK7yv1kMW5jZDioN0ksPEjc8paVIMaRut3a87rhPyyZdYGnXTBv2v7aoItqB7Zqe6VvRqiSf1Yy7rbUo0j2F4nE2yoKuONJl5C3qZ%2B%2F3O39uI9T8cnMdDWq%2FFQvvm2LkHD23zY78bXNlent0BwIce2y0fQaCzIF2AhgXZK58rXx%2Fand,1,0,0,0,0,#460404590,NA,Thonet & Vander,Stil,NA,NA,NA
178, Parlante Klip Xtreme Sonido Envolvente Bluetooth 150w Nnet ,195,NA,1,999,18 cuotas,386.97,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-464027601-parlante-klip-xtreme-sonido-envolvente-bluetooth-150w-nnet-_JM,NA,NA,NA,NA,NA,#464027601,NA,Xtreme,NA,NA,30 kg,RCA
179, Parlante Thonet And Vander Vertrag 2.0 32w Bt Blanco ,6650,NA,1,8,18 cuotas,369.44,NA,Envío a todo el país,NA,NA,5,12,http://perfil.mercadolibre.com.uy/COMPRALO_HOY01,https://articulo.mercadolibre.com.uy/MLU-460637860-parlante-thonet-and-vander-vertrag-20-32w-bt-blanco-_JM,12,0,0,0,0,#460637860,NA,Thonet & Vander,Vertrag,NA,NA,NA
180, Parlante Multimedia Portable 15 North Tech Con Pedestal ,190,NA,2,5,18 cuotas,377.04,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/NETKEYGROUP,https://articulo.mercadolibre.com.uy/MLU-463171856-parlante-multimedia-portable-15-north-tech-con-pedestal-_JM,NA,NA,NA,NA,NA,#463171856,NA,NA,NA,NA,15 kg,NA
181, Parlante Portable Jbl Go2 Bluetooth Color Negro Envío Gratis ,1570,NA,2,98,18 cuotas,87.22,NA,Envío gratis a todo el país,NA,NA,4.8,219,http://perfil.mercadolibre.com.uy/DEACOSRL,https://articulo.mercadolibre.com.uy/MLU-461973487-parlante-portable-jbl-go2-bluetooth-color-negro-envio-gratis-_JM,186,29,2,2,0,#461973487,3 W,JBL,GO 2,Activo,184 g,NA
182, Parlante Portatil Jbl Go 2 Bluetooth Colores Futuro21 ,1299,NA,4,23,18 cuotas,72.17,NA,Envío gratis a todo el país,NA,NA,4.8,219,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-451704293-parlante-portatil-jbl-go-2-bluetooth-colores-futuro21-_JM,186,29,2,2,0,#451704293,3 W,Logitech,GO 2,Activo,NA,NA
183, Parlante Bluetooth Aiwa Aaws21 Tsuy ,33,42,1,98,18 cuotas,65.49,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TS.UY,https://articulo.mercadolibre.com.uy/MLU-459650650-parlante-bluetooth-aiwa-aaws21-tsuy-_JM,NA,NA,NA,NA,NA,#459650650,NA,Aiwa,NA,NA,NA,USB
184, Parlantes 2.0 Vertrag Bluetooth Entrada Optica Ctrol Remoto ,210,NA,15,58,18 cuotas,416.73,NA,Envío gratis a todo el país,NA,NA,5,12,http://perfil.mercadolibre.com.uy/THONET-VANDER-URUGUAY?brandId=148,https://articulo.mercadolibre.com.uy/MLU-449902441-parlantes-20-vertrag-bluetooth-entrada-optica-ctrol-remoto-_JM,12,0,0,0,0,#449902441,NA,Thonet & Vander,Vertrag Bluetooth,NA,NA,NA
185, Parlantes Edifier R2000db Bluetooth - Mundo Trabajo ,9190,NA,1,59,18 cuotas,510.56,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MUNDOTRABAJO,https://articulo.mercadolibre.com.uy/MLU-460427317-parlantes-edifier-r2000db-bluetooth-mundo-trabajo-_JM,NA,NA,NA,NA,NA,#460427317,NA,Edifier,NA,NA,NA,NA
186, Parlante Veladora Bluetooth Musica Oferta Mf Shop Nueva ,609,NA,4,18,18 cuotas,33.83,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MFSHOPUY,https://articulo.mercadolibre.com.uy/MLU-450770007-parlante-veladora-bluetooth-musica-oferta-mf-shop-nueva-_JM,NA,NA,NA,NA,NA,#450770007,NA,NA,NA,NA,20 kg,NA
187, Parlante Energy System Tower 7 Inalambrico Negro Nnet ,195,NA,1,999,18 cuotas,386.97,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-464243799-parlante-energy-system-tower-7-inalambrico-negro-nnet-_JM,NA,NA,NA,NA,NA,#464243799,NA,NA,NA,NA,NA,NA
188, Parlantes Portatiles Bluetooth Ledstar S22r Fm Mp3 Dimm ,999,NA,25,NA,18 cuotas,55.50,NA,Envío a todo el país,NA,NA,4.3,3,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-447034620-parlantes-portatiles-bluetooth-ledstar-s22r-fm-mp3-dimm-_JM,1,2,0,0,0,#447034620,NA,Ledstar,NA,NA,NA,NA
189, Parlante Portatil Bluetooth Rectangular Excelente Sonido ,590,NA,4,46,18 cuotas,32.78,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TUBELUXUY,https://articulo.mercadolibre.com.uy/MLU-447696740-parlante-portatil-bluetooth-rectangular-excelente-sonido-_JM,NA,NA,NA,NA,NA,#447696740,NA,NA,NA,NA,360 g,NA
190," Parlante 2.0 Edifier R1280db Negro Bluetooth, Entrada Optica ",137,NA,16,NA,18 cuotas,271.87,NA,Entrega a acordar con el vendedor,NA,NA,5,5,http://perfil.mercadolibre.com.uy/SHOPPING-UY?brandId=9,https://articulo.mercadolibre.com.uy/MLU-449913950-parlante-20-edifier-r1280db-negro-bluetooth-entrada-optica-_JM,5,0,0,0,0,#449913950,NA,Edifier,R1280DB,NA,NA,NA
191, Parlante Portatil Bluetooth Energy Sistem Box Envios Gratis ,30,NA,2,9998,18 cuotas,59.53,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/DIGINET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-463578239-parlante-portatil-bluetooth-energy-sistem-box-envios-gratis-_JM,NA,NA,NA,NA,NA,#463578239,NA,Energy Sistem,NA,NA,NA,NA
192, Parlante Portatil Bluetooth Rectangular Sd/fm Mf Shop ,459,NA,4,4,18 cuotas,25.50,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MFSHOPUY,https://articulo.mercadolibre.com.uy/MLU-451812450-parlante-portatil-bluetooth-rectangular-sdfm-mf-shop-_JM,NA,NA,NA,NA,NA,#451812450,NA,NA,NA,NA,20 kg,NA
193, Parlante 15 Activo Tripode Bateria Bluetooth Microfono Dimm ,119,NA,92,8,18 cuotas,236.15,NA,Envío gratis a todo el país,NA,NA,4.5,8,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-447976184-parlante-15-activo-tripode-bateria-bluetooth-microfono-dimm-_JM,5,2,1,0,0,#447976184,NA,NA,NA,NA,NA,NA
194, Barra Sonido Bluetooth Tienda Oficial Thonet & Vander Grund ,183,199,28,43,18 cuotas,363.15,NA,Envío gratis a todo el país,NA,NA,5,12,http://perfil.mercadolibre.com.uy/THONET-VANDER-URUGUAY?brandId=148,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=K6801OQzpFoBY9bsd1IwFcta4hraHPENXZl6yPztoD6v6LAKacrQ%2BvzJnUQo7y2OgBx6xOz2T%2FWNPw2QucpS6DNXkwgWdMM1v1iVq9j%2B%2BklhmYXTgGxxmk0ja15s789FA4DVswmhN6XpHUD8rKBdvuXDM903k0iKatTCMSrVmZZ1p5ehgwF99ZH3HmN14paxLBCsP96LzvppwRjQleUulVFXazcDpxXJCGcUO%2FaBWxAko8k4gVnZ4BS1YKGp1HlVkz4TGyHsTN3jAvGOjzAIThj%2B0iiOf0Oxn14dFvd%2FJGFeFzEFGNyLdilTKHu5DlGwRu4n30uPsUsSYczHsSDyzrGeRK%2FeujJqH3VZatXIAp4FblEbdRaeiNF6omtXmqijnBUNOrh8bXSsJHEVNP%2Bq0toYIumDely7sodE%2FS3I3Vo63oWSzidlsmdbYXqBaavCCvGdtZ%2Fu9fA%2BzbKrjfVHIixlv6anfxi78zyKilREJQroRLJ%2FfqD%2Fc5EPyaKXRlzcLtalrP7U9zyLLEENQij85Tl3hJ47ivZsMy2idLKHMSA3PYvnjySmJEwxjq0w4%2F007DLlzorELJmaGJZC9fvXJNBQ%2Fcofyr3LOQG2eP3ThcpY8pwRiAMCwk9tWnwttG77H4FfOhpe0yKLR%2FWF1A7hs5BFG1GuBAndJy3hXy3o50xdEQfpF46ADF%2F%2FuUU%2FmcqTa000o6XKkIoMuEg2U29MciLYrLCwqfXqpphyIaq4bjOISdtQcPbPgpE6Rch%2FL7RmaA%2FDJOwaL6I7h7C1CsTFF3X8YS00nEav7Sq9EuBSVQXJEC9PJAx32SHXLGT9DNCRWapMBrmNwZz6YKhEmSbTtq2tHIR%2BqmHNd0bn9EyqIBHFD4u0DRQAb0y1q9PRy8m3Li8Jnb1jByP3yFa%2B22e7hsW2pU%2BZg1eBDbKfj%2BtLN7KZewTwZhlsT%2F1vZHYGl55ZKShrpW9GTqiH6m0B7VlUo56J58r4lm1LnBnKXRab4iHzObb2HFkT9KGND3OfQ8S9t8WPQsMuT4Nbd%2FEMwzqHlWpjiXUQwVKGoqlFJJPj8CX0kmIdu7tObdzdJ%2BqF5EdObf1rZWPr4Jae1arVU9L9IoMC1rGkYpiwMi7P93GFlD2rrZT%2Fn4tJkRJCkcZionAPoPisCd3Ok6hxdLaKE8LnzdPCxIL0xFxSc5lIFpNsEHTwDLfPXVnlNPWNw4PMZUw%2FC2RXnYOxnLj2sOAfpumZZ%2B%2F2RWhO3YjWVf%2BcSD4zK7UA2iz1VQV1%2BLGepDLIAojrT8wYj6f6RTo2LQ%2BTipMoi0Fsk%2BU%2BVkK3QT2NtYAkAp0C99w4fZcZmvXgP7qfzN3Yi3uk62tKsgeu3CxfCnEjBgKapmuv5chr%2BqvdFm8pnvOHVpB8CV5bI6K2zwpTs%2FdCPj4J%2FfSFh2Y8U2%2B2wrfTTxuHxTUCnARg1US7nQQU1MPENiQYEN3Iydye%2FYJchlz74xgpwgRFmBT%2F1M9GvJ7SRb3A7VTXPHQJCee8Ru9iaoFcRDksPaOc6M0grq2AWvDCI3RZVDFlwOvQOR8k9CgyI6mz7kEl%2FzDQ3CCiPfC%2BXoijJRsZtgAcVY%2FdPxxE7lUxBtPt1sNncIscf9PcvUM1lvTw2rND4jbsZgvynMwfdViVjDE68CGuLmQ6TPEZD1%2B%2FbDp11xOQ4O0F53%2BDoVFqgi4rqU0Zzq5KVgdwJfYdHGR9CA%3D%3D,12,0,0,0,0,#444255526,NA,Thonet & Vander,Vertrag Bluetooth,NA,NA,NA
195, Micro Parlante Bose Soundlink Bluetooth Usb Manos Libres ,167,NA,1,999,18 cuotas,331.40,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-453780673-micro-parlante-bose-soundlink-bluetooth-usb-manos-libres-_JM,NA,NA,NA,NA,NA,#453780673,NA,Bose,Micro,Activo,NA,USB
196, Mini Parlante Bluetooth Cubo Lector Memoria Micro-sd Aux In® ,390,NA,17,4999,18 cuotas,21.67,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-442561011-mini-parlante-bluetooth-cubo-lector-memoria-micro-sd-aux-in-_JM,NA,NA,NA,NA,NA,#442561011,3 W,Music,Mini speaker,Mini Parlante Bluetooth,NA,NA
197, Parlante Bluetooth Kolke Urban Karaoke Mic Bat Oferta Loi ,1170,1590,2,2995,18 cuotas,65.00,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-464025872-parlante-bluetooth-kolke-urban-karaoke-mic-bat-oferta-loi-_JM,NA,NA,NA,NA,NA,#464025872,NA,Kolke,NA,NA,NA,NA
198, Mini Parlante Bluetooth Xion - Mini Subwoofer 800w Pmpo ,499,NA,3,NA,18 cuotas,27.72,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LAMEJOROFERTA_URUGUAY,https://articulo.mercadolibre.com.uy/MLU-458949234-mini-parlante-bluetooth-xion-mini-subwoofer-800w-pmpo-_JM,NA,NA,NA,NA,NA,#458949234,NA,Xion,NA,NA,NA,NA
199, Parlante Portatil Cafini Bluetooth Tarjeta De Memoria Usb ,790,NA,2,10,18 cuotas,43.89,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/INFOTOOLS-IT,https://articulo.mercadolibre.com.uy/MLU-458401578-parlante-portatil-cafini-bluetooth-tarjeta-de-memoria-usb-_JM,NA,NA,NA,NA,NA,#458401578,NA,NA,NA,NA,NA,NA
200, Parlante Portátil Bluetooth Kolke Kpp-063 Negro ,438,NA,10,7,18 cuotas,24.33,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/DISTRICOMP+S.A.?brandId=11,https://articulo.mercadolibre.com.uy/MLU-451292962-parlante-portatil-bluetooth-kolke-kpp-063-negro-_JM,1,0,0,0,0,#451292962,NA,Kolke,KPP-063,NA,NA,NA
201, Parlante Activo Punktal Pk5111 Usb Bluetooth Al Costo Albion ,172,NA,1,19,18 cuotas,341.32,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/VENTASALBION,https://articulo.mercadolibre.com.uy/MLU-456052375-parlante-activo-punktal-pk5111-usb-bluetooth-al-costo-albion-_JM,NA,NA,NA,NA,NA,#456052375,NA,Punktal,NA,NA,NA,NA
202, Parlante Portátil Bluetooth Con Luces Led ,490,NA,21,56,18 cuotas,27.22,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MERCADOFULL82,https://articulo.mercadolibre.com.uy/MLU-455532902-parlante-portatil-bluetooth-con-luces-led-_JM,NA,NA,NA,NA,NA,#455532902,NA,NA,NA,NA,NA,NA
203, Microfono Karaoke Bluetooth Parlante Niña Musica - Rosa ,580,620,20,79,18 cuotas,32.22,NA,Entrega a acordar con el vendedor,NA,NA,4,2,http://perfil.mercadolibre.com.uy/TUSHOPUY,https://articulo.mercadolibre.com.uy/MLU-455483673-microfono-karaoke-bluetooth-parlante-nina-musica-rosa-_JM,0,2,0,0,0,#455483673,NA,NA,NA,NA,NA,NA
204, Parlante Sony Inalambrico Bluetooth Srs-xb20 Usb Extra Bass ,149,NA,3,999,18 cuotas,295.68,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-451937858-parlante-sony-inalambrico-bluetooth-srs-xb20-usb-extra-bass-_JM,NA,NA,NA,NA,NA,#451937858,NA,Sony,SRS-XB20,Activo,30 kg,USB
205, Parlante Con Bluetooth Thonet & Vander Frei ,89,NA,5,NA,18 cuotas,176.62,NA,Entrega a acordar con el vendedor,NA,NA,4.6,45,http://perfil.mercadolibre.com.uy/TODOMUSICA+SA?brandId=139,https://articulo.mercadolibre.com.uy/MLU-449447573-parlante-con-bluetooth-thonet-vander-frei-_JM,27,18,0,0,0,#449447573,NA,Thonet & Vander,Frei,NA,NA,NA
206, Parlante Portátil Ultimate Ears Ue Wonderboom Sumergible Amv ,79,89,32,10,18 cuotas,156.77,NA,Envío a todo el país,NA,NA,4.3,3,http://perfil.mercadolibre.com.uy/AMVSTORE,https://articulo.mercadolibre.com.uy/MLU-448140032-parlante-portatil-ultimate-ears-ue-wonderboom-sumergible-amv-_JM,1,2,0,0,0,#448140032,NA,Ultimate Ears,WONDERBOOM,Activo,425 g,NA
