search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Formato
196, Audífono Bluetooth Iblue Scream S019 Fm Micrófono Sd Blanco ,49,NA,2,8,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/KOBYINVERSIONESSAC,https://articulo.mercadolibre.com.pe/MPE-434635559-audifono-bluetooth-iblue-scream-s019-fm-microfono-sd-blanco-_JM#position=37&type=item&tracking_id=79ec2bc6-78d2-4d6b-8910-8d9fae3829ca,NA,NA,NA,NA,NA,#434635559,NA,NA,NA,NA
197, Audifonos Bluetooth 5.0 Qcy-qs1 Tws 3d Estereo En Stock ,90,NA,5,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PEDROAE24,https://articulo.mercadolibre.com.pe/MPE-436062701-audifonos-bluetooth-50-qcy-qs1-tws-3d-estereo-en-stock-_JM#position=38&type=item&tracking_id=79ec2bc6-78d2-4d6b-8910-8d9fae3829ca,NA,NA,NA,NA,NA,#436062701,QCY,NA,Q-S1,In-ear
198, Auricular/audifono Bluetooth Modelo V8s Negro ,74,NA,1,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FROG_PEOPLE+_IMPORT,https://articulo.mercadolibre.com.pe/MPE-434095693-auricularaudifono-bluetooth-modelo-v8s-negro-_JM#position=39&type=item&tracking_id=79ec2bc6-78d2-4d6b-8910-8d9fae3829ca,NA,NA,NA,NA,NA,#434095693,NA,NA,NA,NA
199, Huawei Freebuds Audífonos Bluetooth / Tienda / Mercadopago ,499,NA,5,995,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/IMANIA.PERU,https://articulo.mercadolibre.com.pe/MPE-433132299-huawei-freebuds-audifonos-bluetooth-tienda-mercadopago-_JM#position=40&type=item&tracking_id=79ec2bc6-78d2-4d6b-8910-8d9fae3829ca,NA,NA,NA,NA,NA,#433132299,Huawei,FREEBUDS,FREEBUDS,NA
200, Audifonos L5 Bluetooth V4.1 Ergonomicos Handsfree Sport ,80,NA,37,18,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,3,http://perfil.mercadolibre.com.pe/MKURON0,https://articulo.mercadolibre.com.pe/MPE-429403981-audifonos-l5-bluetooth-v41-ergonomicos-handsfree-sport-_JM#position=41&type=item&tracking_id=79ec2bc6-78d2-4d6b-8910-8d9fae3829ca,3,0,0,0,0,#429403981,NA,NA,NA,NA
201, Audífonos Bluetooth AirPods I12 Tws (ultimas 10) ,65,NA,1,799,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BENDER000,https://articulo.mercadolibre.com.pe/MPE-437586504-audifonos-bluetooth-airpods-i12-tws-ultimas-10-_JM#position=42&type=item&tracking_id=79ec2bc6-78d2-4d6b-8910-8d9fae3829ca,NA,NA,NA,NA,NA,#437586504,NA,NA,NA,NA
202, Audifonos Motorola Bluetooth Pulse Escape Wireless ,139,NA,3,17,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.8,18,http://perfil.mercadolibre.com.pe/FULL+NOVEDADES-,https://articulo.mercadolibre.com.pe/MPE-434095694-audifonos-motorola-bluetooth-pulse-escape-wireless-_JM#position=43&type=item&tracking_id=79ec2bc6-78d2-4d6b-8910-8d9fae3829ca,15,3,0,0,0,#434095694,Motorola,NA,Pulse Escape,Over-ear
203, Audifonos Bluetooh 5.0 Imperneable Sonido Stereo Deportivos ,50,NA,3,NA,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FROG_PEOPLE+_IMPORT,https://articulo.mercadolibre.com.pe/MPE-436767013-audifonos-bluetooh-50-imperneable-sonido-stereo-deportivos-_JM#position=44&type=item&tracking_id=79ec2bc6-78d2-4d6b-8910-8d9fae3829ca,NA,NA,NA,NA,NA,#436767013,NA,NA,NA,NA
204," Audifono, Mini 503, Bluetooth, Music, Estereo ",44,NA,2,48,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/EL+RINCONDELCOCO,https://articulo.mercadolibre.com.pe/MPE-432563172-audifono-mini-503-bluetooth-music-estereo-_JM#position=45&type=item&tracking_id=79ec2bc6-78d2-4d6b-8910-8d9fae3829ca,NA,NA,NA,NA,NA,#432563172,NA,NA,NA,NA
205, Mini I9s Audífonos Bluetooth Tipo AirPods P/ Apple Y Android ,110,NA,222,87,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.9,42,http://perfil.mercadolibre.com.pe/IMPORTACIONES+YUI,https://articulo.mercadolibre.com.pe/MPE-431405440-mini-i9s-audifonos-bluetooth-tipo-airpods-p-apple-y-android-_JM#position=46&type=item&tracking_id=79ec2bc6-78d2-4d6b-8910-8d9fae3829ca,39,2,0,0,1,#431405440,Apple,NA,AirPods,In-ear
206," Audifonos Bluetooth 4.1 Bluedio (ufo), 3d Plegable Aluminio ",270,NA,3,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/NOWTECH+PERU,https://articulo.mercadolibre.com.pe/MPE-432010881-audifonos-bluetooth-41-bluedio-ufo-3d-plegable-aluminio-_JM#position=47&type=item&tracking_id=79ec2bc6-78d2-4d6b-8910-8d9fae3829ca,NA,NA,NA,NA,NA,#432010881,Bluedio,NA,NA,NA
207, Auriculares Inalámbricos Plantronics Backbeat Go 3 ,380,NA,2,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MEGIMPERU,https://articulo.mercadolibre.com.pe/MPE-430841745-auriculares-inalambricos-plantronics-backbeat-go-3-_JM#position=48&type=item&tracking_id=79ec2bc6-78d2-4d6b-8910-8d9fae3829ca,NA,NA,NA,NA,NA,#430841745,Plantronics,NA,NA,NA
208, Audifono Celulares Bluetooth Estilo AirPods I7s ,26,NA,1,27,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CESARDIAZMANRRIQUE,https://articulo.mercadolibre.com.pe/MPE-434946505-audifono-celulares-bluetooth-estilo-airpods-i7s-_JM#position=49&type=item&tracking_id=79ec2bc6-78d2-4d6b-8910-8d9fae3829ca,NA,NA,NA,NA,NA,#434946505,NA,NA,NA,NA
209, Audífonos Bluetooth Stereo Hands Free Fm Mp3 Sd ,29,NA,69,946,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,3,1,http://perfil.mercadolibre.com.pe/RAPICOMPRASPERU,https://articulo.mercadolibre.com.pe/MPE-419415186-audifonos-bluetooth-stereo-hands-free-fm-mp3-sd-_JM#position=50&type=item&tracking_id=79ec2bc6-78d2-4d6b-8910-8d9fae3829ca,0,0,1,0,0,#419415186,NA,NA,NA,NA
210, Gratis!!! Audífono Motorola Verve Loop+ Bluetooth 4.1 ,154,NA,2,NA,NA,NA,NA,Envío gratis a todo el país,NA,NA,5,2,http://perfil.mercadolibre.com.pe/INTECGLOBALPERU,https://articulo.mercadolibre.com.pe/MPE-434240043-gratis-audifono-motorola-verve-loop-bluetooth-41-_JM#position=51&type=item&tracking_id=79ec2bc6-78d2-4d6b-8910-8d9fae3829ca,2,0,0,0,0,#434240043,Motorola,NA,VerveLoop,In-ear
211, Audifonos Inalámbricos Bluetooth Syllable D900 Mini Original ,125,NA,125,5,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,2,http://perfil.mercadolibre.com.pe/IMPORTACIONES+FLYTEC,https://articulo.mercadolibre.com.pe/MPE-424099926-audifonos-inalambricos-bluetooth-syllable-d900-mini-original-_JM#position=52&type=item&tracking_id=79ec2bc6-78d2-4d6b-8910-8d9fae3829ca,2,0,0,0,0,#424099926,Syllable,NA,D900mini,NA
212, Audifonos Motorola Handsfree + Musica Bluetooth Hk255 ,94,NA,4,46,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,5,http://perfil.mercadolibre.com.pe/FULL+NOVEDADES-,https://articulo.mercadolibre.com.pe/MPE-434108331-audifonos-motorola-handsfree-musica-bluetooth-hk255-_JM#position=53&type=item&tracking_id=79ec2bc6-78d2-4d6b-8910-8d9fae3829ca,5,0,0,0,0,#434108331,Motorola,NA,HK255,Clip-ear
213, Lentes De Sol Con Audifono Bluetooth En Oferta S/49.00 ,49,NA,1,9,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FULLMOTOSPERU,https://articulo.mercadolibre.com.pe/MPE-435416722-lentes-de-sol-con-audifono-bluetooth-en-oferta-s4900-_JM#position=1&type=item&tracking_id=76540e1c-8383-4c2a-82aa-41cf3cc7ef83,NA,NA,NA,NA,NA,#435416722,NA,NA,NA,NA
214, Audifonos Huawei Honor Am61 Bluetooth Inalámbrico 100% Orig ,130,NA,3,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.7,6,http://perfil.mercadolibre.com.pe/ESPINOZAGUISELLA,https://articulo.mercadolibre.com.pe/MPE-436743935-audifonos-huawei-honor-am61-bluetooth-inalambrico-100-orig-_JM#position=2&type=item&tracking_id=76540e1c-8383-4c2a-82aa-41cf3cc7ef83,5,0,1,0,0,#436743935,Huawei,Honor Series,Xsport,In-ear
215, Audifono Wireless Bluetooth Jb950 Stereo Bass - Mp3+sd+fm ,70,NA,2,8,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FENIX_IMPORT_PERU,https://articulo.mercadolibre.com.pe/MPE-435517523-audifono-wireless-bluetooth-jb950-stereo-bass-mp3sdfm-_JM#position=3&type=item&tracking_id=76540e1c-8383-4c2a-82aa-41cf3cc7ef83,NA,NA,NA,NA,NA,#435517523,NA,NA,NA,NA
216, Audífonos Bluetooth Inalámbricos iPhone Android- La Tec Tie ,54,NA,1,7,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LA.TEC.TIENDA,https://articulo.mercadolibre.com.pe/MPE-434181153-audifonos-bluetooth-inalambricos-iphone-android-la-tec-tie-_JM#position=4&type=item&tracking_id=76540e1c-8383-4c2a-82aa-41cf3cc7ef83,NA,NA,NA,NA,NA,#434181153,NA,NA,NA,NA
217, En Stock Audifonos Originales Xiaomi Mi Sports Youth 2019 ,75,NA,2,53,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZEALOTT+IMPORTACIONES,https://articulo.mercadolibre.com.pe/MPE-435029444-en-stock-audifonos-originales-xiaomi-mi-sports-youth-2019-_JM#position=5&type=item&tracking_id=76540e1c-8383-4c2a-82aa-41cf3cc7ef83,NA,NA,NA,NA,NA,#435029444,Xiaomi,Mi,Xiaomi mi Sport,Headset
218, Auriculares Bluetooth / Audifonos Wireless Earbuds X12 ,45,NA,1,4,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SEISA+TECNOLOGIES,https://articulo.mercadolibre.com.pe/MPE-436083605-auriculares-bluetooth-audifonos-wireless-earbuds-x12-_JM#position=6&type=item&tracking_id=76540e1c-8383-4c2a-82aa-41cf3cc7ef83,NA,NA,NA,NA,NA,#436083605,NA,NA,NA,NA
219, Audifono Galaxy Buds Samsung Original S10 S9 S8 Note 10 9 8 ,539,NA,1,97,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,6,http://perfil.mercadolibre.com.pe/PASAJECENTRALSAC,https://articulo.mercadolibre.com.pe/MPE-436064678-audifono-galaxy-buds-samsung-original-s10-s9-s8-note-10-9-8-_JM#position=7&type=item&tracking_id=76540e1c-8383-4c2a-82aa-41cf3cc7ef83,6,0,0,0,0,#436064678,Samsung,Galaxy,Buds,In-ear
220, Jbl Charge 3 Bluetooth Acuatico Original Portatil By Harman ,529,NA,3,4,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FULL+NOVEDADES-,https://articulo.mercadolibre.com.pe/MPE-432338961-jbl-charge-3-bluetooth-acuatico-original-portatil-by-harman-_JM#position=8&type=item&tracking_id=76540e1c-8383-4c2a-82aa-41cf3cc7ef83,NA,NA,NA,NA,NA,#432338961,JBL,NA,Charge 3,NA
221, P Audífono Motorola Hk275 Bluetooth Resiste Agua Y Sudor ,125,NA,3,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/INTECGLOBALPERU,https://articulo.mercadolibre.com.pe/MPE-427692501-p-audifono-motorola-hk275-bluetooth-resiste-agua-y-sudor-_JM#position=9&type=item&tracking_id=76540e1c-8383-4c2a-82aa-41cf3cc7ef83,NA,NA,NA,NA,NA,#427692501,Motorola,NA,HK275,Clip-ear
222, Audífonos Bluetooth ,40,NA,1,9,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/RONYCARMONAVIGO,https://articulo.mercadolibre.com.pe/MPE-434546851-audifonos-bluetooth-_JM#position=10&type=item&tracking_id=76540e1c-8383-4c2a-82aa-41cf3cc7ef83,NA,NA,NA,NA,NA,#434546851,NA,NA,NA,NA
223, Auriculares Bluetooth Jbl T450bt Con Control De Reproducción ,189,NA,2,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DIGITAL-PERU,https://articulo.mercadolibre.com.pe/MPE-426959366-auriculares-bluetooth-jbl-t450bt-con-control-de-reproduccion-_JM#position=11&type=item&tracking_id=76540e1c-8383-4c2a-82aa-41cf3cc7ef83,NA,NA,NA,NA,NA,#426959366,JBL,NA,T450BT,NA
224, Audífonos Bluetooth 5.0 Qcy - Qs1 Tws Deportivos Estéreo 3d ,95,NA,3,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/KINGOFTECH,https://articulo.mercadolibre.com.pe/MPE-436431946-audifonos-bluetooth-50-qcy-qs1-tws-deportivos-estereo-3d-_JM#position=12&type=item&tracking_id=76540e1c-8383-4c2a-82aa-41cf3cc7ef83,NA,NA,NA,NA,NA,#436431946,QCY,NA,NA,NA
225, Audífonos Bluetooth Soundbuds Flow Anker ,199,NA,1,9,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ANKER+PERU?brandId=144,https://articulo.mercadolibre.com.pe/MPE-436563996-audifonos-bluetooth-soundbuds-flow-anker-_JM#position=13&type=item&tracking_id=76540e1c-8383-4c2a-82aa-41cf3cc7ef83,NA,NA,NA,NA,NA,#436563996,Anker,NA,NA,NA
226, Audifonos Deportivos Bluetooth 4.2 Inalámbricos Radio Sd ,49,NA,623,377,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.4,9,http://perfil.mercadolibre.com.pe/GRUPONATIC.PE,https://click1.mercadolibre.com.pe/mclics/clicks/external/MPE/count?a=d3Acq2yRsLo1aDSLb3go4GnpvRKChDtklJaX5AbdjzS0SdtDUcLqnNCuHCSPGQKi1oHqkMVclXJOcZaWxiLVi%2BFjBsGSmhwFoYwOZBKfIfv9VKCbVV8CTe4hr7iIecPih53EuJ2FDVWWnw%2BjrUxxUG50GXohMhb61xDpToguIUH7i9kMBphfOZm3KicQLWYHjP8y10LJn3dAWCrP%2FiRdcxsGL1m14P61pLuA5lLA5TpJssywED%2BL2GGFiXLY5yWQZ3lrfIVxnsvVV87qwWCPY5RFfLNVkKFcmPMKrqmuT5D%2BWX67Max%2BvXMNwhThVcREc57J%2Fio5rcZJtRVeZPp31K1KHcZ5slvja72OUFYNADEJxURkJbH9aKlSKXI5mEy4KOkagj2pjaQ3rZ1yW%2Be9%2FmHIndsyn1nUPs360Fi8FZXAt5jUN%2BpkogDoeBGJoPX%2FKkWie8x6izs8FdDYrA11hVqBlHXvsGnpJTDxSTC4jnDzyjkr3XV5FYiRpSEUl%2BMCwrOrbAMdx%2FJ1xvm6iS3%2B7Kk2PUhmnJjaBWlMu%2B6yK3O2KRkqPz6KQyZqe99TZfrEvn86VKFZjIGBY245LsOqVD%2BdyCkHkwNMveu1wQBW9CdKWdLI%2BslZyV4ubtj2H66NzDxqFE4QimTbezk%2Fisg6tlPv9nFvuTsokXB6yBEBC%2FUwyXFWErPhhRgyeZU2qtESj5iHyK0Q%2BiPNxCSOH6AcLNQTRFJf1myZ3YK59EE2weNk1usyoCnzyxkiLcjhMzUA4IvP64mDE6r6hrM1knorjFElonL3cl8ngtuPxEjEtocnuIec7C%2BtMe8XWzBXfKoY3iGpVkrHT0dOfzYFI5oqCROWszmdhgdkWqwMSKTRLODpwQmuLcICWJ4Kc%2BDMROVqB3QAawRvidKYdff5PIqjWPMsJqVkCKwSxhfDQ6TrSSEWSMiVianJPE23Rfbkk5ntt9bycKkfPf%2FkbU1e00gHH7YyQNLqx9se5sjmT8hwBGwoCpBvcpKnAwypCX3x61ENrQG7u2TWQKg3tol1YjC1XNAyPdHh8T2%2B6xxJlwFY4%2F7HFUi3kvGrBZKCHfoe7kmxjS%2B%2F1zOtyNyXdMaNOQf%2BXgBTjqQ8PFLB79jix58OKgEcSaWMjemG%2BUGoxNYp7i%2FP%2FUFy%2BqOIh%2FXe35WyY1eqQiPZmxprlDSGBU31Ees0XSONNQOBdOZ8SCII4W0Cv3RSNJA3rDAefODoy9%2FIppKlQHDtWdmG8nUFuQm6qNZoWNy0o6PBEHWc7UzdibzpNIvLb9yQrsGThGKUB3IfLxJT7kJaKGqemxp14lUUXxYYfnwp1BGymab0fKln5CRoWDjUxMF8lqexwiEtETlMab2Vu7X5jZ0p4T3nIEv%2BiDGlwsWuDiu%2BHmKIEbp%2BAoKhU18DKlcCZqZlB89MdECj4ZwOLm4LPO5kWiNRuiqdfHpVZdlBYqxZSOZURNpAWAifTVzGZXOkeMqLaRY0hHB98ApIaBAM2KcZBZ5Ufr8CqL1ItMwZslotVxrsDZCIFu5RxoYjyujdKpCWwPEIkn2z7p6TaMsUf%2BZ6aa4gV9bERd73AVyNiePyPDzPmv1Dt2lTf5ru%2FDynhDviJhQP16vliOIRlKOPgYlPlNYoPho98OpBTlpmtZWzXf4ufUMm%2Fvj46hcL5QF6cV40pB9%2F4ktPQKClmlMdI86aA8mXxmWDjG%2BBO7Z6cowwkikxawm0UGzFCMIKJczPHa7ZRH5YWhEoX8MmTG0mqUMu,5,3,1,0,0,#418636835,st3,NA,NA,NA
227, Audífonos Bluetooth I7 Mini Tws Tipo AirPods ,35,NA,7,96,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.5,12,http://perfil.mercadolibre.com.pe/HENRYNICOLASCABALLERO,https://articulo.mercadolibre.com.pe/MPE-434074009-audifonos-bluetooth-i7-mini-tws-tipo-airpods-_JM#position=15&type=item&tracking_id=76540e1c-8383-4c2a-82aa-41cf3cc7ef83,9,2,0,0,1,#434074009,Apple,NA,AirPods,In-ear
228, Audifonos Bluetooth Deportivos| Con Hand Free. Envio Grati ,40,NA,23,98,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.pe/HANNZOTIENDAONLINE,https://articulo.mercadolibre.com.pe/MPE-430669981-audifonos-bluetooth-deportivos-con-hand-free-envio-grati-_JM#position=16&type=item&tracking_id=76540e1c-8383-4c2a-82aa-41cf3cc7ef83,1,0,0,0,0,#430669981,NA,NA,NA,NA
229, Audifonos Ewtoo Bluetooth Et-a4260b Aux Sd Radio ,42,NA,7,4,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LIZANDROAN,https://articulo.mercadolibre.com.pe/MPE-423677900-audifonos-ewtoo-bluetooth-et-a4260b-aux-sd-radio-_JM#position=17&type=item&tracking_id=76540e1c-8383-4c2a-82aa-41cf3cc7ef83,NA,NA,NA,NA,NA,#423677900,NA,NA,NA,NA
230, U8 Audífonos Bluetooth 8 Horas De Bateria Sonido Stereo ,40,NA,6,13,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MARCIALZANABRIARIVERA,https://click1.mercadolibre.com.pe/mclics/clicks/external/MPE/count?a=7SR2Qa4rAc4ReQS%2FmkWvsItkqHLhCn8QJgyyEZf340fAwqZ6gXV9Aj9rL12fn0uJ1HNYKSYMt6miNTdgpSxNBRrp2KnE9ZWgrUHu0wrv06PdHIBjj2CTt0WLpS%2FqNFGrViEJjcsj7SjK8MkqxuSVa4CkCh4PFw65B%2ByF87OjIq60W8H3pAaRmKbTZztl78pqGbPU08Ivm%2BCxt2eRRluH44nDgH1dYFIXaN62vRhtzkT3sEELwe7vMBh7qwpc7fwkcUUwn1EOqxFGRWNVsWXGNYIzI0mq9L%2FJyrIgw6Xn02Mx%2F23Nn8FEBFOQDIRyFi8VxxgWQOUyACq4sxASKzttqhC84IC%2FKhxERFQKPBkx7I%2F3QkR9b%2FTNZQ8c83KOow7hiHgwwH1ockHWBWfJ3w32EMhvH8kdBc%2BZAzZbmBtvydUBorvMHpRogffNclDkvG6kQrnRd5yaYUry6cFybD%2B7gFLgyF0cscT13k6%2BMDg4LZJJRUJPO4KvMiSRK3tB9DYXMA5Z8dwzERkei7bMtAVY2SpFbCMadtoFb1Kq%2BNjJv8G1DdKMY3FOPPY6mg7DRkIn7dM8OkIb9yXBmUwbtsyIHGjHPaIlzLobJY1heZNJotTd6X1DAE44LXjK6XEDBlKCjFh8z8i6uSyIgm%2BqJIR0q2NhwEEqqzMWwbt1Pg9bbyJ5J7%2Fhqp20nSBpZCwXfpE2mRSKgMasl3aCIVCLI5cEAStbT6lcUCM%2BFwYwfMGVP7aCX6ILAkeeb%2BuKqAKtcbjk21GrCKPZ2wjl7sJ1SYvQ95E8q%2Fo9Bc2gxMO5mqCfm%2BhBCYaXGVCpdRAxMA4eTooONhzax8WomVlV1bGkm0QIxXos9tdx1IZxWopjD%2FZpkTdvyeEaqhLvUT1Ukit7kuZUx64%2FobwAOJN4hFzrgwarHAzVQAsVBG3M%2Bor%2BI6e7%2B2pUOeSjgPaRISjkd9Ahpi9vbe9ChjLhwwHQFpTeT84ZdQ1AjX0vmQ8FDpEaoYu%2BYiVlCpVMNL8%2FBC1P7UmkAdFZpXJrCk23Ved9UEIMKxqxUDVf0WEa4g52GFw2GZCgB9A95B4F9Ofpeg%2BE3E34MTInHG5ue3cCP%2BRTVedbIQkpOrnuPhEnV0y4TgjMxLrdJ8HBX103WAXC3Hh7Q9DhDGzo7AQcNbXpHQEnuSvUUTjz0drnAjWsGtiHFV7Dau0mEsz5VBlF2RQU4AkvNHKl1jeZplZmR6CO1vXhKJ%2F4Ev7Zqm6kZ2rwlOgI2qybFIsrLXtIaqjjcLAkzB7jsqoJ313KTfHUmghllcbK%2BDhT2%2FyQhK2A6Ndfk82ewCt5avb8Y5XkR0ekC6Mjzur1BYsRlWG2uvdBThBVioRxuLWEdFECX4FxfKb3JIoKd12nQSTa4oHZirc21Cn51qYrpp4qzpff6BwKnYSrE2pdBb9nYK802hjUVIsT%2FT0QRpjMl6wZDNpJZJIaifHrgqOITsHwVa%2B0m6RbSbbsYfXFwNZc3NsCQf6%2FsgpeBRnq9LqYo%2FA77B%2B2sV9oPxd7J3v5%2FOppXP0YKa7%2BpZRvRTvqrdqcrbs8nHbwsyWR3BoAGZEcLTwx3mOzq6HRF%2FYIUz%2F9IxEWUqrhmvVHHdYfvJtfX5zo9MN%2BKKCr7Ux7G052VMiDnmJG9Y9mCQX7srj6gDIb7xRWgd9KzJiO7lQE210pMdt3YAcRI4aOjvsxy%2BezsFoZoBfbxitoXAoJ7V65%2Ffm6qWN9trLCMRRcK8PhybWQLGVHPtzbXbl2p3Uh,NA,NA,NA,NA,NA,#434431093,NA,NA,NA,NA
231, Audífonos Bluetooth Sony Noise Cancelling Wf-1000x ,490,NA,1,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BESTOFFERSPERU,https://articulo.mercadolibre.com.pe/MPE-433274100-audifonos-bluetooth-sony-noise-cancelling-wf-1000x-_JM#position=19&type=item&tracking_id=76540e1c-8383-4c2a-82aa-41cf3cc7ef83,NA,NA,NA,NA,NA,#433274100,Sony,NA,WF-1000X,NA
232, Auriculares Inalambricos Bluetooth ,60,NA,1,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MICKEYVE,https://articulo.mercadolibre.com.pe/MPE-434694321-auriculares-inalambricos-bluetooth-_JM#position=20&type=item&tracking_id=76540e1c-8383-4c2a-82aa-41cf3cc7ef83,NA,NA,NA,NA,NA,#434694321,NA,NA,NA,NA
233, Audífonos Bluetooth Huawei Freebuds / Tienda / Mercadopago ,495,NA,1,999,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/IMANIA.PERU,https://articulo.mercadolibre.com.pe/MPE-435441830-audifonos-bluetooth-huawei-freebuds-tienda-mercadopago-_JM#position=21&type=item&tracking_id=76540e1c-8383-4c2a-82aa-41cf3cc7ef83,NA,NA,NA,NA,NA,#435441830,Huawei,NA,NA,NA
234, Audifono Bluetooth Bluedio T5 ,179,NA,3,8,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FILIUM360,https://articulo.mercadolibre.com.pe/MPE-434751132-audifono-bluetooth-bluedio-t5-_JM#position=22&type=item&tracking_id=76540e1c-8383-4c2a-82aa-41cf3cc7ef83,NA,NA,NA,NA,NA,#434751132,Bluedio,NA,T5,NA
235, Audifonos Xt-6 Deportes Bluetooth V4.1 Metal Iman ,55,NA,1,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BUFFALOS+TECHNOLOGY,https://articulo.mercadolibre.com.pe/MPE-431790466-audifonos-xt-6-deportes-bluetooth-v41-metal-iman-_JM#position=23&type=item&tracking_id=76540e1c-8383-4c2a-82aa-41cf3cc7ef83,NA,NA,NA,NA,NA,#431790466,NA,NA,NA,NA
236, Audifonos AirPods I11 Tws Bluetooth 5.0 Tactil Apple Android ,84,NA,4,36,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.9,42,http://perfil.mercadolibre.com.pe/ZONATECPER%C3%9A,https://articulo.mercadolibre.com.pe/MPE-437056947-audifonos-airpods-i11-tws-bluetooth-50-tactil-apple-android-_JM#position=24&type=item&tracking_id=76540e1c-8383-4c2a-82aa-41cf3cc7ef83,39,2,0,0,1,#437056947,TWS,NA,I11,In-ear
237, Auriculares Bluetooth Fm Lector Micro Sd ,45,NA,2,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/SOLUCIONES+HACS,https://articulo.mercadolibre.com.pe/MPE-435083929-auriculares-bluetooth-fm-lector-micro-sd-_JM#position=25&type=item&tracking_id=76540e1c-8383-4c2a-82aa-41cf3cc7ef83,NA,NA,NA,NA,NA,#435083929,NA,NA,NA,NA
