seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold
Instto Tienda oficial,https://perfil.mercadolibre.com.ar/TIENDAS+ELECTROSHOWS?brandId=1507,7,7 años vendiendo en Mercado Libre,3032,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,697,Mala (23),Regular (25),Buena (649),"San nicolas, Capital Federal.",3032 ventas en los últimos 4 meses
Gadnic Tienda oficial,https://perfil.mercadolibre.com.ar/SALES+COM?brandId=945,15,15 años vendiendo en Mercado Libre,30170,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,9209,Mala (137),Regular (139),Buena (8933),"San Nicolás, Microcentro, Capital Federal.",30170 ventas en los últimos 4 meses
TIENDAGALAXY,https://perfil.mercadolibre.com.ar/TIENDAGALAXY,1,1 año vendiendo en Mercado Libre,4268,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1069,Mala (0),Regular (0),Buena (1069),"Caballito, Capital Federal.",4268 ventas en los últimos 4 meses
TPSHOP_BAIRES,https://perfil.mercadolibre.com.ar/TPSHOP_BAIRES,2,2 años vendiendo en Mercado Libre,6746,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1432,Mala (35),Regular (32),Buena (1365),"Núñez, Capital Federal.",6746 ventas en los últimos 4 meses
01ENLINEA.COM.AR,https://perfil.mercadolibre.com.ar/01ENLINEA.COM.AR,18,18 años vendiendo en Mercado Libre,29393,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,6432,Mala (138),Regular (171),Buena (6123),"Villa Del Parque, Capital Federal.",29393 ventas en los últimos 4 meses
READYGOWEB,https://perfil.mercadolibre.com.ar/READYGOWEB,5,5 años vendiendo en Mercado Libre,3328,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,833,Mala (18),Regular (28),Buena (787),"San Isidro, Buenos Aires.",3328 ventas en los últimos 4 meses
GROUPMHS,https://perfil.mercadolibre.com.ar/GROUPMHS,6,6 meses vendiendo en Mercado Libre,2529,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,531,Mala (17),Regular (9),Buena (505),"Belgrano, Capital Federal.",2529 ventas en los últimos 4 meses
UNIVERSALSHOPS,https://perfil.mercadolibre.com.ar/UNIVERSALSHOPS,1,1 año vendiendo en Mercado Libre,8538,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1861,Mala (86),Regular (74),Buena (1701),"Capital Federal, Capital Federal.",8538 ventas en los últimos 4 meses
DEPOT CENTRO,https://perfil.mercadolibre.com.ar/DEPOT+CENTRO,3,3 años vendiendo en Mercado Libre,7047,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,2216,Mala (65),Regular (65),Buena (2086),"Monserrat, Capital Federal.",7047 ventas en los últimos 4 meses
SELFIE TECH,https://perfil.mercadolibre.com.ar/SELFIE+TECH,4,4 años vendiendo en Mercado Libre,1911,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,458,Mala (0),Regular (0),Buena (458),"Belgrano, Capital Federal.",1911 ventas en los últimos 4 meses
Gadnic Tienda oficial,https://perfil.mercadolibre.com.ar/SALESCOM12?brandId=945,1,1 mes vendiendo en Mercado Libre,1387,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,59,Mala (0),Regular (2),Buena (57),"San Nicolás, Microcentro, Capital Federal.",1387 ventas en el último mes
MWPRODUCTSARGENTINA,https://perfil.mercadolibre.com.ar/MWPRODUCTSARGENTINA,9,9 años vendiendo en Mercado Libre,1949,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,490,Mala (5),Regular (17),Buena (468),"Once, Capital Federal.",1949 ventas en los últimos 4 meses
JAZAKSHOP.COM,https://perfil.mercadolibre.com.ar/JAZAKSHOP.COM,2,2 años vendiendo en Mercado Libre,7553,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1738,Mala (0),Regular (10),Buena (1728),"Chacarita, Capital Federal.",7553 ventas en los últimos 4 meses
JMS-IMPORTACIONES,https://perfil.mercadolibre.com.ar/JMS-IMPORTACIONES,10,10 años vendiendo en Mercado Libre,1639,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,378,Mala (10),Regular (6),Buena (362),"San Justo, Buenos Aires.",1639 ventas en los últimos 4 meses
BAZA 10,https://perfil.mercadolibre.com.ar/BAZA+10,1,1 año vendiendo en Mercado Libre,3253,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,805,Mala (3),Regular (2),Buena (800),"Belgrano, Capital Federal.",3253 ventas en los últimos 4 meses
JAZAK SHOP,https://perfil.mercadolibre.com.ar/JAZAK+SHOP,2,2 años vendiendo en Mercado Libre,3379,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,810,Mala (0),Regular (14),Buena (796),"Chacarita, Capital Federal.",3379 ventas en los últimos 4 meses
ELECTROWORLDGROUPARGENTINA,https://perfil.mercadolibre.com.ar/ELECTROWORLDGROUPARGENTINA,1,1 año vendiendo en Mercado Libre,4329,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1021,Mala (3),Regular (14),Buena (1004),"Parque Chas, Capital Federal.",4329 ventas en los últimos 4 meses
