seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold
Sportbay Plus Loja oficial,https://perfil.mercadolivre.com.br/SPORTBAY+PLUS?brandId=2047,1,1 ano vendendo no Mercado Livre,8392,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,861,Ruim (18),Regular (16),Bom (827),"Siqueira Campos, Paraná.",8392 vendas nos últimos 4 meses
Sportbay Loja oficial,https://perfil.mercadolivre.com.br/SPORTBAY?brandId=721,15,15 anos vendendo no Mercado Livre,14950,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,5620,Ruim (91),Regular (373),Bom (5156),"Siqueira Campos, Paraná.",14950 vendas nos últimos 4 meses
LOI BRASIL,https://perfil.mercadolivre.com.br/LOI+BRASIL,6,6 anos vendendo no Mercado Livre,12497,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,1115,Ruim (47),Regular (37),Bom (1031),"Mauá, São Paulo.",12497 vendas nos últimos 4 meses
KAZZU COMERCIO,https://perfil.mercadolivre.com.br/KAZZU+COMERCIO,4,4 anos vendendo no Mercado Livre,5187,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,493,Ruim (12),Regular (12),Bom (469),"Ponte Nova, Minas Gerais.",5187 vendas nos últimos 4 meses
MOTOLOPES.COM.BR,https://perfil.mercadolivre.com.br/MOTOLOPES.COM.BR,6,6 anos vendendo no Mercado Livre,300,MercadoLíderÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,18,Ruim (1),Regular (0),Bom (17),"Teófilo Otoni, Minas Gerais.",300 vendas nos últimos 4 meses
EMPORIUM LIVRE,https://perfil.mercadolivre.com.br/EMPORIUM+LIVRE,8,8 anos vendendo no Mercado Livre,3116,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,287,Ruim (11),Regular (12),Bom (264),"Ponte Nova, Minas Gerais.",3116 vendas nos últimos 4 meses
FGOLDSHOP,https://perfil.mercadolivre.com.br/FGOLDSHOP,1,1 ano vendendo no Mercado Livre,2616,MercadoLíder GoldÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,245,Ruim (4),Regular (3),Bom (238),"Ponte Nova, Minas Gerais.",2616 vendas nos últimos 4 meses
Quality SP Loja oficial,https://perfil.mercadolivre.com.br/QUALITY+SP?brandId=515,19,19 anos vendendo no Mercado Livre,17527,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,1861,Ruim (50),Regular (62),Bom (1749),"Barueri, São Paulo.",17527 vendas nos últimos 4 meses
VEGASMIX,https://perfil.mercadolivre.com.br/VEGASMIX,9,9 anos vendendo no Mercado Livre,4422,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,491,Ruim (15),Regular (12),Bom (464),"Limeira, São Paulo.",4422 vendas nos últimos 4 meses
COMPETIZIONEMR,https://perfil.mercadolivre.com.br/COMPETIZIONEMR,11,11 anos vendendo no Mercado Livre,3944,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,614,Ruim (8),Regular (5),Bom (601),"Taboão da Serra, São Paulo.",3944 vendas nos últimos 4 meses
