search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Linha,Modelo,Formato,Modelo alfanumérico
11, Fone De Ouvido Bluetooth Orelha De Gato Com Led Celular P2 ,62,NA,"
			
				Novo
			
			
				
					 - 
				
				495
				vendidos
			
		",(41 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 601
		
		 sem juros
		
	

	
		",01,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,35,https://perfil.mercadolivre.com.br/REIDOSELETR%C3%94NICOS,https://produto.mercadolivre.com.br/MLB-1114723372-fone-de-ouvido-bluetooth-orelha-de-gato-com-led-celular-p2-_JM#position=11&type=item&tracking_id=d1f9601e-1b1e-4587-8fdf-0e57e3d29e44,29,2,2,0,2,#1114723372,Exbom,GATINHO,HF-C240BT,Over-ear,HF-C240BT
12, Headphone Bluetooth Fone De Ouvido Usb Micro Sd Rádio Fm B01 ,39,NA,"
			
				Novo
			
			
				
					 - 
				
				4670
				vendidos
			
		",(41 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 658
		
		 sem juros
		
	

	
		",58,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.2,221,https://perfil.mercadolivre.com.br/SUEDVENDAS,https://produto.mercadolivre.com.br/MLB-687286154-fone-de-ouvido-sem-fio-bluetooth-41-esportivo-stereo-sport-_JM#position=12&type=item&tracking_id=d1f9601e-1b1e-4587-8fdf-0e57e3d29e44,117,55,29,6,14,#687286154,Universal,Fone Bluetooth Sem Fio,BH-503,Over-ear,3.0
13, Fone De Ouvido Sem Fio Bluetooth 4.1 Esportivo Stereo Sport ,29,NA,"
			
			
				
				2962
				vendidos
			
		",(604 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 600
		
		 sem juros
		
	

	
		",00,NA,Envio para todo o país,NA,NA,3.1,55,https://perfil.mercadolivre.com.br/OLIST?brandId=866,https://produto.mercadolivre.com.br/MLB-1068034831-fone-ouvido-bluetooth-i7s-42-par-tws-sem-fio-case-base-_JM#position=13&type=item&tracking_id=d1f9601e-1b1e-4587-8fdf-0e57e3d29e44,18,6,11,2,18,#1068034831,Universal,NA,NA,NA,NA
14, Fone Ouvido Sem Fio Bluetooth 4.1 Celular Micro Sd Fm P2 Mp3 ,178,NA,"
			
				Novo
			
			
				
					 - 
				
				222
				vendidos
			
		",(6 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1711
		
		 sem juros
		
	

	
		",11,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,118,https://perfil.mercadolivre.com.br/CITRON+INSTRUMENTOSMUSICAIS,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=ZUvWWRXA08B1o4zvXnc%2BqN1BdVez9PY5Rutb0PwQtNSHL7ssc784OLrg6n%2B%2FLM61LosQp%2FwmuIEmddeD8YDUAQxV1ce5mXSLFQ8x5ZDQ%2Beiq26%2F3uKZWVHvZMA%2B8L82Du53b39dd5IccLyOkYebOS85n8sYl3OEe5DRqhILC8oSte69AC0soJ%2Fme1Qzlfo5dZZTH87vj%2FLuss7zmz9uGggU13o7eK0tO7%2F9WEdthv00nBARNrh9TJUPTcYbtKKNY2Kot3pxo0JFQyzFDukFXRlrahgo8aC52j1IicDKFAtzV0L2uXpd0SeH1OP8FbqRZuANBdfRFrqeqlOIIWFF3t2DMAOS1QPAzudly4ruZSBQtmy%2FBOB7RFy5QPjOFwyL84Sagq73%2F6%2Fj1vgkQ6ZR3ycOphQGQdtnpwTQfkbU2oSUOmheO0KYovJB0pDfRk4Xe7c85to%2Bni2aps9zgHFz8%2Bx4IKvnQqFcHFlEyxEFUGoJ8UzC2iWw3XHQll5dsD%2BRUboxumgUeDo4UmqYfXeTmWpYBG2Y4QjedwwthdJKMLL1e9zRthzx4kkTV2bcbw7E8zIBONJpLXTNCAqL%2BZB61kfqn67QaRD6IcYyMZuPSLm9snomD%2F3Gc%2F%2Fz6gr%2F7e23ECC7sXMrv%2F7KixHH0XiZR7xAXsIMLX7vODIMXxAV136jI8BlJ7KMWepfa2Zd0k8A2eoFWkLQm0wS9BlGB2uihP6UyI2zHjdkRpmyK8fzbTJLpvFYuEJNvj79oqcaMUdv%2BNuThR8mKzRQMUeuF35pb%2FlXhDeQpY17aaa0ZHJREb8g5kFVJvygxJemSlpPk3XggJueJ9my6Vm5LolrYOsMK1DV2onwQKmP%2Fz0ZYcetpM8Gcm8ngJNOdAPRXVlCjsheek%2BfCnC%2Fq8d8G1wHBfX7TLGas6%2B0SSkx74qAtVmRmbzPjx8Z2e2oPufebXJJP%2Bz4vwNGv8GlctufphTeQZiUSMsYenoH0IK%2BkFaGd7m5mQ4MNVR64HBmwlwgSkvNDcEOey%2FB3Ea%2FTu%2FFHj%2BAMeetTUt1%2BcuGqbmD7y8NteZ7MHACQk7bl%2FKBNnupnl%2FQZ165EtSvimzgYcH8i9Xfq9s7l0HGFVge2yQSLXNIe%2BL2MiiKu3qSCfGTMHDypj3zO%2FF1wKfzKE4Yu7xhyRR%2Fqmi3fHN3cu%2BCPeutW07FLtWmr%2FGXxOnZL9kEy5I%2FK4IIyAi3dWQ1J%2B4cf4JcXQA7NaurVrHT3mSE8ifkMxXP1U6EKjXuRrPLXdbNAVOTE7EJz0RM%2FcdUk%2BF0IkPD0ScAEpiJch7t7pKOTcA51T4FbdO%2FrX0yVqN9C2SICHsT%2FI0KW7pDytrc5otUsl%2BUetj4eLILY33jSdwdPvrYxEjRF89kpOplj6rblqWWN1IPWC675hkkb4dmMlQmuaYXYemdn9Eo9f%2F0waFvdrRxV6K4kPOM%2FTutTamPq69eSgJEFo3YbnF%2FKTIGZtyq74L2Mmv2QTUsFwybGOj10RtZZTi7GPS6xkpJczx%2Fyn3IqdE5Xi6siMbq5p0W87zmQAT3Crgh5srVdVyxCb19LlsMo3tCb6KTVaumio2TH5fM6XL4Ujf%2FNLhTufeD3BFFicw6uEbg4O5OP%2FvXEwk3EM6DQ%2BCMULzzRu7RXPZsFHolnMJKMrKlvkMRZODi6vT4bjYXWyem01eLHZKcJ9TCAyn3UKhzLsIryc%2B5kZWb5ckFInFliG1WnFYTccN6bLcZKpP76mPeKJudwNLakBQ%3D%3D,89,18,4,3,4,#1183395400,JBL,TUNE,Tune 205BT,Ear-Buds,tune205btblk
15, Mini Fone De Ouvido Bluetooth Sem Fio Musica Chamadas Videos ,174,NA,"
			
				Novo
			
			
				
					 - 
				
				726
				vendidos
			
		",(119 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1668
		
		 sem juros
		
	

	
		",68,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,543,https://perfil.mercadolivre.com.br/DUSHOP+MAGAZINE,https://produto.mercadolivre.com.br/MLB-1270006965-fone-ouvido-xiaomi-redmi-airdots-com-bluetooth-100-original-_JM#position=15&type=item&tracking_id=d1f9601e-1b1e-4587-8fdf-0e57e3d29e44,476,49,15,1,2,#1270006965,Xiaomi,AirDots,Redmi Airdots,Ear-Buds,TWSEJ04LS
16, Fone De Ouvido Jbl E25 Bt Bluetooth E25bt Preto Microfone ,21,NA,"
			
			
				
				2287
				vendidos
			
		",(81 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 582
		
		 sem juros
		
	

	
		",82,NA,Envio para todo o país,NA,NA,3.7,44,https://perfil.mercadolivre.com.br/OLIST?brandId=866,https://produto.mercadolivre.com.br/MLB-1163654264-fones-de-ouvido-sem-fio-bluetooth-i7s-tws-_JM#position=16&type=item&tracking_id=d1f9601e-1b1e-4587-8fdf-0e57e3d29e44,19,8,8,2,7,#1163654264,AQ Shopping,NA,NA,NA,NA
17, Adaptador Bluetooth Universal Fone De Ouvido P2 Celular H44 ,248,NA,"
			
				Novo
			
			
				
					 - 
				
				1070
				vendidos
			
		",(110 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 2067
		
		 sem juros
		
	

	
		",67,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,197,https://perfil.mercadolivre.com.br/TECHMAISMUSIC,https://produto.mercadolivre.com.br/MLB-875932473-fone-jbl-t500bt-bluetooth-t500-bt-garantia-1-ano-jbl-_JM#position=17&type=item&tracking_id=d1f9601e-1b1e-4587-8fdf-0e57e3d29e44,172,22,1,0,2,#875932473,JBL,Tune Series,JBL T500BT TUNE 500BT,Over-ear,JBLT500BTBLK
18, Fone Ouvido Bluetooth Sem Fio Chamada Micro Sd Fm P2 Mp3 Cel ,39,NA,"
			
				Novo
			
			
				
					 - 
				
				1494
				vendidos
			
		",(36 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 738
		
		 sem juros
		
	

	
		",38,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.1,238,https://perfil.mercadolivre.com.br/DNR+IMPORT,https://produto.mercadolivre.com.br/MLB-1081371623-fone-de-ouvido-sem-fio-bluetooth-universal-stereo-lc-100-_JM#position=18&type=item&tracking_id=d1f9601e-1b1e-4587-8fdf-0e57e3d29e44,138,42,32,4,22,#1081371623,Universal,Fone Bluetooth,LC-100,Over-ear,4.1
19, Fone Ouvido Bluetooth Sport Mp3 Hz-k4 Corrida Cartão Micro ,121,180,"
			
				Novo
			
			
				
					 - 
				
				1754
				vendidos
			
		",(655 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1016
		
		 sem juros
		
	

	
		",16,NA,NA,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/MILAIBR,https://produto.mercadolivre.com.br/MLB-1294516194-fone-de-ouvido-bluetooth-xiaomi-redmi-airdots-original-_JM#position=19&type=item&tracking_id=d1f9601e-1b1e-4587-8fdf-0e57e3d29e44,NA,NA,NA,NA,NA,#1294516194,Xiaomi,NA,Redmi AirDots,NA,NA
20, Fone Jbl Bluetooth Tune 205bt Original T205 Bt Bluetooth+nf ,149,NA,"
			
				Novo
			
			
				
					 - 
				
				361
				vendidos
			
		",(639 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1434
		
		 sem juros
		
	

	
		",34,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,543,https://perfil.mercadolivre.com.br/ACMN.VENDAS,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=n98HWET8HBd0ERtNOgNQ3A4Esbt1MIeFtXNCHey17rBR8t%2BYQ%2FJwtJXUclDUF0MY9dcExwDst%2BbJRa5X9fOy%2FvZSxN09MXYMzGDW1fW3TgiQtcx4%2FN48gSJjXFWpT%2FjKeCmJgn3cR2q95REK0IOwFEDSBxjo%2F19deMaZx%2B9EB2XpojECa3Wu94QNP%2BbbTwFl3YkECgrIIoXWNKoy9uGwc1DYVruE10poI7m0xyqqAH2jm%2FZb%2B7h7i16YriUn7hTqg8ZqWoJLG2X5VlUnrOu3IaRXfhcesIjfT0wGMo2IGr3VfnI6ShYFVKzgWYCEi%2BROvW9YDo1uIaMRBzAhr0qwq1yxPZtUpEP5zx%2FPA5Ly17JX1xKRIJdKxJvu2agV0mQUECRBKXoHBpOxQ2xmuI2pblsAoR%2B8prnu8Om1Wml0SNR%2FNmKdfK7Tl6hnIy%2F9XEA1raXt8irC5UznwJi8XXjSgqgFKr7FKOLW1VT9CUgjv7vl2ClrKNV9eOyDzYre0K39O4f%2FL0MaEJ0ZK9YJOmQRouHBytL3SGHcGp7BswbWpA6ron88kj42Esb02hpKuxtLWnhgK%2F0gB2ZpDpeZExGvExcyuqPXS44rzpTD7Zo3GjzCaa8qTTClEOsZb05pYJ1olpW4VyAx%2FgSr2L%2FTb7D9gtBtr7ncU7U4suZjuKOOPVQAJnVZhijN79%2B2tdpEaW%2F5HnFoi8s1iAaye4gzP2FrrQYRKnojnnfkXCsAtM%2BcpvafU7yow8Li6xkrHEwe0%2BQ1e1ISKsKp8TbkyNd4iZ2p%2F9Wc%2FaiVJavcvVn3TmkXmH7odqdvi0BVOUfCGSQrgxULY74PqSjDDJm7iIf%2B25i3z2G3X0GVGaJZNuJM82%2BOSyNbdDdySxZn2SMVA7q0lmCfny5pz%2Bog2Ec9Xh5VVPS5rjb%2B%2FOYCFeaj4EyIl63BtYEm66QT03d%2Fzt00KHyDOgmeH%2Fc8hOm%2BR2T2R979viKWaMpkK50GqzxjvFImQQTFKctkDMbXU0fYmJyF%2Fjxqv2sZU4AGbdOTKq5KdydFF8J1fsEcamw6%2Fl%2Bq3uYjC3xMn5STB%2B25nACD6edvDzPwmNXCERmZxH%2FE2MjQfoaPHU0M1uLju1IYkRUs%2FmwokzcNilXPM2VDGY6d8Ii9IB3gG%2B9WUO%2F2QXevBpAlxKc0IL1TXiTm1TdwMplxRvd4jVmPYH0lgZaJPHEbDTW8l6cEcDEnM3d6qjvitIESZq5tRX%2F%2FKdjhVWBuptIlFTzg1N49nb6dI2m2iMNuXttATJ5hUc4QUKW6lRt3EgYS9CbjFRR8%2BDiGm4UrKRt9KXTFx%2BCXkt28lTaOaG0%2Bbj4YuqcJoU28jM15s0YWXjbLHiJejgpe3EoGaN0CebXkrFLXZdSpYzwK05JBlYMG9PzpXxHcdeiL04hAORiW3eZwGV06g47akT%2FNpdXBBlV6cwbX3d%2BnVpJN9HoFO37hGmV5KM7oqcf3K3jRFysUZNdU6LrGhNqjO8rik5Ogdu6iy7oplVE8KksVrpm3FzamX1hi8%2FovLookR2vVUex%2FLn%2FVufWdPmZlvrejC5nzj4eUisKrzpUQPg9hG2SrJtWxTRU2FKkZerllJUj3Hu%2BiIAMS7xMGWbL52Es0wDvf7yNhlGUSRipQ8O8Pan%2FvH1wQNRbe9FID5Y9NbN0MQwHiaGyYrArCMItqrEpu53CU4DsFkXulgtEndSZk7y6YCaDDt%2B%2BgFKiIjUUITKXgWtLwUeQZtQGwvooYPbYlDQ%3D%3D,476,49,15,1,2,#1294440267,Xiaomi,True Wireless,AirDots,Ear-Buds,TWSEJ04LS
21, Fone Ouvido Xiaomi Redmi Airdots Com Bluetooth 100% Original ,28,NA,"
			
				Novo
			
			
				
					 - 
				
				15013
				vendidos
			
		",(84 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 576
		
		 sem juros
		
	

	
		",76,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.4,246,https://perfil.mercadolivre.com.br/NATHCELLDIGITALL,https://produto.mercadolivre.com.br/MLB-920959947-mini-fone-de-ouvido-bluetooth-sem-fio-musica-chamadas-videos-_JM#position=21&type=item&tracking_id=d1f9601e-1b1e-4587-8fdf-0e57e3d29e44,86,44,47,27,42,#920959947,Universal,Primeira,S530,In-ear,Fone Bluetooth S-530 4.0
22, Fone De Ouvido Sem Fio Bluetooth Universal Stereo Lc-100 ,27,NA,"
			
				Novo
			
			
				
					 - 
				
				2109
				vendidos
			
		",(9849 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 558
		
		 sem juros
		
	

	
		",58,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,45,https://perfil.mercadolivre.com.br/SHOPEX.,https://produto.mercadolivre.com.br/MLB-1202718769-fone-de-ouvido-iphone-7-plus-8-8-plus-x-xs-max-xr-bluetooth-_JM#position=22&type=item&tracking_id=d1f9601e-1b1e-4587-8fdf-0e57e3d29e44,31,6,5,1,2,#1202718769,Apple,EarPods,EarPods,In-Ear e bluetooth,Todos
23, Fone De Ouvido Headset Bluetooth 4.1 Sem Fio Música Chamadas ,185,NA,"
			
				Novo
			
			
				
					 - 
				
				280
				vendidos
			
		",(520 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1768
		
		 sem juros
		
	

	
		",68,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,103,https://perfil.mercadolivre.com.br/PONTOCERTOELETRO,https://produto.mercadolivre.com.br/MLB-961577159-fone-de-ouvido-jbl-e25bt-in-ear-bluetooth-branco-sem-fio-_JM#position=23&type=item&tracking_id=d1f9601e-1b1e-4587-8fdf-0e57e3d29e44,89,12,2,0,0,#961577159,JBL,SEM FIO,E25BT,Over-ear,JBL E25BT
24, Fone Ouvido Sem Fio Bluetooth 4.1 Celular Micro Sd Fm P2 Mp3 ,152,NA,"
			
				Novo
			
			
				
					 - 
				
				1410
				vendidos
			
		",(642 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1462
		
		 sem juros
		
	

	
		",62,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,97,https://perfil.mercadolivre.com.br/TECHWEB-STORE,https://produto.mercadolivre.com.br/MLB-1184388935-fone-de-ouvido-duplo-sem-fio-bluetooth-50-qcy-nova-verso-_JM#position=24&type=item&tracking_id=d1f9601e-1b1e-4587-8fdf-0e57e3d29e44,77,12,4,1,3,#1184388935,QCY XIAOMI,Fone Bluetooth Sem Fio QCY - NOVA VERSÃO LANÇAMENTO,QCY - NOVA VERSÃO LANÇAMENTO,COMPACTO E ANATÔMICO,QCY - NOVA VERSÃO LANÇAMENTO
