search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Modelo alfanumérico,Formato
1, Redlemon Audífonos Bluetooth Manos Libres Sonido Hd Portátil ,279,349,4827,40,18 meses,15.51,NA,Llega mañana,Devolución gratis,Tienes 30 días desde que lo recibes,3.8,133,https://perfil.mercadolibre.com.mx/RED.LEMON?brandId=1198,https://articulo.mercadolibre.com.mx/MLM-626523199-redlemon-audifonos-bluetooth-manos-libres-sonido-hd-portatil-_JM?searchVariation=23891594869#position=1&type=item&tracking_id=d20eb810-a339-4d06-a969-3eaf72978ecf,65,24,18,8,18,#626523199,REDlemon,Audio Bluetooth,I7,RL,In-ear
2, Redlemon Audífonos Bluetooth 5.0 Tws Base Carga Contra Agua ,799,NA,1924,91,18 meses,44.39,NA,Llega gratis mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4.7,81,https://perfil.mercadolibre.com.mx/RED.LEMON?brandId=1198,https://articulo.mercadolibre.com.mx/MLM-659989626-redlemon-audifonos-bluetooth-50-tws-base-carga-contra-agua-_JM?searchVariation=31744770824#position=2&type=item&tracking_id=d20eb810-a339-4d06-a969-3eaf72978ecf,65,12,2,1,1,#659989626,REDlemon,Audio Bluetooth,TWS 5.0,RL,Ear-Buds
3, Audifonos Bluetooth 5.0 Manos Libres I7s AirPods ,119,NA,6077,833,12 meses,11.76,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.1,40,https://perfil.mercadolibre.com.mx/GAMEX+COMERCIAL,https://articulo.mercadolibre.com.mx/MLM-628080138-audifonos-bluetooth-50-manos-libres-i7s-airpods-_JM?searchVariation=38947358832#position=3&type=item&tracking_id=d20eb810-a339-4d06-a969-3eaf72978ecf,23,5,7,2,3,#628080138,Universal,NA,iPhone,NA,In-ear
4, Audifonos Bluetooth Resistentes Al Agua Manos Libre Luz Roja ,869,"1,087",3696,466,18 meses,48.31,NA,Llega gratis mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4.6,300,https://perfil.mercadolibre.com.mx/AXLOIEFFCN,https://articulo.mercadolibre.com.mx/MLM-659636323-audifonos-bluetooth-resistentes-al-agua-manos-libre-luz-roja-_JM#position=4&type=item&tracking_id=d20eb810-a339-4d06-a969-3eaf72978ecf,214,56,19,5,6,#659636323,Arbily,Audio Bluetooth,TWS-T8,AR,Ear-Buds
5, Audifonos Sport Bluetooth Sports Manos Libres Nuevos! ,38,NA,4935,73,12 meses,3.75,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.2,11,https://perfil.mercadolibre.com.mx/COMPU_VICHIS,https://articulo.mercadolibre.com.mx/MLM-677136378-audifonos-sport-bluetooth-sports-manos-libres-nuevos-_JM#position=5&type=item&tracking_id=d20eb810-a339-4d06-a969-3eaf72978ecf,7,2,0,1,1,#677136378,CHINA,NA,Bluetooth,NA,In-ear
6, Xiaomi Redmi Airdots Mini Dual V5.0 Auriculares Bluetooth ,615,NA,1265,1377,18 meses,34.17,NA,Llega gratis mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4.7,264,https://perfil.mercadolibre.com.mx/ALMAC%C3%89NELECTR%C3%93NICO,https://articulo.mercadolibre.com.mx/MLM-697282236-xiaomi-redmi-airdots-mini-dual-v50-auriculares-bluetooth-_JM?searchVariation=40112271519#position=6&type=item&tracking_id=d20eb810-a339-4d06-a969-3eaf72978ecf,212,32,8,6,6,#697282236,Xiaomi,Mi,AirDots,NA,In-ear
7, Audifonos Bluetooth Mano Libres Inalambrico Bestsin Original ,199,NA,8564,84,12 meses,19.66,NA,Llega gratis mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4.2,611,https://perfil.mercadolibre.com.mx/EBSTORE,https://articulo.mercadolibre.com.mx/MLM-569394811-audifonos-bluetooth-mano-libres-inalambrico-bestsin-original-_JM?searchVariation=16969851717#position=7&type=item&tracking_id=d20eb810-a339-4d06-a969-3eaf72978ecf,334,134,81,25,37,#569394811,Universal,NA,BST-S6 PLUS,NA,In-ear
8, Audífonos Bluetooth Inalámbricos Estereo AirPods Con Estuche ,119,NA,6077,833,12 meses,11.76,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.1,40,https://perfil.mercadolibre.com.mx/GAMEX+COMERCIAL,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=Ii2KpxQ94nDbBVLITJ0nCKSaEAp68i9GEhVGWcIWpIelXWScDou4d6dz72ZbTh8Yw7nRA1DWrKCBeEANLRA2jMlo2cdIRFPpBIgbmLRMCTCaIh%2BO67M0IyvW5tylt8%2FBbSk0Zy5gosEnsrznkMgkVCBNXDNa%2Ftj1s%2F0sPFHbb%2FpXkeA82yHsZNsGqSwBS85f5QzVkcjCzvB8kUYjbMWfslt%2FAE%2FPYeeyU0knQUEbYkqOWoEUuCL0h5ADwIPchEJh8bpt%2FwkbKrrOdbhjcf70OAFOfmlVV4IKIU%2Bf2KDDG6U0Wrk7YTed%2FFBb%2FOC2rNUdMEzTXyrvDpMXnjRVgsBOW3Gmd5JmelBYy%2FouYQNa1REG5fgt9%2F%2F6bRVP2LATD46SpcpEyY22x%2BtqXiDme20sRSAlwejBuaAAjcc%2FubvTsoxYljbObik9%2Fx2mgKSvi%2FPATMRhIuACbLI9r4%2BfdXrBc60GWwlelottBALKKANpeUFXgZWLR%2BHqPzZcMYzEykKcBLDPx6RJN%2BKoD2bWAeA1zTRioW%2B95h0ZXDKjUzVimRsu5myDUa9QVZ7fJ5ftCPak4anpi2edixbe4F4QHF%2FCHB51VHPcAS6oqJvtkzfopJ5NEYrQ0%2B1otQyy%2Flo7MmhB6azExpnwEhA%2BDgegotQx%2BdmMKREDfdAbPnS3%2Btz4fp77GZCpPIXL%2FcCP%2FM62Hoalb1ZxO31yAH%2FEaJVvb45XSXzLonY%2FhLWu4KNs2mmUa0pp%2FugWGjw%2FXrH%2BT9uCTxL3bwBeKWAfXM73qpqenlz%2Bqy%2FJOOSt7MW9DD5u4J1iA381YflHMwUtFCAEfpJ24H83EjXYwuKv2L1SyO0SOvzd6URwjDWqLj%2BGK43hUBDVwvWmF3Uw9rMkENV2FEY%2B541ETnIDFWQ5eiV%2BAPPLaEJiCgg4nYucV4KI3YmBKb6nkTXwdQly7vCB9Pxo2gZ0y4zB5SU84on%2FxeNeDHRgGSLBum3PHZz0GZI7alR8M4nQOXWSAqPjFRcdYpyOBYGx9H1%2BIGjkR8sy24xudAUdYNlQmBC8%2Fhec6qfGyZrQS1%2FCp9zkdnFZRPd%2FJJgszDlPw0qJOmVD4qXJmdPrbtzOPrIDdQlhCbSXDZUdZOA2KE8Drlf6sxMYE%2BwUoOnUYRu2kKaOa9awDKN346CYI%2FDubWFOLIuqqjIc90Q5xJcW2jn0Aj%2F9jThVxGBGpttEG5hAqfi1etyHXdk5%2F4BKtEVfohrdWQUZEMD909rBxqC9yknHRYwozGj1Y2SWP%2BAxmTzapSn8himQVZipFNBzcCW52jb4xI0G4EN5gy2o254TmjIoNlDUOrdfntIfRAqgXoBNHDLlFZz6TzlbeAzVD%2F7dueS%2BPzdaAqbTkqVWXtDW7KfWL9eBK2DRybvaL1yI%2BspJI61OtdmAPJxVrPtH4O3v2%2FqWXzp3nKgRniTR90Ya89uQiibH5ONJc3rQ%2FI3t3kEPz3540qm12vd7JL%2BX5Ep2A2%2B%2BQmWyMwWYjXCq5d%2FDzqzDrCRmc8Dc4300WlOoEqNajfh7lrmdJhIGLWjwnm9fY8drqiitZ56pxbiKIg47FCSU36RMO9f0fEJVkGg7iL7v7ZcEPfL2sR9%2FAXCNC1qtAA9QM4eqy07gwHu8wPO4mtHvrvi23EM2d5pdorUF9HopXKs1OPmwIFy5TniJpQ3SZeMCPnZdFZ0F%2FL6hICk0ISKGpt%2B%2BZCLWkTo5rZlP0HS8T4kLNYF4prx%2FCMJT%2FhO8WVwU00RWwokjUrFFDPfiD1FrfPmvcdjQVd8Vl9xk4vk1pNXq%2FCTdTx95EH7S8GJgyyibX13lFF2%2FeuaA3WiZZjGACrpdIA%3D%3D,23,5,7,2,3,#628080138,Universal,NA,iPhone,NA,In-ear
9, Audífonos Manos Libres Tipo AirPods I7s Bluetooth 5.0 Pop Up ,179,199,1046,168,12 meses,17.69,NA,Llega mañana,Devolución gratis,Tienes 30 días desde que lo recibes,3.4,22,https://perfil.mercadolibre.com.mx/SOLUCIONESALTHEA,https://articulo.mercadolibre.com.mx/MLM-667079139-audifonos-bluetooth-inalambricos-estereo-airpods-con-estuche-_JM?searchVariation=33580995695#position=9&type=item&tracking_id=d20eb810-a339-4d06-a969-3eaf72978ecf,8,4,3,2,5,#667079139,TWS,Audífonos Bluetooth,i7s,NA,In-ear
10, Audifonos Bluetooth Inalambrios Magneticos Manos Libres ,119,NA,1506,453,18 meses,6.61,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,8,https://perfil.mercadolibre.com.mx/SHADIAO,https://articulo.mercadolibre.com.mx/MLM-699687150-audifonos-manos-libres-tipo-airpods-i7s-bluetooth-50-pop-up-_JM?searchVariation=40487669958#position=10&type=item&tracking_id=d20eb810-a339-4d06-a969-3eaf72978ecf,6,0,2,0,0,#699687150,Universal,TWS,i7s,NA,In-ear
11, Auriculares De Bluetooth Manos Libres Base De Carga X9 Azul ,89,NA,7577,412,12 meses,8.79,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.4,97,https://perfil.mercadolibre.com.mx/MR.UPSALES,https://articulo.mercadolibre.com.mx/MLM-655705883-audifonos-bluetooth-inalambrios-magneticos-manos-libres-_JM?searchVariation=30738135821#position=11&type=item&tracking_id=d20eb810-a339-4d06-a969-3eaf72978ecf,60,24,7,3,3,#655705883,OEM,NA,XT111,NA,In-ear
12, Audífonos Bluetooth Tws-i7 Manos Libres Deportes Portátil ,807,"1,077",2866,235,18 meses,44.88,NA,Llega gratis mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4.6,264,https://perfil.mercadolibre.com.mx/AXLOIEFFCN,https://articulo.mercadolibre.com.mx/MLM-656084046-auriculares-de-bluetooth-manos-libres-base-de-carga-x9-azul-_JM#position=12&type=item&tracking_id=d20eb810-a339-4d06-a969-3eaf72978ecf,201,44,10,5,4,#656084046,Arbily,NA,X9,NA,NA
13, Audifonos Bluetooth Inalambricos Magneticos Bestsin Original ,783,"1,045",740,175,18 meses,43.54,NA,Llega gratis mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4.4,34,https://perfil.mercadolibre.com.mx/AXLOIEFFCN,https://articulo.mercadolibre.com.mx/MLM-659639413-audifonos-bluetooth-tws-i7-manos-libres-deportes-portatil-_JM#position=13&type=item&tracking_id=d20eb810-a339-4d06-a969-3eaf72978ecf,24,5,2,2,1,#659639413,Arbily,Audio Bluetooth,TWS-I7,AR,Ear-Buds
14, Audifonos Bluetooth Resistentes Al Agua Manos Libre Luz Azul ,89,NA,7577,412,12 meses,8.79,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.4,97,https://perfil.mercadolibre.com.mx/MR.UPSALES,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=d9o8VR7N1byKwr%2FNjqdkJ2DbkOSJysJeUKTDFYZ1QfeYI2N1D8g%2F9S5B2vydVsYMLPZAjnJuK8ThbXGtPzuj22%2BvQXC9tvwJA8luZUb1JsY6TNFr3TTHuwXMi8n9ksTC2eSlYCvRKb5%2BVxZqPiBhecLpZY9apUTbr8boxodAg49ZwtROvwg5k4AA%2B9YPh4LIFxrrj1WAkWT9dbKHZb0SkK6VxGmEFQvoJeawWxZFLsv8l5h1nzTckOc92Z7hKBkCrYEVCZJ8cKLxHclTIrn4p9Ha5ySKTatbN0l7MVjVM2nuWk4ggUPzaGv2oCKrerigolT9PPC1ecDQAnJzTnhmGa8Fo3A4vZcTjcSFLAfBZxstn9SoNA%2BA0o3tsuvBo%2FL4P66C8rF%2FyQlxg%2BlRxfSTPPL4t3P92f8HzO2w%2BGpFFQkQkdNpS6MtBSbj%2Bww%2BB9niUFIeCQiPUP95nA38Qeu4Y0Huja9SvmDIS74MqetiYOfoO2aldxGqln022qSnTeTziFb%2FXNnX04ivBQB6FS3i4M765CpXbO8Z0BXO2%2FLkgOxjwiQvnz6K05uZO76zaxkVZatkcRUPhtqy8aoew4nYHW0iVo6krSE6lIKtVbJBwuOa1Ud%2FiGvleJdg0ncjnCmcoU62lhfoYzs1hrSjIb0yVZ%2B%2BbpSN00NlWkzfJZuFBo8oMQ1j8%2Bmvh4M5vLYpxl3Rk2KRSQk76sEC9qL7fm1k%2Fa0z2jX46FiHJlv%2BZhyq2RnX8TNFGStdT4LdfGBghzTLpUjHmL8CLVqLSv8rzycTJESBGUqoqgwhYBCDTr6vF4UpDmOtMdIP5my%2F7AIwvRUZjkzqic77SN7Cp5MVR7n%2FTfUDS0Mg3d0wepbKiOjW5lq2umPLByC71bNqCQHhZs19X0szz2r4wV6eHpAtZxTxhtx9JhhU01FBmh2dpsb4%2FDXcmOWi0r7kQ9SmPsPdNsTg7Z19xVoFXVA0dcHonaLM9apybfSeOBPgIGyhed0%2FLqhVasgShVxBmm44lDnzkC8mXgBPai7WgU2%2FVKPBc9JiBRrnXFicgmBwIb6Tf%2FE4Gaqim%2Bj9DWkUGs5lYQyzKJogLzx2wuSZZyFo2r6gxhI2lhi4Bho5sQ4sVsD1q1YScd9LTRHxSj8PuHOxOzRcqFVduhh8CfmDm5MK%2BEc9jnHPm8wimBd4dNh%2B834kZBHFCBQquaVhFcw2ITXC8c%2F1fD4lsDZcSV%2FoYJJ9VCz3gKb97Ak2UrbwIsVa85E6ubTTTl0V0oxqmKJLKwY9x4Wgpg%2BmgFoty7QuDgc16qn0JjAAtCAK6mXcoWuWbIcarpw3ucxOzbENvdq%2FXtewQJaPBBjb2U6dVGWIY6AlGef01Yv448ny9e%2FMsx%2BCP0o0KRhovtKPSpQBtLVxvvVJ9Q63i19H3HsqZFLJuySk3cfo4xv73K%2B35fh5S8%2FGHFJEXHDvomARCejyIyROySLD%2BltwZvVvND2kpRUjEih3epPL9rnWgtB%2BbCv75QzPJ3%2FBuEeof5qzvxFXSQ33KLPDvlpj%2FX2bKzVNZ0S08Yt23uASMASUeqU7OnELf9SZU85QtI17g7jr6gmHHpVnxPJix91M4XZuW%2FX0HxBVDjSgIRMfgrveJS9w6vXqW0fgjKdTE7yU5vOffsWsq3NaInh2VcXAtdJFQoVtm33HBuBCNNwKpr1l6KmWJC9bOYproHUCsAykNFCc%2BHOFIMi5vJM5oDEPCWYhXQC%2BnWAT3z81LxdTuZjtRvaXiZM0gMju9bIG4fVZ5A%2BnB78zvj0wdmWLMNRUDKDrAOmFAwYWo%2BgunYtjnxApBfAYXPeZ3V0zd09pV3KvRjOhMQf3XacnOvFv8sA%3D,60,24,7,3,3,#655705883,OEM,NA,XT111,NA,In-ear
15, Audifonos Inalambricos Bluetooth I7s Android Y Ios Estuche ,189,NA,7008,170,12 meses,18.67,NA,Llega gratis mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4.1,303,https://perfil.mercadolibre.com.mx/EBSTORE,https://articulo.mercadolibre.com.mx/MLM-559604934-audifonos-bluetooth-inalambricos-magneticos-bestsin-original-_JM?searchVariation=17967778843#position=15&type=item&tracking_id=d20eb810-a339-4d06-a969-3eaf72978ecf,162,72,30,13,26,#559604934,Universal,NA,BST-M9,NA,In-ear
16, Audifonos Manos Libres Bluetooth Sin Cables Power Bank ,862,"1,078",2851,618,18 meses,47.91,NA,Llega gratis mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,138,https://perfil.mercadolibre.com.mx/AXLOIEFFCN,https://articulo.mercadolibre.com.mx/MLM-665755802-audifonos-bluetooth-resistentes-al-agua-manos-libre-luz-azul-_JM#position=16&type=item&tracking_id=d20eb810-a339-4d06-a969-3eaf72978ecf,94,31,6,3,3,#665755802,Arbily,Audio Bluetooth,TWS-T8,AR,Ear-Buds
17, Audifonos I7s Tws Airpod Hd Bluetooth Manos Libres + Estuche ,179,NA,6303,782,12 meses,17.68,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.1,73,https://perfil.mercadolibre.com.mx/MR.UPSALES,https://articulo.mercadolibre.com.mx/MLM-659404535-audifonos-inalambricos-bluetooth-i7s-android-y-ios-estuche-_JM?searchVariation=31624203147#position=17&type=item&tracking_id=d20eb810-a339-4d06-a969-3eaf72978ecf,40,17,6,4,6,#659404535,Universal,Wear,i7s,i7S,In-ear
18, Audifonos Bluetooth Xiaomi Redmi Dual V5.0 Au 100% Original ,599,NA,2071,59,18 meses,33.28,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.6,187,https://perfil.mercadolibre.com.mx/IDEAGLOBALMX,https://articulo.mercadolibre.com.mx/MLM-584412991-audifonos-manos-libres-bluetooth-sin-cables-power-bank-_JM?searchVariation=22893728255#position=18&type=item&tracking_id=d20eb810-a339-4d06-a969-3eaf72978ecf,139,35,5,3,5,#584412991,Idea Global,TWS sin cables,twsQ32,Q32,In-ear
19, Audifonos Manos Libres Bluetooth 5.0 Touch Con Base Carga ,173,NA,1437,41,18 meses,9.64,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,3.8,16,https://perfil.mercadolibre.com.mx/TECNOLOG%C3%8DA+GIPEL,https://articulo.mercadolibre.com.mx/MLM-638917112-audifonos-i7s-tws-airpod-hd-bluetooth-manos-libres-estuche-_JM?searchVariation=29786431708#position=19&type=item&tracking_id=d20eb810-a339-4d06-a969-3eaf72978ecf,8,2,3,0,3,#638917112,Universal,Audio Bluetooth,i7S TWS,i7s,In-ear
20, Audifono Bluetooth M165 Selfie + Audifono Auxiliar Gratis! ,179,NA,6303,782,12 meses,17.68,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.1,73,https://perfil.mercadolibre.com.mx/MR.UPSALES,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=1uWSxNpkGDs9BI0dOAvze68rr538%2BFBLBjJOy7cGbElTqCXXLBga%2B7d0aMGpqpab0RnAWS8O2tHH08t3pz4%2FsqRaSXI8FGQ1ipoP1L7YckQobll5n%2FJXEchnO%2Bbvw9PCsyKbIht6nCnFTeAVXYEclpsiyNGlaKFfgWHR3WM0e6Us0%2FhDOjxuUXwzyYweA30m4ZdrxQtpvGUMULBNm%2F3rgzcuDyy0hWH2gDX9iPnH1BtAK6BIKGF7ZKG%2B8WYVTQwOipZvC4XE79tupO6HYa73eHbcfFJ3YF97GCetFDV0oSaKHfHNfeHGasfDv00PvlKxQd6h3QO2hI32y%2FS1Ih8gOWxJ835%2B7Ak0o8ZyFKP5MzST3ZwcbL35iGqgD3i60UTqBFZuQJrag0qj9qGKOpUXgv9OYL4nowhrH8s8AbUlo5Ky72%2BjM0GIK86Ckme8RUkMer3FzRD%2FLZD95%2BqU7Bs%2FCZ%2BOiRKRbNREs8VCmiudGsdOk3GIWh0BthhyiGOrY%2BIjhOVK6TC6xNdOdYbU9E9nFy400t2OEz%2FSyXPorhrsE1xTxZWu3nT4zeS5NH%2Fvo%2FztbrFvVPzyLEYDVYEtrT4sBbpfYzwXep33g3nmd0WyWDYWDRsFNHEM7ctmB%2FL10iYuoq57RuimMgPE2ek56Lg4lg%2B9cswUovDjOh04oZmHVN2Hvqn7Gy%2FUtxv57oiV0fC2hm%2FhTwKRIuwQuRdlLmATcImtKM96wR7PqtNLpgLZL38LYZafImY%2FJu2MhK01acnwtz3J4%2Fs8g%2Buh%2BiAzOaNcvqaadPTKeFMP%2FI7o9LXnw27zNLEJfMYKzNgbgSwGpiJIhyN2QCnJGvZeF4ajQzJzjcuEgqalLR0whhTB9IDPIZT2yXPRebKXiXSDZM08Ubgk8RbUFsh7M4hdHaBMkFuUhXUxTa05hUYGp%2F4B5chbzRnD%2BWB99B9r6fTMOVPpSTfiy4lewY%2BsAuVHemBbDeA4NCOh3wIb8vHn4awy6qd1yUBX%2FSvrrIA2k6i14wISg%2F4acc%2FxzDtVJ1iFb7nYTVpdIWjSN92brvdX%2FPoarsaaYyPppjS4Vk923KOcMX%2FTx%2Faab0Z60ejtkYYeNedfFdeFLPPSVlqOMpkrhmW4qzDixjzN94Twd8M8U4NJfMz4Qboew3lMbSbsw87OZ1rt9lOwrPR4p6HWObioozjXo4%2FMEL%2BRFbjIWAxi33OFmUM%2F%2Fnqr7xPv2DQf3hIT4jJqOcRqO0KeosKGa%2BcBdHfOnrTA%2B88yxW6c3DYSMa74GAyGEHhhBF4F%2BgSfnpmAcZZIvm05czoXCTmUqNqqUpDXRJuNWPliR9k13DnrPtUHfCGqZHYkl9lvd%2Fi4H7CWyS%2FXJDuEODFEfmSioxAM5Qg4OuTUCpiG7z1SErNdbc3D3AZFAqSmVI7mMCQe%2BYaca3A%2FEbi5exPMjByocfPGbZoI13ZeIPu6WzgPUUp%2Fjo3oTZj68ChR8V7H7OZkyqADKzjK2fR%2B0bHu3V9VXj9Ffg%2Fs2gyaI5IWSKs7UixM97Z1GSmLUxoY6IJ7Ocvz0m%2BQ2Q%2FahxRZHI02sEqBi12sfSUC%2Bx0hZpCl5EaoYlvB35uczDTr4E9mFtUrrywb1nzYQDq1Gq4Zm8ML3N1zugbkzwnhm6l7YplwUlu2pittricEq9wAKEgQO9tbEc3zYzdQozGraBAShPElcRZJEH2OQzSBqOAEC5O3PiCK5YrKYJnoUPb5kMPfBNjdYnDw8V0zwRw%2FJ1zGSHnLfuPkeU9QBWMRz5wpdaTEkv%2Fs4n7Hu6FiFNs9nBtlEHI6U3Mo3BrzUqOkUpijEnAECvD55RwGG4zPwGRxTJ6YoRmVyP%2FQKdpmVuJu%2BHg%3D,40,17,6,4,6,#659404535,Universal,Wear,i7s,i7S,In-ear
21, Audifonos AirPods I11 Bluetooth 5.0 Boton Carga Inalambrica ,599,NA,660,194,18 meses,33.30,NA,Llega gratis mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,37,https://perfil.mercadolibre.com.mx/MXDRESSTOP,https://articulo.mercadolibre.com.mx/MLM-687098521-audifonos-bluetooth-xiaomi-redmi-dual-v50-au-100-original-_JM#position=21&type=item&tracking_id=d20eb810-a339-4d06-a969-3eaf72978ecf,26,7,2,1,1,#687098521,Xiaomi,NA,no model,NA,NA
22, Audífonos Bose Soundsport Free Bluetooth Microfono ,499,NA,523,34,12 meses,49.30,NA,Llega mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4.3,12,https://perfil.mercadolibre.com.mx/2GOGEEK,https://articulo.mercadolibre.com.mx/MLM-677395088-audifonos-manos-libres-bluetooth-50-touch-con-base-carga-_JM?searchVariation=35503719211#position=22&type=item&tracking_id=d20eb810-a339-4d06-a969-3eaf72978ecf,8,1,2,0,1,#677395088,Universal,2GOGEEKS,TWS Touch 5.0,2GG6,In-ear
23, Audifonos Bluetooth Manos Libres Con Iman Sport Magneticos ,57,NA,13859,368,12 meses,5.63,NA,Llega mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4.4,144,https://perfil.mercadolibre.com.mx/EZSHOP.MX,https://articulo.mercadolibre.com.mx/MLM-591375705-audifono-bluetooth-m165-selfie-audifono-auxiliar-gratis-_JM?searchVariation=24022257043#position=23&type=item&tracking_id=d20eb810-a339-4d06-a969-3eaf72978ecf,96,27,7,5,9,#591375705,Universal,Bluetooth,M165,M165,In-ear
24, Audifonos Manos Libres Bluetooth 3.0 Universal 10m Celulares ,399,NA,1170,422,12 meses,39.42,NA,Llega mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4.3,284,https://perfil.mercadolibre.com.mx/REGALOSJUGUETES,https://articulo.mercadolibre.com.mx/MLM-670959989-audifonos-airpods-i11-bluetooth-50-boton-carga-inalambrica-_JM?searchVariation=34293168785#position=24&type=item&tracking_id=d20eb810-a339-4d06-a969-3eaf72978ecf,193,44,16,12,19,#670959989,Apple,I11 Boton,I11,I11,In-ear
25, Audífonos Bluetooth Inalámbricos Estereo AirPods + Estuche ,"4,699",NA,860,23,18 meses,261.06,NA,Llega gratis mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,95,https://perfil.mercadolibre.com.mx/PREETAIL?brandId=1312,https://articulo.mercadolibre.com.mx/MLM-612226300-audifonos-bose-soundsport-free-bluetooth-microfono-_JM?searchVariation=20400814203#position=25&type=item&tracking_id=d20eb810-a339-4d06-a969-3eaf72978ecf,82,8,2,2,1,#612226300,Bose,SoundSport Free,Soundsport Free,774373-0010,In-ear
26, Audífonos Bluetooth V8 Voyager + Audífono Auxiliar Gratis ,69,NA,2667,33,12 meses,6.82,NA,Llega mañana,Devolución gratis,Tienes 30 días desde que lo recibes,3.3,18,https://perfil.mercadolibre.com.mx/IMPORTADORA.ALEX,https://articulo.mercadolibre.com.mx/MLM-663866833-audifonos-bluetooth-manos-libres-con-iman-sport-magneticos-_JM?searchVariation=36142130243#position=26&type=item&tracking_id=d20eb810-a339-4d06-a969-3eaf72978ecf,6,3,3,2,4,#663866833,Sport,Bluetooth,Sport_iman,M-010,In-ear
27, Audifonos Manos Libres Bluetooth Deportivo Recargable ,56,NA,2749,242,12 meses,5.53,NA,Llega mañana,Devolución gratis,Tienes 30 días desde que lo recibes,3.9,11,https://perfil.mercadolibre.com.mx/IMPORTADORA.ALEX,https://articulo.mercadolibre.com.mx/MLM-556454215-audifonos-manos-libres-bluetooth-30-universal-10m-celulares-_JM?searchVariation=33586804172#position=27&type=item&tracking_id=d20eb810-a339-4d06-a969-3eaf72978ecf,4,4,2,0,1,#556454215,Universal,NA,Blue-01,NA,Headset
28, Mini Audífono Manos Libres Bluetooth Auricular 4.0 Celulares ,329,NA,4105,126,18 meses,18.28,NA,Llega gratis mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4,62,https://perfil.mercadolibre.com.mx/MONOKO+MEXICO,https://articulo.mercadolibre.com.mx/MLM-658345966-audifonos-bluetooth-inalambricos-estereo-airpods-estuche-_JM?searchVariation=31363992355#position=28&type=item&tracking_id=d20eb810-a339-4d06-a969-3eaf72978ecf,34,11,7,5,5,#658345966,TWS,NA,i7s,i7s,In-ear
29, Audífonos Bluetooth V8 Voyager Legend + Audífono Auxiliar ,192,NA,8380,NA,12 meses,18.97,NA,Llega mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4.7,173,https://perfil.mercadolibre.com.mx/EZSHOP.MX,https://articulo.mercadolibre.com.mx/MLM-599250089-audifonos-bluetooth-v8-voyager-audifono-auxiliar-gratis-_JM#position=29&type=item&tracking_id=d20eb810-a339-4d06-a969-3eaf72978ecf,144,20,5,1,3,#599250089,Universal,NA,V8,NA,Clip-ear
30, Audifonos Manos Libre Bluetooth Mp3 Fm Micro Sd Auxiliar Diadema Con Microfono Para Contestar Llamadas Inalambricos ,79,NA,3936,44,18 meses,4.39,NA,Llega mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4.3,232,https://perfil.mercadolibre.com.mx/IDEAGLOBALMX,https://articulo.mercadolibre.com.mx/MLM-562673459-audifonos-manos-libres-bluetooth-deportivo-recargable-_JM?searchVariation=21529755743#position=30&type=item&tracking_id=d20eb810-a339-4d06-a969-3eaf72978ecf,123,76,15,11,7,#562673459,Idea Global,bluetooth 4.2,xt11,xt,In-ear
