seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold
BROXYMEXICO,https://perfil.mercadolibre.com.mx/BROXYMEXICO,2,2 años vendiendo en Mercado Libre,3920,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,327,Mala (3),Regular (5),Buena (319),"Iztapalapa, Distrito Federal.",3920 ventas en los últimos 4 meses
TEKKNOSHOP,https://perfil.mercadolibre.com.mx/TEKKNOSHOP,9,9 años vendiendo en Mercado Libre,11252,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,1098,Mala (37),Regular (31),Buena (1030),"Chihuahua, Chihuahua.",11252 ventas en los últimos 4 meses
ROBERT CG8,https://perfil.mercadolibre.com.mx/ROBERT+CG8,3,3 años vendiendo en Mercado Libre,3861,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,347,Mala (10),Regular (8),Buena (329),"Chihuahua, Chihuahua.",3861 ventas en los últimos 4 meses
LH ACCESORIOS,https://perfil.mercadolibre.com.mx/LH+ACCESORIOS,7,7 años vendiendo en Mercado Libre,9666,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,850,Mala (2),Regular (18),Buena (830),"Hermosillo, Sonora.",9666 ventas en los últimos 4 meses
IBUMPER VERACRUZ,https://perfil.mercadolibre.com.mx/IBUMPER+VERACRUZ,7,7 años vendiendo en Mercado Libre,4320,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,459,Mala (15),Regular (24),Buena (420),"Veracruz, Veracruz.",4320 ventas en los últimos 4 meses
SHOP_ORIGINALS,https://perfil.mercadolibre.com.mx/SHOP_ORIGINALS,6,6 años vendiendo en Mercado Libre,3142,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,346,Mala (0),Regular (0),Buena (346),"Venustiano Carranza, Distrito Federal.",3142 ventas en los últimos 4 meses
PROSU ELECTRONICOS,https://perfil.mercadolibre.com.mx/PROSU+ELECTRONICOS,2,2 años vendiendo en Mercado Libre,9022,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,559,Mala (19),Regular (8),Buena (532),"Guadalupe, Nuevo León.",9022 ventas en los últimos 4 meses
PANDARA MX,https://perfil.mercadolibre.com.mx/PANDARA+MX,7,7 años vendiendo en Mercado Libre,3117,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,312,Mala (2),Regular (2),Buena (308),"Toluca, Estado De México.",3117 ventas en los últimos 4 meses
CELLKING21,https://perfil.mercadolibre.com.mx/CELLKING21,5,5 años vendiendo en Mercado Libre,940,MercadoLíder Gold¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,81,Mala (3),Regular (1),Buena (77),"Chihuahua, Chihuahua.",940 ventas en los últimos 4 meses
ONE-CLICK,https://perfil.mercadolibre.com.mx/ONE-CLICK,10,10 años vendiendo en Mercado Libre,9067,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,829,Mala (32),Regular (34),Buena (763),"Coyoacán, Distrito Federal.",9067 ventas en los últimos 4 meses
TKPARTES,https://perfil.mercadolibre.com.mx/TKPARTES,13,13 años vendiendo en Mercado Libre,15190,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,1564,Mala (45),Regular (35),Buena (1484),"Guadalajara, Jalisco.",15190 ventas en los últimos 4 meses
TECNO INSIDE,https://perfil.mercadolibre.com.mx/TECNO+INSIDE,11,11 años vendiendo en Mercado Libre,10328,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,1290,Mala (18),Regular (24),Buena (1248),"Guadalajara, Jalisco.",10328 ventas en los últimos 4 meses
MLMSHOP,https://perfil.mercadolibre.com.mx/MLMSHOP,6,6 años vendiendo en Mercado Libre,6759,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,857,Mala (20),Regular (23),Buena (814),"Tarimbaro, Michoacán.",6759 ventas en los últimos 4 meses
FLAN6922815,https://perfil.mercadolibre.com.mx/FLAN6922815,4,4 años vendiendo en Mercado Libre,2986,MercadoLíder Gold¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,103,Mala (1),Regular (4),Buena (98),"Querétaro, Querétaro.",2986 ventas en los últimos 4 meses
TAXIDIAMX,https://perfil.mercadolibre.com.mx/TAXIDIAMX,11,11 años vendiendo en Mercado Libre,1375,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,173,Mala (0),Regular (1),Buena (172),"León, Guanajuato.",1375 ventas en los últimos 4 meses
BENNY2711,https://perfil.mercadolibre.com.mx/BENNY2711,4,4 años vendiendo en Mercado Libre,9206,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,1252,Mala (32),Regular (47),Buena (1173),"Tlalpan, Distrito Federal.",9206 ventas en los últimos 4 meses
V SHOPP,https://perfil.mercadolibre.com.mx/V+SHOPP,1,1 año vendiendo en Mercado Libre,8703,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,442,Mala (12),Regular (9),Buena (421),"Tepic, Nayarit.",8703 ventas en los últimos 4 meses
K-SES,https://perfil.mercadolibre.com.mx/K-SES,3,3 años vendiendo en Mercado Libre,9134,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,1559,Mala (23),Regular (25),Buena (1511),"Los Cabos, Baja California Sur.",9134 ventas en los últimos 4 meses
