country,seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold,units_timeframe_of_amt_sold
ARG,REMOTODOMICILIO,https://perfil.mercadolibre.com.ar/REMOTODOMICILIO,3,1,3371,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,721,28,23,670,"Caballito, Capital Federal.",4,2
ARG,NORCEL_CABA,https://perfil.mercadolibre.com.ar/NORCEL_CABA,14,1,7340,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,2023,33,39,1951,"Palermo, Capital Federal.",4,2
ARG,GENERACIONUNO,https://perfil.mercadolibre.com.ar/GENERACIONUNO,11,1,4509,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1790,14,31,1745,"Microcentro - Obelisco, Capital Federal.",4,2
ARG,CRAZYSTATION,https://perfil.mercadolibre.com.ar/CRAZYSTATION,13,1,2090,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,510,16,21,473,"Floresta, Capital Federal.",4,2
ARG,TIENDASHOPEALO,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,13,1,9315,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1965,30,26,1909,"Morón, Buenos Aires.",4,2
ARG,ORIGINALCASE NET,https://perfil.mercadolibre.com.ar/ORIGINALCASE+NET,8,1,1068,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,288,2,0,286,"C.A.B.A., Capital Federal.",4,2
ARG,NORCEL01,https://perfil.mercadolibre.com.ar/NORCEL01,4,1,8449,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,2095,29,55,2011,"Olivos, Buenos Aires.",4,2
ARG,TIENDASHOPEALOML,https://perfil.mercadolibre.com.ar/TIENDASHOPEALOML,2,1,5840,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1258,13,20,1225,"Morón, Buenos Aires.",4,2
ARG,TEKHNETSHOP,https://perfil.mercadolibre.com.ar/TEKHNETSHOP,3,1,1144,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,440,5,6,429,"Capital Federal, Capital Federal.",4,2
ARG,COSASLINDAS-,https://perfil.mercadolibre.com.ar/COSASLINDAS-,15,1,5483,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1971,13,21,1937,"Congreso, Capital Federal.",4,2
ARG,PUNTO_ DIGITAL,https://perfil.mercadolibre.com.ar/PUNTO_+DIGITAL,1,1,6754,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1649,27,25,1597,"Martínez, Buenos Aires.",4,2
ARG,PEDIDOS_Y_ENCARGUES,https://perfil.mercadolibre.com.ar/PEDIDOS_Y_ENCARGUES,5,1,321,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,112,1,2,109,"Liniers, Capital Federal.",4,2
ARG,CELLMALEON,https://perfil.mercadolibre.com.ar/CELLMALEON,2,1,2497,NA,Tuvo problemas en sus ventas,Despacha sus productos a tiempo,815,13,33,769,"Belgrano, Capital Federal.",4,2
