search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Linha,Modelo,Modelo alfanumérico,Tipo de alimentação,Tipos de cabeças,Tempo de funcionamento,Peso
1, Barbeador Elétrico Philips One Blade Oneblade Qp2510/10 ,124,NA,4021,973,12x,11.94,NA,Frete grátis,NA,NA,4.7,375,https://perfil.mercadolivre.com.br/PONTOCERTOELETRO,https://produto.mercadolivre.com.br/MLB-1048809617-barbeador-eletrico-philips-one-blade-oneblade-qp251010-_JM,295,51,17,5,6,#1048809617,Philips,OneBlade,QP2510/10,QP2510/10,Recarregável,Flexíveis,30 m,NA
2, Maquina De Barbear Kemei Km-1102 ,188,NA,22,110,12x,15.75,NA,Frete grátis,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/PONTOCERTOELETRO,https://produto.mercadolivre.com.br/MLB-1262451927-barbeador-eletrico-philips-multigroom-seco-e-molhado-s1070-_JM,NA,NA,NA,NA,NA,#1262451927,Philips,AquaTouch,qp2510,NA,Recarregável,Giratórios,NA,280 g
3, Barbeador Elétrico Maquina De Barbear Aparelho Barba Promo ,44,NA,800,28,6x,7.50,NA,Envio para todo o país,NA,NA,4,155,https://perfil.mercadolivre.com.br/CLASSIC+VENDAS,https://produto.mercadolivre.com.br/MLB-957075883-barbeador-aparador-eletrico-recarregavel-goncon-prova-dagua-_JM,74,36,23,11,11,#957075883,Goncon,Shaver,RSCW-2088,NA,Recarregável,Giratórios,30 min,240 g
4, Barbeador Eletrico Maquina Philips 6 Em1 Multigroom Nacional ,164,NA,199,182,12x,13.74,NA,Frete grátis,NA,NA,4.4,332,https://perfil.mercadolivre.com.br/LOJA+MEGASTORE?brandId=1868,https://produto.mercadolivre.com.br/MLB-1197309895-barbeador-philips-secomolhado-aquatouch-s103004-bivolt-_JM,227,52,29,10,13,#1197309895,Philips,AquaTouch,S1030/04,NA,Recarregável,Flexíveis,45 minutos,225 g
5, Barbeador E Aparador Philips Mg1100/16 2em1 À Prova D'água ,29,NA,238,7,5x,6.00,NA,Envio para todo o país,NA,NA,4.7,14,https://perfil.mercadolivre.com.br/JOK_ANDRADE,https://produto.mercadolivre.com.br/MLB-1011376592-pente-reposico-philips-qc5115-qc5130-_JM,10,4,0,0,0,#1011376592,Philips,QC5105 QC5115 QC5120 QC5130 QC5125 QC5135,Compatível Família QC51,NA,Elétrica,Removíveis,Ilimitado,15 g
6, Barbeador Aparador Oneblade Philips 2 Qp2510/10 Original ,129,NA,519,203,12x,12.33,NA,Frete grátis,NA,NA,4.5,30,https://perfil.mercadolivre.com.br/EDUELETRO+OFICIAL,https://produto.mercadolivre.com.br/MLB-822191599-barbeador-e-aparador-philips-mg110016-2em1-prova-dagua-_JM,22,5,1,1,1,#822191599,Philips,Series 1000,Mg1100/16,MG1100/16,NA,NA,NA,128 g
7, Máquina De Barbear Aparador Barbeador Elétrico Barba Philips ,43,NA,623,71,6x,7.33,NA,Envio para todo o país,NA,NA,4.1,247,https://perfil.mercadolivre.com.br/ARS+NET,https://produto.mercadolivre.com.br/MLB-984457685-barbeador-eletrico-maquina-shaver-kemei-bivolt-recarregavel-_JM,132,57,28,11,19,#984457685,Kemei,Shaver,RSCW5500,NA,Recarregável,Removíveis,30 MINUTOS,124 g
8, Barbeador Aparador Oneblade Philips 2 Qp2510/10 Original ,148,NA,220,9,12x,12.41,NA,Frete grátis,NA,NA,4.4,1483,https://perfil.mercadolivre.com.br/WE+MARKET?brandId=1869,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=m6s9QItuVOITBGGDdInCY%2FcoGQwe0kXucBri0RUXVAD4S9NqQ9QO19akOFRzE%2FcNG0Ok3Og%2BqcMkM6WTI7qlncRBy6IeC0R%2BvaveqA8bpNF6qjFZuug7mbkE%2BLoCXEdDcAr0vP98wKwqqtzNhjDabRujH3TJ%2FipFR2lOP3WMKyuY19DvaLCijhDieqqYMSYrBUFh0IIVwfEYGAX334EQyge%2Fwf%2BOfTIr0iW5WXWLLTCXs2uLsrDA3NbPF0OllrnNfr535CSrAF6AhVOZdbJXzuCnJ7zbtujkwQDVOywxHQEF4Wwhu%2B3%2Ff03yDqFdhX480BNVyAoghXlM%2Br5HqwPaKwqVy4NXdj1LAV2Ett2s2EdC1DAM4hM5bNiyL4Yf7nbtGzCtGFNqpF5VP6jqW1ZZKRv8KE%2BN0GcsuDaeFZjxJpfOVVrIlB%2FWb500JVLMV6xzN8swAr%2FjLChJl1RS7oh2QcGM2mXHWwibo7BcI5KRz%2FKInQ9dqhArRKIJJDrUbBexpaI8suFIWJWIa5r3PMgRqgqnqYZWC2UkN07t9czgA9mYm5zRWaTNihxbxVUZue5E3GuEszzbD0h5sHhm5n1Aei%2FUV%2BK3ODlKgvifwi2vgYamvXlsTQF8%2B3V3uGqsSMdyXztcmQBaJNZeoCPHis4b%2BdgOmLzHBZe5idKc%2FjpxO4mN3%2Bi9F79zn59uQt0Mkt%2FpyNQgmiPj%2FZaHAJz3zdYMPgQHI29J8fInhntFS6KxmoXUliVGThakrLJ8nRRJM4u3qC8uiLVgCykPQrZJuRxFLYdXHLLdHo3Epm6PhZfNfsCMaRjkTy1OqJgtQpmlCtVerXtHXco0bws7f1v2cYxJNi6lkdE9bEMbA7VCgiRi5AkcTxh35LTmInvcUBaBuMRe78pIsUo%2BvWH4uePA2XOL4vQJngOmlCAnNtiJJigj04XXVVpaqicrufXU3rfRp7%2BFaSZJe4X9mwjTFGvhHlMWwymUZMzb4BfGMg%2BMoMAWmraOIealcr0ehORmrCW273abXGVfUduVpYcoriuKVfiiBSX0duFHxMxT%2BZEaIwOEi9PrOVZb6nECNd59q0VSUCqgzBkyb9%2FI%2ByIeCLBgG%2FT8f0u0VT7KNgkas1dtI7XqMmDMQFadKDHV%2B1lEm8YTUOhM1tQLwsrsO80Y9DPQGtUkQFC3s99bpVd4PWF862UygAWDyr6Eu9GbicmPsiDXL2K4EA0VnSRkuMJZuCIjBpVUNtkVrVNRTUf17Qs4wVo%2BjPFSsx9PgtGOEjW3Sl3zzJMi%2Fz%2FR%2FzZbwju1aaQ4J70Sceap%2F5%2B0Yqd2eYFprvgGG2jXf7mgJW4GbCILG4k9h0Ji1yoToosJ%2BzJEV%2FTieQOiitFSrsYt3m5nVEiZjfuGGGX4ewtwBPHdQpDPj0AkEJgAb8pJnxxISbZZgYDJ8Bj4InTpikLANcL1tK0cB3GQiqpAq8fUo31sa%2BI3AQ2Rqvik504DyeW12bDyAq9lWa0nDZmwmyBLVTDBEajUm2W8EWm0vF%2BzEH0r%2BA88By%2BiSwra9qfhcZv7Zm0VUNvdJt%2FEUTOdSFJBgINAGD9yf73Lvj0XRebivY3ZsTmSVQ0OsPUwmAtzFXddRve%2Bnm3eHVTeGcahcHOtiHTyJPZmYyPCmJBxxkJ%2BI9jkYHQEk4mYqqDAUWbWdl8rCWYfcQAHyzI%2BKnBlr6jzR4FLPaElAKE5KESuaAXoaRzxV5qblOiXe7Z19nO0%2F76qcIfcA0Q%3D,1018,260,99,39,66,#1193894109,Philips,OneBlade,QP2510/10,NA,Elétrica,Flexíveis,30 Minutos,NA
9, Barbeador Aparador Elétrico Recarregável Goncon Prova D'água ,127,NA,173,327,12x,12.22,NA,Frete grátis,NA,NA,4.6,5,https://perfil.mercadolivre.com.br/WEB-MAPE,https://produto.mercadolivre.com.br/MLB-1133052102-aparador-barbeador-eletrico-philips-6-em-1-mg3711-frete-_JM,4,0,1,0,0,#1133052102,Philips,Multigroom,MG3711/15,NA,Recarregável,Removíveis,60 min,NA
10, Aparador Barbeador Elétrico Nova Nhc Bivolt Barba Perna ,138,NA,35,45,12x,11.57,NA,Frete grátis,NA,NA,4.7,159,https://perfil.mercadolivre.com.br/LILI+OFICIAL,https://produto.mercadolivre.com.br/MLB-1092740592-barbeador-aparador-gillette-gilete-fusion-proglider-3x1-_JM,121,30,5,1,2,#1092740592,Gillette,Fusion ProGlide,Styler 3 em 1,NA,NA,NA,aprox 2 horas,NA
11, Aparador Barbeador Elétrico Kemei 8 Em 1 Multigroom Kit ,67,NA,285,91,12x,6.50,NA,Envio para todo o país,NA,NA,4.5,16,https://perfil.mercadolivre.com.br/HAIBRASIL,https://produto.mercadolivre.com.br/MLB-1240923587-maquina-barbeador-kemei-shaver-km-2024-bivolt-oferta-_JM,11,2,1,0,1,#1240923587,Kemei,maq barbear,KM-2024,NA,NA,Flexíveis,NA,NA
12, Barbeador Aparador Elétrico Recarregável Goncon Prova D'água ,169,NA,156,68,12x,14.16,NA,Frete grátis,NA,NA,4.7,526,https://perfil.mercadolivre.com.br/LILI+OFICIAL,https://produto.mercadolivre.com.br/MLB-1054101808-barbeador-eletrico-philips-one-blade-2521-original--_JM,423,69,21,7,6,#1054101808,Philips,OneBlade,QP2521/10,NA,Recarregável,NA,45 m,NA
13, Barbeador Elétrico Máquina Shaver Kemei Bivolt Recarregável ,85,NA,169,10,12x,7.08,NA,Envio para todo o país,NA,NA,4.5,37,https://perfil.mercadolivre.com.br/SISTEMA+NOVO.COM,https://produto.mercadolivre.com.br/MLB-1253942180-kemei-km-1102-shaver-barbeador-maquina-de-barbear-garantia-_JM,25,7,3,1,1,#1253942180,Kemei,Barbeadores,KM-1102,NA,Corrente direta,Removíveis,NA,NA
14, Barbeador Elétrico Philips One Blade Oneblade 2510 Garantia ,164,NA,199,182,12x,13.74,NA,Frete grátis,NA,NA,4.4,332,https://perfil.mercadolivre.com.br/LOJA+MEGASTORE?brandId=1868,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=QuCissQttdf6aFODJLR3KMnUkU7iCGKrEbuKkMeBaC8HsqC%2FEE0SRw7oHdQh8Z%2F%2FC232geNXsJtOQd7ypYOLomiUVu2%2FPKruoWwObIjR9wRsy8bXe2MVVGgZvdepvNvzkjzDpYvRDRRB0ugfbL8%2F0PjlTbH6pt%2BdyuW%2FHq%2BSOpud31RIrPnTQnb%2FI0D5lVmNL%2FRKv6iAfwlZToq7TuMMF08BB1p%2ByNt8FgXULx1mv4Qe2Z1oyuRhcDklN7z%2FH9PXgGLL9SKPdGyYiusB6xJud4JH2vgZJbho2XXHgylVXLtkjlRdaPMVEyP5PXJmjh9b9fzPjkZMAIoeaaHb1xnuRjWeiwTicdiEAzWWrAl3pPXWbKkWdUZyJ9C1B%2FsDm%2FnIEj9SdAzIL9d0DAygzWksxwrYwRepzcXLY%2FNohtcBuOgGMMQqjAqGDWogq2Ybr2Tn65f2s5UHscn5Esjb%2B6EauBhTmKDPOYep73kpUInERZfJKZurk2zDE%2BVNBPlTIg%2FH36Zxycs%2BxOtXD2PelyB%2Bwpfrm7mQsggr0xrFaOWsf4L6uJBrprXpPMqyqesafItCq4wNu1DoVa4aWXvK%2FvJZ3TTcN%2Fev6pp2V9Ko4LwZBRxKplQQzK%2FJqzxMLkUZrrzSOzpz123QIuZSxWtefImWd2wSraj3xKmmZaqBu%2Bl9igrbVSsljoRUK6w4UiihgEyK91mopyTC0nu9RO8oGwNFuINS4P3tHswliTl1xjngdq9Kxml1Ir%2Bl2u%2F4idv%2BRk6Zivpn596BHJGUXiHpxSNqqYRxYE1r%2BHKJFG0NO8J3opMmxRgRTuItCGyMWIPMRZSfGvoEDsufw87Now%2B6dzOtxnB2WfKIvw8w5w1n5%2BuVxAvZX60MAxQkdueMD33q97nOyqlwn1ZgXrDIorVsN4q3vpRXyEsWVEyZAxNelSK05eUl8GNNlnEmZnmY%2BfbKbpS0U%2FuX9jY3hlfbLwo2RaeLd6kc%2FSAdqycOlvKDqJlDIvKAwJZlVvyxPD2uPTWzJieyahrMaFAu3BsJDXJePwUyHsw3TsrD%2Fmm%2FLfEhJPXbuOxZyVI%2Bioep4ru46zJOBhGjo9fA6LXhN%2BgzjTRgQgA41wKRdKXOip9%2BtX0xrw6D%2Fo7fUjstrl22dkFL2A8k2CWcwYQ61br11gtSrzFrWZBZB0DKQIPMlMQUNAF55QNTBK2rJwrWQzujNg0J6%2BEwThHsIODRtxWhYEVBJyFuabuMHsoFm7Bv9AZnI4U8wSxIhmVnh51ubxqcxRekVDJLgjSB97Y07ON3YcE23idiHl7%2FCN43eZc5IF4NDwXPCCx2gg7s%2FmZ07NiCSslCey1fIHBlJcQelCM77r0ndu4uL%2FiUjSFiE8Am3GXRw2%2Fa55rafeEp2pHo10yIiRZ9KydnTCV1Jz3%2FsC5cqNe09F90Rgzfk6lAXkgkk8NypI6ZSD%2F%2BaiUVC0k%2BJfWoGFkeCtWeBJMYEWZCGzE9PbKWsAYSZDDD5DuG6Bq0FgO%2FJPBzpYRa5oZ6bq2ynQBDZ5Fs%2FBGFHcJ5WXTPdkBcvSVvM1DmrPI1ZSflYOB64oXSBSeS44Iqws7GSDsg6REIWxVaRPNzbLjnfVkbTWHir67DHXqFjYucpJ1MTQntIG4DvzhXPrS24eecKdzlDJdhUKMb2ZjhNaodkzVxAFjKuK%2BGVHQmc5F8K2wPQQBDz2Q0xAaTWl3CXLMRxdhv2YU8I0fIoUmQPCE%2F%2Bm30H55byg%3D%3D,227,52,29,10,13,#1197309895,Philips,AquaTouch,S1030/04,NA,Recarregável,Flexíveis,45 minutos,225 g
15, Barbeador Elétrico Maquina De Barbear Recarregável Promoção ,81,100,424,739,12x,6.81,NA,NA,NA,NA,4.5,37,https://perfil.mercadolivre.com.br/TOPDEALSBR?brandId=2069,https://produto.mercadolivre.com.br/MLB-1205627112-maquina-de-barbear-kemei-km-1102-_JM,25,7,3,1,1,#1205627112,Kemei,NA,KM-1102,NA,NA,NA,NA,NA
16, Barbeador Philips Seco/molhado Aquatouch S1030/04 Bivolt ,149,NA,137,4,12x,14.31,NA,Frete grátis,NA,NA,4,1,https://perfil.mercadolivre.com.br/GEOVANOB,https://produto.mercadolivre.com.br/MLB-1207384745-barbeador-one-blade-philips-oneblade-aparador-nasal-wahl-_JM,0,1,0,0,0,#1207384745,Philips,OneBlade,QP2510,NA,Recarregável,Flexíveis,NA,NA
17, Máquina De Barbear Aparador Barbeador Elétrico Barba Philips ,199,NA,47,6,12x,19.11,NA,Frete grátis,NA,NA,5,2,https://perfil.mercadolivre.com.br/MIRON+TTE,https://produto.mercadolivre.com.br/MLB-1248747504-barbeador-philips-at756-aparador-costeleta-aquatouch-_JM,2,0,0,0,0,#1248747504,Philips,AquaTouch,AT756,NA,Carregável,Giratórios,NA,NA
18, Barbeador Elétrico Philips One Blade 2521 Original !!! ,164,NA,831,180,12x,15.76,NA,Frete grátis,NA,NA,4.4,332,https://perfil.mercadolivre.com.br/SHOPL%C3%82NDIA,https://produto.mercadolivre.com.br/MLB-803751007-barbeador-eletrico-philips-seco-ou-molhado-a-prova-dagua-_JM,227,52,29,10,13,#803751007,Philips,AquaTouch,S1030,HQ6976/16,Elétrica,Flexíveis,45M,NA
19, Barbeador Maquina Elétrico Bivolt Recarregável Shaver Luxo ,179,NA,124,3,12x,17.20,NA,Frete grátis,NA,NA,4.9,10,https://perfil.mercadolivre.com.br/MARIO+SHOP,https://produto.mercadolivre.com.br/MLB-1044518498-barbeador-aparador-barba-panasonic-er-389k-100-original-nfe-_JM,9,1,0,0,0,#1044518498,Panasonic,panasonic,ER-389K,NA,Recarregável,Planos,45 minutos,350 g
20, Barbeador Philips Seco/molhado Aquatouch S1030/04 Bivolt ,115,NA,800,15082,12x,9.58,NA,Envio para todo o país,NA,NA,4.7,526,https://perfil.mercadolivre.com.br/JOVAL+INFORMATICA1,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=R6Bhe1gznYH%2FkHZ2ptirWscLc1NnSQvN2TDoLkrJtqztz7ybhZV05MWkSmOPyntiAWB5iq2jcFuUcWe2k320MG2wVL5e0Mz5l3IrLqihToobUxFnTpd91oPlDcMCxhtpNJnSmvgB4msItw%2FqhUOSwFwTscKGGDsQwKrcNlCgzPTfwiqqM4lm0jLPj9S9LPttVRly6p0Ksi4B%2FnTyjv6gcL%2FENswAbn0cc6pn2N1Ica0UJhOx22YuzDg4OorMmwsKJYNc0Y4meMc%2Fs3D%2BhNn1fOh266hC63krbQqkaecKR0CjHgHXrJIFvR7i%2Bvz1kdMtZtCA5v%2FQvHLSNIy1Kb46ekcbsA0JOkmqoSG7DMywnnk0iqvgScrSu3gUJYUDQhBY6sT%2BpLtEKtOXZYmEkoSJge%2FrNgfvAcI%2FoBdo5luQxUYIi4IWHy6fOu%2FIZ2yaxmyFb18GRmDr3Z49cJs8B6gQuNtvjT2xuBSiUj2aMgmB6aaSmvI6XPJWLOyrBAr7vvJ2PwUq31qdLUrT7i4VHG3QwC6sXsquxPM2dIn5pvWhnu%2BcEG00nmaiFRubUvNfWJWDmKN3ax4jT7rJq93lpWPDoUS%2FEUjtEs6ym9CRLbORVnM5KmTBck9b%2BoDhTmS67E%2FJDnIuwyQ25yIxMV9AV8AQSkvgkR3Wqi%2FkXcqB8rK2iiFT8DYICxo4WTNho6UaccM3ULxBy1kdPj5ywh5GOaa%2BZDQJtbk8W83WczrhdyskTA%2FcP1vxT9pGkenJTqVoxRr4mK3jnblDBp%2F3qBawK6VS5mH8tFDeJ3dDFMwQ%2BlWxBPSgo3Ku1IrIwBUyZyhtNnA8Assj%2B%2BRUpMX%2BtQnqrQjfh5oNvnDhXqVLSx5oXe6OnJfERNw2XQ9DafsTcTryMMzgGOS%2FvMvqjKx8xycqLWc0iMv4gab3jftzOEFQrgH0lt8Z4hwueU6W59XaTM2goczEJjZ%2FQnU8pvGJlKvoe5cfKNzj9TvDFJF2FWdTxtcNMDuxGYiXskI7ndjsvs8IVDGljUXNlRsRkxZP6rwDuUDKOn5UrEq0N7UkljyTQUa3GQwt4kJrYVEfpC9vawpXOtkCT7j4RJKNUwHGqGkmrEFGAhGuhvQo%2BWcIJJh32sXIGtEgGRBSZoZ9LoIOaXbtkxpxLWlf7keYmcmZCfPSQdRM%2FzK%2BCg1TUGhT7ed0kkEkgWPsWC7FtFC0rY47RaFufpWyu0Nj35cW2LBO9wwfUhB2ZSzN3FQW5hJDEiEVySAwafyO2oEHnpBn5LvWqCowdnqv2V1J7XrqooTHlsfWbwL5zPQZ1QdZdam2LrxvRIUZv1wq%2Fbo%2FP4mHCpP8FkFxFJFDVK46BfcksJ2TJEOD8Tb8osgxX4nVZDjwC89k86Q2fsqjh6OhU0nxodXEYuwEEmRtOsYVgM9WvpWXQfT59y%2Bghpqa7X%2BItan2ridW56T3WUE6v1xB8zuQZuLOvdWxxPfTsHTojKB8q1sB11n1SOn93BMti6ho81wGloRxwVXB%2B3YPfI8j49pvnxe6Lx6E9TRsCFsfYzoVoH676l7gTOMu7EW02P2KFn368txduz4llmggZ2av3NGvdHUUibZRnUQ1KKXDrfX0e2N0bTspcNkgh7N9v4k0L6mnK4liP5nZ3hg10xQMrKxiSiPkOUvwrQV5au3GZ12w6%2BaglrGiCu1kq7Jk0qNfUjRKgY5TI7hdnKRox29zuIyJK7m16UnXom66yuVhO4e06f8%3D,423,69,21,7,6,#1135899020,Philips,OneBlade,QP2521/10,NA,Recarregável,Removíveis,30 m,NA
21, Maquina De Barbear Aparador Elétrico 3 Em 1 Kemei 6558 ,115,NA,800,15082,12x,9.58,NA,Envio para todo o país,NA,NA,4.7,526,https://perfil.mercadolivre.com.br/JOVAL+INFORMATICA1,https://produto.mercadolivre.com.br/MLB-1135899020-barbeador-aparador-oneblade-philips-2-qp251010-original-_JM,423,69,21,7,6,#1135899020,Philips,OneBlade,QP2521/10,NA,Recarregável,Removíveis,30 m,NA
22, Barbeador Elétrico Philips Seco Ou Molhado A Prova D'água ,149,NA,1585,25,12x,14.33,NA,Frete grátis,NA,NA,4.7,78,https://perfil.mercadolivre.com.br/SWA+MOBILE,https://produto.mercadolivre.com.br/MLB-1045425793-barbeador-eletrico-maquina-philips-6-em1-multigroom-nacional-_JM,63,9,5,0,1,#1045425793,Philips,Multigroom,MG3711,NA,Recarregável,Removíveis,60min,NA
23, Barbeador Elétrico Philips Seco E Molhado Maquina De Barbear ,99,NA,126,377,12x,9.55,NA,Envio para todo o país,NA,NA,4.3,6,https://perfil.mercadolivre.com.br/LOJA+MEGASTORE?brandId=1868,https://produto.mercadolivre.com.br/MLB-1171001975-aparador-de-pelos-gama-gcx-master-9-em-1-c-5-ajustes-1-vel-_JM,5,0,0,0,1,#1171001975,GA.MA,GCX,GCX Master,NA,Recarregável,Removíveis,45 minutos,0.141 kg
24, Maquina Barbeador Kemei Shaver Km-2024 Bivolt Oferta ,199,NA,38,7,12x,19.11,NA,Frete grátis,NA,NA,4.7,375,https://perfil.mercadolivre.com.br/MIRON+TTE,https://produto.mercadolivre.com.br/MLB-1263307057-barbeador-eletrico-philips-aquatouch-at75616-a-prova-dagua-_JM,295,51,17,5,6,#1263307057,Philips,AquaTouch,At756,NA,Bateria,Giratórios,NA,NA
25, Barbeador Aparador Oneblade Philips 2 Qp2510/10 Original ,54,NA,1351,9649,10x,6.24,NA,Envio para todo o país,NA,NA,4.4,1483,https://perfil.mercadolivre.com.br/FGK+VENDAS,https://produto.mercadolivre.com.br/MLB-1120282284-barbeador-eletrico-maquina-de-barbear-aparelho-barba-promo-_JM,1018,260,99,39,66,#1120282284,Philips,3 cabeças,QP2510/10,QP2510/10,Recarregável,Removíveis,NA,NA
26, Aparador De Pelos Gama Gcx Master 9 Em 1 C/ 5 Ajustes 1 Vel ,59,NA,273,32,10x,5.95,NA,Envio para todo o país,NA,NA,4.2,19,https://perfil.mercadolivre.com.br/SPRITS2STORE,https://produto.mercadolivre.com.br/MLB-1175859017-maquina-de-barbear-aparador-eletrico-3-em-1-kemei-6558-_JM,12,3,1,1,2,#1175859017,Kemei,Barbeador/Aparador/Cortador,KM-6558,NA,Elétrica,Removíveis,60 min,NA
27, Barbeador Braun Serie 3 300s Flexivel 110/220volts Original ,389,NA,75,25,12x,37.18,NA,Frete grátis,NA,NA,5,4,https://perfil.mercadolivre.com.br/FATIMA.IMPORTS,https://produto.mercadolivre.com.br/MLB-1197722870-maquina-shaver-andis-plus-ts2-profoil-lithium-_JM,4,0,0,0,0,#1197722870,Andis,ProFoil Litium,SHAVER PLUS,NA,Recarregável,NA,90,NA
28, Barbeador One Blade Philips Oneblade + Aparador Nasal Wahl ,181,NA,157,2,12x,15.17,NA,Frete grátis,NA,NA,4.8,4,https://perfil.mercadolivre.com.br/ALISSONFERREIRAVENCESLAU,https://produto.mercadolivre.com.br/MLB-1079200289-barbeador-aparador-barba-cabelo-bigode-eletrico-panasonic-nf-_JM,3,1,0,0,0,#1079200289,Panasonic,Panasonic ER388,ER-389K,NA,Recarregável,Flexíveis,110 volts,NA
29, Barbeador Elétrico Philips Seco E Molhado Maquina Barbear ,129,NA,117,3,12x,12.40,NA,Frete grátis,NA,NA,4.4,1483,https://perfil.mercadolivre.com.br/GEOVANOB,https://produto.mercadolivre.com.br/MLB-1207033464-barbeador-eletrico-philips-oneblade-qp251010-one-blade-nf-_JM,1018,260,99,39,66,#1207033464,Philips,OneBlade,QP2510,QP2510/10,Recarregável,Flexíveis,30 min,NA
30, Barbeador Aparador Elétrico Recarregável Goncon Prova D'água ,219,NA,339,79,12x,18.33,NA,Frete grátis,NA,NA,4.5,80,https://perfil.mercadolivre.com.br/EDUELETRO+OFICIAL,https://produto.mercadolivre.com.br/MLB-1079592834-barbeador-eletrico-philips-multigroom-seco-e-molhado-s1070-_JM,56,14,8,1,1,#1079592834,Philips,AquaTouch,S1070,S1070/04,Recarregável,Giratórios,45 minutos,280 g
31, Barbeador Aparador Máquina Shaver Corte Bivolt Recarregável ,262,NA,25,3,12x,25.04,NA,Frete grátis,NA,NA,4.6,5,https://perfil.mercadolivre.com.br/MIRON+TTE,https://produto.mercadolivre.com.br/MLB-1217491024-barbeador-eletrico-secomolhado-at891-aquatouch-philips-_JM,4,0,1,0,0,#1217491024,Philips,AquaTouch,AT891,NA,Bateria,Giratórios,NA,NA
32, Barbeador Elétrico Philips Multigroom Seco E Molhado S1070 ,299,NA,101,51,12x,24.92,NA,Frete grátis,NA,NA,4.8,38,https://perfil.mercadolivre.com.br/JULIANALUDMILASOLERALIMEIRA,https://produto.mercadolivre.com.br/MLB-1062188054-barbeador-braun-serie-3-300s-_JM,32,4,1,0,0,#1062188054,Braun,braun,300S,NA,Elétrica,Flexíveis,recarregavel,NA
33, Barbeador Elétrico Máquina Shaver Kemei Rscw-5500 Bivolt Top ,139,NA,133,93,12x,13.33,NA,Frete grátis,NA,NA,4.4,1483,https://perfil.mercadolivre.com.br/LILI+OFICIAL,https://produto.mercadolivre.com.br/MLB-1056605317-barbeador-aparador-eletrico-philips-oneblade-qp2510-promoco-_JM,1018,260,99,39,66,#1056605317,Philips,OneBlade,QP2510/10,QP2510/10,Elétrica,Flexíveis,30min,NA
34, Barbeador Eletrico Philips S1070 C/aparador Retrátil ,199,NA,88,15,12x,19.02,NA,Frete grátis,NA,NA,5,8,https://perfil.mercadolivre.com.br/MX+IMPORTADOS,https://produto.mercadolivre.com.br/MLB-864978829-lmina-barbeador-braun-series-7-790cc-760c-740s-720-original-_JM,8,0,0,0,0,#864978829,Braun,Serie 7,Braun  Series 7,NA,Elétrica,MULTI,NA,NA
35, Aparador Barbeador Elétrico Philips 6 Em 1 Mg3711 + Frete ,129,NA,410,15490,12x,10.75,NA,Frete grátis,NA,NA,4.4,1483,https://perfil.mercadolivre.com.br/JOVAL+INFORMATICA1,https://produto.mercadolivre.com.br/MLB-1091892272-barbeador-aparador-oneblade-philips-2-qp251010-original-_JM,1018,260,99,39,66,#1091892272,Philips,OneBlade,QP2521/10,NA,Recarregável,Removíveis,30 m,NA
36, Maquininha De Fazer Barba / Cabelo / Pelos Do Nariz -philips ,197,NA,200,808,12x,18.91,NA,Frete grátis,NA,NA,4.7,375,https://perfil.mercadolivre.com.br/SHOPL%C3%82NDIA,https://produto.mercadolivre.com.br/MLB-887490360-barbeador-eletrico-philips-maquina-wahl-nariz-orelha-_JM,295,51,17,5,6,#887490360,Philips,AquaTouch,S1030,S1030,Elétrica,Flexíveis,45 m,NA
37, Barbeador Aparador Eletrico Philips Oneblade Qp2510 Promoção ,89,NA,62,34,12x,7.49,NA,Envio para todo o país,NA,NA,4.7,12,https://perfil.mercadolivre.com.br/MONDIAL+ELETRODOM%C3%89STICOS?brandId=1671,https://produto.mercadolivre.com.br/MLB-1130456427-barbeador-eletrico-mondial-classic-nbe-01-_JM,9,2,1,0,0,#1130456427,Mondial,Classic,NBE-01,NBE-01,Elétrica,Giratórios,NA,0.2 kg
38, Kemei Km 1102-shaver Barbeador-máquina De Barbear +garantia! ,189,NA,338,66,12x,15.83,NA,Frete grátis,NA,NA,4.4,332,https://perfil.mercadolivre.com.br/EDUELETRO+OFICIAL,https://produto.mercadolivre.com.br/MLB-991837904-barbeador-eletrico-philips-s1030-aquatouch-a-prova-dagua-_JM,227,52,29,10,13,#991837904,Philips,AquaTouch,S1030,NA,Recarregável,NA,60 minutos,NA
39, Barbeador Elétrico Máquina Shaver Kemei Km-5500 Bivolt Top ,189,NA,186,825,12x,18.15,NA,Frete grátis,NA,NA,4.5,80,https://perfil.mercadolivre.com.br/SHOPL%C3%82NDIA,https://produto.mercadolivre.com.br/MLB-999321947-barbeador-eletrico-philips-s1070-caparador-retratil-_JM,56,14,8,1,1,#999321947,Philips,AquaTouch,S1070,NA,Recarregável,Removíveis,50 MIN,NA
