seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold
Ev Productos Tienda oficial,https://perfil.mercadolibre.com.mx/CARAS1990?brandId=1233,9,9 años vendiendo en Mercado Libre,8659,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,843,Mala (28),Regular (9),Buena (806),"Guadalajara, Jalisco.",8659 ventas en los últimos 4 meses
Taurus Tienda oficial,https://perfil.mercadolibre.com.mx/LIFTORTIENDAOFICIAL?brandId=1084,2,2 años vendiendo en Mercado Libre,5200,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,476,Mala (14),Regular (12),Buena (450),"Naucalpan, Estado De México.",5200 ventas en los últimos 4 meses
PSACOMPUTOYPAPELERIA,https://perfil.mercadolibre.com.mx/PSACOMPUTOYPAPELERIA,14,14 años vendiendo en Mercado Libre,16259,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,694,Mala (29),Regular (16),Buena (649),"Durango, Durango.",16259 ventas en los últimos 4 meses
GIMPORTACIONESMX,https://perfil.mercadolibre.com.mx/GIMPORTACIONESMX,14,14 años vendiendo en Mercado Libre,8795,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,1533,Mala (24),Regular (9),Buena (1500),"Guadalajara, Jalisco.",8795 ventas en los últimos 4 meses
Philips Tienda oficial,https://perfil.mercadolibre.com.mx/IBUSHAK+OFICIALES?brandId=270,5,5 años vendiendo en Mercado Libre,101853,NA,Brinda buena atención,Entrega sus productos a tiempo,14521,Mala (808),Regular (650),Buena (13063),"Cuautitlan Izcalli, Estado De México.",101853 ventas en los últimos 4 meses
IMPORTACIONES ACAPULCO,https://perfil.mercadolibre.com.mx/IMPORTACIONES+ACAPULCO,13,13 años vendiendo en Mercado Libre,3079,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,220,Mala (11),Regular (8),Buena (201),"Acapulco, Guerrero.",3079 ventas en los últimos 4 meses
TC MEMORY.,https://perfil.mercadolibre.com.mx/TC+MEMORY.,11,11 meses vendiendo en Mercado Libre,11076,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,761,Mala (48),Regular (33),Buena (680),"Guadalajara, Jalisco.",11076 ventas en los últimos 4 meses
SALAG MÉXICO,https://perfil.mercadolibre.com.mx/SALAG+M%C3%89XICO,2,2 años vendiendo en Mercado Libre,450,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,56,Mala (1),Regular (3),Buena (52),"Torreón, Coahuila.",450 ventas en los últimos 4 meses
DIRECTISHOP OFICIAL,https://perfil.mercadolibre.com.mx/DIRECTISHOP+OFICIAL,2,2 años vendiendo en Mercado Libre,5775,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,654,Mala (18),Regular (21),Buena (615),"Miguel Hidalgo, Distrito Federal.",5775 ventas en los últimos 4 meses
TIMCO Tienda oficial,https://perfil.mercadolibre.com.mx/TIMCOWEB?brandId=1277,4,4 años vendiendo en Mercado Libre,1414,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,141,Mala (3),Regular (8),Buena (130),"Cuauhtémoc, Distrito Federal.",1414 ventas en los últimos 4 meses
AUDIOLAND ELECTRONICS,https://perfil.mercadolibre.com.mx/AUDIOLAND+ELECTRONICS,13,13 años vendiendo en Mercado Libre,2956,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,323,Mala (9),Regular (6),Buena (308),"Gustavo A. Madero, Distrito Federal.",2956 ventas en los últimos 4 meses
MANIX_ELECTRONICS,https://perfil.mercadolibre.com.mx/MANIX_ELECTRONICS,1,1 año vendiendo en Mercado Libre,1115,MercadoLíder Gold¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,182,Mala (2),Regular (3),Buena (177),"Guadalajara, Jalisco.",1115 ventas en los últimos 4 meses
Remington Tienda oficial,https://perfil.mercadolibre.com.mx/MERCADAZOOFICIALES?brandId=880,5,5 años vendiendo en Mercado Libre,57772,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,5916,Mala (359),Regular (291),Buena (5266),"Benito juárez, Distrito Federal.",57772 ventas en los últimos 4 meses
ELECTRONICS.MEXICO,https://perfil.mercadolibre.com.mx/ELECTRONICS.MEXICO,4,4 años vendiendo en Mercado Libre,3526,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,464,Mala (17),Regular (12),Buena (435),"Coyoacán, Distrito Federal.",3526 ventas en los últimos 4 meses
VADOSADEV,https://perfil.mercadolibre.com.mx/VADOSADEV,8,8 meses vendiendo en Mercado Libre,320,NA,Brinda buena atención,Entrega sus productos a tiempo,22,Mala (0),Regular (0),Buena (22),"Guadalajara, Jalisco.",320 ventas en los últimos 4 meses
MALU8988452,https://perfil.mercadolibre.com.mx/MALU8988452,2,2 años vendiendo en Mercado Libre,4230,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,385,Mala (21),Regular (19),Buena (345),"Coyoacán, Distrito Federal.",4230 ventas en los últimos 4 meses
RGCBRANDS MEXICO,https://perfil.mercadolibre.com.mx/RGCBRANDS+MEXICO,14,14 años vendiendo en Mercado Libre,551,NA,Brinda buena atención,Entrega sus productos a tiempo,83,Mala (0),Regular (0),Buena (83),"Monterrey, Nuevo León.",551 ventas en los últimos 4 meses
Beurer Tienda oficial,https://perfil.mercadolibre.com.mx/BEURER+MEXICO?brandId=785,4,4 años vendiendo en Mercado Libre,2234,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,241,Mala (9),Regular (3),Buena (229),"Naucalpan, Estado De México.",2234 ventas en los últimos 4 meses
