search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo
11, Afeitadora Eléctrica Nikai Trimmer Cortadora De Pelo / Soul ,8.59,NA,9,99990,6,1.432,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TECHNO+SOULESS,https://articulo.mercadolibre.cl/MLC-462723995-afeitadora-electrica-nikai-trimmer-cortadora-de-pelo-soul-_JM,NA,NA,NA,NA,NA,#462723995,NA,NA
12, Maquina De Afeitar Portátil Recargable Eléctrica ,14.99,NA,26,9,6,2.498,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COSMETICAVAL,https://articulo.mercadolibre.cl/MLC-466729445-maquina-de-afeitar-portatil-recargable-electrica-_JM,NA,NA,NA,NA,NA,#466729445,NA,NA
13, Maquina De Afeitar Eléctrica ,12.99,NA,46,154,6,2.165,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MISNOVEDADES2,https://articulo.mercadolibre.cl/MLC-475494849-maquina-de-afeitar-electrica-_JM,NA,NA,NA,NA,NA,#475494849,NA,NA
14, Afeitadora Eléctrica Philips Shaver Series 3000 /3gmarket ,21.99,NA,27,3,6,3.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/GARCIASKARLETH,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=4HesPCiCJdmaJy7Xm0f%2FLcpRH35vc5c7%2BYPakFnq%2FJtMRVetn7jnwc4lgeSHisu6kmel1tKGxl%2BnUTBSxilzdbQ%2FanAYWcvltgDlnIAlRf7TOEnTuuSKPCP1Pr9OMl6EO7uuuzhvZ5HsCdHlvAB%2BizpG%2FbtGZnWvI%2FCCogabVbjCrCFPMWcV7Tw9zHN7zP6DgSgY%2BoVIpHWD1X6Heqlz0scCw46YwBI4Om3L4saVclUKd9OvgDJ181lTeXtnMOhmVbB4%2Fkf0Gd4slkH2pY%2Fud821oaYpyJLR9cH%2F6cs1M3deLjwXCm3um5cRObmgFUQdaRfBWjtzrLfB%2B4gK9nI5j%2BvoABlBSk%2B%2BIiN6zQLDp7TRp8rva0kU%2BYBAVhuqBwkzY5RhhqUHYaBEZ4Y2i%2FlDyz3Dx2D%2FIk%2FtUrGdnA1KUJCREp5CWIYZHM7mrtw3SBsrG2KVrdSEdVseucoWaefYmWgbjo5Gbs41puypG5zTk10INNdULb9BFyLWfmMEkWzbpOUBBdk5tPDKbsygquOR17paaklgU%2BfX1en0FpzdOCxq9fUvRws8mPT7OH9sM%2B%2FmTsc4zt8nPczsJ5WOK9dwBvI9ebkbsYjLQcTr9L9GrnTXPRhf25L%2FbDPIIxkMng50X3RC1YHaJIvmji7COmwtK6c9Owk%2FFrRQDELBVE7Qv1LOldM3Gl6EveZAHwWDoUdcvaZ68cKKU9w7IgxUCZFokpqvhtKdqjlr7hguVxB1GWKizQPtqLLN0q4NuHJKgSmlRSVWUGmZ0B83fUUEQdH01Td0TaXyiJLJO%2FhdBAkgILhsfzOGxnclNrAqVZZ9GMcF51P3RbzKRTSmNQSKK1YRcbI1g4v8mC1eet71wV2miAybfWvh4OAMrjKhwvq7%2FTCgJ5UrPNgZpPUAF9bmLgGb8KWnq%2FL5cQnkwjRLP%2F4pCJfPW3RLkNKXU%2BAbxz0YEOVdCt3F3%2BUNEMiSwgonPIaYRgnYpryyGNFhNzZ3WUQHKRB%2BDnbqBgADiuOsjWflboEhrBr7IOuT7Kvv6XJXNqxz3OoAsCW7mt0bHn07p%2FqaNYYsLbDIdK%2FQtZoFYOwvgzPXV4o8aFGyr0JvHRbBRuLZ1aXXQQXcDszUymASHSsm25LjbRUOXjOtHZTFu7BPbKYv15sprleAEuwJR%2FzNM%2B%2FO62CNpOqA5sRGzcDrV6AQH%2FjzPcCxXZI49BbgtHVceeokrvrraA7gogy2il%2FDfFgeaMK8fcaq89sdcEHd4f1Z9WRbVSqpJNJgjfJuDOquBQ51pHpnC2EaoztRLGUlM3%2F1FoLWTHPDnEKEga0uc2ViRwlrvEKIkqHnhyy1Z5pWNyWIiovruGvwL5X%2FZ2p0PsYkBExaJHpO5%2FKELS%2FWsPuxec2mDX2dJZxXB6g%2F8JGVfxDKgVBwUmXFDvowcmZGj31KQrxbALBvx4Dp6NHtDmtMG9KswsmXaKFe4FJnG3JoeBO3KRSJ2jqQwvhr4vd1viGcpiRJ7cjvBUeeTVJMJP%2FMkvTV4Aeza16z5%2BQf3j6SxU3tH3j36%2Fn317SvcgwPrpKgqZO1o8M4j1pWLDsggye%2FAHd9nycuwExfpj1voAbTrVmtXnSIa3mPG3bj6enwVGjAYGcVMmWXIIomfXsIoAG5nc8hH499xqtazUu8q8tq%2BUXLrvslPdU8QV4DCKqObbfR1w%3D%3D,NA,NA,NA,NA,NA,#479859322,NA,NA
15, Afeitadora Philips Eléctrica Shaver 3000 Hq6904 ,25.99,NA,15,2,12,2.166,NA,Envío gratis a todo el país,NA,NA,5,2,https://perfil.mercadolibre.cl/AROMATIZANTES+CHILE,https://articulo.mercadolibre.cl/MLC-472989478-afeitadora-philips-electrica-shaver-3000-hq6904-_JM,2,0,0,0,0,#472989478,NA,NA
16, Afeitadora Portatil Electrica Auto Cargador Usb 12v 24v ,8.99,NA,2,998,6,1.498,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPORTADORATECNOPRO,https://articulo.mercadolibre.cl/MLC-466269905-afeitadora-portatil-electrica-auto-cargador-usb-12v-24v-_JM,NA,NA,NA,NA,NA,#466269905,NA,NA
17, Pack 2 Máquina De Afeitar Eléctrica Envio Gratis ,26.99,NA,19,181,6,4.498,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MISNOVEDADES2,https://articulo.mercadolibre.cl/MLC-474246398-pack-2-maquina-de-afeitar-electrica-envio-gratis-_JM,NA,NA,NA,NA,NA,#474246398,NA,NA
18, Afeitadora Philips Eléctrica Shaver 3000 Hq6904 ,24.99,NA,4,NA,6,4.165,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ESHOP+CHILE,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=kLoxaaVR21za%2BqDz5EKeiKV%2B0tv6%2FCRq2AcCNjdqLnCQjrV5EMy4GpBbZwETjbdcGitJpAiZizbV0YWGMaC43SQi6TEfGrSz%2FbFwBKr9VAn96%2F7459okwALCiThzv7RveTBmCq2J2iB0ZmZ7HYNFHhmj4EihDIKimfb15Y%2BsEgTL0EXj0HdbuHB5uiBLtpY1XFrqpQksSZZCqGeY6q%2Bob4sbZ69q%2BAe80GS1iVZoHVc63Xjn5hEGJeFinXferRRIuUo2qt0xYsimiObXbAVE1OReDtOwfn5RWw0nHtU9uztI0D81%2F3mcOAQ0NkX1m9ClXN%2BBjREu9DlMKLPSN4pI1ttf6ajCZLSAHCncC3XJkbufqdCG3HfEs8i%2Fdmh71MZOeSaOu36l6M%2FjDgZPWZlGRiaukQSKZuYhhxHgwG0zCFRt0dxUyk%2F14pMEw1Y4ZMpm8aLEnCKoZKoJk1PKrSvzvUcR6rt2Cx4Vr0ryW3syRzniaojVD%2FYXSSmgAWeGytECCwMalmIYLqGd0jeW7PeY6CbNIyM0ceGC%2B4WpsjCJyvaIEwcm%2FnG7lCTAIgl56Y4V0ysyrAcEDQrh5k1QISl%2Fiqz%2BaN7d%2FthuBgAuNPnuhabCHbeFIJFLJYUwkn4lM3CdhGkTLGoF2ypTyj0D5hrYRYsU6rzQdIlmBpRClyAaoHXM60mbAumQalJX6dLVqQDDRrXvHDNY144kXad27JhM6UPA%2FuHB7pqDQw%2FB9LfqgnXnqq1wFj2vILwbCFueuqBHKuWK6E50xIGBcJaJ4bEMxrxl8%2BjAjTixi9XubjIODRcaE6m1rYG2rRbEuUEKDVUREgGzw4kajt8bNJzTVIPJ%2BsvPIplh9aH376X0mRHuXJ2g%2BpCl1%2FpVp1975%2BgttvIi1T6AUY7QsKNCtIZYOgPjkwJh%2FFUT867O%2BVhuU7gOYaW0XiQvjxnbjudgqLETeWsnx9RJQyTTVEOcQ8%2FRNukhkmFE3l4rMydfI76cgx6840noBPl8894H2u5FtfzcSXCpVrvdnplFjfE7o9bBCMxiHBgyEfUK7TJE5UnHHiMNxcaE1HetcvzzNzGgz46Gc3ZrIUcseOi3QFfhHtSpu5mF4PYNEnnrpBwq2oV0oepsYCJ9lyoxI7q9%2Fm2s9c9o1bihMohcfbXVNwisBGs%2FpRoAb6dOu2q%2FvQXzOsEUp2jObUQGosMjCkMLliOWRYtb%2Fw%2FrBILkz05dpZKld4hm2lE3uYUyW1yGCeyEhPuninZPd8ULAq6TDVq3HzPam7NA4Sn3k0YSGT9R22A6geEOu1omld6AGZDqrXmcqpqRND%2FjRCiJuaeZ9RyypZD7u4%2FcYDrxA%2BGI%2B1BvZaSS3ORpLdSbyknshmbL7sbC76fuCZ0rZSPjmm7q%2FH4kbvH9oi0GZTDP%2BQabZ2P62p0cM8Fx%2FAZLNmtNX9YduSPKYMLn04rL8vdzYdWpu1dno9eXKpXDlc85eWf7DrCcwNwqayaF3PJuy5Q8VNbY6qp7XXB2G2m1yRGB2G6M7DWFausGKeuPrOIrDuo7EcCImC8rrs%2FJQ3Q%2Bom%2FirR1OjGMj0lUZsGr7OkfpgRZcSpL3ldywg76XyHKQ9tE4nh3fjP3NhPg%2Fd4oYfApqydrPqem0jqOFWej8BTk%2BUEwuzGIP2Uk4JfFLtjvx%2BsKe9%2BNq4A%3D%3D,NA,NA,NA,NA,NA,#479766236,NA,NA
19, Pack 2 Afeitadora Eléctrica En Seco Mj-516 / Disparocl ,5.18,NA,6,94,12,432,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DISPAROTIENDACL,https://articulo.mercadolibre.cl/MLC-482943572-pack-2-afeitadora-electrica-en-seco-mj-516-disparocl-_JM,NA,NA,NA,NA,NA,#482943572,NA,NA
20, Afeitadora Philips Eléctrica Shaver 3000 Hq6904 ,24.99,NA,4,NA,6,4.165,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ESHOP+CHILE,https://articulo.mercadolibre.cl/MLC-479766236-afeitadora-philips-electrica-shaver-3000-hq6904-_JM,NA,NA,NA,NA,NA,#479766236,NA,NA
21, Pack 2 Afeitadora Eléctrica Nikai Trimmer Cortadora De Pelo ,16.99,NA,0,10000,6,2.832,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TECHNO+SOULESS,https://articulo.mercadolibre.cl/MLC-462724112-pack-2-afeitadora-electrica-nikai-trimmer-cortadora-de-pelo-_JM,NA,NA,NA,NA,NA,#462724112,NA,NA
22, Afeitadora Eléctrica En Seco Philips Shaver Pt860/14 Outlet ,31.99,NA,83,6,6,5.332,NA,Envío gratis a todo el país,NA,NA,5,5,https://perfil.mercadolibre.cl/PROVIDENCIA+HOGAR,https://articulo.mercadolibre.cl/MLC-469714575-afeitadora-electrica-en-seco-philips-shaver-pt86014-outlet-_JM,5,0,0,0,0,#469714575,NA,NA
23, Afeitadora Rasuradora Electrica Portatil ,7.8,NA,14,23,12,650,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DACA+CL,https://articulo.mercadolibre.cl/MLC-458448769-afeitadora-rasuradora-electrica-portatil-_JM,NA,NA,NA,NA,NA,#458448769,NA,NA
24, Maquina Afeitadora Rasuradora Eléctrica / Disparocl ,8.99,NA,1,99,12,749,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DISPAROTIENDACL,https://articulo.mercadolibre.cl/MLC-488005105-maquina-afeitadora-rasuradora-electrica-disparocl-_JM,NA,NA,NA,NA,NA,#488005105,NA,NA
25, Pack 5 Afeitadora Eléctrica Nikai Trimmer Cortadora De Pelo ,43.99,NA,0,10000,6,7.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TECHNO+SOULESS,https://articulo.mercadolibre.cl/MLC-462724191-pack-5-afeitadora-electrica-nikai-trimmer-cortadora-de-pelo-_JM,NA,NA,NA,NA,NA,#462724191,NA,NA
26, Afeitadora Eléctrica Philips S6640/44 Uso En Seco Y Humedo ,99.99,NA,NA,4,6,16.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TC-TIENDAS-CL?brandId=97,https://articulo.mercadolibre.cl/MLC-494219805-afeitadora-electrica-philips-s664044-uso-en-seco-y-humedo-_JM,NA,NA,NA,NA,NA,#494219805,NA,NA
27," Afeitadora Eléctrica Braun 3050cc Serie 3 Proskin, Sellada ",89.99,NA,1,NA,12,7.499,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/LEO1171,https://articulo.mercadolibre.cl/MLC-482066154-afeitadora-electrica-braun-3050cc-serie-3-proskin-sellada-_JM,NA,NA,NA,NA,NA,#482066154,NA,NA
28, Afeitadora Eléctrica En Seco Mj-516 / Disparocl ,3.59,NA,2,98,12,299,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DISPAROTIENDACL,https://articulo.mercadolibre.cl/MLC-481001713-afeitadora-electrica-en-seco-mj-516-disparocl-_JM,NA,NA,NA,NA,NA,#481001713,NA,NA
29, Kemei Km-500 8 En 1 Clipper Afeitadora Eléctrico Barba Styli ,26.737,NA,0,200,12,2.228,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/QHXSTOPCL,https://articulo.mercadolibre.cl/MLC-483765561-kemei-km-500-8-en-1-clipper-afeitadora-electrico-barba-styli-_JM,NA,NA,NA,NA,NA,#483765561,Kemei,No Model
30," Braun Series 5, Afeitadora Eléctrica Seco Y Húmedo, Poco Uso ",94,NA,1,NA,6,15.667,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/LEO1171,https://articulo.mercadolibre.cl/MLC-491069897-braun-series-5-afeitadora-electrica-seco-y-humedo-poco-uso-_JM,NA,NA,NA,NA,NA,#491069897,NA,NA
31, Afeitadora Eléctrica En Seco Philips Shaver Pt860/14 ,39.99,NA,7,12,6,6.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PROVIDENCIA+HOGAR,https://articulo.mercadolibre.cl/MLC-451132817-afeitadora-electrica-en-seco-philips-shaver-pt86014-_JM,NA,NA,NA,NA,NA,#451132817,NA,NA
32, Depiladora Afeitadora Eléctrica Recargable ,6.99,NA,4,90,6,1.165,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ELECTRONICA_ROCA,https://articulo.mercadolibre.cl/MLC-462486076-depiladora-afeitadora-electrica-recargable-_JM,NA,NA,NA,NA,NA,#462486076,NA,NA
33, Afeitadora Electrica Rasuradora Barba Bigote Gemei Gm 6088 ,15.99,NA,1,99,12,1.332,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/REPRESENTACIONES+KK,https://articulo.mercadolibre.cl/MLC-483805915-afeitadora-electrica-rasuradora-barba-bigote-gemei-gm-6088-_JM,NA,NA,NA,NA,NA,#483805915,NA,NA
34, Maquina De Afeitar Eléctrica A Pilas Rasurar Barbería Barba ,5.99,NA,2,998,12,499,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/JAROSLAW.CL,https://articulo.mercadolibre.cl/MLC-486384472-maquina-de-afeitar-electrica-a-pilas-rasurar-barberia-barba-_JM,NA,NA,NA,NA,NA,#486384472,NA,NA
35, Maquina De Afeitar Eléctrica A Pilas Rasurar Barbería Barba ,5.99,NA,2,998,12,499,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/JAROSLAW.CL,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=7sjB7E5easev01oIIXyldxFM3vEX22jniba06HFvPToIf9JSYP51EFoLRO%2F239vsLS0W1iIybyZEsmv7GuArpm%2FYk%2BEtzFdz1PO4IXzUpvx6YHcK4IGuFk7S82v5OjMTuodQ8HxGvxX%2FnghpkuOwvYWYeMgboSyG%2BVvQfnT7ntJN6tUZgIItU7fNnDMdYANV3aDcJgxjSQsDxOYg6sNtUck9irAjPQ5vtFCZcH0mv6XgOQCv9%2Fn%2B5FU8foZ9oEYkGHUCw0TQnDw%2FVIdKR2kO57CccyblDMQsBeVlsqDf0V%2F35ADXZ7Hg%2BzvvtbT9qWncFsAGjwlvMFFSWsOhZ5swgPRVr1sk8sRf9UcyMppFmyDFqGOs9HCr3tUApCztd8ilfwSF7sSwG637LOxhWRrj%2FrQKIwNIjwlLnGinTaERz1owqaxjDGprh16Tq7NBrH0dz6keNo2xmLIWwKPpN05Rvna9WFjbtsGBr3YB4rwLXTYJQcVWp%2FrEAmEyucUQfnHjjBuKfcQDml7YYw3NO41tBu3MtRqU26vsB2oGftdGAsmgIpS%2FxFWY%2BT3G6aDLkXl9vLUMEJ1cGna%2FxImR76yRj%2FcmbwM0C%2B3GoERlfNgesNidHJCEGJ%2BlaeIYkk0kbhMgf1JAVgyYnYYCDZyWPo1nN6ksJGEuLDHlI6S%2B5d2ECdHk2NixhUYZOkrBad3NA7cz7v8cstpY5sYKH5HvbXDkc9GorvmoZTIZcpywAvuRkHO6jPps0JK0bpm2dYKg5QpGzwuGc6fg170uNvUmDLM1Cgw1eMofwrnDsagmRScrWqK8oU%2FWtept2lM%2BLArHH%2Bfhq33mUFGlGBlbLbCba0Sd4BaxFPJxt1iD9kf3qudYLXtfJcg2iXedaqquPnsEk%2Bn6%2F2OsM8vMAZZb2esAdHzdw7dHQIkmoHZZjE8C7FuUfW9th9qFtFTEVZ33%2B5FXeipBPDYZ%2F%2F9x46ADAETNP0qlJi7q9m2%2BaXSdr4b6KsI%2B1ZHLbcnEqEkgtRELqns80PQ4klPiMAKmlxFhuJwsvcAN7Qtjmbe5ZwoBU8JpTBHE%2BK7bzVxNJjtzWR2F1IaxST49HeaMDKc%2FTaYA9VCkM92I7yUK1jUKldo2IQ3rjQOU1BAnkv%2B9HK5ReNfkgR%2BUujlOkhnmQzZ0K17X3VIKJitTrgk3DxarExiVsvG2UBGqxXbkrYTxTaDmkzqktvf2aM0yVsmfLQZNoGVuFhif3biCa0WcJbWgbjtAPpdeBokdsArjeFxeFGZlB9JSkrH42c7obNlucVu358k79ZeNn8yAKxJowKcgagr0kAdrDk7ovkqyZNuay1MuRKDGdd4UNrhWHx12ZG6TNtQsFZIfeEl252BIauFoxEeMs9vNHudu24gDXUAn4qOE113BR7ZkpuVMEO4yneUu7jzgjhipFD3hVfl%2FEtQZGEQmX2YJM1L7VvRSyyvMHUFEDK3gavzZNtS8nvD7RUZp3qB8a6tnOwmoOWzKi8ztyhDEz21dE9iuDSxhG3gHlLnlohJ3E4i1zO6GsFBPeyOu780tmH9KUgfPPNzzG1qtZEVj4R4apkRS9YCP4l6ffJmDuVBZjx8OKwukIWExN%2FDflfEh7vbeTNxoE1zZWfr7zTB6K26B5WorieLjYObPIWiFweb9yWfAGmBMoUAjQqC89pNAv1PezbUADYJQdg%3D%3D,NA,NA,NA,NA,NA,#486384472,NA,NA
36, Afeitadora Eléctrico Flyco Música Pop -up Trimmer Eléctri ,7.885,NA,0,976,12,657,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMPRATECHCL,https://articulo.mercadolibre.cl/MLC-474582442-afeitadora-electrico-flyco-musica-pop-up-trimmer-electri-_JM,NA,NA,NA,NA,NA,#474582442,Flyco,NA
37, Afeitadora Rasurador Electrica Microtoch Solo ,10.99,NA,1,29,6,1.832,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DACA+CL,https://articulo.mercadolibre.cl/MLC-465666180-afeitadora-rasurador-electrica-microtoch-solo-_JM,NA,NA,NA,NA,NA,#465666180,NA,NA
38, Hombres Portátil Eléctrico Máquina De Afeitar Titular Cas ,2.274,NA,2,197,12,190,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CIMAALEGRIACL,https://articulo.mercadolibre.cl/MLC-466951734-hombres-portatil-electrico-maquina-de-afeitar-titular-cas-_JM,NA,NA,NA,NA,NA,#466951734,NA,NA
39, Afeitadora Rasuradora Electrica Portatil Triple ,7.8,NA,3,99,12,650,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DACA+CL,https://articulo.mercadolibre.cl/MLC-458116190-afeitadora-rasuradora-electrica-portatil-triple-_JM,NA,NA,NA,NA,NA,#458116190,NA,NA
40, Recargable Eléctrico Navaja Portátil Hombre Máquina De Afeit ,13.311,NA,0,12,12,1.109,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/JCTAGCL,https://articulo.mercadolibre.cl/MLC-486615357-recargable-electrico-navaja-portatil-hombre-maquina-de-afeit-_JM,NA,NA,NA,NA,NA,#486615357,JCTAG,JCTAG
41, Afeitadora Rasuradora Electrica Portatil Recargable ,7.99,NA,0,30,6,1.332,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DACA+CL,https://articulo.mercadolibre.cl/MLC-465665998-afeitadora-rasuradora-electrica-portatil-recargable-_JM,NA,NA,NA,NA,NA,#465665998,NA,NA
42, Afeitadora Eléctrica Nariz Portátil De Lujo Resistente Agua ,19.99,NA,0,NA,12,1.666,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EARPHONE-PRO-STORECHILE,https://articulo.mercadolibre.cl/MLC-482529186-afeitadora-electrica-nariz-portatil-de-lujo-resistente-agua-_JM,NA,NA,NA,NA,NA,#482529186,NA,NA
43, Pack 2 Afeitadora Portatil Corte Philco Recargable Electrica ,12.49,NA,2,9998,6,2.082,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TECHNO+SOULESS,https://articulo.mercadolibre.cl/MLC-462719594-pack-2-afeitadora-portatil-corte-philco-recargable-electrica-_JM,NA,NA,NA,NA,NA,#462719594,NA,NA
44, Hombres Nariz Eléctrico Cortador De Cabello Barba Afeitador ,4.051,NA,0,3,12,338,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SUNTEKSTORECL,https://articulo.mercadolibre.cl/MLC-468687632-hombres-nariz-electrico-cortador-de-cabello-barba-afeitador-_JM,NA,NA,NA,NA,NA,#468687632,NA,NA
45, Maquina Afeitadora Rasuradora Electrica Gemei 792 ,16.99,NA,0,100,12,1.416,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/REPRESENTACIONES+KK,https://articulo.mercadolibre.cl/MLC-483792078-maquina-afeitadora-rasuradora-electrica-gemei-792-_JM,NA,NA,NA,NA,NA,#483792078,NA,NA
46, Pack 3 Afeitadora Portatil Corte Philco Recargable Electrica ,20.99,NA,0,10000,6,3.498,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TECHNO+SOULESS,https://articulo.mercadolibre.cl/MLC-462719658-pack-3-afeitadora-portatil-corte-philco-recargable-electrica-_JM,NA,NA,NA,NA,NA,#462719658,NA,NA
47, Depiladora Facial Flaw + Afeitadora Eléctrica Sweetsen Dama ,15.9,NA,1,10,6,2.650,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EZENIC.,https://articulo.mercadolibre.cl/MLC-479028883-depiladora-facial-flaw-afeitadora-electrica-sweetsen-dama-_JM,NA,NA,NA,NA,NA,#479028883,NA,NA
