search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo
1327," Afeitadora Eléctrica Jtrim Para Mujer, Afeitadora De Seda ",116.777,NA,NA,5,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.co/MCO-449743551-afeitadora-electrica-jtrim-para-mujer-afeitadora-de-seda-_JM,NA,NA,NA,NA,NA,#449743551,JTrim,NA
1328, Afeitadora Eléctrica Sin Cuerda Clio Palmperfect Para ,125.777,NA,NA,5,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.co/MCO-449779734-afeitadora-electrica-sin-cuerda-clio-palmperfect-para-_JM,NA,NA,NA,NA,NA,#449779734,NA,NA
1329, Maquina Afeitadora Philips Electrica 13en1 Barba Oreja Nariz ,88.9,NA,138,3,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.9,10,https://perfil.mercadolibre.com.co/EASY_TRADING,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=2O%2BAsoB3kHa9%2FB3KaB42FOsfRda1rUsPfbmBgmPQ5N7q4TOvxKBGrZ9Wu6Vr62gyCv0yp9caGO%2FLXXQlUTOyH5nWUYM3IBqBx3rz%2FThXzNOttM9KHklLQBFWdhFnjoGDi4x9wQZEfxGrdZCC%2BI4Q5h1gwSrBLJjLX3DbAOG6v1KHIise37D75hPPgfsANRnKr3QUfzjJPkTuF3wPF8SotDDDKeXIL055upWRnMQnL5HYHB3DtxGCA7ypsxIqrgftUe8c3s%2FJb3gJqYn4XV8eDOD45eMa2%2BIkar7tawHl4usHYuTx4EhFy3EwU3i7wmHpyT%2ByytfOYuck0zCa98ypu%2FZS94Inhjf5GnYARmolA7kNPKwWPiVFDAmw2IC7vadfblemDUIRxiw1E1nuv8JbtXmV0WddDTGdIMO1HGDm9wg6mxv7YdefA6a8idGpFMuPYSb15e9WOGaXk9Vsp7knjsxzga9DQJJUAnePoDVzMxEYSjtjG27HqViZCiEH3v6rDiVPdGrqUEKcNagifgtqMtoOlI3PqtGe3h07O1KD9kmvdZaikVez%2FBxI8e7LA7JPrenfYeOPaDzmCCINmh5iXpw4oFNfkbZVRVpPUTjOZqAqQFqbLVms2A9hYdOHqdDK%2FBYxlPJL05%2Fd2GxnfWA%2BL6QgASwSB6AhT3EhCtc9GyoLhMF1brwm4UMzY0M6jmwaaen3ODZ3lF7QChHdHl0cjr%2ByRGHlkFjUvdef42I5gjk5i%2FcZ8x48M54bCy6TcsRx1mmtUPndTfjzlWcCLajDXspTmSRNeX9DBMjiJZdl2QE7zW1N2WTGU7l4WWLevhUQiS4fl1f0JOk3lkI%2FWdwfaqjuWqWuq3lQm0t%2FckUvNEqQW%2BUOo5mymGYLXXkY7FTodZVnVU3ymweDkb8Z0cf5Y7SvZOlUxhfmqo50LUvV25FejdWmVKRwY9MLJSnEDVMluKv7Pj5D%2FN%2FZWaSKfRLuMpxn4p70CrhbuI3F2DkhasH4BbkhN%2BPTHLRCncl3is%2FDVohQHzECeGcmfsCcBSwX20tY15NFlwKKqagc7XsXgP%2BWvD0476E%2FoADXUaZkYhVGNs%2B34E7wr%2FUqVcWUlZID0Lr2qX%2FO%2FIDraOJnEqtRDkPdJsYwJrGMbBbg4JtrM7Eka3HwSRkkbVCTex1kKTiBBoXMeHubyH3mo4%2BIQEo%2FX0QCatHDw3J90ZSapxgCVjXRUOZO1WBoe3t7c6SSLndN%2FTU0kEvbwWLOeTzq%2FrKwfko4I89kABGNU2757dftigmNU6sZpN8iA7LIRn2ePDIb%2B6t3Rk4uoZMNH1bi5tSFzX8GRvIHc0Yo9GF27EWsrWQ5Geano2ZQRUEQ4VA2rdqcRLmkBCrKOATY%2Fr2LhWba%2FPzzms2zjF%2Bq529%2F4X9%2BzqqQOSs2E1PfIK1g%2FCzDgW0Bag9FqW%2BA3DcLniDaHJOmcM8%2FL3sXaw8qFIJC8F%2FX8wAjop%2FvuNMRMsClpBRtkmtYkmRjjiMJuwAWbQsvviq2u8Ce2thcb7qjAjdHQWbrOhoGH0lHrsuYmxIh9IDW4FQZ%2BAQAtUHaUmlDCReQWq3pA5ZkRdyVOeXQtujnn4X%2B%2B6NI%2FPxIqIBF%2FCIbg0kl8o3%2F%2B7AdP%2BWwUQdmGEhBju1onTwAVKXpMeZEAlW1%2FDy0ORdOM5VH2%2FPIlf9XvnpEGUkLwjJHo50JyC7oUHfo3SLYVbe7JdO3KSE8DYJkQH6IuC7CppLiU578H2WNQefWqGwDODyGuYPFrg%3D%3D,9,1,0,0,0,#510547453,NA,NA
1330, Las Cabezas De Afeitadoras Eléctricas Shaveraid Hq5r ,92.777,NA,NA,5,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.co/MCO-449780579-las-cabezas-de-afeitadoras-electricas-shaveraid-hq5r-_JM,NA,NA,NA,NA,NA,#449780579,NA,NA
1331, Es Hora De La Afeitadora Eléctrica De Hielo Avalanche De ,217.777,NA,NA,5,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.co/MCO-449900996-es-hora-de-la-afeitadora-electrica-de-hielo-avalanche-de-_JM,NA,NA,NA,NA,NA,#449900996,NA,NA
1332, Mangroomer Cabezal De Repuesto Eléctrico Para Afeitadora De ,81.777,NA,NA,5,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.co/MCO-450067663-mangroomer-cabezal-de-repuesto-electrico-para-afeitadora-de-_JM,NA,NA,NA,NA,NA,#450067663,Mangroomer,NA
1333, Maquina Afeitadora Eléctrica Moderna Philips At620 Aquatouch ,210,NA,2,28,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/WILLAIMRODRIGUEZ,https://articulo.mercadolibre.com.co/MCO-451548566-maquina-afeitadora-electrica-moderna-philips-at620-aquatouch-_JM,NA,NA,NA,NA,NA,#451548566,NA,NA
1334, La Afeitadora Y Recortadora Eléctrica Para Hombres ,902.777,NA,NA,5,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.co/MCO-451566073-la-afeitadora-y-recortadora-electrica-para-hombres-_JM,NA,NA,NA,NA,NA,#451566073,Panasonic,ES-LV95-S
1335, Mangroomer Bricolaje Eléctrico Pelo Afeitadora ,144.999,NA,0,100,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CO-ONLINE,https://articulo.mercadolibre.com.co/MCO-451586733-mangroomer-bricolaje-electrico-pelo-afeitadora-_JM,NA,NA,NA,NA,NA,#451586733,Mangroomer,NA
1336," Afeitadora Eléctrica De Panasonic Es-rt51-s, Los Hombres ",290,NA,0,100,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CO-ONLINE,https://articulo.mercadolibre.com.co/MCO-451586798-afeitadora-electrica-de-panasonic-es-rt51-s-los-hombres-_JM,NA,NA,NA,NA,NA,#451586798,Panasonic,NA
