search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca
1, Cortabarba Y Cortacabello Philips Mg3730/15 Kit 8 En 1 ,55,NA,504,34,18 cuotas,109.14,NA,Envío a todo el país,NA,NA,4.9,17,http://perfil.mercadolibre.com.uy/PHILIPS_TIENDAOFICIAL?brandId=173,https://articulo.mercadolibre.com.uy/MLU-460600506-cortabarba-y-cortacabello-philips-mg373015-kit-8-en-1-_JM,16,1,0,0,0,#460600506,Philips
2, Afeitadora Corporal Masculina Philips Apta Ducha Bg3005/15 ,59,NA,126,24,18 cuotas,117.08,NA,Envío a todo el país,NA,NA,4.6,10,http://perfil.mercadolibre.com.uy/PHILIPS_TIENDAOFICIAL?brandId=173,https://articulo.mercadolibre.com.uy/MLU-458232589-afeitadora-corporal-masculina-philips-apta-ducha-bg300515-_JM,7,2,1,0,0,#458232589,NA
3, Afeitadora De Hombre Recargable Barba Bigote ,455,499,107,46,18 cuotas,25.28,NA,Envío a todo el país,NA,NA,4,10,http://perfil.mercadolibre.com.uy/MVDSPORT,https://articulo.mercadolibre.com.uy/MLU-445033896-afeitadora-de-hombre-recargable-barba-bigote-_JM,5,3,0,1,1,#445033896,NA
4, Afeitadora Eléctrica Resistente Al Agua Punktal Pk-ms733 Oy ,38,NA,133,25,18 cuotas,77.37,NA,Envío a todo el país,NA,NA,4.6,25,http://perfil.mercadolibre.com.uy/OFERTAYA+UY,https://articulo.mercadolibre.com.uy/MLU-448668993-afeitadora-electrica-resistente-al-agua-punktal-pk-ms733-oy-_JM,17,6,2,0,0,#448668993,NA
5, Afeitadora Electrica Philips Recargabable 5070 Patilla Dimm ,119,NA,55,96,18 cuotas,236.15,NA,Envío a todo el país,NA,NA,4.9,11,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-448370701-afeitadora-electrica-philips-recargabable-5070-patilla-dimm-_JM,10,1,0,0,0,#448370701,NA
6, Afeitadora Philips Mg5730 11 En 1 Rostro Cabello Cuerpo Loi ,62,79,33,2964,18 cuotas,125.00,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-461181873-afeitadora-philips-mg5730-11-en-1-rostro-cabello-cuerpo-loi-_JM,1,0,0,0,0,#461181873,NA
7, Máquina De Afeitar Sitaier Doble Cuchilla Super Oferta ,550,NA,25,175,18 cuotas,30.56,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/MDEOFERTAS.UY,https://articulo.mercadolibre.com.uy/MLU-459620009-maquina-de-afeitar-sitaier-doble-cuchilla-super-oferta-_JM,1,0,0,0,0,#459620009,Sitaier
8, Afeitadora Corporal Masculina Philips Bg105/11 Bodygroom ,35,NA,273,3,18 cuotas,69.46,NA,Envío a todo el país,NA,NA,4.5,26,http://perfil.mercadolibre.com.uy/PHILIPS_TIENDAOFICIAL?brandId=173,https://articulo.mercadolibre.com.uy/MLU-444401711-afeitadora-corporal-masculina-philips-bg10511-bodygroom-_JM,17,8,0,0,1,#444401711,NA
9, Afeitadora Electrica Philips S5070/04 Ideal Piel Sensible ,139,NA,89,13,18 cuotas,275.84,NA,Envío a todo el país,NA,NA,4.9,16,http://perfil.mercadolibre.com.uy/PHILIPS_TIENDAOFICIAL?brandId=173,https://articulo.mercadolibre.com.uy/MLU-449012315-afeitadora-electrica-philips-s507004-ideal-piel-sensible-_JM,15,1,0,0,0,#449012315,Philips
10, Rasuradora Afeitadora Electrica Corporal Y Corta Pelo Barba ,349,NA,23,65,18 cuotas,19.39,NA,Envío a todo el país,NA,NA,4,2,http://perfil.mercadolibre.com.uy/TODO+ACA,https://articulo.mercadolibre.com.uy/MLU-458259418-rasuradora-afeitadora-electrica-corporal-y-corta-pelo-barba-_JM,0,2,0,0,0,#458259418,Nova
11, Afeitadora Inalambrica Uso Seco O Humedo Philips 1030 Dimm ,57,NA,105,99,18 cuotas,113.11,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-464681320-afeitadora-inalambrica-uso-seco-o-humedo-philips-1030-dimm-_JM,NA,NA,NA,NA,NA,#464681320,NA
12, Afeitadora Eléctrica Philips S1030 Recarg Húmedo O Seco Loi ,47,79,23,2974,18 cuotas,93.27,NA,Envío a todo el país,NA,NA,4.5,2,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-461182818-afeitadora-electrica-philips-s1030-recarg-humedo-o-seco-loi-_JM,1,1,0,0,0,#461182818,NA
13, Afeitadora Y Recortadora Philips One Blade Qp2521/10 ,69,NA,20,11,18 cuotas,136.93,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PHILIPS_TIENDAOFICIAL?brandId=173,https://articulo.mercadolibre.com.uy/MLU-464523908-afeitadora-y-recortadora-philips-one-blade-qp252110-_JM,NA,NA,NA,NA,NA,#464523908,NA
14, Afeitadora Recortadora Philips Oneblade 6510 Inalambrica Pcm ,89,NA,5,998,18 cuotas,176.62,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PCM+URUGUAY-SA,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=n3cBAKaFcNVTXm68v9cUisKhBMX%2BswUqEoCzBVTQk3g6ShIiZKm1%2FFWtSkN0GLmaYfmAVqcoy58yXcqusZ7xehwnqjWPB9tJQqOYVazXj0XabyMRcMUM%2FP9p7bxEDyOKizJNlqiIcPZT3J3FUuQm%2BW1C7frzISdWYkO5yp48DL1TU3VbniVY%2FwflZkzVGjwSIQQJxURGnLl%2FGd9Q29J3in6J%2Ft4X0qb82IVaiNzv1Yt%2FBMrNLE2yfz8%2B9RzZyk4q7yfipNelU1C23lZ%2BgEI5yQ5puRzDpGtvCRXkLis8IvV7yHhmpjg%2FPsPtKW3TJl3ab3h81Q0znguEHyr0m5SdI7n8MZeHTTNTTCZVuTywsJDOaKdUVJ55d97D1AEO53K1Pc05ZXJDJH6aUPCqNalB%2FxjDl3kJabih9Zw8afNaUv05MKmdDRfAadMmqKWc%2BbFBGGSXBvtlgQUwoF%2FusHOptJVT9DFxyUvQHJ4Q72Ae3wZVfWrXeTQAXiKTqNO6MtXnowPJXpnfO%2BkY5z9xSab4Ljkt9weWnr435z4CveQYssu85VVWFW4%2BkmP1djNiMyHFoD4Qtonggcv1PePai9of00HN9rlG9eWmVUNTECUcfuKQ7WaPJJR%2FSIU3BAiWwSIVKoxsI8ZCLDgJ3hqC3M%2FfGNLzNELq030%2BXi8IqpfrekZIdTKX2DkvHSwMYI06fu%2B6NOVwm1vsrIijqWHZ07UgXI9E9MAFese6%2Fzy%2Fs9hEVwMmpNffDZ5v4D9B7wd8J30cV4PyqfL5aP67CEJewzcGilJoikXnt4qAnMbDB6DGgGSLGfpH5U6bQdo%2FbhmBdiZKi3VZOePZfulOZGwxkeo879kWfP0d%2BPb2DTw7hrpXJWqzqhhOqyrz7Vhk7XFjKLteoEetm%2Bi5j0xbDwFJzehmD9FE0ndS2mvCpLw1VvO%2FytEZRKOFSEOuZAZPdoyxObVWwkcB4vYZS6ldgM6TkNF%2BgNIR%2F7czksmnf62OTAJ9c%2FGh2AthZyBQVmdv7VpCQA%2FggFOt3VuCD5WBtH%2B4Q4Yfq4KB3hDpRIcj0wQu1uuCj9%2FGEUCQZ60A%2Fa2x3TGq1EGnap6qEjVrU78k5yzRXxgwxKRtsrEddhM4sge0BkgV9qNE3sOwnD4zS1cFjVDLffVx%2Bl3FQNDvhyILVdiUaL7RXtGq9WcuxiTbCsU7EbouDm71ZrdG0Dqf%2BQPcAa1AZn%2F7%2BClfcAK8H3JmQcsGLQq6EKZyYgi%2FQkH2WaWAZyKqK9bhzbtngI2FRj%2FBssbPUihG1maZvYGy24hzi%2BbnDEJwzd8e6UXfPGh57DYzWeW16ejfgXEo1hNXYsh%2FqGgq8xRYCanPJoYkA%2Fdh%2BjGWrlXUePpw7ACZOhyQl4WfzbScwIZYjHP8sqJVPjR6OnD3mL4678SRM8I05LjQZFF%2BIu2RISiJHWxYZdNv2rNipatoEYa%2BNqCVPXnt2ZvO9yWJ8YAc7nqffj1WycGzxGUeOg0qBRqvkmziTMxIRwiPOmmpTBU5fxgr8ePyqc2Kf3nMKTFnKwIh6jo0udVFeSQkInvq%2Fsm5y9NU3Dg0MHUHSkihF0yQNqD2vnCdnkCivSjGLoeCxGaJMxZezIuUlg2CtX1aPn8zHYjErDGI3aqGJ5jWJZh32MC2tnI0CGy3Qcbouhg%2FSfMDW%2BC60kDxad1h5V56Dg%3D%3D,NA,NA,NA,NA,NA,#464324930,NA
15, Afeitadora 3 Cabezas Inalámbrica Waterproof Recargable Mweb ,799,NA,21,974,18 cuotas,44.39,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.uy/MUEBLES_WEB,https://articulo.mercadolibre.com.uy/MLU-447989996-afeitadora-3-cabezas-inalambrica-waterproof-recargable-mweb-_JM,1,0,0,0,0,#447989996,NA
16, Afeitadora Recargable Philips Uso En Seco Y Humedo S1030 ,65,NA,105,2,18 cuotas,128.99,NA,Envío a todo el país,NA,NA,4.8,13,http://perfil.mercadolibre.com.uy/PHILIPS_TIENDAOFICIAL?brandId=173,https://articulo.mercadolibre.com.uy/MLU-444960118-afeitadora-recargable-philips-uso-en-seco-y-humedo-s1030-_JM,10,3,0,0,0,#444960118,NA
17, Afeitadora Electrica Philips De 8 Movimientos S9031/12 ,375,NA,20,5,18 cuotas,744.17,NA,Envío a todo el país,NA,NA,5,4,http://perfil.mercadolibre.com.uy/PHILIPS_TIENDAOFICIAL?brandId=173,https://articulo.mercadolibre.com.uy/MLU-444959858-afeitadora-electrica-philips-de-8-movimientos-s903112-_JM,4,0,0,0,0,#444959858,Philips
18, Máquina Afeitadora Inalámbrica Remington + Protector Cabezal ,1990,NA,10,3,18 cuotas,110.56,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.uy/ENCONTRALO.SHOP,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=nm7xw1hIjyuQUGnW%2BQTKd0vljexlrewDrInMYUwi0aybvnGQAOjt7gNUJOPurT3MqZkPOjXVEuMwjf2%2FpNuoLzjKFPqbf3Tk1Ea%2FcQP4tk6bjFrTJGKLDC7b3v%2FCV47Fjy7zuqEzqt38VT3Xypm%2FiTwtN4P%2BO%2F50WDKstgh0xxCA7i4UFJyHZX1yfGYHwEsrC%2FLkvcj%2BjUaPKETKm6BUyEouC7uuLHXG%2FESQ2oPaBHbvvf2YZwo4n8jNFVnN2ZMvcfVBR2UYukEBmC2LRKHrbzGBukMm3c591BCde%2BiBuJJHngOi4KTEubbRAEi7wuEULrI8kn7oBANnUn4gEc38lYfHrmfAbTJwookLjerN4xg4xTel%2BreASFM8Rh%2BUa8MraD1iYA63IjoNbxstfrBdwfR2ahM5ZpjOVXiDy3J3NnqDMi6Ua2acJFH7b8NvianhQ0ih3ZJ8km1OfTuFm%2Fydi936clTWT1JlM8souV5adDSyWURxQUk027O2Y%2BtjMCSjxHwFS542e36i4ShaiYYL7a1puDkqWqK0N47CSL2pse2v52L2u17snzKBwkDDqcbR30MG%2FV2VkEMsanaXpO4dUh3rpxtN16ZZE4L6R3otFWMF%2Fcvt7KWIbDnK1A8InkL5UEKWaZ5A1OlNWVK86R15Lx2t0h7u0SCOWKKzITqD%2FTZiodvE6faYNmh2x7xX1BhUmevd12b5npxbEfjN%2FUyz4a9bZVC4hHxCOB1ACaxsr7txUov8bLT1%2FHtqDeYIsxcYwRUCxRXp2GAAidSck9Xa2uVK4dks6gr7DMVjMb9pjXhmBrEm12voqmDDU1mh2qIhScpaPwAXAAm4un8AreCeyknFqgrDrYoEn7cdIqFgxPgzEntcb5rvh1AdCnd7CDjF0YoGpA%2Fag%2FM18Tj7QutzIPDGNlPuuyLcGtxWyrAK6c88ZgLjgGRAyvx0zvvYWylE6pzbFESvvgBOz6MAHAUwSQVYBHE2EdmR%2BTmbkQNSH%2Fd%2FPf%2FAIqcUFEDlbxDqX9KGXJO7Kypr8GxfkgGW%2FusYk%2B9ytx%2FYNiFEAreDPxZcV4q3Al92LEUxLsjx6e%2BJcoZdHhFK40F4JSET9%2Bqgiy22bhHa5oAPFmmM7cFB7k7qMTQYfnYMrBfDJBAH8TFC7vDB38DQA12DOQkgoNGnOSy4kiGXq%2FjwYtscGp2ZYrrbxTPgoWy53kqrcuDZTEmevSxaiFMaOsC4ngIn6QG45m4o7WbCT1oL7WTriCe9i6Qqr2vOQ3c7SxN8zxe06ScNwr0cpxaUWwbpzly6Old6IGzJa8LEe%2BCVeikiDTgsAR5RY7UJdSmu%2FhK%2B%2BZ54jUd%2BdYv530A%2BMHfkCYNk%2BMj%2B9bOzCACTESHiUOI%2FYnwGjzIy6uCgYMr92LtsyBuwKMdIjsijgRVyXg3%2BPNMf8vqJfP3i0Jm0v8xmz0FouIAqmXxGRayOhTQfTiuq4WkEJbsSOMos7zp%2FJwTi7lGqBCJbl%2FzGVj%2FOcEmLSZO8Cb%2Bqhr%2BLYwkwyJS%2BBbjdfzmvo9Pj6oW56PF1ZbLbE1I7UQa1%2FlDGNx24QA9UblA6dZ0pgtUEpbHHmy%2B0fIvD3YTBLGwkmeBOfoEg1g9aB2IEwEMCj9I0IofetAdwShWPKXvuO58ejFvCvB9brvObYAsWojwguSz7MMosJOPabA%2FgyqCTc80%3D,1,0,0,0,0,#447987405,Remington
19, Afeitadora Eléctrica Braun Series 3 310s ,120,NA,17,20,18 cuotas,238.13,NA,Envío gratis a todo el país,NA,NA,4.8,5,http://perfil.mercadolibre.com.uy/BRANDLINK?brandId=539,https://articulo.mercadolibre.com.uy/MLU-462071079-afeitadora-electrica-braun-series-3-310s-_JM,4,1,0,0,0,#462071079,Braun
20, Afeitadora Y Recortadora Philips One Blade Pro Qp6510/20 ,99,NA,12,18,18 cuotas,196.46,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PHILIPS_TIENDAOFICIAL?brandId=173,https://articulo.mercadolibre.com.uy/MLU-464308433-afeitadora-y-recortadora-philips-one-blade-pro-qp651020-_JM,NA,NA,NA,NA,NA,#464308433,NA
21, Afeitadora Recargable Philips Uso En Seco Y Humedo S1070/04 ,65,NA,20,14,18 cuotas,128.99,NA,Envío a todo el país,NA,NA,4,3,http://perfil.mercadolibre.com.uy/PHILIPS_TIENDAOFICIAL?brandId=173,https://articulo.mercadolibre.com.uy/MLU-456182379-afeitadora-recargable-philips-uso-en-seco-y-humedo-s107004-_JM,2,0,0,1,0,#456182379,NA
22, Rasuradora Afeitadora Electrica Maquina Afeitar + Accesorios ,449,NA,8,52,18 cuotas,24.94,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TODO+ACA,https://articulo.mercadolibre.com.uy/MLU-458259395-rasuradora-afeitadora-electrica-maquina-afeitar-accesorios-_JM,NA,NA,NA,NA,NA,#458259395,Nova
23, Afeitadora Eléctrica Philips S1070 Aquatouch Recargable Loi ,64,79,10,2987,18 cuotas,127.00,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-464595257-afeitadora-electrica-philips-s1070-aquatouch-recargable-loi-_JM,NA,NA,NA,NA,NA,#464595257,NA
24, Afeitadora Recortador Philips Oneblade Seco Humedo Gtia Ofic ,67,NA,7,992,18 cuotas,132.96,NA,Envío a todo el país,NA,NA,3.5,2,http://perfil.mercadolibre.com.uy/BLACKDOGELECTRONICS,https://articulo.mercadolibre.com.uy/MLU-464531966-afeitadora-recortador-philips-oneblade-seco-humedo-gtia-ofic-_JM,0,1,1,0,0,#464531966,NA
25, Afeitadora Corporal Masculina Philips Pila Aa 105 Futuro21 ,29,NA,49,3,18 cuotas,57.55,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-465262160-afeitadora-corporal-masculina-philips-pila-aa-105-futuro21-_JM,NA,NA,NA,NA,NA,#465262160,NA
26," Máquina Afeitadora Inalámbrica De Barba, Pelo, Nariz Hombre ",1390,NA,8,148,18 cuotas,77.22,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MVDSPORT,https://articulo.mercadolibre.com.uy/MLU-454215530-maquina-afeitadora-inalambrica-de-barba-pelo-nariz-hombre-_JM,NA,NA,NA,NA,NA,#454215530,Pritech
27, Afeitadora Recortador Philips Oneblade Seco Humedo 2521 Dimm ,64,NA,50,94,18 cuotas,127.00,NA,Envío a todo el país,NA,NA,4.6,7,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-448614028-afeitadora-recortador-philips-oneblade-seco-humedo-2521-dimm-_JM,6,0,0,1,0,#448614028,NA
28, Afeitadora Corporal Philips Bg105 + Peine De 3mm + Pila Loi ,27,42,12,9987,18 cuotas,53.58,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-461176807-afeitadora-corporal-philips-bg105-peine-de-3mm-pila-loi-_JM,1,0,0,0,0,#461176807,NA
29, Afeitadora Recortadora Philips Oneblade 6510 Inalambrica Pcm ,89,NA,5,998,18 cuotas,176.62,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PCM+URUGUAY-SA,https://articulo.mercadolibre.com.uy/MLU-464324930-afeitadora-recortadora-philips-oneblade-6510-inalambrica-pcm-_JM,NA,NA,NA,NA,NA,#464324930,NA
30, Afeitadora Veet Sensitive Touch ,698,735,10,2,18 cuotas,38.78,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FARMASHOPUY?brandId=176,https://articulo.mercadolibre.com.uy/MLU-459963283-afeitadora-veet-sensitive-touch-_JM,NA,NA,NA,NA,NA,#459963283,Veet
31, Afeitadora Corporal Inalambrica Philips Recortador 3005 Dimm ,49,54,33,83,18 cuotas,97.24,NA,Envío a todo el país,NA,NA,4.8,5,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-450412078-afeitadora-corporal-inalambrica-philips-recortador-3005-dimm-_JM,4,1,0,0,0,#450412078,NA
32, Afeitadora Eléctrica Philips S5070 Aquatouch Recargable Loi ,117,139,5,994,18 cuotas,232.18,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-461180977-afeitadora-electrica-philips-s5070-aquatouch-recargable-loi-_JM,NA,NA,NA,NA,NA,#461180977,NA
33, Trimer Nariz Oreja Barba Bigote Micro Touch Max Mf Shop ,199,NA,34,3,18 cuotas,11.06,NA,Entrega a acordar con el vendedor,NA,NA,4,5,http://perfil.mercadolibre.com.uy/MFSHOPUY,https://articulo.mercadolibre.com.uy/MLU-455616379-trimer-nariz-oreja-barba-bigote-micro-touch-max-mf-shop-_JM,2,2,0,1,0,#455616379,MicroTouch
34, Máquina Afeitadora Inalámbrica Remington + Protector Cabezal ,1990,NA,10,3,18 cuotas,110.56,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.uy/ENCONTRALO.SHOP,https://articulo.mercadolibre.com.uy/MLU-447987405-maquina-afeitadora-inalambrica-remington-protector-cabezal-_JM,1,0,0,0,0,#447987405,Remington
35, Aquatouch Afeitadora Eléctrica Para Uso En Seco Y Húmedo ,69,NA,7,1000,18 cuotas,136.93,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/ELECTROVENTAS+ONLINE,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=baF%2FGBt45BlgYMIW%2FKC3NH4dL7wZ0k8gbtzjuOb9gvFP65bVianqIbi%2Fhm9hVuL%2FUkcBFNm4nZbT8l7emdUMIvprNfy1aCX32dw3pj1xzyxFPerfJNf%2BH%2FJ%2BBR1zGsp2r00WzLp4GceOOugGi3a7KKAD2YZwJdv2WNIMipkfxwAqsOjh9%2FX62%2FtRju%2FQRoGfZmX72B9IYmEJs5p8kub9S%2B4uB8bD2W4EGqsRlTYHgugC%2BK%2B2pFoagFUVC5KFaQrKO0QJj7IxlA4lWhfEGyJzr6IyZqQgh%2BBB2%2Fuy1NKtVPsO0YQLglZ6xRfr%2FBsc7G92h20sy2a9%2F3gPFGLwKY5BlC%2FL5qPoYeS171xnr1FSwT8Hdp0iGlLheGzUiLE%2BjJjD%2FYoSYVGkO4NL6wWsTpd8zn795DjBn%2Fw0jaNiHtnupGlO75CSeA7mTCQcwCJ7aYtX5UiiG8RSk9yTMsvJ0XWLMshm2g4bIDfUCofcAKaVcdWbXKz%2FvYHGrJItqQoBcc7abqk1M5BrmMe2qSGmBL%2BQDUK6d21N5fGr429vMLROOc4IGv74q9DofjV4XvPCIudbr5llJAUBcSEscFzDkzP82WL0CkdzS3uNvrHts%2Bo0BQf5venSVTvPutLRsc6p8WuIBYu%2BnXkrS62IQ25wxJxZCZOwoP2UheJfrZEGChVEjtj20%2BUQKQ7R5vO6nYnUULtKI%2FrTbREjBLc6KUSZ6M%2BpBuRXt8pfLDgpiJjCWylou9W8S111F6gXgwyJMqeYFvw43N7F0nMZLV%2BFMY8RZCmpkskk8DNoRbZOIm8FvT9TzKkHhyD9da5RgI6pNpL3iL7zcjO5i1Xze3RVwxNQvDsUf6rwlfHtDtT8ERrb3TpWx4NY3qiOAxEBmuaLFV0bw5rbfYZOsiw2%2FTvX77WMTOBHcjrClo2M%2BxNT9F8oZ3jGemtGzB3o5eTQ9Zt3L7PCwo%2F5rSetWHZeW165RSQwOdyUzviltX7pNK0dDJPhIL0c7K4K2ldDnYxeqmsBxxUpI6lLQJqUN98wEUQ1GvEyISUx2hXVofvq8NqkRE6aEVNjr8AF0ninHriIWu1Bpmh4q2wzs7yw%2F%2BcVfaFL1v3TXjcjPXXfZQ%2FWVGDpg2HxIUOPRC3Y7dYf4VXIvhwIIgas4NbO%2BhdCBLQcGPcDfi%2FWo0lrONbEXJjC80VmxwZ6cPHWiPI7iCqU%2Buobr73U4MUiER%2BVW9VxceJoMIZ%2FdZUJFY38pZHN%2Fw1p%2BsQSzQmxL32myqgSK5m2EJJI%2FV2WWjHglNdJo7W2EaMFheaEg7jcUBqqYfdcBKC1FOKVyVa2k1DrnHt4b%2B0Wisci8lOSRewrzz2gy1XHlafh33O1odFUwdGYV1WBP1hhKmbKvDQ3hw9FyJZThXyxV1nqH3pN13zMs9RbAtM3vZH2H8EWi9RRAx5%2Fa%2FvRz1JCzAc%2Fk9npLRqcN6WQFD%2FlpAyfAhsS3sZdZbIO3SAP8sfOxJRaOdcym93Yfhvlj%2F8FkyLZjGiAWmv0rg6IOynC1VjGxKRsFz4GoKWcvqSMs6RqfHVAoQpw%2BdCOOwzfKrkV3ZGSeBPcEvLa4AF7gXOtPeY62OGZV%2F%2FxsXhaaXGflXd0P3kZV5%2FH3TtVP2wWP0e8PGNvEMdrd34sWayhDr5Tt%2BXVVIMoSggweq4VJNTLV2dSCTeV38PE,1,0,0,0,0,#461776883,NA
36, Aquatouch Afeitadora Eléctrica Para Uso En Seco Y Húmedo ,69,NA,7,1000,18 cuotas,136.93,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/ELECTROVENTAS+ONLINE,https://articulo.mercadolibre.com.uy/MLU-461776883-aquatouch-afeitadora-electrica-para-uso-en-seco-y-humedo-_JM,1,0,0,0,0,#461776883,NA
37, Afeitadora Maquina De Afeitar Rasuradora Portatil Pailipu Pq ,400,NA,21,9,18 cuotas,22.22,NA,Entrega a acordar con el vendedor,NA,NA,4,1,http://perfil.mercadolibre.com.uy/YOVENTAS.COM,https://articulo.mercadolibre.com.uy/MLU-450749415-afeitadora-maquina-de-afeitar-rasuradora-portatil-pailipu-pq-_JM,0,1,0,0,0,#450749415,Pailipu
38, Máquina De Corte 9en1 Profesional Simbo Envió Gratis!! ,980,NA,6,44,18 cuotas,54.44,NA,Envío gratis a todo el país,NA,NA,4,1,http://perfil.mercadolibre.com.uy/YOVENTAS.COM,https://articulo.mercadolibre.com.uy/MLU-462061034-maquina-de-corte-9en1-profesional-simbo-envio-gratis-_JM,0,1,0,0,0,#462061034,NA
39, Afeitadora Philips Electricas S1030 Seco Y Humedo Goex ,65,NA,35,9,18 cuotas,128.99,NA,Envío gratis a todo el país,NA,NA,5,4,http://perfil.mercadolibre.com.uy/GOEX+UY,https://articulo.mercadolibre.com.uy/MLU-454371033-afeitadora-philips-electricas-s1030-seco-y-humedo-goex-_JM,4,0,0,0,0,#454371033,NA
40, Afeitadora Ga.ma Gsh855 Sport Circuit ,1620,NA,9,6,18 cuotas,90.00,NA,Envío a todo el país,NA,NA,4.5,2,http://perfil.mercadolibre.com.uy/CIRCUIT+OFERTAS,https://articulo.mercadolibre.com.uy/MLU-455063936-afeitadora-gama-gsh855-sport-circuit-_JM,1,1,0,0,0,#455063936,GA.MA
41, Afeitadora Philips Electricas S1030 Con + Regalo 408 ,59,NA,13,9,18 cuotas,119.05,NA,Envío gratis a todo el país,NA,NA,5,3,http://perfil.mercadolibre.com.uy/GOEX+UY,https://articulo.mercadolibre.com.uy/MLU-455783028-afeitadora-philips-electricas-s1030-con-regalo-408-_JM,3,0,0,0,0,#455783028,NA
42, Afeitadora Barbero Corta Pelo Barba Bigote Patillas Taurus ,30,NA,4,46,18 cuotas,59.53,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MERCURY-URUGUAY,https://articulo.mercadolibre.com.uy/MLU-451748982-afeitadora-barbero-corta-pelo-barba-bigote-patillas-taurus-_JM,NA,NA,NA,NA,NA,#451748982,Taurus
43, Afeitadora Recargable Philips Seco Humedo 1070 Lavable Dimm ,58,69,8,2,18 cuotas,115.10,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-450889019-afeitadora-recargable-philips-seco-humedo-1070-lavable-dimm-_JM,NA,NA,NA,NA,NA,#450889019,NA
44, Afeitadora Philips Electricas S1070 Recargable Nuevas Goex ,79,NA,8,94,18 cuotas,156.77,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/GOEX+UY,https://articulo.mercadolibre.com.uy/MLU-454243809-afeitadora-philips-electricas-s1070-recargable-nuevas-goex-_JM,1,0,0,0,0,#454243809,NA
45, Máquina De Cortar Pelo Eléctrica Happy King Amarilla ,499,NA,20,181,18 cuotas,27.72,NA,Entrega a acordar con el vendedor,NA,NA,5,2,http://perfil.mercadolibre.com.uy/MDEOFERTAS.UY,https://articulo.mercadolibre.com.uy/MLU-449726956-maquina-de-cortar-pelo-electrica-happy-king-amarilla-_JM,2,0,0,0,0,#449726956,NA
46, Afeitadora Corporal Philips Bg3005 Para Hombres Oferta Pcm ,1872,NA,219,999,18 cuotas,104.00,NA,Envío a todo el país,NA,NA,4.7,21,http://perfil.mercadolibre.com.uy/PCM+URUGUAY-SA,https://articulo.mercadolibre.com.uy/MLU-444914076-afeitadora-corporal-philips-bg3005-para-hombres-oferta-pcm-_JM,15,5,1,0,0,#444914076,NA
