search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo
11, Rasuradora Afeitadora Electrica Corporal Y Corta Pelo Barba ,349,NA,24,64,18 cuotas,19.39,NA,Envío a todo el país,NA,NA,4,2,http://perfil.mercadolibre.com.uy/TODO+ACA,https://articulo.mercadolibre.com.uy/MLU-458259418-rasuradora-afeitadora-electrica-corporal-y-corta-pelo-barba-_JM,0,2,0,0,0,#458259418,Nova,NA
12, Afeitadora Electrica Philips De 8 Movimientos S9031/12 ,329,375,20,5,18 cuotas,670.43,NA,Envío a todo el país,NA,NA,5,4,http://perfil.mercadolibre.com.uy/PHILIPS_TIENDAOFICIAL?brandId=173,https://articulo.mercadolibre.com.uy/MLU-444959858-afeitadora-electrica-philips-de-8-movimientos-s903112-_JM,4,0,0,0,0,#444959858,Philips,S9031/12
13, Afeitadora Eléctrica Philips S1030 Recarg Húmedo O Seco Loi ,47,79,26,2971,18 cuotas,95.78,NA,Envío a todo el país,NA,NA,4.5,2,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-461182818-afeitadora-electrica-philips-s1030-recarg-humedo-o-seco-loi-_JM,1,1,0,0,0,#461182818,NA,NA
14, Afeitadora Corporal Philips Bg105 Hombre Zonas Sensibles Pcm ,1073,NA,10,998,18 cuotas,59.61,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PCM+URUGUAY-SA,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=A6qJ4c3j1NBOsvgZPEN8dKoi%2ByG9aPGSh8i7Zr0CMH1R%2Bf5sp6RQYGxJBNXpM8ovpWwXyzCh%2Bz31dI27c02ZIOf9ifl5NaxJFf4KuCftKnHwjv3npK%2FcO7eItfVdfzyZeN76biDAx8fnS2AnZAIwkBKVw8piJaZUgp94S81FUMWq5WYZ1%2B2g7JTtapYFFkmLoO9bBZifAKp2AKudWugmdnb2I0KoRuanAgKwJto2d7hCAU0oKjGOKSCL5qJNN4WEDxQ%2FlUxNwOmkCZcGVsgs%2FOSh%2F3zn5NXJoJLmaCRGHj9gd%2BuCwv%2FpdMXNdicfl%2FtfI5EuEHVliJlSdD%2BiXnm0w3Rd94pa0eWi3ShScW1iuYmNQM%2FVvTcoKAtAk%2Bb%2FaH6cLiYnP1Wq6Ns9yT9hp%2BKw%2FHYbHA%2FVISGgZ%2B9AH9ZM97Ma5YfEibB8J8qLF9uSua9Bqr2%2BVdJP%2Bqpecg96u5a1trU68gZOGKaatZLoB0onG4mAMvyXxG%2B1vMjOdJGyGdpVIcFVJrs14HQV1SbI4AVFtA7%2BO2IBgzrFK%2BXpuZGg8feyPXDkivn%2FonfurJrzJtpQhJczfdTDkLdjgcBvx2AMKecp4Ocv8bjsd0GsimVGy5YUMaOc8deshXLJH7ZfIv%2BfBoli%2B11Zt%2FT2%2FMzBN6Ro0DikNhqUTBdFAysPI8Qw2XQmfq70ZrkvJAv0hIKWhacmk42h5Ydyjfr%2Bc8yP2nFLM1yv0TnHyPzwNICtzxXcHD0hFor2I45%2BQOFaYwCfKbSezGkgJjbescjyUhQfs7JulTDXqX4NIwI%2BZtAhP5UhCHNrz%2BN4GXNfJFvb6MaJ3Ui%2Bj%2BmXKgEHs5toKdq3gWVeISb4PFNDrj%2BofnR0l3znPUAwu%2B0eEFdrg8JuK4ZLoWiHcurOTbFX8eG%2BmwxndoD7Q%2Fs6ujfkdk8KQij18L6mDgSZWppan0Bekaun6w02WbLOhs3llbFLwVRrk04WJ1zPvG%2FaBuJQlSkcrGTdSZPnMyGeiQyRhM96S0CnV%2Fcy83K7OZrtYi56luUr8uk7JRVala1uffBN8W57QcvxzfGXOrdkbbVYwpjNWWgo12dCqScnxM6wkwHE3pbuc1Vq%2FIIB9SCT2fJmOvtt3q17bZV10fSfddTiO1RTQRJycnOKUVt96zSx4ueqsL35ZcFKs8gFWDyAndbm44PsrjlZkN7hnMTjG9q9J6l%2FGIIrRy%2BXDxIe0nwJwjfktiEea7tc7JtkjEz00tSuMKCI73kTan8X%2F6mzA102K%2BxeAxK7Dp7gLEeOH4GFC4NTm6%2B%2BfJzGWRkRhsvnDhQjsDabjoLYLb2OwbSchBhCb2S3frMOiw0WvW2sLRYmsps%2FqUIpezcXlmIMhL23L%2FZZcIyAvb9yyDoqGoiY5jvVVg2jMYdH3tkFvqzfWw6L7gQ0iHW00kpA1k9PbHPsD3tlxSIH2cgQIu%2FiAioQqYWCBa8Q81GMZupJIk4%2B4%2FthCtYRv451ntGQJRkO%2BKWPN8qzeHAk8GHVt2vsPe6e8lMcJp%2F1QALQbDL37BetYIhbB%2FphydH0H71X1rXTXWUqI3qowNikAQlT945sZxp%2F9Bfs6gam5S3JlRFUasvHB1CtLara9xz5VuojqqEWfXANVzEiiRo5tYHSg4xQcvZv5ATtm9LLNA3Da%2BkgKAopjSEsgmZQJoc0U%2BD0qUTe4kksb%2FM%3D,NA,NA,NA,NA,NA,#464191559,NA,NA
15, Afeitadora 3 Cabezas Inalámbrica Waterproof Recargable Mweb ,799,NA,21,974,18 cuotas,44.39,NA,Entrega a acordar con el vendedor,NA,NA,3,2,http://perfil.mercadolibre.com.uy/MUEBLES_WEB,https://articulo.mercadolibre.com.uy/MLU-447989996-afeitadora-3-cabezas-inalambrica-waterproof-recargable-mweb-_JM,0,0,2,0,0,#447989996,NA,NA
16, Afeitadora Inalambrica Uso Seco O Humedo Philips 1030 Dimm ,56,NA,106,98,18 cuotas,114.12,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-464681320-afeitadora-inalambrica-uso-seco-o-humedo-philips-1030-dimm-_JM,NA,NA,NA,NA,NA,#464681320,NA,NA
17, Afeitadora Y Recortadora Philips One Blade Qp2521/10 ,69,NA,22,2,18 cuotas,140.61,NA,Envío a todo el país,NA,NA,3.5,2,http://perfil.mercadolibre.com.uy/PHILIPS_TIENDAOFICIAL?brandId=173,https://articulo.mercadolibre.com.uy/MLU-464523908-afeitadora-y-recortadora-philips-one-blade-qp252110-_JM,0,1,1,0,0,#464523908,NA,NA
18, Máquina Afeitadora Inalámbrica Remington + Protector Cabezal ,1990,NA,10,3,18 cuotas,110.56,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.uy/ENCONTRALO.SHOP,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=pmMjPW2C9L4LIT%2BBhve7SOYL1ZBpCqdLy9BqkoJ5j%2B%2FoBoAO%2BUz4QarP17tQT3XWZbMAo%2B9a42mGeVyg2B7z2lNecXnNqJOVXyrhyQ2RidZXHe7xSN6ilqeqJfXUvgoz%2FeFgRneUWwiBIB09nN9%2BfBkaCr4S3czLaqp9YmouP5BKpaC1VoGQSiVzrjAzzIcldx4P8qt9WLCJp5a6h8kp09ZyITspfxjOH%2FLOxmRRn7D7niOXzXOlbHZCF9ueCWdUz0oaT82jXYrywGC6JNLifOAxnMqjD%2BZQ7tXflbA6uEvSV2Wkv%2B4E%2B0RtbFFz2MBO5SkjGwixnG%2Fi%2F%2FHFs9PtgZQKIjbOYosizzCjrzaW3XxVpYGLNeShMvAizYmej7pTFEaKvJZz6zfIq2v27HaYKyElgS2bV35V5gs0fLH4mUqxkUhzwXgWlSDDdTPDsA8aG%2BdoCvSSuDEUdbuBIGl%2B8hYnxhL%2Bqf3Z9fmHdpCVpobcu7RKD1WHygc%2FN4nMghKYsCJ003FyuVP6sg7PzuONwj5Gd2jGghAiidRTxlVr5B3Hqc%2FFhANzl21KB21RGuK4Nzuwg008%2FTQ28EpbNLVgCl4O8irYHAwS5%2FlBMTY3AnMmCXPn2c6X9RpMX1m1yzaa%2BrjoU5b1X60Ye%2BnS6ft1iEXOMW3NqaCPhxfFF5jUj2aouFkcailDDc6bCdbWSAz3TeCWpKJHPJc0v6hy9vW5ZDVs%2FIkZ2aJ%2F6XoVW40%2B0%2FF%2B5DsbG2b5xzXS70GOv%2FlUtsIv7wrxkAnN25dFFcF7rECoR9sz7z%2BrmUgP9lnyyJIyE7IG4h6lunA%2FdhjpZ8fFDpMbTrvaJcaZGkn99LACb1X5KOqSTa3THpcxkQIq4Hzetoxw6XAvGT%2B1sSWvY9gjbsLIozhdpOpOXjvI386jno8v%2F3uTCpelBePavwb5Tw5SlmKa3jCEzuqfbyETYgP%2BIbDimjw54%2BTQ1q388eh2iXCXQvKOsyrBbygr86SiPE41E%2B8qnPTzb9Iii0veMgFYYMSWbgOI9%2BuUsAKZNwZpeV8DQxRqmOQWx7E8p%2B%2FKdMKzf2K1lF9Cu7OxFmW4061y%2FnjS801n6BvuduS7l3owjqZYh9fxOVg5aqIMyI8ERi3nDOhhWkAhhJ%2BcEQpqhI8o3bEGGXs5Y34rmlCZ8s0YqRQf6TijtaLn8gYnOn5HK7I34pjXjJJueWKXzi0XB%2FVxNmklPYTr2gxVFygY62dlscZPAQ9CbgJ9X2p2zGyf5ghq5WFaIkY%2BHj4NRJpOYjLkP0myl5ru%2FIsPL4US41XZLmpecuu3XdhA4E80JQpglQLoTvqFspu7nbtTLZClHKie8r3uFKY9BDa3F0829yydGwSuTwkqukFi6vBxSU0Fmyggi3QlTF%2FM%2Bn9kL8CZYhx8neYgCAkWGHpwPyEvIvzG5JA58leUeeS8IpooOai%2FqZJmkggFRC1z9p98JUh8YLvMs3YQZeF7PIkQvAkpuzF4NE8Hk237lk8nAgLXwMLdjC0vsGyclDVvtPsgIYvejCHfB6UA%2BYL%2BSmOAJc%2Fz8T11bR78Nuwh22hYUj1vEhVWYWsCEYWmGFSSxn7Znh7S1xi7OVEpx3UEk1GWuARx1NCZFG9HhfmjpZRO6P2UugsYf%2F1P0LxjRBZ48pbl%2BbdQz6pQQLdKU11UhXF2oKkRA2yRBeKR,1,0,0,0,0,#447987405,Remington,PF7200
19, Afeitadora Y Recortadora Philips One Blade Pro Qp6510/20 ,99,NA,16,13,18 cuotas,201.74,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/PHILIPS_TIENDAOFICIAL?brandId=173,https://articulo.mercadolibre.com.uy/MLU-464308433-afeitadora-y-recortadora-philips-one-blade-pro-qp651020-_JM,1,0,0,0,0,#464308433,NA,NA
20, Rasuradora Afeitadora Electrica Maquina Afeitar + Accesorios ,449,NA,11,49,18 cuotas,24.94,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TODO+ACA,https://articulo.mercadolibre.com.uy/MLU-458259395-rasuradora-afeitadora-electrica-maquina-afeitar-accesorios-_JM,NA,NA,NA,NA,NA,#458259395,Nova,NA
21, Afeitadora Eléctrica Braun Series 3 310s ,120,NA,18,19,18 cuotas,244.53,NA,Envío gratis a todo el país,NA,NA,4.8,5,http://perfil.mercadolibre.com.uy/BRANDLINK?brandId=539,https://articulo.mercadolibre.com.uy/MLU-462071079-afeitadora-electrica-braun-series-3-310s-_JM,4,1,0,0,0,#462071079,Braun,310S
22, Afeitadora Corporal Philips Bg105 + Peine De 3mm + Pila Loi ,27,42,17,9982,18 cuotas,55.02,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-461176807-afeitadora-corporal-philips-bg105-peine-de-3mm-pila-loi-_JM,1,0,0,0,0,#461176807,NA,NA
23, Afeitadora Recortador Philips Oneblade Seco Humedo Gtia Ofic ,67,NA,8,991,18 cuotas,136.53,NA,Envío a todo el país,NA,NA,3.5,2,http://perfil.mercadolibre.com.uy/BLACKDOGELECTRONICS,https://articulo.mercadolibre.com.uy/MLU-464531966-afeitadora-recortador-philips-oneblade-seco-humedo-gtia-ofic-_JM,0,1,1,0,0,#464531966,NA,NA
24, Afeitadora Recargable Philips Uso En Seco Y Humedo S1070/04 ,65,NA,20,14,18 cuotas,132.46,NA,Envío a todo el país,NA,NA,4,3,http://perfil.mercadolibre.com.uy/PHILIPS_TIENDAOFICIAL?brandId=173,https://articulo.mercadolibre.com.uy/MLU-456182379-afeitadora-recargable-philips-uso-en-seco-y-humedo-s107004-_JM,2,0,0,1,0,#456182379,NA,NA
25, Afeitadora Eléctrica Philips S1070 Aquatouch Recargable Loi ,64,79,10,2987,18 cuotas,130.42,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-464595257-afeitadora-electrica-philips-s1070-aquatouch-recargable-loi-_JM,NA,NA,NA,NA,NA,#464595257,NA,NA
26," Máquina Afeitadora Inalámbrica De Barba, Pelo, Nariz Hombre ",1390,NA,8,148,18 cuotas,77.22,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MVDSPORT,https://articulo.mercadolibre.com.uy/MLU-454215530-maquina-afeitadora-inalambrica-de-barba-pelo-nariz-hombre-_JM,NA,NA,NA,NA,NA,#454215530,Pritech,NA
27, Afeitadora Recortador Philips Oneblade Seco Humedo 2521 Dimm ,64,NA,50,94,18 cuotas,130.42,NA,Envío a todo el país,NA,NA,4.6,7,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-448614028-afeitadora-recortador-philips-oneblade-seco-humedo-2521-dimm-_JM,6,0,0,1,0,#448614028,NA,NA
28, Afeitadora Recargable Philips Seco Humedo 1070 Lavable Dimm ,58,69,9,NA,18 cuotas,118.19,NA,Envío a todo el país,NA,NA,1,1,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-450889019-afeitadora-recargable-philips-seco-humedo-1070-lavable-dimm-_JM,0,0,0,0,1,#450889019,NA,NA
29, Afeitadora Eléctrica Philips S5070 Aquatouch Recargable Loi ,117,139,5,994,18 cuotas,238.42,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-461180977-afeitadora-electrica-philips-s5070-aquatouch-recargable-loi-_JM,NA,NA,NA,NA,NA,#461180977,NA,NA
30, Recortador Portatil De Pelo Micro Touch Max Orjeas Nariz ,189,235,80,7,18 cuotas,10.50,NA,Envío a todo el país,NA,NA,2.8,9,http://perfil.mercadolibre.com.uy/UNIVERSO+BINARIO,https://articulo.mercadolibre.com.uy/MLU-447729818-recortador-portatil-de-pelo-micro-touch-max-orjeas-nariz-_JM,2,1,2,1,3,#447729818,MicroTouch,Max
31, Afeitadora Corporal Philips Bg105 Hombre Zonas Sensibles Pcm ,1073,NA,10,998,18 cuotas,59.61,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PCM+URUGUAY-SA,https://articulo.mercadolibre.com.uy/MLU-464191559-afeitadora-corporal-philips-bg105-hombre-zonas-sensibles-pcm-_JM,NA,NA,NA,NA,NA,#464191559,NA,NA
32, Máquina Afeitadora Inalámbrica Remington + Protector Cabezal ,1990,NA,10,3,18 cuotas,110.56,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.uy/ENCONTRALO.SHOP,https://articulo.mercadolibre.com.uy/MLU-447987405-maquina-afeitadora-inalambrica-remington-protector-cabezal-_JM,1,0,0,0,0,#447987405,Remington,PF7200
33, Afeitadora Corporal Masculina Philips Pila Aa 105 Futuro21 ,29,NA,49,3,18 cuotas,59.10,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-465262160-afeitadora-corporal-masculina-philips-pila-aa-105-futuro21-_JM,NA,NA,NA,NA,NA,#465262160,NA,NA
34, Afeitadora Barbero Corta Pelo Barba Bigote Patillas Taurus ,30,NA,4,46,18 cuotas,61.13,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MERCURY-URUGUAY,https://articulo.mercadolibre.com.uy/MLU-451748982-afeitadora-barbero-corta-pelo-barba-bigote-patillas-taurus-_JM,NA,NA,NA,NA,NA,#451748982,Taurus,NA
35, Aquatouch Afeitadora Eléctrica Para Uso En Seco Y Húmedo ,69,NA,7,1000,18 cuotas,140.61,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/ELECTROVENTAS+ONLINE,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=xnlWbAxlnW43CKvUTQTYrITT1DUPpnwtaXtAmPvQJ7S86Qfev%2Fq%2Bmji1HBanMXLq%2BuL4tsXC4%2FWpBzFWagUrQKMx94sbSSELDyBzR%2BPn6hsLE%2BgIBqENeLlZ9y7bsFx9dzFMfGVqt5yPp3vfIz0U%2BB18eoNLYsN98l9zUWxdU6yAm%2Bx%2BvG00UeTpUbqb7vb%2BUDks6fTsELM5eYallXyLyYxCnU902MmgE6oOK25sWtOm%2BIxlFe1TkV8RMWyxtv7Tp65XO9KI4%2FP1DDlOrvUgox0RQfV3YiwScgY8brtZo1g0p5qRuQC9CSHdJV3YkQWCPn%2FOfnwq9FNm2sGO5f0o0h4kcR7cbfQBmt4Q6gdIkynND%2BYJDL7gvncvyP3eiQIKyyLgHg2KZvyNLRTx1YWF%2B%2BbzeSt5GKvlTiGp%2Bt0YK6Tvv8db2PCfeAYaDOR2%2FZ8YRc6KmWlKVCpMijLhb3O9%2FaSxm8W5L27JzOT8Ql6gR3BfoazUq8acjS2WcvHAJrwMQ%2F22eM%2Fe7scSdlypw5Q5T%2BIJTRzeAvEzAuF%2BlYOD7aGTRjP15WJjJdj896TaorXocifwpeCxZvkRwtf%2F2J%2FK%2FGAsYXso0oA1mFUxgp1%2Flu7qIVrSIzGUIIN1kHuQ9ZlU4aoB5C2lffqCxkOwRnBomvqSQ8tUlJWx%2BBnkdQgpKJw9jTWnrrHJUzd5GFtGl%2BIT7LqesjPYzW9HvK8OOPiLL60iXvdPoCdiUpIDKuoJwC%2Fb%2BQpxWYoO1XaHxW5OFKp1q%2BvaLgLeVlG%2BqG87kTYIrHL%2F%2BVIjTzpW9V0P5sbAmw6hLKNKWpRy9JnfZyTCjwFQ8kirpp3TilOu1qfJKLCQbNMyAi4wmuz7D3%2BkYFhgDfdFfRMk9q6DWnHoXNTFPh0UU15yafsdnEzK5ndLZMOuPY8myabiVNKsIhhjCpDe2ojJfSLMRxvrWMdHWdNZb%2Fp%2Bbv1lqqw%2FYv6eaWCOT4YPzG0e8DCsxtAUgpYQ0%2FjeC1K9ZabwWE8YdSyWVN8sfU%2FfT0B9AhuwMx9mGRKDK2Ei4zoQVxeL3RbPQlELSzOIbZEEk2mWrgpISqvbLEzqGUh8Ss9pSPykZsh6FQypqiVPUnZkPoKBCK9f9jmMy4qa1UTL4BQR84hHhU%2BeirxGibJsmSRhj6kXP4Qdx1OVtqBhJQuU5f4npimkhTbl%2BjJcEc2MqLgVsOOXyVj0B80XudPzaBu4qjgfFGaJ2nCL3pZRij6dcA2MD9QS7nFaE%2Bcoz%2FWR7T3YANICabGe4s%2FzcIChom08Q4QBoLf9qmIP0ybkivMDDCL%2BboEsYsekfSVcybewiD9e4TBIVw%2BursTzQ7NncbjsEDNoyvEji6esGn5lygGI8bPbf9em1u3HPoaBy8eAwxXOgJRUFjjsEtjGjDOYkHhJy7iN0X0iiUQ%2FTWhMwcEENw%2F7K57t4Ss5QT%2FRU8Dz%2Bzn6WKuLWteQy8eGJylDCaijCwFY0hTR9H7MAm%2FXfRHqLPBEDCOAWlSYoz5c6zu8BiXuyR8Y2SHbx74Il7x45iPB71KmPjL3d%2FffYU90V3CKf%2FmbGSn3Hg798HqSkZVd8N57CJPjHK1Q97QyBtJYaSlMgBHMoAIGYhZn7edv1o%2FK%2BldHMimBF6pYcRwXY56lbC9q%2BaE90dkjDLTQfjttsfjW%2BtDVMaAyCbTm4lrQUg%3D%3D,1,0,0,0,0,#461776883,NA,NA
36, Aquatouch Afeitadora Eléctrica Para Uso En Seco Y Húmedo ,69,NA,7,1000,18 cuotas,140.61,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/ELECTROVENTAS+ONLINE,https://articulo.mercadolibre.com.uy/MLU-461776883-aquatouch-afeitadora-electrica-para-uso-en-seco-y-humedo-_JM,1,0,0,0,0,#461776883,NA,NA
37, Afeitadora Corporal Philips Bg3005 Para Hombres Oferta Pcm ,1924,NA,220,999,18 cuotas,106.89,NA,Envío a todo el país,NA,NA,4.7,21,http://perfil.mercadolibre.com.uy/PCM+URUGUAY-SA,https://articulo.mercadolibre.com.uy/MLU-444914076-afeitadora-corporal-philips-bg3005-para-hombres-oferta-pcm-_JM,15,5,1,0,0,#444914076,NA,NA
38, Afeitadora Veet Sensitive Touch ,698,735,9,5,18 cuotas,38.78,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FARMASHOPUY?brandId=176,https://articulo.mercadolibre.com.uy/MLU-459963283-afeitadora-veet-sensitive-touch-_JM,NA,NA,NA,NA,NA,#459963283,Veet,NA
39, Afeitadora Philips Electricas S1030 Con + Regalo 408 ,59,NA,14,7,18 cuotas,122.25,NA,Envío gratis a todo el país,NA,NA,5,3,http://perfil.mercadolibre.com.uy/GOEX+UY,https://articulo.mercadolibre.com.uy/MLU-455783028-afeitadora-philips-electricas-s1030-con-regalo-408-_JM,3,0,0,0,0,#455783028,NA,NA
40, Afeitadora Ga.ma Gsh855 Sport Circuit ,1665,NA,9,10,18 cuotas,92.50,NA,Envío a todo el país,NA,NA,4.5,2,http://perfil.mercadolibre.com.uy/CIRCUIT+OFERTAS,https://articulo.mercadolibre.com.uy/MLU-455063936-afeitadora-gama-gsh855-sport-circuit-_JM,1,1,0,0,0,#455063936,GA.MA,NA
41, Afeitadora Recortadora Philips Oneblade 6510 Inalambrica Pcm ,89,NA,5,999,18 cuotas,181.36,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PCM+URUGUAY-SA,https://articulo.mercadolibre.com.uy/MLU-464324930-afeitadora-recortadora-philips-oneblade-6510-inalambrica-pcm-_JM,NA,NA,NA,NA,NA,#464324930,NA,NA
42, Máquina De Cortar Pelo Eléctrica Happy King Amarilla ,499,NA,20,181,18 cuotas,27.72,NA,Entrega a acordar con el vendedor,NA,NA,5,2,http://perfil.mercadolibre.com.uy/MDEOFERTAS.UY,https://articulo.mercadolibre.com.uy/MLU-449726956-maquina-de-cortar-pelo-electrica-happy-king-amarilla-_JM,2,0,0,0,0,#449726956,NA,NA
43, Afeitadora Philips Electricas S1070 Recargable Nuevas Goex ,79,NA,8,94,18 cuotas,160.98,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/GOEX+UY,https://articulo.mercadolibre.com.uy/MLU-454243809-afeitadora-philips-electricas-s1070-recargable-nuevas-goex-_JM,1,0,0,0,0,#454243809,NA,NA
44, Afeitadora Corporal Recargable Philips Bg3005 Apta Ducha Loi ,49,64,11,2986,18 cuotas,99.85,NA,Envío a todo el país,NA,NA,4.5,2,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-461182791-afeitadora-corporal-recargable-philips-bg3005-apta-ducha-loi-_JM,1,1,0,0,0,#461182791,NA,NA
