seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold,units_timeframe_of_amt_sold
Hawk Tienda oficial,https://perfil.mercadolibre.com.ar/HAWK+HELMETS?brandId=1746,11,meses,950,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,120,1,3,116,"Beccar, Buenos Aires.",meses,4
GRAVEDADX,https://perfil.mercadolibre.com.ar/GRAVEDADX,2,años,1496,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,265,2,6,257,"Rosario, Santa Fe.",meses,4
FASMOTOS00,https://perfil.mercadolibre.com.ar/FASMOTOS00,13,años,54121,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,14788,480,663,13645,"Villa Devoto, Capital Federal.",meses,4
STIMOTOS2008,https://perfil.mercadolibre.com.ar/STIMOTOS2008,12,años,29745,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,8275,284,351,7640,"Mataderos, Capital Federal.",meses,4
Oneal Tienda oficial,https://perfil.mercadolibre.com.ar/MOTOHELMET?brandId=1633,1,año,1187,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,315,2,2,311,"Ezeiza, Buenos Aires.",meses,4
CYCLES MOTO,https://perfil.mercadolibre.com.ar/CYCLES+MOTO,4,años,1669,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,638,3,19,616,"Boedo, Capital Federal.",meses,4
MARELLI SPORTS!,https://perfil.mercadolibre.com.ar/MARELLI+SPORTS%21,9,años,1243,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,370,15,27,328,"La Matanza, Buenos Aires.",meses,4
ANTARES-MOTOS,https://perfil.mercadolibre.com.ar/ANTARES-MOTOS,3,años,2651,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,585,11,14,560,"Escobar, Buenos Aires.",meses,4
LS2 Tienda oficial,https://perfil.mercadolibre.com.ar/LS2-OFICIAL?brandId=157,5,años,971,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,314,4,6,304,"Núñez, Capital Federal.",meses,4
WSTANDARD GROUP,https://perfil.mercadolibre.com.ar/WSTANDARD+GROUP,8,años,6651,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,1455,19,23,1413,"El Palomar, Buenos Aires.",meses,4
SUZUKI QUILMES,https://perfil.mercadolibre.com.ar/SUZUKI+QUILMES,13,años,13316,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,3222,130,113,2979,"QUILMES, Buenos Aires.",meses,4
LETT STORE,https://perfil.mercadolibre.com.ar/LETT+STORE,11,meses,528,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,121,0,3,118,"San Isidro/beccar, Buenos Aires.",meses,4
MT Helmets Tienda oficial,https://perfil.mercadolibre.com.ar/MT+HELMETS?brandId=1346,1,año,583,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,172,0,1,171,"Villa Pueyrredón, Capital Federal.",meses,4
JM MOTOSTESEI,https://perfil.mercadolibre.com.ar/JM+MOTOSTESEI,3,años,1474,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,405,0,3,402,"Hurlingham, Buenos Aires.",meses,4
TOP-RACING,https://perfil.mercadolibre.com.ar/TOP-RACING,10,años,1810,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Despacha sus productos a tiempo,548,7,14,527,"Ituzaingo, Buenos Aires.",meses,4
